Gene = Sdhaf4
index = 957
Annotated 5SS: [ 111 2500]
Annotated 3SS: [2349 9295]
SMsplice 5SS: [ 111 2500]
SMsplice 3SS: [2349 9295]
top_k =  500
Partition function (log Z): -7.5535737409922685

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9705352849841855
Position 2500: 0.6369916141579391
Position 2510: 0.2537402833747186
Position 7956: 0.19037716312069344
Position 4626: 0.13715545912001126
Position 5791: 0.1348233566527184
Position 7208: 0.11734306918209725
Position 4726: 0.10238144399563187
Position 7191: 0.0898465140128264
Position 4560: 0.08506795366770459
Position 1540: 0.0698903776384609
Position 7245: 0.048471366811228246
Position 4682: 0.03767895708900917
Position 2621: 0.0342942766563357
Position 1763: 0.03181065108952887
Position 8162: 0.022904360038794914
Position 1113: 0.022732250332708582
Position 410: 0.021258251746173615
Position 1028: 0.019963767273103554
Position 1250: 0.01631362702457205
Position 3632: 0.013480704753042074
Position 2568: 0.01303665248481801
Position 226: 0.007475070966876436
Position 7926: 0.006895068842680318
Position 2008: 0.005519250667681434
Position 1844: 0.0047422266891569255
Position 1570: 0.004508307704038461
Position 4308: 0.003952853288474054
Position 8184: 0.0034722318417246684
Position 3755: 0.0034528317298441772
Position 3409: 0.0032972257891652145
Position 1380: 0.0027059678227857264
Position 235: 0.0023489653883736724
Position 2545: 0.0023486210708758776
Position 312: 0.0022861524416354613
Position 1938: 0.0022729607262829783
Position 2055: 0.002263847799937892
Position 1663: 0.002256706444775535
Position 7849: 0.0016739978108244982
Position 661: 0.001480769577093368
Position 22: 0.0010838340642507153
Position 4396: 0.0009207945336147833
Position 3791: 0.0006913914960024764
Position 626: 0.0006137950603944097
Position 6918: 0.0006081589174772792
Position 1848: 0.0005258421646222468
Position 3734: 0.0005181142447122681
Position 2028: 0.0005113561135353948
Position 3363: 0.00041586737307030614
Position 1740: 0.00040687613755995195
Position 1585: 0.0003789127448823322
Position 3467: 0.0003728418410085873
Position 240: 0.0003650868215947772
Position 1753: 0.00035769642739405625
Position 1317: 0.00034847680556611996
Position 3134: 0.0003415831448860011
Position 59: 0.0003057392300098995
Position 1521: 0.0003018170467590713
Position 3775: 0.00027779433371134495
Position 1609: 0.0002536600299449074
Position 1006: 0.0002455480572080029
Position 28: 0.00023774089907493767
Position 487: 0.0002366367752683147
Position 130: 0.00021638363132552246
Position 2295: 0.00020188940741694766
Position 1273: 0.00019925984937834432
Position 1034: 0.00018404349179220432
Position 2504: 0.00017684442970082877
Position 205: 0.00017361758861068075
Position 3579: 0.00014552852339735537
Position 2929: 0.00014504973590077772
Position 2036: 0.00013961260890717428
Position 4027: 0.0001375625338178559
Position 1030: 0.00013177500066816462
Position 2514: 0.00011999774169919337
Position 875: 0.00011849562978283668
Position 968: 0.00010524288288522278
Position 164: 0.00010419885779886415
Position 669: 6.994366973980179e-05
Position 882: 6.389433903844658e-05
Position 1984: 5.0142750467985765e-05
Position 1560: 4.609759846674934e-05
Position 621: 3.274468985790961e-05
Position 4494: 8.738128576000812e-06
Position 848: 8.606372680381207e-06
Position 840: 5.210762084151709e-06
Position 444: 5.100267484232659e-06
Position 77: 4.805485084172246e-06
Position 152: 3.2395416621871636e-06
Position 596: 2.4533761129351145e-06
Position 1124: 2.4280352366016994e-06
Position 1162: 1.1072566057564582e-06
Position 1092: 8.263011621641635e-07
Position 742: 5.479203806798921e-07
Position 690: 3.799652775420618e-07
Position 95: 2.2648140131603323e-07
Position 139: 2.150358752497476e-07
Position 869: 1.6579349393817162e-07
Position 419: 8.170563704877452e-08
Position 427: 6.494480157202572e-08
Position 403: 5.862554789586659e-08
Position 436: 3.965948792905425e-08
Position 41: 3.807897194295957e-08
Position 295: 1.543684091785524e-08
Position 297: 1.271729492361082e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2349: 0.9367919631471975
Position 9295: 0.7110594668559911
Position 7065: 0.38362946201863846
Position 4555: 0.3500807003495187
Position 7788: 0.25804480572807637
Position 5690: 0.08050304746026181
Position 1297: 0.04069031490006399
Position 1427: 0.040658259587622314
Position 943: 0.03216642807347232
Position 5593: 0.02696392194760971
Position 4713: 0.024371767650630892
Position 1695: 0.02219663423665705
Position 5557: 0.019133755571291024
Position 5488: 0.013823775155564827
Position 5208: 0.013133252252311477
Position 4267: 0.011088415404691328
Position 5617: 0.011026507991459503
Position 9483: 0.010309046319432882
Position 1820: 0.009913704557633917
Position 4331: 0.009715569189268154
Position 311: 0.008261018016974667
Position 1050: 0.007979118367846955
Position 3522: 0.00735603149100183
Position 1403: 0.007201379687257243
Position 7987: 0.007120422146954525
Position 5454: 0.006876607883567527
Position 3562: 0.006318335535530467
Position 997: 0.005605140155348502
Position 4354: 0.005577835365261717
Position 3264: 0.00513124832924139
Position 2201: 0.005124028775329708
Position 3385: 0.004915322417159589
Position 1096: 0.00381387436142909
Position 4440: 0.003735389255213084
Position 4770: 0.0034718906910535512
Position 8489: 0.003173838608951345
Position 2263: 0.0027532252280288013
Position 1612: 0.002540908469162849
Position 3608: 0.002474877664318297
Position 898: 0.002105649253318258
Position 4559: 0.0019174684553115268
Position 2377: 0.0018443616085062201
Position 516: 0.0017765943228736905
Position 797: 0.0016730152304142692
Position 8580: 0.0016511503955496361
Position 4305: 0.0015182630652382058
Position 5263: 0.0014942011905593991
Position 1188: 0.001485925691765296
Position 1632: 0.0014547913171505153
Position 214: 0.00136063288015235
Position 5659: 0.0012260074211067416
Position 4906: 0.0012217064811177025
Position 3345: 0.0011527089872557406
Position 6721: 0.0011217758450655212
Position 1628: 0.001119596614088412
Position 4425: 0.0010140606807664048
Position 1560: 0.0008968530728710783
Position 7073: 0.0008538027933963341
Position 1937: 0.0007442237544196188
Position 1165: 0.0007372353513508041
Position 8195: 0.000692239225099476
Position 265: 0.0005944841614116378
Position 6895: 0.0005693363597040762
Position 1725: 0.0005362190238963965
Position 7485: 0.0005279337524924066
Position 6999: 0.0004781304051110065
Position 3075: 0.00045363586741190866
Position 4817: 0.0004450073058234756
Position 2678: 0.000436327279052464
Position 1162: 0.00043008368914514497
Position 4366: 0.00038695850299784305
Position 1950: 0.00036423870854239855
Position 949: 0.0003575147524960905
Position 6358: 0.00032551006556953596
Position 2720: 0.0003237214154566878
Position 2291: 0.00029496411925916455
Position 1977: 0.0002939994490659022
Position 869: 0.00029355169117422156
Position 754: 0.0002777952882599815
Position 3567: 0.00024191662526142955
Position 2766: 0.00022992873431458156
Position 6146: 0.00022821542348338525
Position 3948: 0.00021213894447387715
Position 5133: 0.00021207445347115928
Position 2393: 0.00020262367352265662
Position 3322: 0.00019685241804254415
Position 3103: 0.0001888040714340681
Position 238: 0.00017156139601880464
Position 5502: 0.00016896128049987246
Position 2899: 0.0001608461527299298
Position 1495: 0.00015563000207335394
Position 5287: 0.00015254257165556002
Position 1301: 0.0001493703647087751
Position 3066: 0.00014620346917319644
Position 185: 0.00012715176258369743
Position 1537: 0.00012670838986350471
Position 5068: 0.00012352686542311124
Position 327: 0.00012117751867869901
Position 5236: 0.00012055342248741476
Position 1124: 0.00010932963358703991
Position 1636: 0.00010111947200197817
Position 1380: 9.014066785763557e-05
Position 821: 7.796214912480059e-05
Position 1129: 7.547800911510803e-05
Position 1102: 7.451591977521606e-05
Position 2614: 7.085117549245838e-05
Position 1750: 6.312232227950191e-05
Position 2567: 6.017208319802859e-05
Position 364: 5.634512362921003e-05
Position 1169: 5.5234081146861495e-05
Position 2804: 5.3572611718134285e-05
Position 348: 5.2038236022866784e-05
Position 1719: 4.774479027472794e-05
Position 1006: 4.486837146872263e-05
Position 1190: 3.74868874718878e-05
Position 805: 3.7379632122972275e-05
Position 2238: 3.585125874016392e-05
Position 2306: 3.469711788448352e-05
Position 579: 3.280484954110128e-05
Position 519: 3.25216173677172e-05
Position 4659: 2.937737546814542e-05
Position 2658: 2.8809690718311636e-05
Position 217: 2.5447855002277988e-05
Position 4621: 7.192779776857782e-06
Position 2142: 3.5708826054421252e-06
Position 2544: 3.3874136659266243e-06
Position 854: 2.795996461060009e-06
Position 1011: 1.9792577069285763e-06
Position 1480: 1.6281524635284405e-06
Position 1390: 1.4991567945145667e-06
Position 588: 1.2939686753289594e-06
Position 881: 9.954911428749127e-07
Position 1195: 9.872016203721674e-07
Position 223: 7.756887901838538e-07
Position 2468: 6.188061186334396e-07
Position 1236: 5.818413018015047e-07
Position 251: 5.696621424667398e-07
Position 746: 3.4439067835745076e-07
Position 178: 2.6963797113534445e-07
Position 2242: 2.6683992327579346e-07
Position 1826: 2.3945183157111484e-07
Position 384: 2.1995045153590472e-07
Position 409: 2.0931878472249267e-07
Position 275: 1.5941039881930523e-07
Position 477: 1.0973922662768665e-07
Position 376: 6.362753600632477e-08
Position 370: 6.361513632521004e-08
Position 295: 5.435011286376495e-08
Position 290: 4.169287713261075e-08
Position 107: 3.059328882887958e-08
Position 525: 2.9901580475842414e-08
Position 2310: 2.968119668192003e-08
Position 436: 2.468710258686543e-08
Position 193: 1.2215159174426576e-08
Position 447: 1.0639286411134793e-08
Position 764: 5.518054297008493e-09
Position 661: 5.301861093361963e-09
Position 393: 3.6910532629290066e-10
Position 102: 3.5909757885363645e-10
Position 403: 1.6575326955686964e-10
Position 137: 1.465554850435512e-10
Position 386: 9.940821902260367e-11
Position 139: 6.866123929440717e-11
Position 104: 3.4042782072059894e-11
Position 159: 2.273153831182269e-11
Position 111: 4.180318611782284e-12
