Gene = Med17
index = 665
Annotated 5SS: [  382  2375  4086  5483  5647  7425  8321  9589 12518 14580 16328]
Annotated 3SS: [ 2207  3865  5345  5561  7271  8189  9403 12379 14461 16167 17492]
SMsplice 5SS: [  382  2375  4086  5483  5647  7425  8321  9589 12518 16328]
SMsplice 3SS: [ 2207  3865  5345  5561  7271  8225  9403 12379 16167 17492]
top_k =  500
Partition function (log Z): 13.419223420511827

Sorted 5' Splice Sites (High to Low Probability):
Position 5483: 0.9828308327644062
Position 2375: 0.9446560696451635
Position 7425: 0.9439347399219389
Position 5647: 0.9047081283988846
Position 9589: 0.8417735792367477
Position 12518: 0.6992292668748669
Position 16328: 0.6582591469211702
Position 8321: 0.6191629055176783
Position 4086: 0.5585587567044388
Position 382: 0.5429118286891954
Position 14580: 0.4912394712521407
Position 15299: 0.47343754697740603
Position 16346: 0.30961032600922095
Position 12531: 0.29922692793318
Position 8376: 0.28357538054079684
Position 4043: 0.25644156768921655
Position 201: 0.24810992902778492
Position 192: 0.22053206345207746
Position 2567: 0.14738958928881948
Position 6347: 0.14635657275428424
Position 10212: 0.14044980659468517
Position 2782: 0.1193006583083128
Position 10204: 0.11436817619820956
Position 15463: 0.09244412499096324
Position 7690: 0.08169306053561182
Position 6895: 0.07061262446532915
Position 4879: 0.06979402161430702
Position 5789: 0.06229103820362873
Position 11038: 0.0471186949608547
Position 3955: 0.045060034184070376
Position 430: 0.04455635292220642
Position 1682: 0.0410115833378409
Position 8907: 0.030115798970922574
Position 17621: 0.029878934048962365
Position 10269: 0.02900578141047519
Position 9486: 0.025446191030885527
Position 8399: 0.025039412422220866
Position 1280: 0.024454007972355904
Position 6121: 0.023247119192027002
Position 7112: 0.02314386847372878
Position 8333: 0.022756659752879643
Position 8348: 0.022231674333957105
Position 15530: 0.022018552024482947
Position 2742: 0.020836072363535997
Position 17912: 0.01991504716894775
Position 1063: 0.016715433339489296
Position 8128: 0.01572048312976743
Position 13985: 0.015279916048118283
Position 10013: 0.015017695696039023
Position 15307: 0.014976825676165605
Position 8359: 0.013213707971075773
Position 814: 0.012825579309032612
Position 2787: 0.01143455587206165
Position 4179: 0.01072618931031247
Position 10227: 0.010334861031352068
Position 7019: 0.010322945825378632
Position 11197: 0.010174599857395616
Position 3046: 0.009812237653925355
Position 11546: 0.009137289815808261
Position 8836: 0.008713010017536528
Position 3000: 0.00867916452536683
Position 6702: 0.008214900749956415
Position 1875: 0.0081344039942129
Position 4387: 0.008000066821269152
Position 7560: 0.007563732734137786
Position 11184: 0.007361850278709329
Position 4795: 0.006726267509727315
Position 1607: 0.006697355274441871
Position 5843: 0.006505158989928069
Position 4903: 0.005970738612833521
Position 8338: 0.005670304315556719
Position 13424: 0.004974784440111638
Position 4857: 0.004944163482153689
Position 646: 0.004523930297021381
Position 3064: 0.004243925797061409
Position 8066: 0.004161892360482414
Position 7462: 0.004154574544114669
Position 2284: 0.004053682039020694
Position 8102: 0.003897160988472409
Position 2085: 0.0038190262088240653
Position 2074: 0.0038116909136000116
Position 224: 0.003757698900902677
Position 7208: 0.003617025914986284
Position 447: 0.0034308210139909006
