Gene = Armc8
index = 138
Annotated 5SS: [  298 17357 31212 32737 33105 35802 39569 41821 42009 43547 45761 48413
 63250 63635 66388 69607 71657 72749 81036 84934 85800]
Annotated 3SS: [17279 31139 32593 33006 35708 39487 41744 41917 43485 45559 48316 63166
 63552 66300 69513 71506 72652 80939 84860 85705 88121]
SMsplice 5SS: [  298 17357 32737 33105 33970 35802 39569 41821 42009 48413 59175 63250
 63635 66388 69607 71657 72749 81036 84934]
SMsplice 3SS: [17279 32593 33006 33848 35708 39487 41744 41917 48316 58982 63147 63552
 66300 69513 71506 72620 80939 84860 90235]
top_k =  500
Partition function (log Z): -53.56302980303358

Sorted 5' Splice Sites (High to Low Probability):
Position 298: 0.9894731879922265
Position 17357: 0.882048643352895
Position 7152: 0.695563427638848
Position 9543: 0.3652779934964432
Position 9449: 0.14603781879118205
Position 2798: 0.14023529939137797
Position 2614: 0.095795555891751
Position 4943: 0.05886707649388084
Position 496: 0.01888186266318853
Position 2633: 0.01566656678104015
Position 455: 0.01275473171668634
Position 3989: 0.012695659353564653
Position 3954: 0.011472758098053802
Position 4888: 0.010197312958033876
Position 132: 0.00207093170004103
Position 238: 0.0007903494810375216
Position 666: 0.0007760557597612915
Position 50: 0.0006190029762038684
Position 182: 0.00019890917343495676
Position 191: 7.41990697382158e-05
Position 107: 6.845234355671728e-05
Position 60: 2.671530793871472e-05
Position 3668: 2.464580670799589e-05
Position 853: 1.2512588870129449e-05
Position 3706: 7.984326920568037e-06
Position 1794: 7.386389636893722e-06
Position 713: 7.233869997150643e-06
Position 2150: 4.7663520813484574e-06
Position 1180: 4.58975263989848e-06
Position 70: 4.553397354953402e-06
Position 3774: 4.401726801896103e-06
Position 264: 3.264014690620259e-06
Position 302: 3.0914483335165178e-06
Position 136: 2.867017553575721e-06
Position 258: 2.8273472390879216e-06
Position 204: 1.8717773449427426e-06
Position 22: 1.5866766899843573e-06
Position 330: 1.562384744706542e-06
Position 3915: 1.4168854439934299e-06
Position 812: 6.145179421519531e-07
Position 289: 2.8136119262333706e-07
Position 197: 1.7915915464588732e-07
Position 31: 7.579793027146458e-08
Position 534: 6.209986347725979e-09
Position 430: 4.003153258022471e-09
Position 479: 3.6212447199769714e-09
Position 386: 3.2507910899503896e-09
Position 817: 5.622632398286913e-10
Position 780: 4.6257070425438144e-10
Position 421: 2.8432388196873594e-10
Position 461: 2.526107903901366e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 17279: 0.967836086273783
Position 7019: 0.6499136980492765
Position 24548: 0.4906783831825171
Position 9294: 0.4647966410794198
Position 19114: 0.2123203682583848
Position 18668: 0.13866515511232597
Position 2738: 0.10018417953828002
Position 2464: 0.06319186324069538
Position 9265: 0.048927649815910634
Position 2508: 0.0441733315201007
Position 7022: 0.04107224448225055
Position 17648: 0.040384736799666046
Position 4830: 0.036271402136233824
Position 2699: 0.028248689507420457
Position 4883: 0.022496424499362257
Position 395: 0.022206757076308634
Position 3883: 0.02080236457924179
Position 14914: 0.01465932735872852
Position 4721: 0.010860904003349445
Position 3809: 0.004375419743144027
Position 6888: 0.003913883924802523
Position 2479: 0.0034137236140606496
Position 2660: 0.0026043972293070296
