Gene = 1700031L13Rik
index = 17
Annotated 5SS: [105]
Annotated 3SS: [1595]
SMsplice 5SS: [407]
SMsplice 3SS: [622]
top_k =  500
Partition function (log Z): -9.562606744168532

Sorted 5' Splice Sites (High to Low Probability):
Position 407: 0.9770737491510002
Position 1419: 0.056848881161867294
Position 115: 0.04820204948766086
Position 1322: 0.03609552677698864
Position 1233: 0.02934445051611331
Position 1500: 0.0100010745293705
Position 203: 0.0011924182542024605
Position 146: 0.0007585985656362044
Position 44: 0.0006440118332595856
Position 1938: 0.0005485030318089577
Position 1775: 0.0005268410372129933
Position 537: 0.0005035118952991101
Position 396: 0.0004900005728210796
Position 1798: 0.00037223395770127286
Position 95: 0.00029677283173711684
Position 565: 0.0002741299114020415
Position 89: 0.0001950346034279887
Position 4: 0.00017218033095982071
Position 733: 0.00015545114008760894
Position 1247: 0.00011109901457855004
Position 1993: 9.211523170551455e-05
Position 551: 9.076511008576016e-05
Position 105: 8.50280232481998e-05
Position 1975: 7.411837900976832e-05
Position 779: 3.4207067936448005e-05
Position 48: 3.399611418312214e-05
Position 618: 2.3704969292055537e-05
Position 868: 2.244271025585741e-05
Position 16: 1.9676079418601472e-05
Position 841: 1.894008574316798e-05
Position 1019: 1.7938283144546468e-05
Position 260: 1.571188879499771e-05
Position 738: 1.2568818799521963e-05
Position 373: 1.2394484323657755e-05
Position 590: 1.2291515412675448e-05
Position 1125: 1.2118033468098501e-05
Position 1085: 1.168119722762315e-05
Position 906: 8.530901463392082e-06
Position 1090: 2.7064443375422483e-06
Position 965: 1.8560027549640918e-06
Position 314: 5.788963325944286e-07
Position 1724: 8.758175823746744e-08
Position 343: 1.4864321526606713e-08
Position 424: 7.0970099314754354e-09
Position 507: 1.7052406108571914e-09
Position 476: 1.4321372132622454e-09
Position 512: 4.4612541331942106e-10
Position 605: 7.52352192455501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1850: 0.23303857134239567
Position 622: 0.21047146700218605
Position 1153: 0.09641532913763992
Position 1595: 0.08098535545433636
Position 472: 0.06897936616605628
Position 2104: 0.06772727900174032
Position 1461: 0.04968003777438155
Position 1085: 0.0495339814997438
Position 1694: 0.042193623391073916
Position 1206: 0.02933906556459965
Position 328: 0.028282783424161722
Position 635: 0.02765531271030777
Position 2085: 0.017801673357667577
Position 833: 0.017520081252659244
Position 2156: 0.01191436887192988
Position 1296: 0.010795957211596133
Position 519: 0.010644424277577539
Position 680: 0.008800632414758662
Position 1641: 0.008779219649136244
Position 596: 0.008247165659118295
Position 1369: 0.007691315446039399
Position 649: 0.005545192196227696
Position 486: 0.005331028246841696
Position 1114: 0.005077621991232883
Position 1040: 0.003915643261678174
Position 2176: 0.0037174737174276214
Position 943: 0.003268230702976468
Position 1122: 0.003200123489992933
Position 1223: 0.002822511739654457
Position 1540: 0.0026019409721971267
Position 260: 0.002566756526985362
Position 2288: 0.0025062387367851
Position 2236: 0.0019509973392355833
Position 1499: 0.0019244076044195113
Position 1183: 0.0018287873863382246
Position 1157: 0.0017204879052285875
Position 1303: 0.0016507487447230585
Position 1006: 0.0015745843858232685
Position 305: 0.0014983295490239303
Position 1472: 0.0013911897744454018
