Gene = Rps13
index = 928
Annotated 5SS: [ 111  296  500 1267 1817]
Annotated 3SS: [ 246  420 1096 1715 2611]
SMsplice 5SS: [ 111  296  500 1267]
SMsplice 3SS: [ 246  397 1096 1715]
top_k =  500
Partition function (log Z): 0.9045379176831094

Sorted 5' Splice Sites (High to Low Probability):
Position 500: 0.9628745942960728
Position 296: 0.9005222671617644
Position 1267: 0.8780661033070145
Position 111: 0.7243518099887007
Position 1021: 0.46726279758846034
Position 1817: 0.4434377032143451
Position 4: 0.17562148045544282
Position 846: 0.05748000920071123
Position 1855: 0.04346395836618817
Position 340: 0.03809338876085894
Position 802: 0.026558549913681673
Position 1352: 0.01271824782387838
Position 182: 0.008350668787199898
Position 1576: 0.0079047760215367
Position 1872: 0.007697982489501185
Position 812: 0.006650907095961691
Position 2273: 0.004177351473300878
Position 556: 0.003945966579633612
Position 680: 0.0036236252445822135
Position 1288: 0.002362302488206847
Position 993: 0.001822945293198117
Position 998: 0.0018046564929689198
Position 1794: 0.0012933996219718134
Position 512: 0.001213466453368445
Position 748: 0.0010595913919296265
Position 777: 0.0010106933864310085
Position 134: 0.0010025240387605682
Position 1015: 0.0010011732602008732
Position 1065: 0.000959479693194963
Position 1132: 0.0009345471939627007
Position 893: 0.000851137725892742
Position 1821: 0.0005593925913824319
Position 2513: 0.0005590150101877049
Position 2075: 0.0005451852509508053
Position 2231: 0.0005448271235955128
Position 1835: 0.0005291600818251963
Position 969: 0.0004757381205878494
Position 569: 0.00026084073652018916
Position 2173: 0.0002510417981241008
Position 313: 0.00023398276764480236
Position 1047: 0.0002061820014755015
Position 1053: 0.00019641817398088614
Position 2501: 0.00015179682400093245
Position 1451: 0.0001365535772515799
Position 371: 0.00012156795201272605
Position 1471: 0.00011568023660038791
Position 300: 0.00010174346082261605
Position 23: 9.843868697212808e-05
Position 653: 9.1679309183937e-05
Position 552: 8.867399724466185e-05
Position 1362: 8.45610886011426e-05
Position 1342: 7.296708599478406e-05
Position 506: 5.357471366683525e-05
Position 45: 4.827921115865047e-05
Position 1079: 4.664724159744518e-05
Position 1295: 4.493290380764874e-05
Position 1097: 3.509236704489558e-05
Position 1237: 3.306249978207654e-05
Position 92: 2.6355298604013763e-05
Position 282: 2.291711281293737e-05
Position 917: 2.115741513314046e-05
Position 445: 1.948477471886643e-05
Position 1067: 1.845671145717299e-05
Position 1597: 1.7900478361209576e-05
Position 1355: 1.6830553046606158e-05
Position 1402: 1.5992010740408022e-05
Position 673: 1.546591504309933e-05
Position 833: 1.536581331912342e-05
Position 858: 1.4629064243224696e-05
Position 1039: 1.4383921377173804e-05
Position 1173: 1.31664354771478e-05
Position 545: 1.182210697751456e-05
Position 504: 1.0128365579433229e-05
Position 696: 7.99284204808985e-06
Position 287: 7.521695824186813e-06
Position 8: 4.320698650039362e-06
Position 193: 4.228645522115069e-06
Position 326: 3.8071474458478203e-06
Position 13: 1.7128477416219958e-06
Position 57: 1.492193772328116e-06
Position 40: 1.1485971950651377e-06
Position 239: 1.058398388943228e-06
Position 417: 5.173704911730038e-07
