Gene = 1810062G17Rik
index = 25
Annotated 5SS: [ 303 3631]
Annotated 3SS: [3546 5838]
SMsplice 5SS: [303]
SMsplice 3SS: [5714]
top_k =  500
Partition function (log Z): -11.709751987660734

Sorted 5' Splice Sites (High to Low Probability):
Position 303: 0.5731582221073231
Position 3644: 0.27308521350652337
Position 4744: 0.1424041669196068
Position 296: 0.12442815983150689
Position 54: 0.09069027642381802
Position 429: 0.08297917734100205
Position 127: 0.0660536572815405
Position 400: 0.052474677016401836
Position 1426: 0.05170649994486191
Position 5317: 0.050831079674537816
Position 3878: 0.04132162616865318
Position 3635: 0.03805710453801987
Position 5321: 0.03619645483341094
Position 3631: 0.03194668043149123
Position 5027: 0.015903313684069432
Position 476: 0.014464429278688292
Position 158: 0.013055416210599203
Position 3579: 0.012196992378660109
Position 3138: 0.011778952770900505
Position 4215: 0.010813333590471208
Position 156: 0.010016211073369113
Position 185: 0.009178927560711814
Position 4994: 0.007215310214125845
Position 4722: 0.007002336333426704
Position 2417: 0.0032059763005878685
Position 277: 0.0023632121435079906
Position 4010: 0.002092388891230516
Position 48: 0.0019666112788619943
Position 67: 0.0011615524375345626
Position 5851: 0.0010018781420404264
Position 255: 0.0007591393060524457
Position 163: 0.0006902729087379588
Position 191: 0.0006765503484946574
Position 220: 0.000551638703484613
Position 171: 0.00045369050103769617
Position 435: 0.0002962113498116535
Position 58: 0.00021550968268651703
Position 998: 0.00019555710245921986
Position 729: 7.342893116446662e-05
Position 56: 4.40639882605025e-05
Position 648: 2.460647162332411e-05
Position 98: 1.9707102672239393e-05
Position 169: 1.7504994891921316e-05
Position 805: 1.6753339251960736e-05
Position 378: 1.638297075250736e-05
Position 230: 1.2496843480755292e-05
Position 232: 8.979152504234586e-06
Position 77: 2.174485002440335e-06
Position 189: 1.101340078043812e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5714: 0.5619783197725677
Position 4898: 0.30671355918905124
Position 3546: 0.1954810583827434
Position 3484: 0.189819981018587
Position 4544: 0.13144715562429804
Position 347: 0.07444772938119258
Position 3767: 0.05796592782267154
Position 1373: 0.036560459875758025
Position 5208: 0.034654453002954465
Position 2964: 0.023010094964788307
Position 4659: 0.021932166677339875
Position 3868: 0.02027890593489595
Position 5838: 0.017302202853510206
Position 1285: 0.01645743642792134
Position 4361: 0.00800448564916218
Position 5092: 0.007045930802038688
Position 4413: 0.006613795478553704
Position 1038: 0.0057157616016139355
Position 3600: 0.005371116038954923
Position 2334: 0.004828975768180172
Position 2820: 0.004025666265439234
Position 5947: 0.003561188634540831
Position 729: 0.00319739994076933
Position 2108: 0.0031437482126079773
Position 2570: 0.0024557783975317784
Position 1352: 0.002365628894091602
Position 5721: 0.002238130637450797
Position 5764: 0.0021351643530440273
Position 916: 0.0021211477924452434
Position 6067: 0.0021198474459670465
Position 1802: 0.0020666618257097705
Position 4194: 0.0020224763291335408
Position 1568: 0.0019316867157137775
Position 837: 0.001805265074812111
Position 1600: 0.0017726402552968043
Position 2350: 0.001536874719097933
Position 704: 0.0015365180989675232
Position 1419: 0.0014826979148839234
Position 3748: 0.0012738593866031469
Position 2789: 0.0012493412110711588
Position 4036: 0.0010816742771119787
Position 1090: 0.0009354891537228046
Position 3399: 0.0008817559621606417
Position 4716: 0.0008556130296411177
Position 2225: 0.0007693506272710738
Position 1640: 0.0007687988720877243
Position 2287: 0.0007183106235152672
Position 5467: 0.0007106626572202339
Position 2667: 0.000672661576426588
Position 1588: 0.0006649636157470189
Position 788: 0.0004725395432387859
Position 475: 0.00035065400344510216
Position 1514: 0.0002693984912683962
Position 1124: 0.00025574586255203385
Position 911: 0.00025437767541262694
Position 3674: 0.00023335879648335456
Position 1171: 0.00022982179379287088
Position 3379: 0.00022283718861347402
Position 2883: 0.00022195154322460426
Position 1882: 0.00021455607575865502
Position 295: 0.0002120145407033653
Position 1070: 0.0002010598368138135
Position 1627: 0.0001999969774099691
Position 384: 0.00017510026848036666
Position 1358: 0.0001697832655662087
Position 2391: 0.000162282753948335
Position 2169: 0.0001376004481157479
Position 3033: 0.00013298427414449188
Position 849: 0.00011682073146426859
Position 194: 0.00010500048703995182
Position 968: 9.351348714020854e-05
Position 938: 8.847318010482188e-05
Position 503: 8.182995781956946e-05
Position 500: 8.172840192583738e-05
Position 990: 7.32090987151236e-05
Position 602: 6.950334483838667e-05
Position 1445: 6.596347135981803e-05
Position 1128: 5.597866247914548e-05
Position 658: 5.384313420608295e-05
Position 641: 4.073735626057143e-05
Position 1290: 2.763311587459509e-05
Position 273: 3.5606664766107315e-06
Position 1384: 2.7504988633370043e-06
Position 143: 2.414139395192542e-06
Position 230: 2.386854477766015e-06
Position 288: 2.234957237050271e-06
Position 1321: 2.1296060050679854e-06
Position 1196: 2.117558805972362e-06
Position 169: 1.5428663504953197e-06
Position 215: 1.5313829366505063e-06
Position 205: 7.73993492340772e-07
Position 217: 5.88053469566444e-07
Position 156: 5.104829886806494e-07
Position 862: 4.544904706114432e-07
Position 1243: 4.229213823096765e-07
Position 367: 3.1698192907359364e-07
Position 387: 3.0828328359956666e-07
Position 238: 2.7724160300023236e-07
Position 355: 2.099605511196713e-07
Position 923: 1.6255581011756237e-07
Position 302: 7.227532456782296e-08
Position 244: 2.552401128188567e-08
