Gene = Topaz1
index = 1133
Annotated 5SS: [  217  3329 10645 11855 19723 23888 26767 27539 28300 33488 34074 37845
 41535 42910 44190 48044 48854 50515 52246]
Annotated 3SS: [  897 10579 11729 19657 23753 26680 27412 28235 33335 33980 37728 41467
 42734 44088 47877 48688 50310 52055 54501]
SMsplice 5SS: [  205   960  3329 10645 11855 19751 26767 27539 28300 33488 34074 37845
 42910 44190 48044 50515 52246]
SMsplice 3SS: [  857  3225 10579 11729 19657 26680 27412 28235 33335 33980 37728 42734
 44088 47877 50452 52055 54501]
top_k =  500
Partition function (log Z): -1.7063790899816333

Sorted 5' Splice Sites (High to Low Probability):
Position 11855: 0.9999999999999966
Position 19751: 0.9999999999999964
Position 26767: 0.9999999999999964
Position 27539: 0.9999999999999964
Position 48044: 0.9828369873167269
Position 37845: 0.981336297536729
Position 3329: 0.9456982028935339
Position 34074: 0.9146450130596132
Position 44190: 0.8492305563550315
Position 52246: 0.7662212438042545
Position 960: 0.7579170767162622
Position 50515: 0.6989082946285495
Position 42910: 0.5849310584263733
Position 28300: 0.5745235098876389
Position 33488: 0.5305540160294343
Position 34764: 0.4177756541449358
Position 10645: 0.36778331029626415
Position 708: 0.29833365434241105
Position 50182: 0.2814385296707968
Position 205: 0.25023743943263427
Position 33455: 0.2348597527344292
Position 240: 0.2229388665532751
Position 41535: 0.20802453234184565
Position 217: 0.19336122931470207
Position 33584: 0.14695085184136042
Position 52843: 0.1385659878004048
Position 28334: 0.1353582008788141
Position 1447: 0.13382495399303257
Position 1069: 0.13301359407414073
Position 445: 0.1271933563268228
Position 42080: 0.10540710226887309
Position 6136: 0.1021864099709483
Position 2016: 0.08648727060478369
Position 48521: 0.0782355222334603
Position 48854: 0.07725386896541418
Position 3879: 0.07537577982908407
Position 6104: 0.07020703944354695
Position 45833: 0.06078856368534137
Position 52223: 0.05020888460405648
Position 45880: 0.04718490957912373
Position 53889: 0.046645434325006396
Position 137: 0.04508214325187335
Position 321: 0.04243931421716852
Position 5928: 0.03885114117973192
Position 257: 0.03208777327919537
Position 51173: 0.026899218312675912
Position 42540: 0.0241765478628004
Position 52880: 0.020818686412828875
Position 51968: 0.018944281270242374
Position 37865: 0.018663702463268497
Position 54632: 0.014568350491461622
Position 435: 0.013262810527496827
Position 41694: 0.012546111982230511
Position 35862: 0.009908228116405958
Position 171: 0.009892764502067844
Position 45222: 0.00933030480129244
Position 45212: 0.009222307055959557
Position 52480: 0.008405740973667614
Position 261: 0.008122306106427573
Position 2394: 0.0072476050937987065
Position 1623: 0.007193726375711695
Position 2047: 0.0068730112943961984
Position 673: 0.005842263552096868
Position 44872: 0.0050954741881601
Position 773: 0.003990755770163695
Position 45920: 0.003914699950473392
Position 701: 0.00314388344939087
Position 52126: 0.0026658131165139243
Position 50980: 0.0023523332325136696
Position 3883: 0.0023165445980156355
Position 50622: 0.002239574044317634
Position 49724: 0.002183536124412914
Position 416: 0.0019124537293873337
Position 52991: 0.0014171790158014654
Position 54698: 0.001308988063387478
Position 212: 0.0011184765593442946
Position 540: 0.001114000571422736
Position 50626: 0.0010979196231225728
Position 479: 0.001091216631236964
Position 50538: 0.0009662292253757553
Position 44: 0.000760649368897529
Position 230: 0.0005968948580913516
Position 52738: 0.000556867183215174
Position 54685: 0.0005316662155570163
Position 333: 0.0005285457659199915
Position 48664: 0.0004564300064354137
Position 52466: 0.0003844376502459312
Position 735: 0.0003603016301345025
Position 1666: 0.00031058569726216
Position 336: 0.00022331574080229432
Position 556: 0.00020925294291319592
Position 1012: 0.0001569850545388558
Position 982: 0.00012228641593177217
Position 578: 0.00011919332923347835
Position 769: 0.00010354801465196176
Position 402: 9.853953021536144e-05
Position 2673: 8.637449155475345e-05
Position 875: 5.959562516686914e-05
Position 3199: 5.0045288357503795e-05
Position 515: 3.6897412819313255e-05
Position 405: 1.7131427449259994e-05
Position 377: 9.70917054004669e-06
Position 282: 5.980609050168822e-06
Position 931: 3.7931460034593996e-06
Position 413: 4.862395291404747e-14
Position 411: 3.701451390867638e-14
Position 1323: 1.8485216455000173e-19
Position 1099: 3.775077905150012e-20
Position 718: 4.3436039711062916e-26

Sorted 3' Splice Sites (High to Low Probability):
Position 37728: 0.9999999999999973
Position 19657: 0.9999999999999964
Position 26680: 0.9999999999999964
Position 27412: 0.9999999999999964
Position 47877: 0.9830099880698627
Position 33980: 0.914645013059613
Position 52055: 0.8900326185154218
Position 11729: 0.8886277532212723
Position 44088: 0.849236601585671
Position 33335: 0.8424751566732113
Position 54501: 0.6130810051442463
Position 28235: 0.5524311559232814
Position 42734: 0.548070368541207
Position 3225: 0.4823890272626501
Position 857: 0.4188768458924893
Position 34619: 0.4177756541449358
Position 897: 0.4119000418144575
Position 50452: 0.40549097339063606
Position 52627: 0.3770753873630441
Position 10579: 0.36778331029626415
Position 50310: 0.2442060429694305
Position 41467: 0.22023985246238187
Position 3199: 0.21499519460503919
Position 5828: 0.1791882589559162
Position 50157: 0.13304702465102622
Position 595: 0.1270987686117356
Position 28255: 0.1257182494676799
Position 3228: 0.12101892050876041
Position 1281: 0.1209644122640912
Position 50136: 0.1154824860021101
Position 45706: 0.11188817321493846
Position 11699: 0.11137224677872413
Position 41984: 0.07916416313346905
Position 3120: 0.07881327369866634
Position 3668: 0.07551934099740851
Position 48731: 0.07302207321059258
Position 33543: 0.06988946393201263
Position 1782: 0.06645685778563408
Position 48357: 0.051232625366906495
Position 629: 0.03698141775881108
Position 42813: 0.03686068988516618
Position 315: 0.036465718551620285
Position 49931: 0.035531022637122385
Position 50406: 0.03267987975924536
Position 5856: 0.0320563316383114
Position 53756: 0.030328373724575027
Position 3171: 0.027724556308002444
Position 54752: 0.027660388244746377
Position 618: 0.02680602039524029
Position 53798: 0.02390021289522469
Position 51050: 0.02347626898237895
Position 52953: 0.02021992451689179
Position 42046: 0.019757600036011833
Position 820: 0.019543958207717618
Position 27997: 0.018700561170704566
Position 45108: 0.018552611857252
Position 672: 0.01772059756449689
Position 312: 0.015789310400302004
Position 48302: 0.015240911923490086
Position 51876: 0.015227688886540606
Position 53153: 0.015066653397664753
Position 786: 0.014959869213375724
Position 42412: 0.01488426333382525
Position 50403: 0.014773496865431135
Position 27954: 0.013031744204787197
Position 1826: 0.011091344285287038
Position 52350: 0.01018257137080809
Position 3099: 0.010037628308289052
Position 35478: 0.009908228116405973
Position 42409: 0.009292284528975151
Position 52918: 0.0081473726063021
Position 50370: 0.008032718970148338
Position 1516: 0.007490784024695416
Position 1040: 0.0071738219481091055
Position 48371: 0.006814910045245211
Position 1264: 0.006626538445303725
Position 41852: 0.006485339099392204
Position 1935: 0.0064197857477653955
Position 577: 0.006400565027662661
Position 3070: 0.005740198749654875
Position 3132: 0.004963005554195966
Position 638: 0.004771528623168289
Position 53409: 0.00445908215127065
Position 1872: 0.004151037635855528
Position 52777: 0.004121189232386157
Position 54451: 0.004015069686460108
Position 1213: 0.00397702953366562
Position 51122: 0.003909530655897832
Position 44756: 0.003871281646985773
Position 53177: 0.003816785511544695
Position 51741: 0.003716592383701768
Position 53714: 0.0030420049784424495
Position 1927: 0.002956852552976915
Position 2284: 0.0027793480151115046
Position 53121: 0.0025215107248473772
Position 944: 0.002406367913502597
Position 48396: 0.0023665091053346856
Position 50859: 0.0023523332325136705
Position 2235: 0.0022335081390069964
Position 48688: 0.002167232840256561
Position 48321: 0.0021546788560081838
Position 48650: 0.002064562914565045
Position 50472: 0.002035896890171245
Position 53951: 0.0019520734627183544
Position 1896: 0.001807933983221115
Position 368: 0.0017718793836190867
Position 604: 0.0017199565839663318
Position 2298: 0.001635264679559287
Position 54780: 0.00130898806338748
Position 903: 0.0012640021722833737
Position 49564: 0.001244921136536942
Position 3773: 0.0012400726211807386
Position 44608: 0.0012241925411743272
Position 554: 0.0012215140475488183
Position 52185: 0.0010912883405489425
Position 52866: 0.0010138474193450027
Position 794: 0.0009540417617574935
Position 49606: 0.0009386149878759741
Position 3809: 0.0009329108085111646
Position 52465: 0.0007055878054491997
Position 492: 0.0006995374124722858
Position 48324: 0.0006860416880917579
Position 1307: 0.0006678875499569508
Position 53307: 0.0006427966725189385
Position 1341: 0.0006029508714126237
Position 353: 0.0005787058912999994
Position 48520: 0.0004564300064354137
Position 1386: 0.000424648112174258
Position 41355: 0.0003311321178240126
Position 2310: 0.00032796713788530216
Position 426: 0.0002885110799027075
Position 2080: 0.0002479726313778677
Position 1355: 0.00021255948684834126
Position 51228: 0.00018385259787948965
Position 277: 0.00012109958749720094
Position 49342: 0.00011895305485528752
Position 931: 0.00011670384268093864
Position 1002: 0.00010467261869334368
Position 769: 0.00010407507816098704
Position 647: 9.470533739919911e-05
Position 2496: 8.637449155475354e-05
Position 239: 7.115904700224888e-05
Position 1173: 6.641688805328573e-05
Position 52722: 4.8438271859674996e-05
Position 268: 4.399304371538129e-05
Position 948: 4.189917331965021e-05
Position 3303: 4.1801220451012075e-05
Position 606: 3.96699631332787e-05
Position 402: 3.22851599617077e-05
Position 537: 2.5943353880073484e-05
Position 3032: 2.4641966182266815e-05
Position 2307: 2.354449085774547e-05
Position 556: 2.3311161712037232e-05
Position 321: 2.0127507084923038e-05
Position 520: 1.8159430565678827e-05
Position 243: 7.938163419752822e-06
Position 282: 7.317218541992834e-06
Position 46212: 5.5308120096774674e-06
Position 679: 3.153616945037704e-06
Position 1243: 2.7275808289825886e-06
Position 449: 2.5326497604307597e-06
Position 444: 2.2860967852881323e-06
