Gene = Tmie
index = 1126
Annotated 5SS: [  844  4486  6318  9483 12666]
Annotated 3SS: [ 4273  6086  9364 12515 13155]
SMsplice 5SS: [   77  9483 12666 12895]
SMsplice 3SS: [ 9364 12515 12769 13155]
top_k =  500
Partition function (log Z): -9.147524716440753

Sorted 5' Splice Sites (High to Low Probability):
Position 9483: 0.9888785102634164
Position 12666: 0.7473886199439439
Position 77: 0.5305322151413233
Position 12895: 0.4800693977385597
Position 11004: 0.3238404197679429
Position 81: 0.20831608712918168
Position 6822: 0.20580002853889534
Position 844: 0.14406382999187398
Position 2502: 0.14196230280510969
Position 12151: 0.12393104204586085
Position 4486: 0.11568609052958843
Position 6852: 0.11173586033120014
Position 11332: 0.09152849084905007
Position 7043: 0.09086839771724929
Position 418: 0.08912525009683096
Position 3275: 0.084917690352274
Position 3270: 0.07410621161575487
Position 3230: 0.07077604486826714
Position 3767: 0.06160510452217991
Position 11239: 0.056641275254922775
Position 13206: 0.05559376035717262
Position 10093: 0.04959291292598238
Position 3479: 0.041024641578744594
Position 10860: 0.03857072141808269
Position 6378: 0.034800255340305994
Position 6318: 0.02978713805815697
Position 6835: 0.026929584252845744
Position 7575: 0.026791511503355125
Position 12917: 0.022412495573116586
Position 7561: 0.01926571253594768
Position 5844: 0.019070433221436395
Position 6896: 0.010775633907422998
Position 9449: 0.008567826288165055
Position 364: 0.008303134343857424
Position 13386: 0.007959416843045708
Position 12670: 0.00784695779371077
Position 5855: 0.007700248353390561
Position 7583: 0.007306576834100594
Position 291: 0.006614498703651979
Position 8705: 0.0065813062788790755
Position 10805: 0.005634499621054706
Position 6782: 0.005613185128321042
Position 1266: 0.0051279664971903526
Position 6848: 0.004628048955512788
Position 207: 0.004518821291093518
Position 3603: 0.004380161701444928
Position 10022: 0.004330244577203337
Position 1045: 0.004200676372435758
Position 4686: 0.003397259224779021
Position 7587: 0.003331122889961262
Position 493: 0.0031486247466270692
Position 7591: 0.003058187604577107
Position 12900: 0.0029621265403515615
Position 7617: 0.0029493890483218215
Position 379: 0.0025817381986653
Position 383: 0.0024008095502151394
Position 5869: 0.002049119912477411
Position 10058: 0.0019232482653905806
Position 12580: 0.0015557245893286066
Position 14243: 0.001346185200353045
Position 159: 0.0013171894680981187
Position 238: 0.001306434369424666
Position 11130: 0.0012414909361481347
Position 1381: 0.0011764748303290295
Position 5470: 0.001172388470166752
Position 517: 0.000692808511865854
Position 12122: 0.0006469187069812809
Position 2470: 0.0004735278969682483
Position 12326: 0.00044267958100264267
Position 2791: 0.0004282074050731748
Position 1686: 0.00041065566166951107
Position 1079: 0.0003795668653767302
Position 2758: 0.00036116741186840453
Position 527: 0.00017153499982838056
Position 3225: 0.00012902489863035203
Position 9558: 6.620416654271357e-05
Position 11113: 5.376857633896935e-05
Position 480: 2.606083625662998e-05
Position 12343: 2.548612997869565e-05
Position 9686: 1.408686700116455e-05
Position 666: 1.029000260912642e-05
Position 438: 8.221018098382708e-06
Position 640: 6.005425042050561e-06
Position 113: 4.237152625120541e-06
Position 735: 3.970134335541494e-06
Position 786: 3.846067683847329e-06
Position 581: 3.7304917782895795e-06
Position 545: 2.8680429933923447e-06
