Gene = Eed
index = 361
Annotated 5SS: [  572  4087  8753  9444 10678 11413 13271 16255 18728 24729 25453]
Annotated 3SS: [ 3933  8659  9377 10551 11330 13178 16120 18621 24569 25378 25919]
SMsplice 5SS: [  572  4087  8753 10678 11413 13001 13271 16255 24729 25453]
SMsplice 3SS: [ 3933  8659 10551 11330 12893 13178 16120 24569 25378 25919]
top_k =  500
Partition function (log Z): 1.587328878901539

Sorted 5' Splice Sites (High to Low Probability):
Position 4087: 0.948197305084982
Position 13271: 0.9005177070741995
Position 11413: 0.8976065214889957
Position 16255: 0.8731470595424715
Position 8753: 0.831997352133916
Position 572: 0.7648863486739762
Position 10678: 0.6514034549274513
Position 19933: 0.6286258767676327
Position 13001: 0.5097387807226663
Position 24729: 0.49812526175951016
Position 2297: 0.3982416642829726
Position 67: 0.37260827356082127
Position 18728: 0.36036019456881263
Position 25453: 0.27105419385085566
Position 9625: 0.23081607594360867
Position 4670: 0.1892779081317224
Position 8774: 0.13666484265088744
Position 12997: 0.12070989652955692
Position 917: 0.11276878301761625
Position 11671: 0.1102869214566224
Position 16340: 0.08687479758975303
Position 21568: 0.07961515338651928
Position 11403: 0.07856319355052394
Position 14897: 0.07006397255878466
Position 24640: 0.059814159197640535
Position 5952: 0.05903085011950578
Position 12920: 0.048205950227924545
Position 9651: 0.04548208817668864
Position 13287: 0.037613725745344134
Position 3002: 0.03402730184858991
Position 9378: 0.031082641139000843
Position 13435: 0.029827308837528082
Position 6944: 0.028162924646056672
Position 4980: 0.028079034038395626
Position 6607: 0.027603468398150827
Position 2776: 0.026026785983679024
Position 7759: 0.025935097250040513
Position 5772: 0.024275163281714484
Position 14621: 0.022755403216468868
Position 5631: 0.02230239819656031
Position 13515: 0.022023697156598097
Position 10036: 0.020743370538666372
Position 5926: 0.020105024383848435
Position 2134: 0.018194859708608443
Position 8764: 0.017466959102464298
Position 15659: 0.016387450319826215
Position 9288: 0.015849294356551986
Position 1531: 0.014371369404347566
Position 3021: 0.014306135864300457
Position 13892: 0.01413365554256326
Position 810: 0.011942047326410223
Position 13521: 0.011210537302021505
Position 2192: 0.010661799899247393
Position 8006: 0.01063066506414726
Position 9619: 0.00936173511663233
Position 5948: 0.0090901090155723
Position 15259: 0.008428731205049948
Position 13542: 0.00812690776609127
Position 18255: 0.007710806031009074
Position 12681: 0.006845861571318811
Position 4779: 0.006456190666712869
Position 9109: 0.005962590431097403
Position 6505: 0.0053500491814116
Position 258: 0.005257523407233231
Position 1628: 0.0051291772912695635
Position 3341: 0.005084633010551833
Position 9855: 0.00507967045547155
Position 15237: 0.004902423164670793
Position 1982: 0.0041048802813003216
Position 8908: 0.0036053822657538307
Position 1869: 0.0035509961233174485
Position 12348: 0.003308888416616013
Position 10478: 0.003299846213554219
Position 791: 0.0032688963328215775
Position 12102: 0.0030196820876531505
Position 5260: 0.0028794933381379555
Position 4927: 0.0028329951273216515
Position 627: 0.0027208808720036617
Position 4878: 0.002674941986944626
Position 2551: 0.002595145830256614
Position 16793: 0.0023761661643233118
Position 6724: 0.0016407537681064482
Position 6181: 0.0016306885810228216
Position 2370: 0.0014955080546913463
Position 11435: 0.0014938496323694944
Position 13005: 0.0014683727870370821
Position 2826: 0.0012958525329438834
Position 111: 0.0012099511802247664
Position 2834: 0.0010840689411565753
Position 4272: 0.0007112358420487343
Position 1963: 0.0005956239145538781
Position 240: 0.00041617113923919814
Position 169: 0.00040617193264077416
Position 619: 0.00037884666484083897
Position 4614: 0.0003310431932063592
Position 87: 0.00027191965783769564
Position 13236: 0.0001534882284790901
Position 11: 0.00014361686304977856
Position 126: 0.00011221354625873215
Position 404: 0.000109436188564232
Position 97: 8.274678530140085e-05
Position 612: 6.848539794020487e-05
Position 49: 5.5018266477925284e-05
Position 178: 5.4599021814786736e-05
Position 176: 4.305958981517828e-05
Position 2506: 2.5642449522352284e-05
Position 11707: 1.7375784863502277e-05
Position 590: 1.5143446633511971e-05
Position 13259: 1.2285441167629667e-05
Position 13266: 1.0615130077561972e-05
Position 289: 6.63462281195753e-06
Position 391: 2.6128240137048517e-06
Position 351: 1.3305593515805647e-06
Position 281: 1.3206842932949807e-06
Position 279: 1.2759781934840392e-06
Position 523: 1.1260634426738586e-06
Position 576: 1.0466295017436122e-06
Position 333: 9.79070183925774e-07
Position 601: 7.265126336124287e-07
Position 606: 6.78560808035434e-07
Position 1231: 3.197876822025759e-07
Position 801: 2.857388968178818e-07
