Gene = Gm43518
index = 488
Annotated 5SS: [  51 6847 9138]
Annotated 3SS: [ 6653  8970 10731]
SMsplice 5SS: [  51 6847 9138]
SMsplice 3SS: [ 6653  8970 10731]
top_k =  500
Partition function (log Z): -12.24313806623816

Sorted 5' Splice Sites (High to Low Probability):
Position 6847: 0.8158568972798035
Position 9138: 0.5695200578665244
Position 51: 0.30091678703189906
Position 55: 0.2808985088039932
Position 401: 0.2161132082801661
Position 329: 0.1410412499462934
Position 10104: 0.1057265142935465
Position 8083: 0.08669441068875719
Position 98: 0.0806632793954484
Position 8489: 0.07894525405349007
Position 8496: 0.07325280615536775
Position 64: 0.06427321700791176
Position 3767: 0.06134220873080708
Position 4831: 0.0537490432950124
Position 471: 0.0461800232914848
Position 10360: 0.03284332582065778
Position 8440: 0.030351253289387873
Position 172: 0.030007023383671134
Position 397: 0.021624738847398215
Position 317: 0.019725975810240395
Position 10834: 0.01845985968767661
Position 682: 0.01649345754899669
Position 4287: 0.014007147055643973
Position 8625: 0.009392282426992834
Position 8802: 0.008756090264262602
Position 4804: 0.006669946125820456
Position 845: 0.006493990531451861
Position 3443: 0.006220054558122841
Position 10653: 0.0037676468981631
Position 6933: 0.0036776945525287966
Position 59: 0.0022525377883593407
Position 28: 0.00037288589945999064
Position 14: 0.00020109166122359343
Position 89: 0.00014583189431168595
Position 23: 7.975123403855496e-05
Position 146: 7.024649714193425e-05
Position 118: 5.140938815230785e-05
Position 3362: 4.663152737835036e-05
Position 2557: 4.3083683562346755e-05
Position 5: 3.4087777000048816e-05
Position 2855: 3.257132726255103e-05
Position 164: 1.2311002608019015e-05
Position 68: 3.675482379872796e-06
Position 467: 1.1630686779282643e-07
Position 384: 3.0507964730679055e-08
Position 475: 1.7549674484797772e-08
Position 313: 1.6505620946424978e-08
Position 249: 1.1923833224632214e-08
Position 307: 1.0553123360622598e-08
Position 388: 4.614361207973433e-09
Position 300: 2.9194733847312248e-09
Position 253: 1.7743319767288132e-10
Position 386: 1.433898089876403e-10
Position 269: 1.377208081536173e-10
Position 244: 9.834934465349437e-11
Position 362: 5.269382867188763e-11
Position 231: 8.725059087383723e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6653: 0.8361299320126788
Position 8970: 0.7084165715956932
Position 10731: 0.46889975639223636
Position 214: 0.2332108322403007
Position 9877: 0.12936722639067533
Position 10183: 0.08747027802334517
Position 10100: 0.07253807410411188
Position 8322: 0.06304557389780895
Position 4666: 0.061472807891649946
Position 7836: 0.05766301511833248
Position 9253: 0.05295539653086138
Position 8303: 0.046910518490569014
Position 7984: 0.046811578353397956
Position 3614: 0.04659537352030227
Position 8214: 0.04187039264661293
Position 9744: 0.03464441101175866
Position 10779: 0.03142415934696434
Position 8372: 0.024344050286747916
Position 8261: 0.020124726800994718
Position 8537: 0.019281427382413105
Position 10911: 0.018459859687676616
Position 9588: 0.016374576320215488
Position 4141: 0.014128300267123335
Position 3442: 0.011204586567217414
Position 9925: 0.01042499914728773
Position 7865: 0.010223058822479049
Position 3573: 0.005501021454864561
Position 7080: 0.004287568111007636
Position 3163: 0.004263276849190393
Position 10512: 0.0037676468981631
Position 9564: 0.003536493897152794
Position 9417: 0.0029207017080122343
Position 5897: 0.0023205879577318854
Position 7444: 0.0020742502383981854
Position 9664: 0.0015981625901685078
Position 244: 0.0014296407832684298
Position 2941: 0.0013274324142243813
Position 3185: 0.0012845814609415353
Position 3127: 0.0012512893401054334
Position 1067: 0.0011778987511027927
Position 5607: 0.0010052317657616384
Position 6141: 0.00048412488719806366
Position 4396: 0.0004598203522733842
Position 7492: 0.0004371936683061362
Position 465: 0.00041751519387865714
Position 7160: 0.0003723064714553065
Position 3810: 0.00036468088163982634
Position 227: 0.00036410478204299565
Position 1938: 0.0003494883450339267
Position 2745: 0.0003328960340272746
Position 2998: 0.0002828646353195666
Position 1264: 0.00023952642171356012
Position 1179: 0.00023840266210086152
Position 769: 0.00020976097811371017
Position 550: 0.0002097093420812832
Position 4415: 0.00017837343639511645
Position 887: 7.742245568697663e-05
Position 975: 7.110100418844315e-05
Position 526: 6.827025535303159e-05
Position 2122: 3.83546023782003e-05
Position 2377: 2.0029545260962667e-05
Position 1952: 1.6117191609241218e-05
Position 2483: 1.541009434375521e-05
Position 717: 8.032861876827767e-06
Position 725: 8.026251448870063e-06
Position 2496: 7.644043957628897e-06
Position 262: 4.744452386622541e-07
Position 146: 3.4990807576886345e-07
Position 253: 2.2128417680439486e-07
Position 321: 1.9718485390509173e-07
Position 284: 1.5922381777086038e-07
Position 575: 1.528530728882029e-07
Position 307: 1.2099076430808777e-07
Position 384: 5.27449653611753e-08
Position 509: 5.1499503301464156e-08
Position 423: 4.738818214864209e-08
Position 353: 3.485950547857454e-09
Position 356: 2.155317808585287e-09
Position 444: 1.3661161519296782e-09
Position 332: 1.0798290919239986e-09
Position 405: 2.4960600766319625e-10
Position 334: 1.1968354237812756e-10
Position 341: 8.070430388497495e-11
Position 89: 2.463739051402667e-11
Position 336: 2.297968643203649e-11
Position 114: 8.926380799612102e-12
