Gene = Pth
index = 873
Annotated 5SS: [ 120 2376]
Annotated 3SS: [2284 2491]
SMsplice 5SS: [ 120 2376]
SMsplice 3SS: [2284 2491]
top_k =  500
Partition function (log Z): -1.1872493850117147

Sorted 5' Splice Sites (High to Low Probability):
Position 2376: 0.9817050845239971
Position 120: 0.8592852302164962
Position 2701: 0.4000444385592656
Position 1326: 0.199769568680612
Position 1801: 0.13790546297035128
Position 277: 0.12292377851967416
Position 1128: 0.03235950929466426
Position 910: 0.018435748975891692
Position 713: 0.009630165079293106
Position 247: 0.008712824675369614
Position 915: 0.006495361948553493
Position 293: 0.005418803427906383
Position 2371: 0.004712442446303566
Position 768: 0.002901916601418827
Position 154: 0.0018322802460925313
Position 1511: 0.0016012677768134863
Position 1913: 0.0015358816378136483
Position 2695: 0.0014773600643447622
Position 2601: 0.001403422411495032
Position 115: 0.0012665322503053538
Position 2844: 0.0011883366647004656
Position 1564: 0.0009906902826079067
Position 2891: 0.0009886448899064358
Position 901: 0.0008536028334277378
Position 1398: 0.0007820320566311716
Position 1383: 0.0005399016782441084
Position 2727: 0.000375066638994124
Position 1135: 0.00036076892422517916
Position 2676: 0.0003129143646966395
Position 159: 0.00022729687357152416
Position 2670: 0.00021789696985681278
Position 2827: 0.00017300171325773601
Position 2605: 0.00017229805066372724
Position 2721: 0.00016982557401674223
Position 2380: 0.00014999569618985616
Position 524: 0.0001434307242940483
Position 2428: 9.468616470483464e-05
Position 470: 8.712043922035683e-05
Position 2750: 6.455238112835782e-05
Position 1114: 6.409641421803076e-05
Position 1119: 5.7682655350497815e-05
Position 271: 5.4263265983124474e-05
Position 327: 4.939218952581509e-05
Position 1095: 4.394006476862737e-05
Position 2407: 4.35642347830342e-05
Position 807: 2.803551318451978e-05
Position 2638: 2.6841800799502565e-05
Position 2733: 2.452627966449084e-05
Position 370: 2.0825731279830976e-05
Position 519: 1.6207438933038424e-05
Position 77: 1.587829682993467e-05
Position 109: 1.3790787088461464e-05
Position 2268: 1.2310788300741152e-05
Position 858: 1.2164256060852134e-05
Position 2613: 1.147186497218133e-05
Position 2395: 8.925816697074831e-06
Position 2502: 3.881697259764038e-06
Position 2425: 3.856641756069615e-06
Position 501: 1.5879166360186822e-06
Position 1408: 1.5434593451418157e-06
Position 2248: 1.4013167317953161e-06
Position 496: 1.1228249035077563e-06
Position 2221: 1.0216213251265989e-06
Position 1394: 6.880007210987852e-07
Position 477: 6.790048518492088e-07
Position 304: 5.77869803120375e-07
Position 51: 5.172129994380584e-07
Position 1310: 4.7676349200745135e-07
Position 1425: 4.759754698666832e-07
Position 81: 4.1331971678962235e-07
Position 35: 1.5485620576367762e-07
Position 538: 8.827566892766821e-08
Position 402: 4.296545668384444e-08
Position 236: 4.1364996816118275e-08
Position 30: 2.7102880122754307e-08
Position 177: 1.3542879636707293e-09
Position 46: 1.2449766152623578e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2491: 0.9944554920296083
Position 2284: 0.6363636003898138
Position 2770: 0.24095077541958432
Position 1231: 0.1810627113366794
Position 2289: 0.1549859992621439
Position 2267: 0.143161509809252
Position 1687: 0.10368240083958719
Position 2809: 0.07819130350814882
Position 2934: 0.04031119224449181
Position 2774: 0.02880604466086306
Position 2237: 0.028222784371144553
Position 984: 0.022575724373017234
Position 2101: 0.01633424910208247
Position 2890: 0.015549456115274342
Position 1246: 0.012173053247596743
Position 603: 0.010926558399560716
Position 1640: 0.010912940068652923
Position 697: 0.009160414774846541
Position 1039: 0.0064496712776197064
Position 2974: 0.0051944671532091966
Position 562: 0.005187223330898359
Position 1540: 0.004820261474293368
Position 1266: 0.004803993832497457
Position 2125: 0.00457932386533165
Position 873: 0.003757689620460365
Position 1655: 0.0036835550639373674
Position 1227: 0.0033132584184163375
Position 1727: 0.0031271573543837352
Position 954: 0.00237980626945377
Position 1660: 0.0022846479137279057
Position 1610: 0.0021725447448708714
Position 1637: 0.002108863138160569
Position 677: 0.0020500746836730308
Position 2495: 0.001750992375842883
Position 1502: 0.001579130000759117
Position 737: 0.0014610292940352618
Position 713: 0.0013739034194201146
Position 1579: 0.0013452191373554815
Position 522: 0.0012759740641045713
Position 1310: 0.0012476302675329108
Position 1691: 0.0012071817793315805
Position 242: 0.0010414475978759651
Position 767: 0.0008171718976799445
Position 1994: 0.0007733249826475928
Position 1510: 0.0007450045396902666
Position 2338: 0.0007184177669379469
Position 2317: 0.0007022858386074479
Position 720: 0.0006372051638838754
Position 1026: 0.0005336816530991276
Position 2082: 0.00050731251599018
Position 2779: 0.0004453752920995615
Position 264: 0.0004267962926225222
Position 717: 0.00038000036465626007
Position 1800: 0.00035466739742061126
Position 991: 0.00035115860236342754
Position 839: 0.00035018282319316315
Position 739: 0.0003407149840153396
Position 2516: 0.0003232162801813378
Position 1287: 0.0003232135351977948
Position 811: 0.00025810335809502925
Position 1155: 0.0002439654906022371
Position 988: 0.00023851230249515305
Position 423: 0.00023049770237364256
Position 246: 0.00017494698882940764
Position 2149: 0.00014852031984101828
Position 1735: 0.0001468474323553853
Position 2605: 0.00013458737130610826
Position 1776: 0.00012869202068600968
Position 821: 0.00012305221565889082
Position 2134: 0.0001131935043996527
Position 2010: 0.00011178773424608714
Position 786: 0.0001082918615825172
Position 639: 0.00010770839228166331
Position 743: 0.00010386934608314611
Position 1739: 8.470338182697524e-05
Position 537: 8.188686597990376e-05
Position 2818: 7.962554860255439e-05
Position 1417: 6.553122787480825e-05
Position 1998: 5.827456290000706e-05
Position 1910: 4.4514913202967836e-05
Position 2497: 3.513215090656785e-05
Position 2034: 3.3040994303542186e-05
Position 2827: 2.9238891770528414e-05
Position 815: 2.8120129285295674e-05
Position 370: 2.4306968220225556e-05
Position 375: 1.8375470724991155e-05
Position 931: 1.775637295208944e-05
Position 881: 1.6993885515044593e-05
Position 1086: 8.267123455543229e-06
Position 995: 7.629764624185534e-06
Position 1041: 7.46414427838091e-06
Position 751: 7.362492557199241e-06
Position 757: 7.076861514512392e-06
Position 2629: 7.049441506082663e-06
Position 2579: 6.486701900381303e-06
Position 1083: 6.28388549967186e-06
Position 777: 5.128287709787356e-06
Position 274: 4.550284900715163e-06
Position 2613: 4.211014366333046e-06
Position 2499: 4.097165569326975e-06
Position 2555: 3.620497764302602e-06
Position 782: 2.5503370284409637e-06
Position 847: 2.001696996983225e-06
Position 565: 1.5788352631086743e-06
Position 2575: 1.416145017573101e-06
Position 2557: 1.3468946258653717e-06
Position 2631: 8.145010993863246e-07
Position 2638: 3.6508690496712797e-07
Position 2506: 3.4420105733936475e-07
Position 2660: 2.2077643869404598e-07
Position 2663: 1.8961656433208226e-07
Position 304: 1.0572256455492799e-07
Position 443: 1.0174741809082623e-07
Position 583: 1.0055552026167441e-07
Position 570: 8.361277546424162e-08
Position 2402: 7.879013763111955e-08
Position 1053: 6.69101895392817e-08
Position 312: 2.6531165460177873e-09
Position 158: 1.3758267856674155e-09
Position 164: 4.043693183253278e-10
Position 276: 4.002647642529926e-10
Position 177: 1.0308045955943894e-10
Position 477: 1.4120170042288951e-11
Position 94: 4.17373606497772e-12
