Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  500
Partition function (log Z): -3.6708928079732517

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9981362557524804
Position 13080: 0.9828723177654338
Position 19208: 0.871967461910499
Position 165: 0.745922564464977
Position 12057: 0.7452115081087676
Position 5968: 0.5405888283838602
Position 14967: 0.5211492091806935
Position 12508: 0.4848696295816272
Position 24633: 0.47274705858218846
Position 11433: 0.4224621970959139
Position 15431: 0.34215960938948503
Position 20993: 0.26088368627651554
Position 11592: 0.2510599900223081
Position 7538: 0.2291386359655577
Position 18284: 0.19060735560062486
Position 16387: 0.1583143271062996
Position 23447: 0.15033056803500874
Position 5097: 0.13084099676229535
Position 14661: 0.10987669109426064
Position 24628: 0.10459451967950463
Position 106: 0.10116587689836502
Position 11480: 0.09943643623310941
Position 5459: 0.0745898529286927
Position 536: 0.07281437677620231
Position 218: 0.06707535798562402
Position 12338: 0.05823202714198841
Position 16401: 0.05154632329629617
Position 16442: 0.050598280277440295
Position 1407: 0.045679907277826656
Position 15274: 0.0427797235691285
Position 19282: 0.03932573481061898
Position 6831: 0.03364419503849187
Position 15820: 0.03236585268028806
Position 1019: 0.03200177341488654
Position 2715: 0.029736944452248042
Position 24692: 0.02819211401245918
Position 259: 0.02636436021610885
Position 15283: 0.02577872693026046
Position 15892: 0.023325030966279636
Position 15425: 0.022143471879755586
Position 212: 0.021334457737342223
Position 14593: 0.019346789781454612
Position 15467: 0.018263301713891355
Position 1756: 0.01759777183529037
Position 1579: 0.016059250719443214
Position 15693: 0.015815547128165332
Position 1809: 0.01546635324202626
Position 15531: 0.013607874567445007
Position 720: 0.012040654886314568
Position 15844: 0.011402296792008926
Position 13705: 0.010783442577417757
Position 15826: 0.009776601690970194
Position 5478: 0.009564182845580402
Position 766: 0.008934853548765106
Position 3205: 0.007949028078463947
Position 14583: 0.007709952788100135
Position 15543: 0.006951908515892179
Position 3268: 0.006913541602554317
Position 1544: 0.006563499671225147
Position 15207: 0.005308260515561592
Position 24862: 0.004406055895759496
Position 15223: 0.004231539798628073
Position 15422: 0.003978721755496224
Position 6625: 0.003846690187983442
Position 15215: 0.00328129164828747
Position 3004: 0.0031271662394469104
Position 1031: 0.002430794692482741
Position 15132: 0.0023974939679945323
Position 4702: 0.0023709664444269358
Position 14854: 0.0020689081155525007
Position 14195: 0.0018497281299693273
Position 1539: 0.001830069399894874
Position 15077: 0.0018122678083223322
Position 15281: 0.0017831356959907244
Position 152: 0.0017710212881222914
Position 1724: 0.001745856813657286
Position 14601: 0.0016484369474723056
Position 2014: 0.0016227017531160997
Position 6636: 0.0015903784589759327
Position 1352: 0.001564457854703517
Position 455: 0.0014861378372498252
Position 1918: 0.0013177299751226362
Position 14151: 0.0011281475504491875
Position 2356: 0.00111044478506816
Position 872: 0.001046766280398607
Position 13661: 0.0009552682154408223
Position 14992: 0.0008889264955199053
Position 1818: 0.0008596127493604651
Position 988: 0.000813318421588453
Position 1101: 0.0007938324273404846
Position 1858: 0.0007900006847649206
Position 13554: 0.0007315773458292089
Position 2964: 0.0007101348248972989
Position 1666: 0.0004972223424811713
Position 615: 0.0004478627886801374
Position 1626: 0.0004320462653546278
Position 13378: 0.0003496750317640996
Position 897: 0.00029164337066677187
Position 1593: 0.00027571249431085907
Position 2350: 0.00026689681057311837
Position 1761: 0.0002536653353893154
Position 1970: 0.0002408459838286145
Position 4681: 0.00018506691629249815
Position 5130: 0.00017157574599913956
Position 3506: 0.00014941714438666725
Position 3197: 0.00014435761154587643
Position 4087: 0.00013518642170893823
Position 2343: 0.00011053827256302507
Position 5109: 0.00010503289382751755
Position 2557: 8.93323136515306e-05
Position 2372: 8.483883000812851e-05
Position 30: 7.055057885653145e-05
Position 2624: 3.828859074950858e-05
Position 4203: 3.788003963414426e-05
Position 3628: 3.238102366324431e-05
Position 4026: 2.7784153197543285e-05
Position 4072: 2.443840980426234e-05
Position 275: 2.313594954465325e-05
Position 5021: 2.0988990380105142e-05
Position 858: 1.888360362131281e-05
Position 4055: 1.7721795934214223e-05
Position 3213: 1.7510708848937538e-05
Position 5044: 1.6092608818429933e-05
Position 3121: 1.5337791894734376e-05
Position 619: 1.5010611753361808e-05
Position 703: 1.019149576939662e-05
Position 272: 9.136334338344001e-06
Position 2492: 8.104928549888296e-06
Position 93: 8.034734018042082e-06
Position 99: 8.0209474199985e-06
Position 1636: 7.43438133642834e-06
Position 390: 7.179984445502066e-06
Position 672: 6.5423100318186325e-06
Position 317: 5.2827887706522935e-06
Position 517: 4.709164177136366e-06
Position 607: 4.511610897930196e-06
Position 812: 4.088154614248515e-06
Position 330: 3.7888929081022034e-06
Position 309: 3.1582057709382267e-06
Position 2977: 2.8931012129825447e-06
Position 113: 2.8923251705189088e-06
Position 328: 2.475342730858397e-06
Position 1234: 1.9465068719456042e-06
Position 236: 1.7746949101148952e-06
Position 1638: 1.507400733546532e-06
Position 568: 1.3139149329605563e-06
Position 530: 7.866316572022629e-07
Position 20: 7.74755890628401e-07
Position 44: 7.195560412483938e-07
Position 578: 5.088117955621556e-07
Position 54: 4.63947373646112e-07
Position 124: 3.411131536133448e-07
Position 386: 1.68680025324438e-07
Position 758: 4.349036920882395e-08
Position 446: 2.6218161081549288e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19064: 0.9688008202801971
Position 24523: 0.8195114879390082
Position 11302: 0.7729586233513316
Position 2270: 0.7335858802769449
Position 11917: 0.7105859841633858
Position 24713: 0.4849366246549632
Position 12438: 0.48486962958162727
Position 15346: 0.4253600791144667
Position 12997: 0.4169383450455573
Position 14814: 0.40397764248342133
Position 5793: 0.3992467981582408
Position 12869: 0.31935942567546793
Position 16196: 0.2642270720255361
Position 20847: 0.2614852322956467
Position 2219: 0.25958587701986957
Position 7388: 0.22913994956283745
Position 12866: 0.21641477833724415
Position 18120: 0.19072462002728466
Position 23143: 0.1853830323041259
Position 14395: 0.12740086472920545
Position 15157: 0.10363225578084315
Position 4930: 0.10150962526286265
Position 5241: 0.08141107814360223
Position 15752: 0.07826858292627557
Position 14837: 0.06782494883071861
Position 5842: 0.0658438945156887
Position 24981: 0.05102860321451106
Position 419: 0.043217901556378814
Position 24893: 0.04276253945115511
Position 14890: 0.03915083311871717
Position 12225: 0.038654831619739566
Position 5688: 0.034590896332882135
Position 12819: 0.030159768707163987
Position 23776: 0.028973454227051557
Position 940: 0.028225233950597263
Position 6733: 0.027411670759298196
Position 12014: 0.0273772113792712
Position 24950: 0.026307772100819055
Position 1717: 0.023846417930872176
Position 2620: 0.022541984175799057
Position 1538: 0.021730213521157473
Position 1352: 0.021337591025548733
Position 12149: 0.01957719552224884
Position 24196: 0.017404487051100995
Position 368: 0.017332208769712285
Position 5582: 0.015626448814650515
Position 5742: 0.015474707380934184
Position 5062: 0.015223425025084352
Position 3104: 0.014481943797540886
Position 14711: 0.012895884573764463
Position 844: 0.012446468685750325
Position 14485: 0.011796069272988178
Position 1516: 0.010450117627901922
Position 13546: 0.009002961742029398
Position 1513: 0.007550187646525319
Position 5578: 0.007259562189279486
Position 11861: 0.007248312566110583
Position 4985: 0.006528801677565486
Position 6758: 0.006232524279193633
Position 4948: 0.005468106730756354
Position 20191: 0.005303946448371328
Position 1304: 0.005014699448165004
Position 24953: 0.004904208748463482
Position 514: 0.00488405284024361
Position 1232: 0.004776505457983549
Position 6559: 0.004741914696103523
Position 2878: 0.0035902320736678063
Position 2275: 0.0032685361011882213
Position 2623: 0.002743941078535262
Position 15033: 0.002640430213357827
Position 13578: 0.002515661663770521
Position 2224: 0.0024475496473307825
Position 14773: 0.002378653361619377
Position 2573: 0.0022005653072049735
Position 14128: 0.0021978431137185056
Position 5719: 0.002143354949612564
Position 19704: 0.0015606840993275023
Position 5347: 0.0014818841471365347
Position 1273: 0.0014656452803154453
Position 4587: 0.0014406497273961553
Position 19490: 0.001310805932224134
Position 17406: 0.0012762125600176866
Position 13491: 0.0011998777730152098
Position 535: 0.0011083885237474695
Position 634: 0.0010471993359596208
Position 2556: 0.000944987764843085
Position 4955: 0.0008776282435355132
Position 4932: 0.0008531527498952364
Position 572: 0.0007991805686966342
Position 19970: 0.0007819247082306542
Position 13956: 0.0007000091889096405
Position 6510: 0.0006951539508558518
Position 5246: 0.0006866235208751653
Position 5029: 0.0006602236422207648
Position 825: 0.0006153153039241071
Position 4433: 0.0006147930393639821
Position 2527: 0.0005768489347489942
Position 5393: 0.0005540099346318716
Position 4584: 0.000500590593959296
Position 20425: 0.00047178040151030784
Position 2100: 0.000443300606714423
Position 1287: 0.0004416109089091485
Position 1915: 0.0004366143617783636
Position 2664: 0.00042889381553671326
Position 5599: 0.0004032491869714334
Position 592: 0.0003688770902358268
Position 13201: 0.00034967503176409984
Position 3078: 0.00034951763937514184
Position 340: 0.0003298001221461178
Position 19622: 0.0003206156260451695
Position 2760: 0.0003152244649204616
Position 17349: 0.00031149463364929167
Position 258: 0.00024789819208087397
Position 2291: 0.0002409007668774248
Position 3939: 0.00022688048149591082
Position 1298: 0.00020648238751122503
Position 1042: 0.00020219837277694538
Position 351: 0.00018548927688869817
Position 421: 0.00018510228977941225
Position 1670: 0.00016895497787756077
Position 2509: 0.00016169637999317066
Position 2199: 0.0001519223407634969
Position 376: 0.0001463902908524474
Position 3338: 0.000134605521348217
Position 2534: 0.0001333580752684122
Position 603: 0.0001307000405838596
Position 555: 0.0001285205226265534
Position 1278: 0.00012447170347702495
Position 1018: 0.00012353335767348775
Position 255: 0.00011694132491631043
Position 2491: 0.0001142457403018696
Position 379: 0.00011244517868478395
Position 3152: 9.786919300362023e-05
Position 217: 8.524759169586038e-05
Position 679: 8.507371270765119e-05
Position 13902: 8.002337779036819e-05
Position 4872: 3.372366940024766e-05
Position 1520: 3.1197952449539905e-05
Position 1401: 2.5344593707234322e-05
Position 3486: 2.366729722072885e-05
Position 5296: 2.1071807548373924e-05
Position 337: 1.948276625370915e-05
Position 4138: 1.6176787956470236e-05
Position 2108: 1.4490785155691306e-05
Position 3285: 1.2001966378873389e-05
Position 3307: 1.1585502469250413e-05
Position 2479: 9.30368091505596e-06
Position 2437: 8.828023486541443e-06
Position 2601: 4.326639022289364e-06
Position 2588: 4.0067186907518814e-06
Position 2540: 3.1887747851799697e-06
Position 2077: 2.1086191668066734e-06
Position 900: 1.805554695718234e-06
Position 903: 1.6644374254362737e-06
Position 693: 1.5514763923524187e-06
Position 1434: 1.2767682768213919e-06
Position 2928: 1.274771394475624e-06
Position 850: 1.2621032639745284e-06
Position 521: 1.031458322133484e-06
Position 1076: 9.82809382823637e-07
Position 8464: 8.915724745009415e-07
Position 676: 8.533405743937316e-07
Position 846: 6.395695201151741e-07
Position 546: 5.895484661162546e-07
Position 2439: 5.892725250018691e-07
Position 730: 5.886026472171153e-07
Position 952: 5.512956181517247e-07
Position 672: 5.445635288068915e-07
Position 2434: 5.336340003561354e-07
Position 2597: 4.654746786894094e-07
Position 2634: 3.090001735149862e-07
Position 1061: 2.853194181921745e-07
Position 2731: 2.3601157568434196e-07
Position 1846: 2.2112061708638246e-07
Position 589: 2.1259957427169228e-07
Position 298: 1.8495739942560173e-07
Position 2405: 1.772420134971567e-07
Position 2443: 1.3231243652550868e-07
Position 6127: 1.163503872469931e-07
Position 772: 7.312014846218905e-08
Position 196: 4.737129059531352e-08
Position 161: 3.986994832518013e-08
Position 962: 1.556349938205437e-08
Position 309: 5.401899590677047e-09
Position 264: 5.0068249473816435e-09
Position 187: 4.873903370575513e-09
