Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  500
Partition function (log Z): 1.0156829480003515

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9690965840440359
Position 1442: 0.8764865468589828
Position 451: 0.33262762111822564
Position 692: 0.30322940339130694
Position 1418: 0.10894326307682478
Position 977: 0.10009936164298708
Position 1721: 0.05284709304520708
Position 1079: 0.04279235676292532
Position 986: 0.041784913900870836
Position 1858: 0.03419285769179786
Position 1652: 0.02350839526772074
Position 1219: 0.023067838813416435
Position 845: 0.017343135335296515
Position 1031: 0.015595392989845943
Position 1869: 0.013986914625621818
Position 1946: 0.012368835961960081
Position 2493: 0.009818802375837984
Position 1800: 0.00883109077894852
Position 679: 0.005578111960123911
Position 2607: 0.005128871979620667
Position 1662: 0.004649560797185994
Position 1133: 0.004430581589348436
Position 1256: 0.004228670255498078
Position 228: 0.0033882953518526928
Position 1478: 0.0029889181498612737
Position 1750: 0.0022293006870561585
Position 774: 0.002224851593326457
Position 712: 0.002208163075156191
Position 1448: 0.0021024496372566187
Position 801: 0.0020214053964833214
Position 1830: 0.0017646582622622004
Position 870: 0.0017062839220294424
Position 1216: 0.0016511459668930638
Position 2660: 0.001325721823521744
Position 2352: 0.0009024905040631155
Position 1723: 0.0008041168661273051
Position 1243: 0.0006917923134690749
Position 944: 0.0005275765989750723
Position 290: 0.00039269274553257707
Position 882: 0.0003901643115002632
Position 868: 0.0003901489144122106
Position 428: 0.0003701117904912515
Position 106: 0.0002866293380332681
Position 1236: 0.00026359757592477837
Position 909: 0.0002492499117802119
Position 455: 0.000246516486502754
Position 84: 0.00016478039354172246
Position 261: 0.00013592208184722403
Position 685: 0.00010585630210239416
Position 730: 8.305297411818105e-05
Position 965: 7.938952618283401e-05
Position 828: 6.967861813697812e-05
Position 233: 3.2834931893197264e-05
Position 67: 2.5771828284210175e-05
Position 725: 2.0896177339702772e-05
Position 502: 1.7899134430347173e-05
Position 613: 1.127477358043887e-05
Position 404: 1.0942259686285414e-05
Position 2343: 8.137639776910511e-06
Position 1797: 8.077500515499519e-06
Position 683: 6.289871194862157e-06
Position 1457: 4.649915081671951e-06
Position 657: 4.435771170789922e-06
Position 221: 3.950150509855447e-06
Position 1637: 3.3006805762638087e-06
Position 249: 2.886935172608233e-06
Position 655: 2.1037212126973535e-06
Position 366: 1.8001786750557549e-06
Position 1809: 1.7632409638786598e-06
Position 637: 1.7282708628767428e-06
Position 632: 1.7127394408178008e-06
Position 1740: 1.4408120731563188e-06
Position 607: 6.200229761576252e-07
Position 1379: 4.274863942497175e-07
Position 372: 1.8814159792081564e-07
Position 1482: 9.151932635227476e-08
Position 354: 8.829433295689719e-08
Position 45: 3.018100244463125e-08
Position 563: 1.0815149967067635e-08
Position 554: 1.0348455568561858e-08
Position 615: 7.919381408189623e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.997056002426038
Position 1591: 0.5908328217781784
Position 2125: 0.32262471477770854
Position 773: 0.22168188447555204
Position 573: 0.21692736258166515
Position 372: 0.2029653724217325
Position 347: 0.11162578910068664
Position 2557: 0.08000172621082746
Position 612: 0.06946336389710617
Position 1908: 0.04195821947705216
Position 2332: 0.02787776895652692
Position 1141: 0.02177485314546037
Position 2301: 0.015320281292282184
Position 2174: 0.015097059761659447
Position 1995: 0.012347792996617434
Position 2715: 0.008578208950953745
Position 1820: 0.008508331098840778
Position 531: 0.007714145522798753
Position 2445: 0.006948706631770543
Position 2129: 0.006378915414613844
Position 1071: 0.006376131131843786
Position 2762: 0.005894922537990726
Position 1573: 0.005636475249943995
Position 637: 0.005445481522705662
Position 2574: 0.0038644825528940554
Position 1340: 0.0025191746127508513
Position 1677: 0.0023865792007327375
Position 424: 0.0021812565099564385
Position 378: 0.0018615659523561455
Position 579: 0.0018364279594369943
Position 855: 0.0018118151656459156
Position 1652: 0.0018062404128771428
Position 2060: 0.0012964289283706413
Position 965: 0.0010244550475353963
Position 2235: 0.001005184437948731
Position 1699: 0.0009623200750662329
Position 2139: 0.0008469667943330056
Position 463: 0.0008257752922779084
Position 2697: 0.0008102929670078985
Position 1855: 0.0007040126068746622
Position 878: 0.0006312690651283847
Position 1788: 0.0005477492847812402
Position 545: 0.0005471271108495857
Position 928: 0.0005279937420457957
Position 1149: 0.0005271016005380436
Position 962: 0.000379556988535043
Position 1241: 0.0003208290639000824
Position 437: 0.00031454556710979305
Position 882: 0.0003063613871858842
Position 409: 0.00028563515697557383
Position 2461: 0.00022189181211652485
Position 2849: 0.00021525487089080092
Position 1797: 9.837247617008918e-05
Position 388: 9.140552066554454e-05
Position 582: 8.745809402153826e-05
Position 801: 7.508146865880169e-05
Position 812: 7.417109372551969e-05
Position 1737: 6.098523404545141e-05
Position 382: 5.882587201693317e-05
Position 670: 4.718599039271854e-05
Position 1274: 4.5002281641003624e-05
Position 2343: 3.982845693267773e-05
Position 655: 3.9452336378497737e-05
Position 1030: 3.892794366095353e-05
Position 914: 3.527644859955895e-05
Position 859: 3.083423161315873e-05
Position 1713: 2.2650509392572504e-05
Position 1720: 2.1354041500990987e-05
Position 385: 1.2172440644434093e-05
Position 650: 1.145310713956941e-05
Position 596: 8.63691184637093e-06
Position 483: 8.450467098225992e-06
Position 591: 8.221212676643555e-06
Position 1298: 6.517445266610706e-06
Position 306: 5.352453515337324e-06
Position 399: 4.557943286765149e-06
Position 1603: 4.548433809894363e-06
Position 1279: 4.368649625229326e-06
Position 470: 4.248847487708501e-06
Position 439: 3.5734139468783155e-06
Position 1188: 2.9558648861482073e-06
Position 1346: 1.8000000058933458e-06
Position 868: 1.5183395092569856e-06
Position 201: 1.4964338412243424e-06
Position 1544: 1.4769401699914342e-06
Position 1549: 1.4456275589558064e-06
Position 1497: 1.0806678846503797e-06
Position 676: 1.0043360839160926e-06
Position 738: 9.630081256686127e-07
Position 488: 9.234869753425246e-07
Position 467: 8.998614437187601e-07
Position 667: 6.931948488052964e-07
Position 1517: 6.229467175469977e-07
Position 974: 6.210029236616143e-07
Position 1519: 5.853377944119716e-07
Position 210: 4.797529446536835e-07
Position 500: 3.762963001730436e-07
Position 249: 2.9933365465587676e-07
Position 502: 2.937492721082249e-07
Position 672: 2.2469956929579073e-07
Position 1024: 2.1068061390449368e-07
Position 1441: 1.952554637620943e-07
Position 322: 1.7405283081182782e-07
Position 683: 1.5654458808071172e-07
Position 142: 1.434570237139441e-07
Position 240: 1.218920509347781e-07
Position 203: 1.0125139135505047e-07
Position 153: 4.148525862758171e-08
Position 282: 3.452541590312823e-08
Position 221: 2.7885651129424232e-08
Position 246: 2.436649238925797e-08
Position 721: 2.8605729264888046e-09
Position 218: 1.922216464193556e-09
Position 1551: 7.301033171506269e-10
Position 450: 4.677172335125087e-13
