Gene = Gba
index = 426
Annotated 5SS: [ 159  614 1249 1494 2653 3037 3441 4524 5060 5501]
Annotated 3SS: [ 543 1056 1346 2518 2863 3205 4298 4895 5383 5588]
SMsplice 5SS: [ 159  433  614 1249 1494 2653 3037 3441 4524 5060 5501]
SMsplice 3SS: [ 263  543 1056 1346 2518 2863 3205 4298 4855 5383 5588]
top_k =  500
Partition function (log Z): 18.662126959001604

Sorted 5' Splice Sites (High to Low Probability):
Position 1494: 0.9901715900661232
Position 1249: 0.9783550288237072
Position 5060: 0.953846896412986
Position 5501: 0.9273577979709998
Position 4524: 0.8872698949606589
Position 3441: 0.685240864037621
Position 159: 0.6759772325620075
Position 3037: 0.6676465568615186
Position 614: 0.6476328359926603
Position 2653: 0.559143738095896
Position 433: 0.30762412957186125
Position 233: 0.29772661266091627
Position 2768: 0.22996654546356224
Position 3517: 0.17895970109591652
Position 3084: 0.1564211313050906
Position 2713: 0.11078679163005666
Position 2988: 0.10183401009222169
Position 3290: 0.056420918447660035
Position 2542: 0.03710384601964456
Position 2454: 0.031686235242463626
Position 3600: 0.026207720479477916
Position 448: 0.024090440686226098
Position 3885: 0.022434544733632964
Position 2963: 0.016004167208050767
Position 66: 0.010764573471205739
Position 645: 0.010645916782648715
Position 800: 0.007622834589541112
Position 1513: 0.007433951894670638
Position 3438: 0.006920846236605467
Position 671: 0.0064996465835081155
Position 2977: 0.005329291310011709
Position 376: 0.0051008146853960285
Position 598: 0.004954569001984383
Position 4325: 0.004683294482347502
Position 2707: 0.004035034774382524
Position 3838: 0.0040217574862644765
Position 4968: 0.0036098155650660917
Position 1882: 0.003189269401037508
Position 701: 0.0027699416090954474
Position 5522: 0.0026749446568774477
Position 4475: 0.0026519814099477284
Position 3227: 0.002295302912101955
Position 687: 0.002145325710086386
Position 1516: 0.001872051933815301
Position 3836: 0.0017958860763931106
Position 1101: 0.0017377006987627616
Position 4827: 0.0016170474004078659
Position 496: 0.0016077732905349959
Position 4832: 0.001570420485121788
Position 2196: 0.0015578421966529667
Position 4352: 0.0013897918962012515
Position 4797: 0.0012989274984084032
Position 4171: 0.0010334009199745075
Position 3072: 0.0008576759326384562
Position 712: 0.0008383661933729118
Position 402: 0.0007689096249238426
Position 3131: 0.0007672746720984543
Position 2471: 0.0007597123850934228
Position 922: 0.0007268889539828969
Position 3346: 0.0006956759755339075
Position 3941: 0.0006851208363756199
Position 4454: 0.0006115494630183247
Position 752: 0.0004397948012183332
Position 1523: 0.00042599737171356873
Position 5428: 0.0004154112062517063
Position 308: 0.0003925904781344789
Position 415: 0.00039016728129058964
Position 2776: 0.0003717970453534517
Position 1198: 0.0002970854764141444
Position 352: 0.00027866035043376346
Position 1215: 0.0002651473475983449
Position 3127: 0.00025367262477791005
Position 4002: 0.0002342355546234405
Position 1162: 0.0002033812754097476
Position 3384: 0.00017566401384434154
Position 340: 0.00011774942048763645
Position 25: 0.00011160184718756366
Position 331: 0.00010770474008706028
Position 663: 0.00010283838618140151
Position 2555: 9.169792825471543e-05
Position 3075: 8.564894795007167e-05
Position 3047: 7.853500385850905e-05
Position 865: 7.079294387284986e-05
Position 2665: 6.706510273324226e-05
Position 485: 5.5000042478358845e-05
Position 2240: 5.47146955717982e-05
Position 1213: 5.391146465080122e-05
Position 1057: 5.291331603590064e-05
Position 1192: 3.806596367708855e-05
Position 647: 3.738187526074995e-05
Position 618: 3.5964063988539846e-05
Position 2816: 3.415370098315747e-05
Position 1111: 2.5927685566269333e-05
Position 2213: 2.359087889236305e-05
Position 4980: 2.256982425141682e-05
Position 1264: 1.67973359425795e-05
Position 70: 1.4889739664360215e-05
Position 1121: 1.2417413463710848e-05
Position 128: 1.0520168139168296e-05
Position 137: 9.88484890199144e-06
Position 29: 9.026228778321148e-06
Position 121: 8.079615853914076e-06
Position 1143: 7.477425278897428e-06
Position 488: 6.762865456200804e-06
Position 50: 6.004501662505284e-06
Position 187: 4.89248884843653e-06
Position 505: 4.858297776347602e-06
Position 1830: 4.783065175920888e-06
Position 5539: 4.42119153175616e-06
Position 2246: 4.382676186709716e-06
Position 237: 4.092104421247555e-06
Position 5544: 3.6578889454733802e-06
Position 56: 2.981224784656966e-06
Position 3032: 2.4826730023535563e-06
Position 19: 1.148164353309145e-06
Position 1623: 1.1453849310098812e-06
Position 1126: 1.1218015607634278e-06
Position 2229: 1.0733341487860817e-06
Position 1780: 1.0246570291400173e-06
Position 2922: 1.002998574733837e-06
Position 2112: 7.731440354719642e-07
Position 1444: 6.374974834355068e-07
Position 4443: 5.883165045800179e-07
Position 4502: 5.365829481532009e-07
Position 2155: 5.298746377702354e-07
Position 54: 5.23669800658161e-07
Position 105: 3.214744629036933e-07
Position 1858: 2.1417350309711259e-07
Position 2143: 1.9794618747535895e-07
Position 1388: 6.079203983958303e-08
Position 988: 4.50294203792873e-08
Position 983: 4.3132748629702424e-08
Position 2893: 2.6356328737250102e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9864127260944299
Position 1346: 0.981053315224317
Position 2863: 0.9176366621615515
Position 4298: 0.8724446757483947
Position 1056: 0.7235309715919684
Position 5383: 0.6923135601352828
Position 3205: 0.6179292504522179
Position 4855: 0.5383182886520862
