Gene = Catspere2
index = 202
Annotated 5SS: [   149  11608  23766  24549  26306  48898  55562  86097 105261 107441
 112666 120167 121737 124838 131377 148992 150007 150155 157547 163113
 165366 178452]
Annotated 3SS: [ 11558  23691  24478  26240  48872  55483  86018 105153 106947 112187
 119711 121677 124761 131323 148940 149972 150074 157446 163025 165207
 178397 180715]
SMsplice 5SS: [   771   5097  23766  24549  51156  55562  57972  66655  81508  86097
  95005 124838 148992 150083 152175 156678 157547 163113]
SMsplice 3SS: [  5035  23691  24478  51029  55483  57741  66571  81381  86018  94908
 124670 148940 149972 152091 156615 157446 163025 180176]
top_k =  500
Partition function (log Z): -111.51618071653951

Sorted 5' Splice Sites (High to Low Probability):
Position 771: 0.7789301751071344
Position 5097: 0.6521240294753126
Position 149: 0.29788263955313454
Position 4488: 0.07772193495548754
Position 3715: 0.03254606488660773
Position 11817: 0.032423504115276294
Position 352: 0.026083710346435376
Position 2080: 0.020229397588655235
Position 5156: 0.01980919048385934
Position 7505: 0.014705850135573684
Position 1785: 0.01121606945115421
Position 6724: 0.01039953989218368
Position 7585: 0.010109962161005069
Position 5826: 0.009338221284698894
Position 5176: 0.009146542449993264
Position 3980: 0.00817215799853615
Position 8948: 0.007779721949107339
Position 5180: 0.007689879898748074
Position 4647: 0.005729827131207464
Position 83: 0.005195641012156997
Position 10088: 0.0051030682454463044
Position 1216: 0.0038216792231942267
Position 5184: 0.003685556685567473
Position 7559: 0.0033263682779868437
Position 5188: 0.0032898311235241002
Position 4534: 0.0032687019413023604
Position 2412: 0.003206708086204276
Position 3526: 0.003043633875419911
Position 3964: 0.0027468091260729093
Position 5192: 0.002734396748174245
Position 3334: 0.0023300295824428903
Position 791: 0.0022882846948492305
Position 2570: 0.002223298959243345
Position 248: 0.0020628673402034716
Position 1575: 0.0018944676488555554
Position 3711: 0.0016049226300082976
Position 3373: 0.0014850284345457557
Position 2382: 0.0014833961454679503
Position 2215: 0.0014289448306998415
Position 1962: 0.001303842490319858
Position 2618: 0.0012615606212171987
Position 3099: 0.0011725784378693177
Position 5196: 0.0011195429259964944
Position 2454: 0.0009897841234998651
Position 6984: 0.0009618921902767972
Position 954: 0.0009336935016959932
Position 4915: 0.0008472263992136183
Position 6624: 0.0007122736887624206
Position 692: 0.000702556212393851
Position 96: 0.0006043643835632234
Position 208: 0.0003388567783647255
Position 236: 0.00028507011337132514
Position 56: 0.00026605948091525686
Position 53: 0.00026321625695683887
Position 262: 0.0002556977887338006
Position 132: 0.0001610441306343948
Position 281: 0.00015705904117479556
Position 444: 0.00013872330788972635
Position 113: 0.00012834463697709178
Position 143: 6.669563093228253e-05
Position 99: 6.131640086670883e-05
Position 590: 4.6525215639880436e-05
Position 1173: 3.943791838455827e-05
Position 130: 3.724245382574054e-05
Position 1050: 3.621442957551034e-05
Position 449: 3.135371320585945e-05
Position 116: 2.866340327903964e-05
Position 795: 2.661172033006511e-05
Position 1569: 2.413872942943487e-05
Position 784: 1.98431887734146e-05
Position 297: 1.3185767761312337e-05
Position 72: 1.0581865211256023e-05
Position 779: 4.779439102827405e-06
Position 1237: 2.4215051553476263e-06
Position 1782: 1.5100768865941798e-06
Position 1195: 1.012026050046797e-06
Position 650: 6.766113295904707e-07
Position 5200: 6.506287038356975e-07
Position 639: 6.134624094573133e-07
Position 1019: 5.281615073947771e-07
Position 564: 3.9483134409978795e-07
Position 558: 2.827812927985388e-07
Position 5204: 2.0770875856499162e-07
Position 748: 4.682488891141267e-10
Position 684: 1.1632914291629337e-10
Position 455: 5.428377239295784e-12
Position 509: 4.606972972577431e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5035: 0.7222386936208782
Position 8509: 0.343523337932639
Position 9893: 0.26327997531253666
Position 536: 0.10940182990703126
Position 4399: 0.09251820737868535
Position 14484: 0.05602632212164049
Position 11187: 0.04998728420626048
Position 6143: 0.0493393283793179
Position 7335: 0.034076011209569136
Position 11558: 0.0320975981496258
Position 11685: 0.03144448339841975
Position 3581: 0.028590976826685228
Position 13062: 0.024230923413060265
Position 1866: 0.02204564465090589
Position 6147: 0.02189965139864703
Position 8824: 0.020949887687340282
Position 5277: 0.020333303059561682
Position 6677: 0.017250995172820676
Position 10653: 0.016631416578170577
Position 5292: 0.01432590566973435
Position 3889: 0.013157144926768876
Position 517: 0.006813425984162309
Position 6367: 0.00621084525390741
Position 3474: 0.0060691097858837795
Position 3628: 0.005815375969552671
Position 2102: 0.005598050251288633
Position 4421: 0.00439891095245594
Position 10763: 0.004094795588686052
Position 2366: 0.0039305788803825
Position 1899: 0.0035782512168878763
Position 5889: 0.0035628512434883264
Position 8329: 0.0031218995802224547
Position 1672: 0.0029789752408254525
Position 6884: 0.002879611589913947
Position 2512: 0.002638379587602153
Position 5690: 0.0024403451885695233
Position 3546: 0.002326956189831508
Position 1362: 0.0022792669168586544
Position 5760: 0.0021456330250642685
Position 3218: 0.002089469548756982
Position 522: 0.0019630746492555994
Position 5527: 0.001888635617497423
Position 1123: 0.001882658960230058
Position 9816: 0.0018495241366534518
Position 6805: 0.0016418090126851346
Position 1549: 0.0016180147452562689
Position 2898: 0.0015882625723116035
Position 5565: 0.001426181814270736
Position 8930: 0.0013283458706915131
Position 3273: 0.001275787092475628
Position 6663: 0.0012681953601113762
Position 5654: 0.0011481416970915061
Position 3362: 0.001064628648405483
Position 593: 0.0010403540459989534
Position 5861: 0.0009618201751970746
Position 5618: 0.0009445075484932982
Position 223: 0.00091231321736944
Position 5798: 0.0009077122010343078
Position 6326: 0.0008764416748695275
Position 3316: 0.0008614125592376037
Position 4791: 0.0008472263992136183
Position 226: 0.0008164446886076512
Position 6709: 0.0007959518114906534
Position 1737: 0.0007716574912737019
Position 3171: 0.0007567027666912288
Position 5439: 0.0007276383279431368
Position 6658: 0.0007149391256510527
Position 4344: 0.0006979392954267177
Position 1649: 0.0006877645341141124
Position 5321: 0.0006786163958999157
Position 1126: 0.0006420624791819292
Position 728: 0.0005899255843264048
Position 894: 0.0005726721748161485
Position 590: 0.0005719374361372655
Position 1718: 0.0005593676173590894
Position 8167: 0.0005410869418758541
Position 2178: 0.0005239822466926367
Position 7098: 0.0005012547270131889
Position 1304: 0.0004635918601486735
Position 5260: 0.00045383412284924105
Position 2289: 0.00044678273860622485
Position 6723: 0.00041710941124244085
Position 636: 0.0003530112646180224
Position 1627: 0.00032902158192899233
Position 1768: 0.0003166894966766895
Position 6213: 0.00029268828323376374
Position 4589: 0.00026645973209082495
Position 6404: 0.0002603268428695616
Position 1404: 0.00023907865195811902
Position 6347: 0.00021552193875166948
Position 6380: 0.00019720245203353598
Position 289: 0.0001786569588354762
Position 6238: 0.0001785706358724292
Position 5514: 0.00016744456081509238
Position 2736: 0.00015941087721499896
Position 697: 0.00015739314936423382
Position 2027: 0.00015502016264998575
Position 462: 0.00014658592929909904
Position 1593: 0.00012442243112946425
Position 1904: 0.0001182195916024195
Position 1525: 0.00011716030393348879
Position 3815: 0.00010977428300367352
