Gene = Akt1s1
index = 108
Annotated 5SS: [ 125 3736 4634 4885]
Annotated 3SS: [3346 4555 4714 5367]
SMsplice 5SS: [ 125  783 3736 4634 4885]
SMsplice 3SS: [ 385 3346 4555 4753 5973]
top_k =  500
Partition function (log Z): 4.070323770002817

Sorted 5' Splice Sites (High to Low Probability):
Position 4634: 0.9835658271390973
Position 4885: 0.9778722373588803
Position 783: 0.9029154590410738
Position 3736: 0.8683794869857875
Position 125: 0.8223186611555461
Position 466: 0.40818050251063454
Position 507: 0.13799859719754395
Position 137: 0.13082159743213975
Position 3016: 0.1225570177372564
Position 1948: 0.08087882022562604
Position 5171: 0.07983924689436814
Position 3438: 0.04741664989671814
Position 5596: 0.034745320198192285
Position 1382: 0.032719290118537435
Position 5264: 0.03011459924957961
Position 2670: 0.023194465901362357
Position 1073: 0.0224439523045193
Position 1735: 0.02132832802444442
Position 1502: 0.019734127345340642
Position 3721: 0.01559913762918615
Position 5284: 0.012770009828097655
Position 1077: 0.010949607541225717
Position 1211: 0.010346950022529904
Position 4371: 0.009471117720150074
Position 2838: 0.009250353640654413
Position 3214: 0.00895857058829448
Position 4678: 0.008610091866037017
Position 2744: 0.008158136929474225
Position 4324: 0.007583216623072742
Position 2123: 0.006834856797036741
Position 4332: 0.006287126099200844
Position 183: 0.005867703641447467
Position 6056: 0.0058330104088161515
Position 6085: 0.0056012523168126275
Position 3947: 0.0047813695072831215
Position 175: 0.0046029052332651
Position 5780: 0.004583123131933569
Position 2430: 0.0036904287540501087
Position 2003: 0.0035537547675352035
Position 2940: 0.0022392553443628463
Position 1376: 0.001848475262130261
Position 524: 0.0017202865014843995
Position 801: 0.0016935484781234677
Position 2727: 0.001677118849145672
Position 1032: 0.0014332447893660768
Position 1885: 0.001312228612184346
Position 2911: 0.0012608036989784274
Position 2606: 0.0010504894067132212
Position 1331: 0.0008668455508128799
Position 1239: 0.0007188669416642334
Position 93: 0.0007150983986128983
Position 483: 0.000633893418737801
Position 1906: 0.0005150800844165102
Position 3976: 0.00046931421045013445
Position 505: 0.00044198707347835504
Position 530: 0.00043707231647813693
Position 533: 0.00041160804286325336
Position 1601: 0.00039920070135321747
Position 450: 0.0003851323960914611
Position 1285: 0.000353841943607531
Position 553: 0.0003315725024676467
Position 2434: 0.00026548348320770996
Position 562: 0.00021394080351169284
Position 572: 0.0001991665471449559
Position 636: 0.00016498597046928702
Position 1001: 0.00015259349780654075
Position 1190: 0.00012133698785360337
Position 464: 0.00011564311167711743
Position 585: 0.00011486003841472428
Position 1053: 8.408105318703847e-05
Position 4647: 5.451718563661294e-05
Position 312: 5.238897558928525e-05
Position 600: 3.9313962201371986e-05
Position 5072: 3.913638034666608e-05
Position 412: 3.8436435747952345e-05
Position 187: 3.5482449574818945e-05
Position 4906: 3.399288321530079e-05
Position 5246: 2.947370639262566e-05
Position 48: 2.5508491442340717e-05
Position 798: 2.2311568174533914e-05
Position 4794: 1.7993438267785553e-05
Position 822: 1.549172585390927e-05
Position 367: 1.3917012376952345e-05
Position 1066: 1.2817442608163522e-05
Position 4931: 8.493382489132587e-06
Position 838: 8.070115684976481e-06
Position 5352: 7.126461494801359e-06
Position 222: 6.969806645089078e-06
Position 5443: 6.7887768238955286e-06
Position 811: 5.424155575700152e-06
Position 1055: 5.132956815386363e-06
Position 310: 4.962922693883753e-06
Position 1041: 4.579623227423945e-06
Position 228: 3.818976327575985e-06
Position 4815: 3.405542476909799e-06
Position 37: 2.9699281697272305e-06
Position 1057: 2.3410824615006546e-06
Position 876: 2.1718425146567813e-06
Position 979: 3.912932440624937e-07
Position 6: 1.090813247974463e-07
Position 346: 3.9173280628572495e-08
Position 353: 1.3424596373959448e-08
Position 351: 1.3197474913226757e-08
Position 369: 1.080440604175869e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4555: 0.9302112358981219
Position 3346: 0.7753644165732464
Position 385: 0.7147782099980123
Position 4753: 0.44133790580948296
Position 5973: 0.3534410632464464
Position 654: 0.2409465417634421
Position 701: 0.18406010553112148
Position 5058: 0.1288782994899242
Position 4714: 0.12874264665717042
Position 4764: 0.12849915905115172
Position 5691: 0.12552481543293534
Position 5649: 0.118769070299073
Position 662: 0.11331908987388732
Position 5672: 0.10163445640586652
Position 3628: 0.09025938948054418
Position 2797: 0.08820013724741003
Position 4777: 0.08272984016394465
Position 5932: 0.07650876950297156
Position 4794: 0.0718131462289133
Position 5367: 0.07121223024030611
Position 1795: 0.07083045535203572
Position 4825: 0.06435025382045642
Position 724: 0.059618192587864424
Position 3600: 0.05958077865952921
Position 4791: 0.058066007475905616
Position 1149: 0.049908354992649666
Position 4537: 0.0423319732472837
Position 5240: 0.035482503841975335
Position 553: 0.033531481249352964
Position 4969: 0.031025915246208312
Position 5243: 0.023124057167604663
Position 2923: 0.02283722231784107
Position 2803: 0.022276571714554615
Position 636: 0.021861879573390322
Position 890: 0.020585387235604432
Position 5164: 0.0199416117461717
Position 1633: 0.01905480656709513
Position 4212: 0.016884898178030124
Position 5386: 0.01322147634847343
Position 6055: 0.01243743364737942
Position 1802: 0.011252310889262762
Position 4461: 0.011122093515982381
Position 556: 0.010579731934791961
Position 629: 0.010205100457006728
Position 2465: 0.009587830529224399
Position 6191: 0.008771470167761461
Position 741: 0.008549741342171674
Position 3113: 0.008229857184847887
Position 5197: 0.008127705952421595
Position 721: 0.008100492086897676
Position 5127: 0.007027901423350561
Position 2485: 0.00692115450397312
Position 4400: 0.005763996166978523
Position 1401: 0.00564776891931597
Position 2330: 0.005448131101177792
Position 5298: 0.0052713440158622645
Position 3453: 0.005259279346313652
Position 2669: 0.005249506172916069
Position 5291: 0.00510589750571208
Position 977: 0.004994041993292323
Position 2614: 0.004924751391890215
Position 1214: 0.004194370533070405
Position 5858: 0.004160036314276624
Position 6020: 0.003988167819122427
Position 4194: 0.003948701784896529
Position 3831: 0.003733326250457113
Position 1341: 0.003695743288628224
Position 6121: 0.0035448542061736767
Position 4590: 0.00340767217656402
Position 938: 0.003223180542650251
Position 1356: 0.0031816521937372572
Position 427: 0.0029657947757625114
Position 5480: 0.0028002498981363863
Position 1639: 0.002782872691963583
Position 562: 0.002760690475570834
Position 4734: 0.0025533363263465603
Position 895: 0.0025129549778402783
Position 982: 0.002431728844693438
Position 2594: 0.0023849138910318783
Position 2599: 0.0023126066606660466
Position 695: 0.0020739286734837103
Position 1706: 0.0020407375055921293
Position 4284: 0.0019935543509237404
Position 1454: 0.0018825246041465442
Position 5990: 0.001669576177198133
Position 1956: 0.0016656155927027262
Position 2001: 0.0015655023694966465
Position 3892: 0.0015173574672761416
Position 4839: 0.001452500260212294
Position 4721: 0.0013044785848785538
Position 530: 0.0012992798020389673
Position 305: 0.0012614509235583666
Position 5170: 0.0012151817946112896
Position 2871: 0.00113336354787077
Position 5490: 0.0011035481588919545
Position 4287: 0.0010772912473983047
Position 4984: 0.0009365047854954883
Position 2552: 0.0008333797470714284
Position 5352: 0.0008030965080995092
Position 692: 0.0008022712674359656
Position 424: 0.0007751393464339593
Position 2298: 0.0007734866598706786
Position 668: 0.0007595511849160026
Position 1763: 0.0007394101829935527
Position 5939: 0.0007337354334802038
Position 3057: 0.0007287134034465927
Position 318: 0.0007210019291839633
Position 1986: 0.000710939511591006
Position 903: 0.0007076657726763165
Position 2013: 0.0006622944603240446
Position 2101: 0.0006562407314375134
Position 204: 0.0006527944632428708
Position 1551: 0.0006456293149845714
Position 940: 0.0005388968450736411
Position 4845: 0.0005154392481773354
Position 3290: 0.0004887614145925443
Position 2356: 0.00046049825970729917
Position 3416: 0.00044011627482248866
Position 5427: 0.0003791449118074702
Position 4487: 0.0002979942006737804
Position 5433: 0.00029200781823103815
Position 5012: 0.000285435258300622
Position 1768: 0.0002844599962695647
Position 678: 0.00025211241194110197
Position 4323: 0.00023211244589195555
Position 5015: 0.00022805515082608373
Position 351: 0.00019345415304689945
Position 363: 0.00015747927822675067
Position 367: 0.00014220574609958572
Position 4338: 0.00012758909397215883
Position 4727: 0.00011176626575008944
Position 5138: 0.00010497398988642005
Position 5442: 9.888024650574399e-05
Position 4988: 8.079069535447238e-05
Position 4303: 7.456537126048849e-05
Position 222: 7.05730521663731e-05
Position 4803: 5.844792116903827e-05
Position 395: 5.416523323565721e-05
Position 5072: 4.964170780028447e-05
Position 483: 3.806180748116186e-05
Position 4358: 3.377020124213716e-05
Position 874: 3.06930095706104e-05
Position 1414: 2.993045166806169e-05
Position 1317: 2.636289338395352e-05
Position 1343: 2.526794943473831e-05
Position 470: 2.467680807031579e-05
Position 4842: 1.9640460761783398e-05
Position 1154: 1.7736799663724013e-05
Position 1366: 1.5124245532908446e-05
Position 849: 1.3421345252327137e-05
Position 5075: 1.121306122994903e-05
Position 235: 9.322521914794387e-06
Position 1584: 8.857094884684992e-06
Position 4847: 7.841604539425217e-06
Position 445: 7.792548108660539e-06
Position 237: 7.5900039083622476e-06
Position 330: 7.224730335639671e-06
Position 4852: 6.238038987465554e-06
Position 273: 5.553959355388689e-06
Position 861: 4.321441436666306e-06
Position 5904: 4.1862728210315186e-06
Position 1571: 3.920272921728662e-06
Position 511: 2.954038802619489e-06
Position 277: 2.6060859167251645e-06
Position 3608: 2.5327626432065988e-06
Position 337: 2.526046311465331e-06
Position 4867: 2.341937973586463e-06
Position 339: 2.2650254208788075e-06
Position 187: 1.510057238362094e-06
Position 1184: 1.47976381515749e-06
Position 342: 1.3588334616252176e-06
Position 5077: 1.3259594249124877e-06
Position 5088: 1.2913196384782794e-06
Position 326: 1.0162884861583603e-06
Position 987: 9.7940475840485e-07
Position 1502: 7.904623370615323e-07
Position 4980: 7.496885848371843e-07
Position 843: 4.871526531932646e-07
Position 2108: 3.963812354344604e-07
Position 173: 1.4651097294846912e-07
Position 124: 7.065258218132144e-10
Position 180: 4.685568289645681e-10
Position 158: 4.974519550195735e-13
Position 150: 3.6054680867641476e-13
Position 148: 2.5174537160395685e-13
Position 118: 3.683978480881646e-14
Position 104: 2.520503143891336e-14
Position 116: 1.0828499751927397e-14
Position 114: 9.20198497893848e-15
Position 131: 7.941820160591834e-15
Position 134: 5.938958508685729e-15
