Gene = Nms
index = 754
Annotated 5SS: [ 213 2418 2769 4813 4961 6991 7842 8453 9527]
Annotated 3SS: [ 2361  2717  4788  4906  6906  7805  8410  9479 10733]
SMsplice 5SS: [ 213 2418 6991]
SMsplice 3SS: [2361 6906 9479]
top_k =  500
Partition function (log Z): -1.8336387041167455

Sorted 5' Splice Sites (High to Low Probability):
Position 6991: 0.966971620058654
Position 213: 0.9307163630021412
Position 2418: 0.9013111809405566
Position 620: 0.46404936903931526
Position 2769: 0.4313163526295421
Position 4813: 0.32782548400855754
Position 9281: 0.3251597465319916
Position 7842: 0.28064446698127565
Position 2611: 0.26999597749517257
Position 2649: 0.18178336087860705
Position 5140: 0.1763421499324737
Position 4607: 0.13740330534951464
Position 9583: 0.1368333151464181
Position 450: 0.13317038936449518
Position 4383: 0.12564876181604945
Position 463: 0.11039460440874697
Position 356: 0.10674451933239912
Position 4961: 0.09891012445867794
Position 3520: 0.08962058716373844
Position 4473: 0.08134416890562972
Position 5193: 0.07956659591531332
Position 9286: 0.07274459755122194
Position 2219: 0.0695841169760531
Position 7302: 0.061532168661124084
Position 3538: 0.048007742701436394
Position 5979: 0.04625245945661786
Position 9527: 0.03987905162093211
Position 2438: 0.03868285955551948
Position 9855: 0.03411002748298762
Position 952: 0.031536497614280415
Position 4219: 0.03084001265502971
Position 7589: 0.0262133107205623
Position 4689: 0.02302967523591635
Position 8675: 0.02030118103442808
Position 5325: 0.01740094378745202
Position 7012: 0.012342905552412447
Position 2512: 0.009620867545709092
Position 1078: 0.00792484682815773
Position 5343: 0.007426145511438889
Position 4801: 0.006031272334775534
Position 10534: 0.004712387436519928
Position 1190: 0.004540419259347625
Position 9792: 0.004114519219786891
Position 4399: 0.003451247910800303
Position 1581: 0.0033200217925366624
Position 3851: 0.00280815404622632
Position 2177: 0.002584585638296045
Position 647: 0.0025282842407466414
Position 4332: 0.0023743086032432573
Position 1453: 0.0018252924973472568
Position 1611: 0.0017889707868266676
Position 189: 0.0015803893513043064
Position 658: 0.0015264473258325994
Position 100: 0.0012723498556617982
Position 455: 0.0011862040834095461
Position 1205: 0.0007830726798840733
Position 491: 0.0007295175078085377
Position 431: 0.0006852706884428422
Position 415: 0.0006261606797570314
Position 550: 0.0006110146065465988
Position 1569: 0.0005797261743892229
Position 1615: 0.000575993207892516
Position 1587: 0.0005509854944887511
Position 2635: 0.0004340668715905584
Position 1926: 0.00043009868317295686
Position 2961: 0.00032745826308473063
Position 417: 0.00016472842192240237
Position 1470: 0.00015646512461488875
Position 4527: 8.69778246184792e-05
Position 264: 8.054059697253716e-05
Position 109: 5.9330502112662723e-05
Position 428: 3.601987586939687e-05
Position 172: 2.0003672435806633e-05
Position 258: 1.711833648800765e-05
Position 226: 4.269787041431409e-06
Position 713: 3.6440139569109327e-06
Position 312: 2.413418782163765e-06
Position 923: 2.2766580927585156e-06
Position 467: 2.2149775508236583e-06
Position 106: 2.037241315593806e-06
Position 672: 2.0043324053313306e-06
Position 46: 1.3787192694861215e-06
Position 344: 1.3224207716894343e-06
Position 231: 1.5469708311972483e-07
Position 304: 3.883489620742298e-08
Position 333: 1.3052458728214585e-08
Position 267: 2.7068727003626213e-09
Position 331: 2.2399203379396607e-09
Position 701: 3.401825936341002e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6906: 0.9935286412986544
Position 2361: 0.8173860097580942
Position 9479: 0.6089035246420976
Position 2511: 0.5737099197168849
Position 317: 0.37459566606744205
Position 4587: 0.36104112321536885
Position 10733: 0.33951320331869167
Position 9138: 0.3051544343587268
Position 2717: 0.2824456313814192
Position 4906: 0.26956651934063985
Position 4182: 0.25532221354648743
Position 7693: 0.21150522511403172
Position 501: 0.17410243939378406
Position 549: 0.12509743677066418
Position 3417: 0.10319503991504578
Position 9189: 0.1002427012596979
Position 2254: 0.08321516655243648
Position 4459: 0.07580485568939209
Position 7642: 0.0706811240550941
Position 7070: 0.0673449285425665
Position 4788: 0.05604892401519849
Position 5126: 0.04927118190177072
Position 8410: 0.04925845389514988
Position 2089: 0.043649131157875484
Position 8451: 0.043235396478777145
Position 5760: 0.04306786160376368
Position 4926: 0.03858904860869871
Position 2201: 0.03751232408148885
Position 889: 0.03138523123576453
Position 2198: 0.028208496824115838
Position 412: 0.02809493295151158
Position 9670: 0.02660698381533486
Position 8511: 0.02580887227866717
Position 7471: 0.024881056236809935
Position 9641: 0.021643200008068596
Position 9618: 0.021447559681564428
Position 322: 0.017699799551596982
Position 2696: 0.01697803882421785
Position 5093: 0.016643224071757126
Position 3342: 0.01453234546264344
Position 319: 0.013319474395841824
Position 3449: 0.012894913225222045
Position 7667: 0.010884853919559491
Position 7135: 0.010627849214251932
Position 8128: 0.010514305627283182
Position 2023: 0.010222184272233242
Position 10412: 0.009608235735075963
Position 2379: 0.00781620764413292
Position 7339: 0.00729655976625388
Position 9459: 0.007090348322987903
Position 560: 0.007069983936460092
Position 7170: 0.006375308029467075
Position 1416: 0.005863998308421867
Position 1014: 0.00475032726086069
Position 533: 0.004735795341521854
Position 3252: 0.00454145045165402
Position 5736: 0.003184597852854137
Position 11044: 0.002905162766597289
Position 971: 0.002740012120686653
Position 3455: 0.0023974064213923706
Position 1299: 0.0021553000280858203
Position 2364: 0.0019540131552642603
Position 683: 0.0019457550028052352
Position 512: 0.0019411489471799915
Position 2519: 0.0015801383050459007
Position 7805: 0.0014479812725350124
Position 943: 0.0013821616093992364
Position 3770: 0.0012974456449136565
Position 488: 0.0012561859822787938
Position 7813: 0.0012131802443887429
Position 503: 0.0011257637953448175
Position 588: 0.0010728224751336763
Position 369: 0.0009983627694316833
Position 381: 0.0009835397600485734
Position 344: 0.0009451943296425425
Position 983: 0.0008910651254762449
Position 2223: 0.0008654566974320579
Position 4028: 0.0008086966602027512
Position 7140: 0.0007970997463437434
Position 3831: 0.0007862022035003815
Position 1465: 0.0007775984417185909
Position 3738: 0.00072450619781228
Position 592: 0.0006872542529378279
Position 607: 0.0006651730966102549
Position 7794: 0.0005717496682921235
Position 572: 0.0005611940445054155
Position 4201: 0.00048675410732895496
Position 566: 0.00048475840827752177
Position 1729: 0.00043009868317295686
Position 2525: 0.0004283362798234419
Position 891: 0.00039728324200742377
Position 829: 0.00038767532799186476
Position 900: 0.000355840983298808
Position 415: 0.0002869631952361187
Position 575: 0.00026886207008406103
Position 842: 0.00026711039832106334
Position 199: 0.00025259346326360983
Position 2528: 0.00023976393765905935
Position 1181: 9.786690034908515e-05
Position 3280: 6.562736687402092e-05
Position 262: 5.064073880029169e-05
Position 383: 3.226541864714787e-05
Position 212: 1.745944379072204e-05
Position 759: 1.612263133073581e-05
Position 391: 1.044928753627414e-05
Position 275: 8.38661713531297e-06
Position 577: 6.0151644280244e-06
Position 446: 3.4013343245354285e-06
Position 363: 2.913804628073809e-06
Position 267: 2.1031162514641525e-06
Position 3515: 1.547022343212047e-06
Position 596: 1.3478516478834413e-06
Position 477: 1.2893490531102941e-06
Position 467: 1.255099398598226e-06
Position 870: 1.2306181588848563e-06
Position 247: 8.83428986414492e-07
Position 690: 7.110611854812024e-07
Position 1484: 5.582998696851869e-07
Position 745: 4.794934921039963e-07
Position 731: 4.4756228253881395e-07
Position 844: 4.124105013258406e-07
Position 736: 3.3313653678149056e-07
Position 568: 3.214671387446943e-07
Position 360: 2.9561220225699856e-07
Position 516: 2.746391943218181e-07
Position 118: 1.6487607733449057e-07
Position 570: 1.3154299100303865e-07
Position 805: 8.71720382934726e-08
Position 217: 6.700005092602901e-08
Position 127: 2.4123865941288906e-08
Position 448: 1.9177744219666457e-08
Position 237: 1.7929393813973937e-08
Position 226: 5.5148809128382536e-09
Position 120: 3.574757882221647e-09
Position 136: 2.613565909506698e-12
Position 129: 1.6894491476136513e-12
