Gene = Emc10
index = 375
Annotated 5SS: [ 258 1706 3324 3960 4370 4559]
Annotated 3SS: [1632 3213 3854 4187 4464 5542]
SMsplice 5SS: [ 258 1706 3324 3960 4370 4559 5638]
SMsplice 3SS: [1632 3213 3854 4187 4464 5542 5974]
top_k =  500
Partition function (log Z): 7.497841339766543

Sorted 5' Splice Sites (High to Low Probability):
Position 4559: 0.9853240588430188
Position 3960: 0.9834451346641305
Position 1706: 0.9551988239627219
Position 4370: 0.9324152466748193
Position 3324: 0.8267025170841988
Position 258: 0.7648481653775376
Position 5638: 0.582340526977534
Position 74: 0.16752188300146706
Position 5351: 0.11242298836833674
Position 3783: 0.09235070365567191
Position 3336: 0.08791037389012377
Position 3018: 0.06262564211523466
Position 3752: 0.05884163870982412
Position 973: 0.04891999618397978
Position 4254: 0.03301758907972025
Position 2970: 0.02158249638772839
Position 2605: 0.014683192362096734
Position 5760: 0.014541770168788593
Position 3025: 0.013978217952613217
Position 237: 0.013302420714586647
Position 525: 0.010146933013524475
Position 6055: 0.009799908701007843
Position 2961: 0.008829240806725319
Position 5059: 0.00865076962892795
Position 3298: 0.00815494964856364
Position 2255: 0.007744087158432635
Position 1235: 0.007206400425368504
Position 3165: 0.006816779110822539
Position 4068: 0.006229504208993376
Position 195: 0.005944859731561313
Position 371: 0.005882174959792025
Position 4302: 0.005721386105924964
Position 5616: 0.00542462878542837
Position 3641: 0.004839189490242966
Position 4825: 0.004176361537030118
Position 4586: 0.003744788475972554
Position 4274: 0.003723542360127076
Position 1813: 0.003489549717524006
Position 2981: 0.0033003193415406164
Position 2695: 0.0030392300237593933
Position 6079: 0.0030266795829082473
Position 4251: 0.002818632609465746
Position 1594: 0.002802166442913841
Position 4418: 0.0027796373138543433
Position 3812: 0.0026686224575111894
Position 4754: 0.0026494025442038442
Position 4877: 0.002251504366294913
Position 2585: 0.0021156798796047845
Position 112: 0.0019956585825680285
Position 6206: 0.0018903158808426974
Position 5740: 0.0018652479158701677
Position 142: 0.001746761597060054
Position 1001: 0.0017347119947259534
Position 3732: 0.0015817179208593502
Position 5362: 0.0015514674383547346
Position 589: 0.0013863387310870487
Position 1373: 0.0013709606951487578
Position 4790: 0.0013695550723693977
Position 1715: 0.001352746651223512
Position 3650: 0.0013224609037551
Position 1539: 0.0012590551761934667
Position 97: 0.0012569358805098933
Position 1228: 0.0012370957056266035
Position 165: 0.0012076783708216954
Position 2145: 0.0011810212136612072
Position 1106: 0.0010394895247282162
Position 2965: 0.001025400419921604
Position 157: 0.0009188385783950555
Position 692: 0.0007721682403698296
Position 5408: 0.0007004727317854851
Position 4233: 0.0006914287034675342
Position 44: 0.0006666874994265276
Position 4269: 0.0006606609997003666
Position 59: 0.0005745002714365372
Position 1241: 0.0005623182236060576
Position 4262: 0.0005494388013334618
Position 4607: 0.0005378592543805665
Position 365: 0.0004999113855295125
Position 1313: 0.00047912311217018593
Position 3758: 0.00046933123043997865
Position 338: 0.000467070483981482
Position 253: 0.0004449384258796823
Position 4096: 0.0004179703798019396
Position 4266: 0.00040450323561876724
Position 4091: 0.00038651111384620235
Position 1128: 0.00037979988601896604
Position 3435: 0.0003710291492134264
Position 2481: 0.0003519547139357363
Position 4325: 0.00035114952049622325
Position 609: 0.00031710120948151907
Position 4239: 0.00029943895493329586
Position 4272: 0.00029717460604608315
Position 1745: 0.00029119731215767523
Position 4593: 0.0002897632733810121
Position 1316: 0.0002862480780462092
Position 5430: 0.0002837322931620478
Position 1211: 0.00028239772106889295
Position 4703: 0.000268308488279805
Position 886: 0.0002640107618384026
Position 262: 0.0002517147227660275
Position 2485: 0.00025025198643736143
Position 2653: 0.0002418215451279842
Position 1296: 0.00023812546535654068
Position 5433: 0.00022981560020655733
Position 147: 0.00021863864145443853
Position 5101: 0.00019901317095167903
Position 485: 0.00018904111375638632
Position 804: 0.00018513577819051575
Position 2598: 0.0001706282440239833
Position 124: 0.00015374570610456422
Position 2930: 0.0001467387112226403
Position 3128: 0.00014273341472750058
Position 5399: 0.00013354101544229869
Position 2112: 0.00012992755122716112
Position 2701: 0.00012903439566907241
Position 1262: 0.0001246103004081695
Position 1251: 0.00012299739397241338
Position 1345: 0.00012227032858692043
Position 1270: 0.00011830301775983846
Position 4064: 0.00011488035381414721
Position 292: 0.00010171119382352443
Position 2932: 9.821277503371818e-05
Position 477: 9.756064707773617e-05
Position 1083: 8.96883827652739e-05
Position 4338: 7.675904497434409e-05
Position 3885: 7.170651119273142e-05
Position 784: 6.941222371216913e-05
Position 714: 6.79982618199909e-05
Position 1142: 6.400006502787169e-05
Position 878: 5.8954819269291403e-05
Position 654: 5.427272367594883e-05
Position 268: 4.9120055748742425e-05
Position 335: 4.626366453451779e-05
Position 95: 4.189899078043376e-05
Position 3625: 4.075828125149955e-05
Position 391: 3.973469232878103e-05
Position 4950: 3.696858114266924e-05
Position 770: 3.324302826479248e-05
Position 4074: 3.278213584739991e-05
Position 4008: 3.1958306398576834e-05
Position 1183: 2.87119282126783e-05
Position 2769: 2.7816394317935867e-05
Position 2755: 2.5093712900156675e-05
Position 4906: 2.4207068361569522e-05
Position 4737: 2.4028834267726036e-05
Position 360: 2.1671725374208446e-05
Position 180: 1.766073844701256e-05
Position 1833: 1.7485921475175057e-05
Position 368: 1.7394480546546084e-05
Position 479: 1.607976040929681e-05
Position 2753: 1.5370583225341723e-05
Position 5179: 1.2210382096625227e-05
Position 4540: 9.68813542363832e-06
Position 1822: 8.705093183705791e-06
