Gene = Yod1
index = 1196
Annotated 5SS: [485]
Annotated 3SS: [1388]
SMsplice 5SS: [485 777]
SMsplice 3SS: [ 718 1388]
top_k =  500
Partition function (log Z): -7.478979813030114

Sorted 5' Splice Sites (High to Low Probability):
Position 485: 0.9775766616974031
Position 777: 0.7370025131643059
Position 286: 0.12034476692232801
Position 1083: 0.034810543287295534
Position 4540: 0.02107764573387379
Position 203: 0.018080211431573498
Position 121: 0.01674183458268417
Position 1279: 0.009780144560765263
Position 812: 0.008757596889048416
Position 6051: 0.007506724579315002
Position 190: 0.00699496844684459
Position 6451: 0.006741472690003893
Position 3336: 0.006691134133505847
Position 548: 0.006658155559646998
Position 1455: 0.006298470322785416
Position 784: 0.005073594514772743
Position 1620: 0.004577745700028537
Position 1536: 0.0033224464708416766
Position 615: 0.0025028701851866337
Position 3120: 0.002138450627025261
Position 99: 0.0020248603764142455
Position 217: 0.0015445285975214016
Position 159: 0.0012708917043878457
Position 123: 0.001038202612725464
Position 2824: 0.0009800301435268013
Position 1115: 0.0008685969304207495
Position 803: 0.0006070528314440332
Position 1638: 0.0005953875073281808
Position 279: 0.000594593266733153
Position 1863: 0.0004482194299765633
Position 1464: 0.0004470810963580271
Position 1127: 0.00036040922556099513
Position 816: 0.00033525698333628466
Position 225: 0.0002461451164925708
Position 1264: 0.00020696769515479087
Position 691: 0.00020299771088993102
Position 1469: 0.00016419926729929217
Position 1441: 0.00015559539095961672
Position 1674: 0.00014978180892332037
Position 1016: 0.000135669890557098
Position 480: 0.0001328065959220241
Position 750: 0.00010429748842314795
Position 429: 8.355766326755285e-05
Position 2422: 8.065804958833439e-05
Position 622: 7.640547771608613e-05
Position 1241: 7.607963683071745e-05
Position 398: 7.021484811829234e-05
Position 633: 6.630435903962767e-05
Position 1098: 5.42116873631041e-05
Position 1131: 5.3490417710515236e-05
Position 305: 5.186610377486056e-05
Position 1162: 4.9248170267896394e-05
Position 837: 4.736522798899753e-05
Position 326: 4.1139410206026875e-05
Position 1154: 4.0542752811605865e-05
Position 76: 3.926602726842644e-05
Position 512: 3.791031415456261e-05
Position 1075: 3.575331370995172e-05
Position 539: 2.5763818499530144e-05
Position 412: 1.9840101149703142e-05
Position 524: 1.1316837064215236e-05
Position 566: 1.024581065536306e-05
Position 558: 5.531435804873271e-06
Position 814: 2.9121146142946937e-06
Position 655: 1.9608455774901847e-06
Position 1389: 9.685476992784357e-07
Position 835: 8.205560767188136e-07
Position 1001: 7.551982576018211e-07
Position 617: 3.963359610622482e-07
Position 1187: 1.3311206577157479e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 718: 0.698989153335029
Position 1388: 0.6650995520625375
Position 1362: 0.09824178383214617
Position 360: 0.06240241137489578
Position 398: 0.05514563833195232
Position 4438: 0.05417002436094458
Position 690: 0.04595636445702893
Position 6300: 0.04025708365991874
Position 324: 0.037418262434118395
Position 1000: 0.0284997818135713
Position 970: 0.024991561937254714
Position 641: 0.018848925794514543
Position 4908: 0.015944514132088364
Position 6304: 0.01391795880576006
Position 5915: 0.01362487306338109
Position 6627: 0.010492626157420316
Position 7009: 0.010382195891921875
Position 4890: 0.009199420875275414
Position 1057: 0.008742277705822567
Position 5515: 0.008636761564898086
Position 3065: 0.0075018480702914985
Position 6853: 0.007317562177290317
Position 1805: 0.004725423599884963
Position 1536: 0.0042823104030942465
Position 6333: 0.0041582762627270856
Position 5263: 0.0035725197776033803
Position 4655: 0.0034863463776745695
Position 4121: 0.003388191725718941
Position 3156: 0.0031651745829149973
Position 679: 0.002988420024403949
Position 335: 0.002879091407320633
Position 4539: 0.002752326426029031
Position 3227: 0.0026806737142057936
Position 2707: 0.0024269504184160602
Position 2978: 0.002226995009337224
Position 2961: 0.0021626527191516507
Position 2823: 0.0021213729192908143
Position 5278: 0.001963696617314354
Position 3531: 0.0018080751752330287
Position 723: 0.0014022631483113315
Position 1497: 0.0013990792991431626
Position 5116: 0.0013955033599480843
Position 6217: 0.0013637615951052403
Position 1006: 0.0012889416449005675
Position 5882: 0.001147346912597808
Position 3190: 0.0010980683594840632
Position 3023: 0.0010580010688854711
Position 2677: 0.0010250044562872074
Position 643: 0.0009842579708129948
Position 1799: 0.0009745398868419032
Position 5648: 0.0009638141986677264
Position 5058: 0.0009242519169368296
Position 6940: 0.000872919620354658
Position 572: 0.0008584690445804082
Position 354: 0.0008470291737646318
Position 3411: 0.0008446445720114762
Position 6819: 0.0008212206752184369
Position 1209: 0.000663482036211621
Position 726: 0.0006118335237045462
Position 1036: 0.0006117663172807622
Position 402: 0.0005962392698964324
Position 3472: 0.0005689485050861269
Position 2421: 0.0005679954877424785
Position 2288: 0.0004287911759719986
Position 1880: 0.0004021912359771074
Position 1409: 0.000377210611856654
Position 4715: 0.0003565921336813856
Position 2174: 0.0003520285271777046
Position 2245: 0.00031881296421838794
Position 443: 0.00031430528298740545
Position 4936: 0.0003073023962307731
Position 4076: 0.00026252225933919997
Position 3010: 0.0002169704731245155
Position 3745: 0.00021019422289100632
Position 3111: 0.0002097809227111503
Position 773: 0.00020576906279116006
Position 1763: 0.00020265559856278334
Position 1162: 0.00020083597397242676
Position 225: 0.00019097801573111903
Position 2588: 0.00018527985435453983
Position 576: 0.00018349339361960914
