Gene = Pou2af1
index = 840
Annotated 5SS: [   94 18655 19183 19536]
Annotated 3SS: [18523 19139 19269 24357]
SMsplice 5SS: [   94 18655 19183 19445 24633]
SMsplice 3SS: [18523 19139 19269 24541 24879]
top_k =  500
Partition function (log Z): -8.929638618510117

Sorted 5' Splice Sites (High to Low Probability):
Position 19445: 0.9153046859039058
Position 24633: 0.8977157447651771
Position 94: 0.6636355267074404
Position 5979: 0.5156117845828038
Position 9577: 0.5129414338363663
Position 25006: 0.413154408157456
Position 7192: 0.3578749315634511
Position 20260: 0.3195856390749153
Position 4371: 0.28069026324240104
Position 126: 0.23264285687566355
Position 10550: 0.20186230709379124
Position 16063: 0.1212168714601265
Position 13542: 0.11911622578042139
Position 19536: 0.06922874997927905
Position 25179: 0.058033775654160236
Position 25472: 0.05569207017707376
Position 12760: 0.052507358678051654
Position 217: 0.05225828882820329
Position 1808: 0.05191277338705226
Position 287: 0.032538463409814124
Position 4845: 0.02975349011929061
Position 2823: 0.023212121035923045
Position 8007: 0.021491615160993974
Position 221: 0.016939346763629994
Position 19400: 0.014955551757022586
Position 2345: 0.010167987537031038
Position 5623: 0.006863787056398184
Position 25617: 0.006363525220454637
Position 5251: 0.006121446361799603
Position 25166: 0.004001841400394548
Position 25170: 0.0022473344753988402
Position 334: 0.0012163340079353175
Position 25183: 0.0005995470667575752
Position 405: 0.00036904255736556503
Position 442: 0.0002977309413128513
Position 25023: 0.00026533268693927436
Position 1561: 4.940560893744608e-05
Position 5983: 2.986914093119041e-05
Position 166: 2.1272880591880907e-05
Position 4896: 1.7457962856713952e-05
Position 386: 1.693473049141422e-05
Position 618: 1.1695224357744337e-05
Position 98: 1.1015950223981277e-05
Position 7101: 3.8312179887500937e-10
Position 2592: 2.8170159130286943e-11
Position 2484: 1.2056930946951845e-11
Position 2013: 4.715648375207022e-12
Position 2602: 2.6658358284676097e-12
Position 2393: 2.659295404457567e-12
Position 187: 1.658763068420985e-15
Position 162: 4.574680757320254e-16
Position 141: 3.5189158075617075e-16
Position 182: 1.7797050692559302e-16
Position 115: 1.754754308493102e-16
Position 109: 6.057931402452712e-17
Position 235: 1.2512304232742437e-17
Position 38: 1.1291816842832396e-17
Position 277: 4.5570504917531685e-18
Position 68: 2.4447195552068935e-18
Position 16: 6.062922323353887e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 19269: 0.9999519181066043
Position 24879: 0.8946766168473655
Position 24541: 0.85741759621858
Position 5865: 0.4521982920882151
Position 25399: 0.33150995334260674
Position 20050: 0.3218132564698148
Position 7080: 0.3075443331271736
Position 9504: 0.24683074977891187
Position 9301: 0.2448297235749083
Position 4251: 0.22306760551653027
Position 10442: 0.20186370767914413
Position 15908: 0.1212168714601265
Position 13308: 0.11912485506919582
Position 25142: 0.08352490785745807
Position 25718: 0.06773567876611303
Position 12675: 0.05250735867805158
Position 24357: 0.05090824243145651
Position 25546: 0.04390385667431652
Position 1634: 0.043826756379891224
Position 25316: 0.03372864108661084
Position 26031: 0.02935409397536543
Position 25094: 0.027644358583314203
Position 5779: 0.02563587866854312
Position 6839: 0.02362660255544272
Position 9402: 0.02128527006942338
Position 5753: 0.01942807215388385
Position 7742: 0.018197726597739185
Position 2697: 0.018002288654977383
Position 4085: 0.016364961663209596
Position 4771: 0.01634405989019356
Position 5919: 0.014825496859441184
Position 6968: 0.014334000520087663
Position 4345: 0.013295689835061053
Position 6948: 0.012370691170642248
Position 4012: 0.012186489841513264
Position 26307: 0.009280749019934005
Position 4165: 0.009113119811252434
Position 4786: 0.008059413186700644
Position 1732: 0.0067281061467873325
Position 5441: 0.005765835404596713
Position 4718: 0.005130197246711159
Position 2744: 0.0049275891070858745
Position 5104: 0.004469056433855957
Position 2244: 0.004379078902870065
Position 4298: 0.0036911954855051417
Position 5680: 0.0035542367957632397
Position 7481: 0.003300685648140774
Position 2187: 0.003117745204679563
Position 24786: 0.0025499151362867734
Position 4103: 0.0024952674926046604
Position 21913: 0.001990980160681535
Position 5172: 0.001652403546101054
Position 5533: 0.0010981751691299102
Position 2248: 0.0010756577164729264
Position 2202: 0.000916863366033306
Position 21001: 0.0008009825564707965
Position 1645: 0.0005819903200955676
Position 4029: 0.0004761166528831283
Position 1760: 0.00035049657881525067
Position 21391: 0.0003083771925589924
Position 1553: 0.00026329564217882377
Position 4515: 0.0002373955480738632
Position 2275: 0.00021874943915788618
Position 2272: 0.0002185940181937555
Position 2532: 0.00014833317404361836
Position 2483: 0.00011977089651722042
Position 2146: 9.600629586898254e-05
Position 1655: 7.605317883899148e-05
Position 1588: 7.588950062131553e-05
Position 2174: 7.429216456305151e-05
Position 1901: 7.10693696988361e-05
Position 14775: 2.1075006467731306e-05
Position 2717: 6.357035630645102e-06
Position 2805: 4.2213318432039276e-06
Position 2628: 3.74317031163064e-06
Position 1678: 3.728215773687326e-06
Position 1671: 3.6069531755679377e-06
Position 1506: 3.3565422172509218e-06
Position 1445: 2.193345762691362e-06
Position 11577: 2.1250721252404428e-06
Position 10771: 1.4251758842334926e-06
Position 1232: 1.2646762050134203e-06
Position 1460: 1.061951077111837e-06
Position 1395: 8.607442415712578e-07
Position 1300: 6.429060898309393e-07
Position 1370: 4.4191093284265263e-07
Position 1239: 3.289485505996962e-07
Position 1430: 2.929438811184175e-07
Position 1343: 2.108169935097378e-07
Position 1268: 1.9744182965698243e-07
Position 3710: 1.4621998583378463e-07
Position 2093: 1.3329122500384894e-07
Position 937: 4.100681431318784e-08
Position 5293: 3.737515252792534e-08
Position 3383: 1.6753404063181224e-08
Position 4895: 1.1761260716342153e-08
Position 473: 6.3960605793573316e-09
Position 3896: 5.9792347880843166e-09
Position 1117: 3.6338387210704917e-09
Position 2017: 3.5584591751556033e-09
Position 2905: 3.347893360111034e-09
Position 2964: 2.9923826110405016e-09
Position 433: 2.869910506316495e-09
Position 286: 2.7116099774610363e-09
Position 975: 2.020957493964891e-09
Position 506: 1.7673245041576396e-09
Position 795: 1.2821614524969008e-09
Position 901: 1.154675580852953e-09
Position 1043: 1.0232598290706004e-09
Position 1597: 4.9605584471523665e-11
Position 1669: 4.9246593742597546e-11
Position 1522: 2.8370023051987318e-11
Position 1305: 1.234309698536965e-11
Position 1218: 1.168221094018239e-11
Position 1253: 1.1170141631173936e-11
Position 1447: 5.964940501481574e-12
Position 1141: 5.2468005353090834e-12
Position 2150: 3.788930067119212e-12
Position 2038: 3.634959881298304e-12
Position 1467: 3.4511068237481195e-12
Position 1311: 3.1938623414553075e-12
Position 1336: 3.015146524157111e-12
Position 2494: 2.2634603429838402e-12
Position 1248: 2.0260153141269928e-12
Position 1276: 2.012481734557496e-12
Position 2451: 9.511553377089373e-13
Position 191: 7.698873638174755e-13
Position 216: 7.627683958683046e-13
Position 296: 4.913864025383068e-13
Position 182: 3.349219805496433e-13
Position 2336: 3.336044707722344e-13
Position 231: 3.0086564798191576e-13
Position 277: 2.5149404947827813e-13
Position 333: 1.1632338384292366e-13
Position 1915: 1.0979926551089757e-13
Position 175: 9.968984488065028e-14
Position 209: 8.248643329186364e-14
Position 340: 8.077660271859907e-14
