Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  500
Partition function (log Z): -8.40345987036126

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9895471134151934
Position 1367: 0.19572354027975747
Position 1591: 0.09338619967443228
Position 1086: 0.08243899536137574
Position 2022: 0.06877727165014813
Position 1331: 0.04827754310000618
Position 3819: 0.03291021761231173
Position 1361: 0.03272293193559253
Position 1341: 0.0269920750332408
Position 3125: 0.011411984627268817
Position 3754: 0.00689189449912388
Position 3678: 0.004897927966509405
Position 144: 0.0048371959784488305
Position 1440: 0.004819475710382013
Position 732: 0.00475923906311132
Position 3145: 0.004304261535191911
Position 2266: 0.0041654315760572295
Position 1100: 0.003916323574659628
Position 3533: 0.003310693355815542
Position 523: 0.0032279677166782354
Position 2141: 0.002875417206754509
Position 232: 0.002451250411154853
Position 3111: 0.002220367893212624
Position 3880: 0.0016574677377176313
Position 342: 0.0013498842988384453
Position 3251: 0.0012939736958802312
Position 286: 0.0011703853857165892
Position 70: 0.0009304001263426839
Position 125: 0.0008837605170096224
Position 333: 0.0007291685454226966
Position 1090: 0.0006314988550765082
Position 536: 0.0005203585105818607
Position 119: 0.00042360356273679
Position 457: 0.0002338431499672355
Position 161: 0.00012604021966671869
Position 322: 0.00012510841239265832
Position 75: 0.00011476896156134919
Position 1215: 9.709246215303555e-05
Position 499: 5.874494932284816e-05
Position 465: 5.6168908668042186e-05
Position 77: 5.573873664319761e-05
Position 1608: 4.2064425774756695e-05
Position 2263: 4.183496147856116e-05
Position 255: 3.6873096808174755e-05
Position 1092: 3.6209665719055035e-05
Position 2127: 3.379156281984127e-05
Position 708: 3.318452857123917e-05
Position 982: 2.9619512857474237e-05
Position 849: 2.4596206223369066e-05
Position 955: 2.4459223397757325e-05
Position 554: 2.1910599057954208e-05
Position 82: 2.0350827093880814e-05
Position 355: 1.4486967637101322e-05
Position 426: 1.2136742798907368e-05
Position 32: 1.1634974947259866e-05
Position 1320: 9.826153768353416e-06
Position 569: 9.560207224234466e-06
Position 917: 9.540938989837718e-06
Position 697: 8.767518381196994e-06
Position 901: 8.129448569571026e-06
Position 1031: 5.576273277779799e-06
Position 229: 5.387001987774704e-06
Position 799: 3.3080422162674318e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.48007379211503565
Position 1933: 0.20122314720554377
Position 3636: 0.19317297369923336
Position 2971: 0.1591027681099106
Position 3962: 0.12038069101740141
Position 834: 0.056332490493967956
Position 1860: 0.041343008444286226
Position 1281: 0.029562758113600332
Position 2829: 0.02708055261922315
Position 3059: 0.026465513219528163
Position 1415: 0.024490619259100257
Position 3023: 0.023964545912563945
Position 963: 0.021735823620903625
Position 1884: 0.01743937926658722
Position 624: 0.015414601833544674
Position 3728: 0.015065710072173454
Position 3872: 0.01496124710171542
Position 1479: 0.014358984393519084
Position 1172: 0.01226469988209976
Position 1476: 0.010347372420420211
Position 2182: 0.010081843954026505
Position 1487: 0.009166070933189423
Position 1040: 0.008527884744626306
Position 433: 0.008124657256470026
Position 206: 0.007005470499611833
Position 3369: 0.00691019806513827
Position 966: 0.006160089296253614
Position 1744: 0.005735522411343012
Position 3372: 0.005608482345825342
Position 920: 0.005185120847087957
Position 1779: 0.004965003139422156
Position 790: 0.0047302790747949
Position 4024: 0.004430350407550804
Position 2164: 0.004064879477749335
Position 901: 0.0035268123050897194
Position 3667: 0.003351198579194688
Position 3640: 0.00321760421469452
Position 4143: 0.0031092520206145212
Position 3318: 0.002945584834748191
Position 569: 0.002888079371303503
Position 470: 0.0027579589756338597
Position 1218: 0.0021505977387740096
Position 3422: 0.0019392773413704802
Position 2220: 0.0019118271203786132
Position 3464: 0.0016122495007951706
Position 2159: 0.0012432388528489293
Position 585: 0.001164823172042027
Position 2049: 0.0009317865123366063
Position 1024: 0.0009262290208627565
Position 852: 0.0009124418721072144
Position 1502: 0.0008827270546607161
Position 1906: 0.000854684511716134
Position 3944: 0.0008436514941875511
Position 3229: 0.000831947222532183
Position 3750: 0.0008036417810715375
Position 3677: 0.0007928855006700214
Position 2284: 0.0007175679638312006
Position 1838: 0.0006515753584482869
Position 404: 0.0006420735037720961
Position 1980: 0.000611383941505305
Position 666: 0.0005713044443823979
Position 1003: 0.0005339266349672407
Position 1099: 0.0005189571483380139
Position 1563: 0.0005085447741714715
Position 759: 0.0004989275315367511
Position 418: 0.0004964463427967624
Position 2978: 0.0004720358733844627
Position 633: 0.00044035986123676954
Position 1947: 0.0004301561100183061
Position 1294: 0.00041993606379158935
Position 2940: 0.0003747005515095094
Position 1175: 0.00036799275525941174
Position 2808: 0.00035068231539404725
Position 2607: 0.0003131973366086599
Position 1914: 0.00022097022734435145
Position 534: 0.0001935244623716237
Position 1646: 0.00017665704097580918
Position 1717: 0.00016527588896262123
Position 1784: 0.00015323760436627382
Position 437: 0.00013149176144856625
Position 1436: 0.00012093819975414144
Position 1215: 9.440759855676248e-05
Position 982: 8.886752889680545e-05
Position 996: 4.559032277544834e-05
Position 1496: 4.428305803988978e-05
Position 841: 4.322541399140488e-05
Position 1589: 2.6275741859079096e-05
Position 740: 2.5363901967649103e-05
Position 247: 2.3581320518222894e-05
Position 1077: 2.1925079407075415e-05
Position 792: 2.1449259517568253e-05
Position 1424: 2.0349567995641133e-05
Position 804: 1.8005495294421533e-05
Position 1421: 1.599110582385953e-05
Position 253: 1.598656890307931e-05
Position 673: 1.456084117554505e-05
Position 394: 1.435530261707364e-05
Position 1340: 1.4264377717521732e-05
Position 317: 1.3708248622576211e-05
Position 212: 1.0762575203740412e-05
Position 855: 8.785161397284334e-06
Position 639: 7.567844784085575e-06
Position 176: 3.862388227655638e-06
Position 144: 3.6226897093619544e-06
Position 1181: 2.9320775249858854e-06
Position 219: 2.5726738504766125e-06
Position 441: 1.7648005186573522e-06
Position 653: 1.7050756709065885e-06
Position 229: 1.6254581932326418e-06
Position 137: 1.0583364344019929e-06
Position 1359: 4.3271948818333014e-07
Position 1105: 2.0588651355267839e-07
Position 397: 1.7419135036863327e-07
Position 377: 1.2357245989830172e-07
Position 497: 9.720706187370039e-08
Position 504: 7.569052289948154e-08
Position 510: 5.066999499196006e-08
Position 371: 2.5402274445752206e-08
Position 384: 2.015886148110482e-08
Position 236: 1.920571705742164e-08
Position 386: 4.951512398655246e-09
Position 336: 9.70576625110216e-10
Position 367: 7.023493315373289e-10
Position 329: 3.2341626768232376e-13
Position 333: 1.9676031403027054e-13
Position 114: 6.991539170266884e-14
Position 111: 4.229986096555931e-15
