Gene = BC024978
index = 158
Annotated 5SS: [ 327 1586 4842 5364 6757 6917]
Annotated 3SS: [1124 4772 5238 6626 6845 7974]
SMsplice 5SS: [ 327 5364 6917]
SMsplice 3SS: [5238 6626 7974]
top_k =  500
Partition function (log Z): -5.517399198301975

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.9922088245651205
Position 5364: 0.6171808684269154
Position 6917: 0.60801413929564
Position 4842: 0.28232203281441365
Position 6907: 0.13340614698380804
Position 6784: 0.12996268290050914
Position 7641: 0.11051021375919576
Position 4905: 0.10294288107416437
Position 1586: 0.0730974601056827
Position 2049: 0.07288096810206478
Position 3724: 0.05726258296566369
Position 8231: 0.04694200013152782
Position 3760: 0.03840083416191532
Position 4954: 0.03576328231825073
Position 580: 0.03148653894993721
Position 5318: 0.029040439641956805
Position 4918: 0.02211021184624397
Position 5449: 0.021234220083014156
Position 595: 0.018269342293091365
Position 3689: 0.01297746101408574
Position 4669: 0.011908104990233499
Position 8229: 0.010868530931693182
Position 3061: 0.009256122430452261
Position 3110: 0.00923900751444943
Position 5239: 0.007559217052625519
Position 8238: 0.006293848319146123
Position 105: 0.005725845817597126
Position 96: 0.005266626401284896
Position 1993: 0.004955686252935011
Position 8248: 0.004671877057245348
Position 3091: 0.004375292731089729
Position 7015: 0.0036411622149588267
Position 4896: 0.0034232567131145656
Position 8253: 0.003063839880741976
Position 2412: 0.002896126368068428
Position 5453: 0.0027679772431194478
Position 8104: 0.002253692671841064
Position 3693: 0.002171025382210408
Position 7888: 0.0016771865541850579
Position 4643: 0.0016592040006111245
Position 7588: 0.0015909143651440688
Position 2044: 0.0013018266730272056
Position 7392: 0.0012847673262929896
Position 1363: 0.001061004262043471
Position 1890: 0.0009419545621535215
Position 451: 0.0005862532545659648
Position 1947: 0.0005731896955073754
Position 46: 0.00048306543640523023
Position 561: 0.00041377835090233075
Position 3035: 0.0003971442660491227
Position 3182: 0.00033386306633837576
Position 4584: 0.0003117352500334134
Position 3281: 0.00023091141418575827
Position 6792: 0.00016873486660295623
Position 86: 0.00016718105561343275
Position 7916: 0.00016413775767309014
Position 8059: 0.00016282731968871977
Position 7937: 0.00013999931091940353
Position 3171: 9.099673773088137e-05
Position 59: 5.355857178238492e-05
Position 7504: 2.1328886954089848e-05
Position 7734: 2.044278839453461e-05
Position 1046: 1.4210933460093687e-05
Position 7708: 8.385649972830414e-06
Position 831: 7.6106296654075024e-06
Position 951: 7.217907294513796e-06
Position 463: 6.680441887054094e-06
Position 1133: 5.86035740666392e-06
Position 520: 5.45570919319746e-06
Position 890: 5.026746462200873e-06
Position 40: 4.441699067017413e-06
Position 544: 4.044138577829903e-06
Position 551: 3.932206656618703e-06
Position 331: 3.3673776256899378e-06
Position 535: 3.2409162492700605e-06
Position 600: 3.1753736867548925e-06
Position 7705: 2.792391335868177e-06
Position 770: 2.4059595640056063e-06
Position 655: 2.0547735686348254e-06
Position 380: 1.990839713904013e-06
Position 513: 1.94137681130854e-06
Position 130: 1.2838223631599442e-06
Position 759: 1.1821559776901245e-06
Position 639: 8.783667633676508e-07
Position 802: 8.735309845854851e-07
Position 625: 6.543488108363701e-07
Position 338: 5.731470248599305e-07
Position 155: 5.454473153079386e-07
Position 220: 3.337307918058456e-07
Position 358: 1.0568011820602091e-07
Position 689: 9.94041804351188e-08
Position 791: 8.817432061957645e-08
Position 939: 5.00093460034532e-08
Position 187: 7.1606682233966106e-09
Position 538: 1.2572583833422483e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6626: 0.9393496199271699
Position 5238: 0.5348953126794362
Position 4772: 0.44536177990461534
Position 7974: 0.3948928119685371
Position 7471: 0.21684166124921822
Position 8129: 0.20423998640716182
Position 7808: 0.09187647385491511
Position 5197: 0.07332082499683391
Position 3621: 0.0718530412911553
Position 8126: 0.07011950783933604
Position 8394: 0.055022445013040835
Position 5104: 0.05230247438098015
Position 513: 0.04182899972534754
Position 1866: 0.031972409366255915
Position 1797: 0.03047037878262041
Position 1225: 0.02044020897530416
Position 1490: 0.019795094845331682
Position 2948: 0.019673750539010264
Position 1124: 0.019450456789700435
Position 3586: 0.01690404189752331
Position 8456: 0.016399933119851353
Position 3499: 0.014712141510184558
Position 4550: 0.01349425442080419
Position 8088: 0.011644035625252886
Position 1460: 0.008658030173975165
Position 8357: 0.007871196156980896
Position 7325: 0.0074330904938172794
Position 5267: 0.006378004161740629
Position 185: 0.006137036162593245
Position 3451: 0.00499603758119931
Position 7014: 0.004948529875936012
Position 7986: 0.004795259046447878
Position 5220: 0.004739250303653358
Position 1801: 0.004304006761111822
Position 7615: 0.004261770067017451
Position 7075: 0.004018777381084966
Position 5292: 0.003832528807555408
Position 8399: 0.003290612419714042
Position 6839: 0.003227921619672742
Position 474: 0.002869126285774606
Position 8052: 0.00285333701309356
Position 2970: 0.0028517950089757657
