Gene = 1700025G04Rik
index = 14
Annotated 5SS: [   194  83581 109700 169079 174644]
Annotated 3SS: [ 83357 109604 169001 174582 196692]
SMsplice 5SS: [   194  19622  60036  83581  86164  93467  96382 109700 115774 139271
 168199 169079 174644 190078 196602 196804]
SMsplice 3SS: [ 19374  59919  83357  86025  93365  96276 109604 115636 139144 168013
 169001 174582 189996 196545 196692 202772]
top_k =  500
Partition function (log Z): -123.35658347872561

Sorted 5' Splice Sites (High to Low Probability):
Position 194: 0.985176089512651
Position 3474: 0.37558134475884786
Position 1555: 0.20780018910245054
Position 3305: 0.1839392434558302
Position 3447: 0.15387428684352075
Position 1605: 0.1026840652534178
Position 6124: 0.08775007384018958
Position 2773: 0.0788185414887287
Position 7297: 0.07589281559409332
Position 4464: 0.07216258415524861
Position 6104: 0.05064495435317568
Position 10091: 0.040641821888271513
Position 1194: 0.029303045948031306
Position 8697: 0.023999407414547418
Position 1532: 0.02202980256436675
Position 1621: 0.01951701753331579
Position 1711: 0.017423565753176145
Position 6471: 0.015293796635825176
Position 1574: 0.012745674704246479
Position 10788: 0.012371550858353269
Position 4265: 0.010162080095548878
Position 6594: 0.009501879022084641
Position 232: 0.007442699027827316
Position 2476: 0.00729919186037772
Position 3309: 0.005652266419091454
Position 1799: 0.004216344421107675
Position 4203: 0.001795424528323311
Position 4975: 0.0009183652915496519
Position 1446: 0.0008660747073924303
Position 2876: 0.0008124573613953234
Position 423: 0.0005405390692159764
Position 290: 0.0004753014720203597
Position 942: 0.00040431195482564176
Position 3716: 0.00034526054275900165
Position 81: 0.0002597131088422402
Position 469: 0.00022401182022349826
Position 2846: 0.0001487501317692265
Position 1043: 0.00012895450323535733
Position 471: 0.00010259713275317691
Position 655: 9.464225735089054e-05
Position 404: 8.100333099417877e-05
Position 412: 4.018383910442693e-05
Position 1025: 3.748949443108729e-05
Position 1142: 3.2604497132300205e-05
Position 875: 3.080974230643175e-05
Position 1324: 2.3743670128984797e-05
Position 617: 2.3284186296643997e-05
Position 944: 2.2090997450039414e-05
Position 1106: 1.852655094243291e-05
Position 691: 1.7507040014724956e-05
Position 1282: 1.707803321154273e-05
Position 1311: 1.624702134819996e-05
Position 1514: 1.6100394676528508e-05
Position 1519: 1.5875779097062333e-05
Position 543: 1.3782347308638042e-05
Position 722: 1.3284522514004127e-05
Position 104: 1.3063111748719443e-05
Position 708: 1.288130864081882e-05
