Gene = 4930432M17Rik
index = 47
Annotated 5SS: [  454   660  3379  8868 10623]
Annotated 3SS: [  552  3239  8679 10552 12050]
SMsplice 5SS: [ 454  660 2358 3379]
SMsplice 3SS: [ 552 2277 3239 8679]
top_k =  500
Partition function (log Z): -6.585947811620251

Sorted 5' Splice Sites (High to Low Probability):
Position 3379: 0.9330840024603935
Position 660: 0.871126646037964
Position 2358: 0.6824995585379043
Position 454: 0.5362455280695786
Position 3564: 0.45309872280451063
Position 6125: 0.4505200535660485
Position 8868: 0.3435193007793317
Position 5876: 0.16250595125114625
Position 18: 0.09738674331737429
Position 5139: 0.07105616250329083
Position 10623: 0.06635884230506661
Position 5868: 0.06608515422068395
Position 2572: 0.061319510842445565
Position 3614: 0.06014218780652859
Position 799: 0.04253089426382693
Position 5666: 0.03667791891443121
Position 4126: 0.033369628750644156
Position 6153: 0.03186592251195731
Position 293: 0.0288092145076512
Position 4511: 0.027679738190318538
Position 325: 0.020358951901283198
Position 644: 0.012431044666085122
Position 6176: 0.011840851788485538
Position 2528: 0.011754253065953315
Position 433: 0.01157351709191159
Position 2793: 0.011108577887407501
Position 888: 0.011004496339744752
Position 7415: 0.007043730726894942
Position 510: 0.006804223458113798
Position 3642: 0.006735955191236266
Position 83: 0.00643564318237055
Position 6684: 0.005171354508977711
Position 7401: 0.004710198215865649
Position 332: 0.003499992314266694
Position 4525: 0.003324530602818939
Position 4735: 0.0031162905775299118
Position 3416: 0.0028727358497027764
Position 3746: 0.0028274091954448776
Position 128: 0.002785095098677063
Position 475: 0.0023569214045110615
Position 1719: 0.0018543536198965612
Position 4772: 0.001605592938031615
Position 2816: 0.001365664472897568
Position 7410: 0.0012967346375256455
Position 1181: 0.000980603879198653
Position 6335: 0.0008814889999038495
Position 1506: 0.0008136923952348846
Position 1685: 0.0007513329335788273
Position 458: 0.0007097597171861264
Position 3568: 0.0006628107452488119
Position 2364: 0.0006294562187133864
Position 309: 0.0005354480021413543
Position 404: 0.00047397991349452115
Position 2423: 0.0004503181803341744
Position 3330: 0.0003872697600591007
Position 206: 0.0003736411738695483
Position 2713: 0.00035509295891650213
Position 259: 0.00033556885331137263
Position 1510: 0.0003203017442234854
Position 1633: 0.00030042402935688697
Position 5169: 0.00022620596862664888
Position 894: 0.00022187993480725818
Position 3430: 0.0002161206114139009
Position 4930: 0.00021000137308721203
Position 890: 0.00020473745735475935
Position 892: 0.00020015727458895445
Position 818: 0.00018009711723988075
Position 24: 0.0001462582721441045
Position 2523: 0.0001432390974002329
Position 27: 0.0001427363624892704
Position 285: 0.00011500893008139295
Position 896: 0.00010956667202382405
Position 4515: 0.00010904309032631269
Position 423: 8.868695548872553e-05
Position 1078: 8.164213674290041e-05
Position 898: 7.888283969791933e-05
Position 4260: 5.8169652387897236e-05
Position 126: 3.969296561365735e-05
Position 401: 2.503243903246474e-05
Position 348: 1.9155277714723673e-05
Position 491: 1.835210778229672e-05
Position 155: 1.1239504912157901e-05
Position 639: 9.985211983094296e-06
Position 410: 6.2796312016040725e-06
Position 627: 3.4243348211455342e-06
Position 900: 3.2130467458682656e-07
Position 826: 2.8293487654501733e-07
Position 3409: 1.9739893542396083e-07
Position 902: 1.8501668842912894e-07
Position 810: 1.7267759043584967e-07
Position 904: 1.4054656352755673e-07
Position 906: 1.1531988412975137e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3239: 0.9135589253701082
Position 8679: 0.8814005279574815
Position 2277: 0.5618316487112341
Position 552: 0.5576890054332829
Position 3469: 0.4940118147191947
Position 6082: 0.43580004758667595
Position 5802: 0.1582573605346016
Position 12074: 0.11867092616273259
Position 10552: 0.09473560482616991
Position 2223: 0.07283459610792642
Position 4829: 0.0633441884791432
Position 11888: 0.05367389449711746
Position 6103: 0.05113925022246764
Position 3191: 0.04301836353721067
Position 9042: 0.036974812624187996
Position 5528: 0.0366779189144312
Position 12102: 0.0346316796390087
Position 2390: 0.03394777682293644
Position 758: 0.030772116782777654
Position 5778: 0.02999497734342001
Position 2204: 0.029611281813367682
Position 3910: 0.02900936936961297
Position 4963: 0.028986134086983622
Position 10660: 0.02818689977934346
Position 5719: 0.02757494836798248
Position 5744: 0.02740052763570208
Position 8960: 0.019585610076133946
Position 4354: 0.01949608538161086
Position 7210: 0.019429276206510897
Position 744: 0.017822002959382504
Position 11216: 0.016187696080824522
Position 2441: 0.013664485146693776
Position 567: 0.011983138634298523
Position 12050: 0.011420349720073986
Position 124: 0.010701110013398041
Position 9885: 0.010608430923135823
Position 9962: 0.009810797412002647
Position 2463: 0.009360571846033576
Position 9910: 0.008712456626106478
Position 9610: 0.008496305383275005
Position 225: 0.007576614696305612
Position 11885: 0.007451143615691044
Position 2060: 0.006840790919902086
Position 4423: 0.006787163173585414
Position 2722: 0.00624879844360377
