Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  500
Partition function (log Z): -15.37986017486177

Sorted 5' Splice Sites (High to Low Probability):
Position 17080: 0.9612948859208605
Position 4558: 0.9601397212429571
Position 99: 0.9387222933827943
Position 4144: 0.6775686985723355
Position 2367: 0.3583482935086894
Position 8219: 0.24511671139840185
Position 2276: 0.2013213035025418
Position 7814: 0.14282662274251812
Position 1789: 0.08242211757620994
Position 504: 0.0586822015138573
Position 922: 0.051657733119486654
Position 3907: 0.03658823302050719
Position 4546: 0.025369650000983197
Position 7163: 0.016862615769439475
Position 1401: 0.016592496176673775
Position 7389: 0.013182016548072838
Position 4907: 0.01308138506840786
Position 1637: 0.012078893324555211
Position 299: 0.010863694015516538
Position 3879: 0.010296629856844607
Position 2565: 0.009222200043936871
Position 3562: 0.009110278897242568
Position 4594: 0.00910681453235978
Position 17114: 0.008967836765866464
Position 2350: 0.008627619771491233
Position 6402: 0.008451278102597704
Position 2863: 0.00743893268752911
Position 573: 0.007232961508842889
Position 1785: 0.005168326991930613
Position 4025: 0.0045124376689929385
Position 4006: 0.004126860263238895
Position 158: 0.002692804396838497
Position 4118: 0.002473835894551044
Position 4180: 0.0023622408377256777
Position 4095: 0.0019240642907257033
Position 110: 0.0019126525427680854
Position 225: 0.001820325002915223
Position 255: 0.001615009681014876
Position 4107: 0.0013113365556343196
Position 1273: 0.001084416167607922
Position 1738: 0.0009385237354640941
Position 1628: 0.0007767853604013589
Position 1849: 0.0007492447930983258
Position 400: 0.0006886181778870105
Position 1545: 0.0006135464778789324
Position 2329: 0.0005075819712494336
Position 1674: 0.00048283211051003297
Position 1610: 0.00035100804559531863
Position 1520: 0.00034633986876052476
Position 951: 0.00032296706239937713
Position 344: 0.00031212719813970965
Position 984: 0.00028435456821758546
Position 118: 0.0002796344113834683
Position 128: 0.00025078322492836725
Position 216: 0.00023943240830412153
Position 1446: 0.00020639645052403964
Position 9021: 0.0001496177104877957
Position 1383: 0.00014546436140588435
Position 1474: 0.0001424511518656005
Position 1139: 0.0001388482833036111
Position 9732: 9.78330501032136e-05
Position 6111: 7.021539744658116e-05
Position 8721: 6.179339232202621e-05
Position 5353: 4.882728868607694e-05
Position 6087: 2.395099452593922e-05
Position 5211: 2.3364966533336292e-05
Position 612: 6.330972778367894e-06
Position 281: 3.5782117944665823e-06
Position 796: 2.4453887521548277e-06
Position 533: 1.8114037011659275e-06
Position 604: 1.5336403576401813e-06
Position 172: 1.4581239314449485e-06
Position 626: 1.2923460307000852e-06
Position 48: 7.281885306541625e-07
Position 1266: 3.53116130551674e-07
Position 1285: 3.035033302860694e-07
Position 876: 1.0309694341857931e-07
Position 906: 1.0985334265032403e-08
Position 443: 1.5030758093888398e-09
Position 460: 7.210395930714432e-10
Position 542: 2.6810902273929034e-12
Position 589: 3.384932968259024e-13
Position 452: 3.4068671463604336e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 16952: 0.9902849372038339
Position 4394: 0.9640533005454984
Position 3968: 0.5704995744586473
Position 2230: 0.5045232327739285
Position 8101: 0.23459914497438122
Position 22592: 0.1766147827834007
Position 17456: 0.1677612097597922
Position 7727: 0.123530401199536
Position 18826: 0.10927317901408468
Position 17435: 0.10751007949565114
Position 3865: 0.0922684826146897
Position 20449: 0.08685181451258775
Position 4009: 0.06043514840064072
Position 21118: 0.0521115704679167
Position 18787: 0.04507217655560266
Position 2199: 0.040368937578414726
Position 17837: 0.03697493030592521
Position 385: 0.033931166531229545
Position 18615: 0.02945714625458492
Position 4431: 0.027766891864527875
Position 19292: 0.02636603590586538
Position 837: 0.02589256366322373
Position 1665: 0.025352262937679355
Position 22076: 0.025314494885460195
Position 17289: 0.02406339467402453
Position 18729: 0.022848128703309607
Position 1636: 0.020159152000412746
Position 19132: 0.018104549491971773
Position 17523: 0.015184994363123362
Position 1422: 0.015142407373032251
Position 7594: 0.013393662686669546
Position 1469: 0.012097577420378668
Position 17414: 0.011575032890167147
Position 1532: 0.011288366404787165
Position 6909: 0.011022304764590617
Position 4753: 0.010962251738854376
Position 8160: 0.010809582795051698
Position 3973: 0.010435567669769056
Position 2235: 0.010069538725594103
Position 20116: 0.009963177500691457
Position 1317: 0.009835429380000786
Position 796: 0.009400747065432632
Position 2432: 0.008924354699197558
Position 6979: 0.0076670556192457925
Position 7095: 0.006851504310264489
Position 1613: 0.006174152803636572
Position 7631: 0.006118699453127039
Position 2275: 0.005979950350436136
Position 1549: 0.00562851723185066
Position 2307: 0.004506193647544409
Position 6314: 0.004482046100673374
Position 3979: 0.004368731583220886
Position 7135: 0.004212411168656435
Position 1216: 0.003877300991264271
Position 3373: 0.0035195332889381183
Position 2762: 0.0032274458850435166
Position 4426: 0.002828676606447875
Position 18112: 0.0027558982521449994
Position 3449: 0.0026051594691322605
Position 18146: 0.002460126870422813
Position 4022: 0.0023442400819999733
Position 760: 0.0021904701643238158
Position 2700: 0.0021308152150182366
Position 1563: 0.002121070277163837
Position 904: 0.0020989104543381893
Position 10452: 0.0020752573053783013
Position 1180: 0.00190315091669529
Position 12610: 0.0017965085218163521
Position 6278: 0.0016646098435335835
Position 1682: 0.0015215685891924243
Position 1652: 0.0013116302738916035
Position 6197: 0.0012974997790889265
Position 3504: 0.001295748014969235
Position 1513: 0.0012738831405051702
Position 615: 0.0011645997294172838
Position 3340: 0.0010974893184133958
Position 1283: 0.0010359140044936706
Position 6298: 0.0010312330910941425
Position 4841: 0.0009725469148418502
Position 2111: 0.0009394220549972393
Position 859: 0.0009074365461944004
Position 11468: 0.0009049417249689805
Position 8637: 0.0008729435562303636
Position 8384: 0.0008715966926554374
Position 4135: 0.0008185139766845283
Position 320: 0.0007352566349980083
Position 1009: 0.0007266377026052286
Position 2035: 0.0007085218568467946
Position 2676: 0.0006683596040150136
Position 4794: 0.000666011741757968
Position 2134: 0.0006656335739001207
Position 2601: 0.000664232504369596
Position 2819: 0.0006529183731401163
Position 6933: 0.0006224793903958459
Position 705: 0.0005993249523266094
Position 3384: 0.0005923488057895515
Position 2349: 0.0005378436175438176
Position 1093: 0.0005171369155959436
Position 4770: 0.0005123973438561143
Position 10861: 0.0005042068391639448
Position 323: 0.00046381570284019784
Position 8860: 0.0004631959212573205
Position 849: 0.00043269318449026703
Position 2080: 0.0003804230335060254
Position 1242: 0.0003581355807828483
Position 2063: 0.00035669195166370234
Position 1689: 0.00029226605122087537
Position 298: 0.00028501460763586935
Position 12027: 0.00019825715829046653
Position 10339: 0.00015610045255944817
Position 8641: 0.00015578931880901048
Position 1072: 0.00015466864431666944
Position 2312: 0.00014954055414487764
Position 10163: 0.00013593419386633704
Position 1574: 0.00013063726863884198
Position 211: 0.00012532865328263365
Position 10825: 0.0001226983039791453
Position 1568: 0.00012243092190240246
Position 9095: 0.00012198890534235413
Position 9664: 0.0001087754082793455
Position 9591: 9.821710661186772e-05
Position 6450: 9.724002901105911e-05
Position 6667: 9.401897977704322e-05
Position 5258: 9.192803722728746e-05
Position 685: 7.018680645720059e-05
Position 5410: 6.368448144832563e-05
Position 291: 5.8846857387250924e-05
Position 681: 5.295605506972413e-05
Position 8364: 5.275988813924376e-05
Position 1341: 4.629414745072907e-05
Position 1260: 4.55121058921618e-05
Position 5918: 4.544977711569056e-05
Position 1236: 4.2450837420855745e-05
Position 1300: 4.135689769580077e-05
Position 523: 3.997435932531407e-05
Position 5769: 3.490663953136198e-05
Position 870: 3.35372971851697e-05
Position 488: 3.021203267979665e-05
Position 1771: 2.627813246301014e-05
Position 5021: 2.487597560367802e-05
Position 5880: 2.318911535030603e-05
Position 1270: 2.2990202130537445e-05
Position 5863: 2.194759500642085e-05
Position 1272: 2.1555947763407e-05
Position 460: 1.9305969043549253e-05
Position 244: 1.9242154096805072e-05
Position 8555: 1.845608520015455e-05
Position 5125: 1.6537996070573497e-05
Position 5517: 1.4952655023318074e-05
Position 5306: 1.0662240617347836e-05
Position 5088: 1.0280331370891091e-05
Position 6003: 1.0197650949470687e-05
Position 2780: 8.677122651090134e-06
Position 6565: 7.852421795933974e-06
Position 6026: 7.666574619398395e-06
Position 6534: 7.624011658437701e-06
Position 5948: 5.85307689147534e-06
Position 4775: 2.802841938593338e-06
Position 954: 2.707022266669968e-06
Position 395: 2.6573597157026437e-06
Position 1947: 2.302231180300804e-06
Position 2057: 2.079328368148444e-06
Position 443: 2.0090387579279712e-06
Position 5714: 1.7238533397316471e-06
Position 5275: 1.590440567484718e-06
Position 690: 1.5397205653294315e-06
Position 466: 1.29552082892992e-06
Position 249: 1.187240386248761e-06
Position 1966: 8.808541713460375e-07
Position 1888: 8.337549667927625e-07
Position 4799: 5.434717155515312e-07
Position 392: 4.65318149974641e-07
Position 501: 3.6061150733491525e-07
Position 634: 3.0093970068761697e-07
Position 1113: 2.314707346809363e-07
Position 4228: 1.7562422318092568e-07
Position 530: 1.3997688858823008e-07
Position 572: 1.1117279787291324e-07
Position 875: 1.006035215177822e-07
Position 473: 7.764016275411115e-08
Position 416: 6.015102554409898e-08
Position 551: 5.821779923932849e-08
Position 200: 4.878124205625777e-08
Position 161: 4.104044048365402e-08
Position 317: 3.2380197051618435e-08
Position 213: 2.689933617895545e-08
Position 424: 1.8853963694838474e-08
Position 179: 1.5689366565231495e-08
Position 536: 1.2982754278919764e-08
Position 177: 1.0777766011842732e-08
Position 695: 6.903546838195012e-09
Position 4890: 5.628976112352316e-09
Position 1427: 3.094457633548674e-09
Position 503: 2.965079986974277e-09
Position 5215: 5.017463149091429e-12
Position 4964: 3.2503658035853045e-12
