Gene = Rell1
index = 894
Annotated 5SS: [  252 31092 32875 38420 41909 44163]
Annotated 3SS: [30863 32802 38361 41671 44023 57745]
SMsplice 5SS: [  252 17711 19442 25529 30958 32875 41909 44163 52699]
SMsplice 3SS: [17574 19394 25402 30863 32802 41671 44023 52618 57745]
top_k =  500
Partition function (log Z): -38.11884100812499

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.8994992034285624
Position 5730: 0.3107604761879178
Position 5761: 0.29219285573623194
Position 3058: 0.13224770824516605
Position 7125: 0.09574712002359137
Position 283: 0.08172903500032665
Position 2521: 0.06702989834971727
Position 1537: 0.048032327923148425
Position 9546: 0.04038001141558451
Position 5220: 0.03367783418538971
Position 1534: 0.031933437741993295
Position 7819: 0.026756221223112775
Position 2324: 0.01840203188724381
Position 227: 0.01704254125501557
Position 6974: 0.012483041323961214
Position 8455: 0.012331661194000764
Position 1214: 0.012277908512192138
Position 4026: 0.009203187070200925
Position 2061: 0.008086518698819002
Position 1614: 0.006518626138931616
Position 3785: 0.005985303546896235
Position 7850: 0.0054271719562232175
Position 4574: 0.004494519653273035
Position 7367: 0.0029589423305311597
Position 6806: 0.0016162485474673287
Position 46: 0.0012850133464688098
Position 745: 0.0007147795786857608
Position 2088: 0.0006437101162713493
Position 962: 0.0004864560860505806
Position 3422: 0.00046512601779392004
Position 1908: 0.0003924247196049887
Position 187: 0.00038601889093666913
Position 5718: 0.00033885266799424813
Position 1773: 0.0003145053776960914
Position 4461: 0.0003024102760029748
Position 2233: 0.00023385253434993677
Position 12: 0.00019241825762652447
Position 2582: 0.00016722922619727203
Position 4048: 0.0001647781374378623
Position 2270: 5.846385030887892e-05
Position 2561: 5.453338742446366e-05
Position 430: 3.7226437805113904e-05
Position 2228: 2.466434893921259e-05
Position 1963: 2.1189434147421138e-05
Position 1618: 2.085448665239746e-05
Position 726: 2.0849956526771977e-05
Position 3513: 1.0237971313853835e-05
Position 7: 7.322222471084885e-06
Position 2076: 5.898962843579595e-06
Position 270: 3.3857167519749573e-06
Position 211: 2.5885109205061387e-06
Position 326: 2.0386783959673584e-06
Position 3039: 1.4090654215886314e-06
Position 21: 1.3718430946816802e-06
Position 292: 7.230940515393563e-07
Position 940: 6.878444150931543e-07
Position 172: 6.658753667991872e-07
Position 359: 5.688218336734948e-07
Position 242: 5.230167861389438e-07
Position 31: 3.014476384261815e-07
Position 1264: 2.3119185933178144e-07
Position 264: 2.1918823747685684e-07
Position 589: 1.9956221816010479e-07
Position 595: 1.861853016148374e-07
Position 231: 1.8265136512266555e-07
Position 256: 1.7742266899143594e-07
Position 641: 1.7729681336947364e-07
Position 1240: 1.7680307982707025e-07
Position 1663: 1.5082493352701686e-07
Position 1544: 1.0208186646608221e-07
Position 108: 7.414711695045765e-08
Position 330: 2.3912080442564556e-08
Position 1753: 1.960339300050255e-08
Position 1433: 1.7474858546203575e-08
Position 477: 7.738800437327733e-09
Position 408: 5.200146600945377e-09
Position 541: 5.162865897122092e-09
Position 194: 5.1623314234812306e-09
Position 406: 5.0293791864906045e-09
Position 416: 1.6145782383097789e-09
Position 453: 1.361423248841725e-09
Position 376: 6.962223599579899e-10
Position 209: 6.704808060682812e-10
Position 215: 4.730814125510599e-10
Position 287: 2.198875448248176e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5628: 0.5857683680512322
Position 8079: 0.31533820397868983
Position 12483: 0.14964064882953834
Position 9440: 0.13865150986976285
Position 2999: 0.13358686391642763
Position 13893: 0.1067263249101646
Position 7079: 0.06655847290253095
Position 7633: 0.06591721343709402
Position 6850: 0.06396024973453775
Position 2376: 0.06201864045210909
Position 4708: 0.05068086977186994
Position 9490: 0.03945223578113653
Position 5087: 0.03545916361946425
Position 1388: 0.03425568888272133
Position 9406: 0.032761850116892345
Position 5567: 0.03174203767347222
Position 5798: 0.029879928684707163
Position 7076: 0.028746570720162668
Position 7756: 0.0225427447473966
Position 1405: 0.02037869538644991
Position 2184: 0.018837061077801528
Position 3651: 0.015123946750853453
Position 1385: 0.012316302850700704
Position 1120: 0.009810248810292837
Position 3940: 0.009660216155607491
Position 1842: 0.008316762554249476
Position 7242: 0.007793526110186257
Position 6714: 0.005983882758659887
Position 1070: 0.005539428550312672
Position 2894: 0.005223501168719271
Position 1417: 0.0052225730066968405
Position 2420: 0.004804588140089252
Position 1489: 0.004070687429264938
Position 3330: 0.0034190986557712543
Position 6532: 0.00317140520214354
Position 5907: 0.002792250245142431
Position 7505: 0.0026916452355668884
Position 1519: 0.002634338228699367
Position 4683: 0.0025760307119194813
Position 3165: 0.0025239678662677236
Position 5802: 0.0020827304820534944
Position 2232: 0.002060339892308588
Position 1140: 0.0019797440267071633
Position 2400: 0.0018868849447496408
Position 3606: 0.0017608892403965784
Position 1559: 0.001688080806760161
Position 3567: 0.001438581769629112
Position 1328: 0.0012393310780390177
Position 4453: 0.001166127459879613
Position 4430: 0.001082878307819885
Position 1162: 0.0010604266305315312
Position 1179: 0.000988554626920216
Position 537: 0.0009663633305518849
Position 2950: 0.0009644543531510177
Position 2023: 0.0009306791292973825
Position 2372: 0.0008745382053612014
Position 2468: 0.0008334960809418243
Position 4400: 0.0007708787287485272
Position 3841: 0.0007255031277054758
Position 1508: 0.0006795668932709074
Position 1260: 0.0006634834984415076
Position 863: 0.0006309897471698115
Position 2928: 0.0006301755625201114
Position 1879: 0.0005975011956381987
Position 3133: 0.0005528509041166964
Position 4433: 0.0005346526557479407
Position 2821: 0.0005297462027248936
Position 4324: 0.00047310133588608064
Position 4414: 0.00046198273790308265
Position 4519: 0.00045663259984072744
Position 1424: 0.0004477787113526126
Position 1958: 0.00037248693265618665
Position 602: 0.0003354469292742295
Position 6063: 0.0003222486524060848
Position 5203: 0.0003219766035993457
Position 1900: 0.00030012778104040766
Position 1270: 0.00029300797599022654
Position 2267: 0.00028966989524147
Position 3796: 0.0002592814038945467
Position 4225: 0.00025388251528465016
Position 1012: 0.00025042371457588094
Position 2666: 0.00024132944226191508
Position 3983: 0.00022305598108357506
Position 2581: 0.0001724151951357672
Position 3286: 0.00016723175713498516
Position 654: 0.00016572233335999007
Position 701: 0.00016039392533343533
Position 569: 0.00015939316172261604
Position 92: 0.00015319756035649367
Position 1661: 0.00013544725925606873
Position 4039: 0.00010889068573857626
Position 3725: 0.00010216498068763924
Position 209: 9.621202551097442e-05
Position 3506: 7.872331826812614e-05
Position 3219: 7.339972585805639e-05
Position 745: 6.967477640323464e-05
Position 1137: 6.190933001519434e-05
Position 792: 4.8937415466879246e-05
Position 1456: 4.228635349903883e-05
Position 725: 3.169838758814699e-05
Position 1533: 2.977029015865383e-05
Position 1092: 2.215239065595775e-05
Position 1644: 2.0757060968042207e-05
Position 2425: 1.757398595717613e-05
Position 2186: 1.402039189171163e-05
Position 2004: 9.484947609652902e-06
Position 639: 9.305277665974186e-06
Position 1087: 7.887922521307432e-06
Position 1855: 3.7464541766554407e-06
Position 1857: 3.288571348262368e-06
Position 1795: 3.0848603432534366e-06
Position 2845: 2.7697404476091944e-06
Position 749: 1.890540464422357e-06
Position 887: 1.529662903427289e-06
Position 143: 1.3044459193197367e-06
Position 2865: 1.261638150527027e-06
Position 2236: 9.288110549813896e-07
Position 1708: 2.462858234420752e-07
Position 2771: 2.1967555707222226e-07
Position 927: 1.2681756161313071e-07
Position 1196: 1.0205106597041733e-07
Position 604: 1.8585269800810952e-08
Position 1577: 1.6222929432748517e-08
Position 979: 1.0647009392141434e-08
Position 153: 8.410494990807546e-09
Position 614: 7.192761072091524e-09
Position 895: 6.912174075330196e-09
Position 809: 6.0333204161668585e-09
Position 100: 5.0865252163556466e-09
Position 1023: 4.262774122245832e-09
Position 804: 3.850411901699123e-09
Position 428: 3.813265296014776e-09
Position 146: 3.789850449585698e-09
Position 908: 3.403597903149817e-09
Position 716: 2.9760207027698065e-09
Position 151: 2.9258072720628217e-09
Position 802: 1.992737389367815e-09
Position 710: 1.5583945568375926e-09
Position 1151: 7.110338180778168e-10
