Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  500
Partition function (log Z): 0.3485922036338951

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 0.9999991005255472
Position 3298: 0.9771408811329058
Position 20752: 0.9663537211256507
Position 19047: 0.9519921793706194
Position 13488: 0.9193420525786838
Position 21400: 0.8868634282239433
Position 26320: 0.7354331375532559
Position 150: 0.7249457862841494
Position 18380: 0.5457931124893544
Position 28119: 0.4545147750165903
Position 6355: 0.44472020055788525
Position 13653: 0.4068305305726709
Position 3669: 0.32467945865829756
Position 248: 0.24529384756211517
Position 3641: 0.18047543849435804
Position 22152: 0.17614168088380638
Position 7061: 0.1410240833022724
Position 6474: 0.14075917254626313
Position 16353: 0.105460455637071
Position 11208: 0.08617920899037976
Position 4173: 0.08357674793555511
Position 4433: 0.08226790328143804
Position 1699: 0.060148442196076096
Position 1691: 0.05805806590445666
Position 15790: 0.05457376085568334
Position 7342: 0.05245802226701313
Position 14840: 0.050779144235991495
Position 3552: 0.05042934491139101
Position 19162: 0.04908043466646143
Position 14788: 0.04829351195186676
Position 2763: 0.0413423325614757
Position 7082: 0.039438300897189554
Position 17409: 0.03642433593626917
Position 5468: 0.02754485429277788
Position 275: 0.02634854293831546
Position 418: 0.02482191213179318
Position 20244: 0.0238226697271178
Position 19441: 0.018578230459149872
Position 6432: 0.01768684107070128
Position 28905: 0.016941768156057226
Position 4121: 0.015607448007409031
Position 8437: 0.014257625789354453
Position 19761: 0.013857257939058598
Position 2528: 0.012702764919970227
Position 10149: 0.010739600241742624
Position 20492: 0.010681143196848245
Position 19182: 0.010386814034092008
Position 15708: 0.009420362408423939
Position 18343: 0.009353936218632302
Position 14819: 0.009168673443400673
Position 8798: 0.008810100407983155
Position 2523: 0.008402270484833819
Position 1046: 0.00834494476216833
Position 4083: 0.008038651199242576
Position 1327: 0.007458217564606767
Position 18018: 0.006964727377943119
Position 6809: 0.006470268552542041
Position 2325: 0.005852800957513545
Position 8065: 0.005589284632395675
Position 8324: 0.00436747317299528
Position 252: 0.004303657348076161
Position 4459: 0.0037565480382368253
Position 13925: 0.0035184357414627786
Position 6779: 0.0034404023562504826
Position 21549: 0.003260761390554532
Position 3688: 0.0028777028547650723
Position 10202: 0.0023663172000051216
Position 711: 0.002348772348338446
Position 174: 0.0020368329047302613
Position 3335: 0.0017097544470347332
Position 826: 0.0015262508350102552
Position 2033: 0.0012380323307379898
Position 432: 0.0012116545895180899
Position 6132: 0.0011740784095278362
Position 674: 0.0010193884112476694
Position 2375: 0.0008525189842516556
Position 943: 0.0007235303650158052
Position 20595: 0.0007200786037683986
Position 2330: 0.0007125531215588052
Position 9436: 0.000681841874843672
Position 21338: 0.0006812087938429793
Position 9804: 0.0006100499009658841
Position 197: 0.0005777190311156441
Position 2518: 0.0005586675836857272
Position 3161: 0.0005426533187736692
Position 1789: 0.0004918028297188915
Position 947: 0.0004804245249733507
Position 830: 0.00043449813357723945
Position 493: 0.0004085345430545778
Position 13782: 0.0003926060159390376
Position 553: 0.00036325260993388584
Position 2539: 0.00035026657180414495
Position 20781: 0.0003317080805282418
Position 19264: 0.00032408978068597903
Position 339: 0.0002982404105220979
Position 3702: 0.00014610091723471345
Position 9398: 0.000145399880727376
Position 3310: 8.590601651524847e-05
Position 21598: 5.724323850165223e-05
Position 21431: 5.4392364963462856e-05
Position 3319: 4.936105570874578e-05
Position 1361: 4.7210874924753676e-05
Position 1064: 2.5276197555468437e-05
Position 1026: 2.2525350804246294e-05
Position 377: 2.1837818164826403e-05
Position 3323: 1.92306233202796e-05
Position 3339: 1.758217928355808e-05
Position 111: 8.78959103777909e-06
Position 19671: 6.834635877509987e-06
Position 2023: 1.5374995452882246e-06
Position 522: 1.1585221219939573e-06
Position 1147: 9.62318445916047e-07
Position 234: 7.240274432913259e-07
Position 9350: 4.2661817532290356e-07
Position 352: 3.1273454672702685e-07
Position 299: 2.7735302103776605e-07
Position 422: 2.5690662410179147e-07
Position 109: 2.3681813450387545e-07
Position 444: 1.7892223509548163e-07
Position 279: 1.671863549462766e-07
Position 88: 1.4439453357060556e-07
Position 301: 1.1886429054267711e-07
Position 45: 8.514022220557176e-08
Position 460: 6.633140586505353e-08
Position 309: 1.9391189333293607e-08
Position 805: 2.948851936378669e-09

