Gene = Pclaf
index = 799
Annotated 5SS: [ 238  573 3298]
Annotated 3SS: [  494  3134 11320]
SMsplice 5SS: [ 238  573 3298]
SMsplice 3SS: [  494  3134 11320]
top_k =  500
Partition function (log Z): -6.437285195725481

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9604120709191042
Position 573: 0.956429872535489
Position 3298: 0.9395465286216266
Position 8731: 0.11061160503175846
Position 1462: 0.05743281696884787
Position 11425: 0.04694981553534959
Position 974: 0.043780065660908585
Position 4322: 0.02859223296019741
Position 11503: 0.02726919339945292
Position 6272: 0.02269130083883198
Position 2584: 0.022514910749720854
Position 970: 0.019582670596375175
Position 1639: 0.016646613503411324
Position 6287: 0.014703835886203803
Position 814: 0.011911362107819264
Position 10088: 0.010888301630029637
Position 195: 0.009918850968038658
Position 3641: 0.00767333521584733
Position 5484: 0.006316783539444751
Position 1780: 0.005589955052588446
Position 105: 0.00532956301358431
Position 10383: 0.0052472373045063785
Position 2564: 0.004930978291096435
Position 377: 0.004798585632126587
Position 165: 0.004461217813273689
Position 6661: 0.004208278223520572
Position 7731: 0.004041723052724234
Position 781: 0.0038066754148216014
Position 1047: 0.002947096513115528
Position 1458: 0.0029382248954889444
Position 6939: 0.002920752865821231
Position 9630: 0.0028454113279271407
Position 11415: 0.002703667101695152
Position 60: 0.0020171769508268633
Position 1594: 0.0020088978543864665
Position 255: 0.001986291537768376
Position 600: 0.0019816890628070083
Position 1435: 0.0019738565004850427
Position 1338: 0.0017916311273528855
Position 1830: 0.0017722942473242349
Position 127: 0.001684458080643076
Position 521: 0.0015223036539238073
Position 1085: 0.0013191044527124005
Position 159: 0.001161597709933493
Position 1793: 0.0011134317570677358
Position 960: 0.0010019237999319144
Position 558: 0.0009490157529152984
Position 1747: 0.0009188964826508858
Position 662: 0.0006993337762088018
Position 1714: 0.0005703074531986094
Position 2643: 0.000526361587626163
Position 2660: 0.0004168000879504459
Position 1348: 0.0003714408910198897
Position 2855: 0.0003699219399300901
Position 1556: 0.0003537712033812937
Position 634: 0.00035052010094181057
Position 2754: 0.0003150854587443695
Position 930: 0.00025962281203269075
Position 3386: 0.0002451342279172017
Position 2782: 0.00018152258721413765
Position 1209: 0.00017325011860346785
Position 5399: 0.0001529655116657718
Position 265: 7.793455693108524e-05
Position 423: 6.877093867645439e-05
Position 171: 5.466527186934073e-05
Position 3659: 5.299153276573476e-05
Position 186: 4.72225528575669e-05
Position 281: 2.6189658131489623e-05
Position 289: 2.213978008655766e-05
Position 24: 1.66641052046195e-05
Position 4132: 1.6499589681522727e-05
Position 31: 1.5987349601619072e-05
Position 562: 1.490174830306672e-05
Position 380: 1.182331147572224e-05
Position 681: 1.1353304061286176e-05
Position 390: 1.049041485077383e-05
Position 649: 8.309263781251885e-06
Position 153: 7.093723610725655e-06
Position 3310: 6.7489233589132024e-06
Position 184: 6.283377637127575e-06
Position 811: 6.117454145078441e-06
Position 644: 5.89508957411726e-06
Position 953: 4.813163756668803e-06
Position 824: 4.809966030961911e-06
Position 216: 4.264036957010007e-06
Position 582: 3.982189744581035e-06
Position 3304: 3.938305763945552e-06
Position 174: 3.909356342688682e-06
Position 1038: 3.706550430668525e-06
Position 3639: 3.202160026291586e-06
Position 1095: 2.705416554603409e-06
Position 1330: 2.0948685838590736e-06
Position 980: 1.3730880234032801e-06
Position 426: 1.2860953555116998e-06
Position 701: 1.257448278608941e-06
Position 787: 1.1522642876062561e-06
Position 4800: 9.266123967265179e-07
Position 16: 5.859126961575721e-07
Position 707: 5.733201595311883e-07
Position 805: 4.820853459194854e-07
Position 646: 3.8023321289854935e-07
Position 860: 1.1271841005436797e-07
Position 943: 3.97333516859107e-08
Position 978: 1.294556373854266e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 494: 0.9383857266488056
Position 3134: 0.9271274801706069
Position 11320: 0.5738570550561694
Position 11281: 0.09666771554062588
Position 11589: 0.08067774701428539
Position 8639: 0.07051501452918477
Position 8591: 0.06397794056267606
Position 4077: 0.06174694482568048
Position 1208: 0.050594834341910824
Position 6203: 0.04164343573085675
Position 881: 0.041605282200757314
Position 2489: 0.028396843122420783
Position 922: 0.022482955560188683
Position 9951: 0.021297619496937478
Position 11649: 0.01977311853490171
Position 7591: 0.019681828914269808
Position 3557: 0.018518095236971413
Position 5699: 0.017049189340298032
Position 9005: 0.016844195115694408
Position 5281: 0.016261402968036586
Position 6340: 0.015085966317729205
Position 9478: 0.014553880501604222
Position 10229: 0.014541396533735557
Position 429: 0.012131815967442498
Position 5743: 0.011489814496972691
Position 1346: 0.010558890371010625
Position 747: 0.01036789385947328
Position 1497: 0.009898818439066915
Position 1638: 0.008818952617552753
Position 6414: 0.008743458666992419
Position 9082: 0.008703485861970017
Position 5528: 0.00786017007058759
Position 3216: 0.007768333154897683
Position 7685: 0.007282814722025239
Position 11966: 0.0070892076210708165
Position 9806: 0.006774946731302255
Position 4214: 0.0066020829053832384
Position 1410: 0.006135006207500597
Position 4447: 0.0060202810942409715
Position 3187: 0.00485706391411384
Position 6025: 0.0037214646709132757
Position 6810: 0.0036863798635497205
Position 681: 0.003429357452034366
Position 11234: 0.0033403964123749985
Position 6481: 0.0028802441408504326
Position 3115: 0.002855037688169897
Position 11737: 0.00274577961849604
Position 6366: 0.002731035483564892
Position 558: 0.0024372975229724103
Position 516: 0.0023755043824518892
Position 9594: 0.0023031239798634606
Position 898: 0.0022586473239057433
Position 4505: 0.0022364288313984804
Position 1127: 0.002190427796003341
Position 322: 0.0020457187779667793
Position 12994: 0.002000311380769779
Position 11037: 0.001965271606145133
Position 9375: 0.0019536458498827266
Position 3527: 0.001786018529408228
Position 6174: 0.0017642060609262206
Position 1675: 0.0017163576477938593
Position 7270: 0.0015925131463231344
Position 10646: 0.001576866739719442
Position 6395: 0.0015398132693249377
Position 1550: 0.0015265608155474498
Position 5384: 0.0014206183167801856
Position 4073: 0.001359711409878795
Position 1574: 0.0010588546819227085
Position 9979: 0.0010063663566756468
Position 7318: 0.0009827264322605066
Position 6589: 0.000880914028074414
Position 1453: 0.0008762799676804632
Position 4007: 0.0008717688943885089
Position 3152: 0.000841651211082935
Position 1370: 0.0007938789717691923
Position 3230: 0.0006951923431750765
Position 5164: 0.0006789171853176685
Position 9137: 0.0006589936668237125
Position 4773: 0.0006436870325475492
Position 7897: 0.000613453168881876
Position 2433: 0.0005556764232112879
Position 5882: 0.0005482456098570694
Position 509: 0.0005334499653528998
Position 7849: 0.0005164455157202541
Position 1612: 0.0004662733357212842
Position 4210: 0.00044248496723207274
Position 8450: 0.0004342404673427389
Position 7250: 0.00043038569346878395
Position 8537: 0.00042415372099454237
Position 3575: 0.00042253939658940177
Position 3250: 0.0004044026478693605
Position 8153: 0.0004005697520286197
Position 2515: 0.00033866550609126816
Position 7153: 0.0003340785616052694
Position 6984: 0.0003321210871941507
Position 4550: 0.00032505013994857385
Position 4468: 0.0003171151433206915
Position 1423: 0.0003112852355144374
Position 358: 0.0003106429693135826
Position 7667: 0.0003070523054781751
Position 7799: 0.00029560867470801075
Position 5886: 0.0002872125155905922
Position 6215: 0.0002823910727872367
Position 1219: 0.0002768075096294939
Position 4916: 0.00025196177125294886
Position 3553: 0.0002467207276001037
Position 3570: 0.00024409991038369845
Position 2779: 0.00022674386755784447
Position 3380: 0.00021670284734681827
Position 153: 0.0002081298345093555
Position 7119: 0.0002038988997806462
Position 222: 0.0002035219536915855
Position 319: 0.00019594623334856393
Position 6636: 0.00018986989789415828
Position 6227: 0.00018507090936518237
Position 1461: 0.00018160645389614816
Position 1705: 0.00016841782999465354
Position 3732: 0.00016258333307632303
Position 5025: 0.00015821307884345085
Position 520: 0.00015692603267543568
Position 364: 0.00015522695265802886
Position 5464: 0.00014592972598535708
Position 5348: 0.00013922709791258411
Position 3620: 0.0001377548292854721
Position 4026: 0.00013350515362150778
Position 4230: 0.0001225350341083058
Position 6178: 0.00012176881146565833
Position 6534: 0.00012155743538735092
Position 2494: 0.00010217228409432724
Position 1270: 0.00010027811094478644
Position 4079: 9.784343397060474e-05
Position 4131: 9.683651812273481e-05
Position 4572: 9.109416941458541e-05
Position 1224: 8.50693120499934e-05
Position 3747: 8.402313925921606e-05
Position 5534: 7.857962006734379e-05
Position 1376: 7.024507021876925e-05
Position 908: 6.95124622286443e-05
Position 5252: 6.120871436735859e-05
Position 4865: 4.631147238252572e-05
Position 143: 4.44141788250814e-05
Position 3772: 4.236724579218459e-05
Position 2149: 4.061035150616306e-05
Position 3960: 3.474714155435857e-05
Position 171: 2.9825981728949504e-05
Position 4092: 2.9338378208020314e-05
Position 1792: 2.7271221982371883e-05
Position 3484: 2.3693837926855063e-05
Position 207: 1.5765728227713743e-05
Position 326: 1.1401056540027026e-05
Position 232: 1.0598310984184175e-05
Position 273: 9.37430534034444e-06
Position 768: 8.720734341218131e-06
Position 3028: 8.133188711635533e-06
Position 751: 7.929453840131822e-06
Position 436: 5.548199169160367e-06
Position 757: 5.433879805881031e-06
Position 765: 4.140351391069134e-06
Position 371: 3.0893812677584256e-06
Position 329: 1.7987556907774213e-06
Position 225: 1.7216269350575162e-06
Position 824: 1.639728767332705e-06
Position 277: 1.3650817120289836e-06
Position 1577: 1.0548836633397116e-06
Position 818: 8.785389051541421e-07
Position 2929: 7.466029177994954e-07
Position 376: 7.247233700624923e-07
Position 620: 6.925051246125094e-07
Position 286: 6.009703878751117e-07
Position 294: 3.163173733503644e-07
Position 1252: 3.075739811999774e-07
Position 1080: 2.9908119782062506e-07
Position 1431: 2.4538686207118084e-07
Position 572: 2.251607756394093e-07
Position 250: 1.8287234368254727e-07
Position 333: 1.796419728357824e-07
Position 261: 1.7270422634686956e-07
Position 1351: 7.755575218310344e-08
Position 254: 3.281498875629345e-08
Position 237: 1.681722303474597e-08
Position 567: 8.601383219616936e-09
Position 366: 8.203455325332231e-09
Position 612: 5.917860055640373e-09
Position 785: 5.819750738826672e-09
Position 91: 4.841716063768038e-10
Position 89: 2.4895656091408407e-10
