Gene = Nrgn
index = 766
Annotated 5SS: [ 368 6957 7205]
Annotated 3SS: [6729 7186 7572]
SMsplice 5SS: [ 368 6817]
SMsplice 3SS: [6729 7572]
top_k =  500
Partition function (log Z): -4.619458320291667

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9922289981650011
Position 6957: 0.7210786749706634
Position 5725: 0.13727012081445858
Position 7479: 0.10174958684420214
Position 1426: 0.09995424409975645
Position 3523: 0.07065791834239026
Position 3062: 0.050931059689964975
Position 936: 0.044114501981961055
Position 5318: 0.04354105965174579
Position 6233: 0.04262524181435575
Position 5515: 0.04185637138060134
Position 7205: 0.03481463545805802
Position 4299: 0.026319760309653613
Position 5622: 0.024536235495460124
Position 2679: 0.022434942378819083
Position 6341: 0.02240486122482973
Position 2932: 0.021101136436502323
Position 1309: 0.018001290803567774
Position 3734: 0.014770844424758617
Position 1430: 0.013453187893992124
Position 7066: 0.009988037337236322
Position 429: 0.007700477624369793
Position 7742: 0.007188071443267492
Position 1051: 0.004802050166293567
Position 3012: 0.0045066172290341485
Position 6821: 0.004452806989507616
Position 7036: 0.004331778652688813
Position 49: 0.0040039542266247004
Position 4620: 0.003738091526997171
Position 7634: 0.002954810414021591
Position 170: 0.00291996744396795
Position 929: 0.00283432841610678
Position 7330: 0.002804055718977952
Position 2576: 0.002778645053695098
Position 4326: 0.002671526172681282
Position 1218: 0.002623661642432694
Position 10: 0.0025536876860481686
Position 37: 0.0024602351423074027
Position 249: 0.002385259385039963
Position 4927: 0.002184931627719636
Position 5555: 0.0021627937362669637
Position 2158: 0.0018144525571432526
Position 1908: 0.0016981820823844293
Position 33: 0.0014665770592742437
Position 5162: 0.0012754935118097918
Position 2907: 0.001261297387479523
Position 7734: 0.0011763763609946207
Position 4340: 0.0011126709119664686
Position 2347: 0.001019289676838987
Position 872: 0.0009433180051161016
Position 3538: 0.0008332059494876242
Position 2899: 0.000815385499330755
Position 1343: 0.0007916114873534159
Position 946: 0.0007695642883903318
Position 41: 0.00075955103481864
Position 4006: 0.0007407114215188684
Position 1072: 0.0007252028813081214
Position 3265: 0.0006511760504578456
Position 4923: 0.0005598869769517473
Position 1014: 0.00048594591325836487
Position 134: 0.0002732066743672163
Position 850: 0.00027250889499319937
Position 227: 0.0002649683636733592
Position 14: 0.00018473082182279873
Position 1038: 0.00013827008634722125
Position 185: 0.00010727110164615659
Position 2793: 9.498795641196241e-05
Position 97: 7.086618355800337e-05
Position 695: 6.319545990895256e-05
Position 81: 3.97887378175012e-05
Position 136: 3.776957723491609e-05
Position 1572: 3.219483775352346e-05
Position 2198: 3.1606180987382737e-05
Position 847: 2.0932205253595904e-05
Position 716: 2.0023337787340733e-05
Position 658: 1.3598690265591434e-05
Position 109: 1.2621168488771444e-05
Position 841: 9.993776541621164e-06
Position 813: 7.186548211666158e-06
Position 94: 6.85650470068115e-06
Position 898: 5.847004039195593e-06
Position 688: 5.778714387792873e-06
Position 35: 5.732937091161057e-06
Position 940: 4.701970441710012e-06
Position 821: 3.777268572769863e-06
Position 450: 1.756582457384864e-06
Position 12: 1.372040399919668e-06
Position 601: 1.2414034573158955e-06
Position 257: 7.990802590289342e-07
Position 446: 6.412395706623335e-07
Position 433: 6.22012794926929e-07
Position 604: 5.952474874566404e-07
Position 959: 4.789124781006579e-07
Position 485: 1.2614441142110267e-07
Position 372: 9.929492543104147e-08
Position 291: 7.423965107513058e-08
Position 393: 6.954443983812176e-08
Position 703: 3.693281278297307e-08
Position 697: 2.7135014977782312e-08
Position 472: 4.3998263145348873e-10
Position 391: 6.278079250897729e-12
Position 498: 3.0468732639767627e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6729: 0.9429870009398137
Position 7572: 0.3112516217487569
Position 7888: 0.25190263612618014
Position 5503: 0.1508769937624722
Position 1142: 0.09192742630372122
Position 7322: 0.0743993729057574
Position 6121: 0.06866765353902503
Position 7867: 0.06767560526395339
Position 2872: 0.0577147882892844
Position 7284: 0.04853448022360995
Position 5419: 0.048001408212891124
Position 3365: 0.04428941717671568
Position 5220: 0.04390641535477626
Position 3498: 0.031736938270612816
Position 792: 0.03137394527065478
Position 7306: 0.030187362692242547
Position 7339: 0.025951172006764934
Position 1329: 0.02476156675373642
Position 7609: 0.02394825456051203
Position 928: 0.0223659619370712
Position 7578: 0.022151243192206762
Position 4236: 0.019911034193926626
Position 2421: 0.018815782876122376
Position 2822: 0.01371646485800366
Position 7137: 0.012482548263810154
Position 3264: 0.011165012298699336
Position 130: 0.010619481724623157
Position 4036: 0.01060831290494215
Position 6412: 0.010588939461947175
Position 1208: 0.007846328907277064
Position 8240: 0.00704687089885443
Position 5552: 0.0062984949932245625
Position 318: 0.005957383360624543
Position 2734: 0.005565868719024358
Position 3599: 0.00550941705107748
Position 1180: 0.005331573390118921
Position 7700: 0.005261493604087144
Position 7517: 0.005235447286712726
Position 7874: 0.004350423555103717
Position 7659: 0.004142622642269051
Position 7918: 0.0035554273752355665
Position 4487: 0.003096331809244875
Position 7758: 0.0029295961327610084
Position 775: 0.0029177232767708303
Position 2892: 0.0025106671287235672
Position 5667: 0.0023149798265937834
Position 8057: 0.0023120249058243792
Position 2771: 0.002279285540199617
Position 7186: 0.002241985702014506
Position 7358: 0.002205581704153339
Position 6610: 0.0020994812186770754
Position 4863: 0.0020010923823302654
Position 6227: 0.0017799830319959156
Position 2481: 0.00169625920701555
Position 1760: 0.0015605189653663935
Position 6805: 0.001450772349644839
Position 5046: 0.0012754935118097918
Position 5512: 0.001149012780348632
Position 2398: 0.0010475826757275282
Position 2202: 0.0010257798685946757
Position 7716: 0.0009950474401205006
Position 2361: 0.0009324965642176208
Position 4803: 0.0008773841351284225
Position 4562: 0.0008633931089265997
Position 3384: 0.0008103893822939363
Position 2569: 0.0007277606646704985
Position 621: 0.0006706223049236134
Position 1989: 0.0006433777342381175
Position 2550: 0.0006206006606678806
Position 1308: 0.0006193651413434909
Position 2749: 0.0006174041251060429
Position 2605: 0.0006114669032752739
Position 6732: 0.0005749533677502607
Position 1235: 0.0005698516424931024
Position 6751: 0.0005646286880969499
Position 860: 0.0005637731838761045
Position 2316: 0.0005405366744768926
Position 2326: 0.0005291493724307758
Position 2928: 0.0004981635256720942
Position 1085: 0.0004887484083192981
Position 267: 0.00046396958698046516
Position 2022: 0.000460469258734464
Position 821: 0.00040243955035471995
Position 683: 0.0003972702414738202
Position 1292: 0.00039358731119706295
Position 3872: 0.0003797374221240734
Position 634: 0.0003434946357474336
Position 286: 0.00032194277241802405
Position 1155: 0.0002908864633766367
Position 2042: 0.00028223978930378145
Position 1952: 0.00028205053625451795
Position 1400: 0.00027558593320901957
Position 1698: 0.0002424686165455855
Position 1489: 0.00019444870395542472
Position 3061: 0.00014244266249484534
Position 2576: 0.000138889612368621
Position 2683: 0.00011230287910237561
Position 4618: 0.00011156245982728165
Position 4088: 0.00010182815693837819
Position 1306: 9.960487344281035e-05
Position 1337: 9.509476559267085e-05
Position 1343: 9.438627793313373e-05
Position 1486: 9.309622783999611e-05
Position 2642: 8.957236892240386e-05
Position 559: 7.958494099112735e-05
Position 155: 6.085684724472341e-05
Position 2436: 4.937965676968109e-05
Position 3181: 4.8919437372703413e-05
Position 2106: 4.136931213641227e-05
Position 3141: 4.132461627767795e-05
Position 600: 3.576856525518994e-05
Position 1713: 3.4853807874209594e-05
Position 1527: 3.461659503823979e-05
Position 514: 3.409619873105037e-05
