Gene = Fam72a
index = 397
Annotated 5SS: [ 950 2829 6031]
Annotated 3SS: [ 2750  5905 10931]
SMsplice 5SS: [ 950 6031]
SMsplice 3SS: [ 5905 10931]
top_k =  500
Partition function (log Z): -10.88735930889645

Sorted 5' Splice Sites (High to Low Probability):
Position 2829: 0.6001307398084385
Position 6031: 0.5726956600165262
Position 950: 0.5719173882556713
Position 221: 0.35865307594950807
Position 11039: 0.16512584626222787
Position 11048: 0.139382502465653
Position 2869: 0.13518178195895234
Position 10368: 0.10203275240688617
Position 834: 0.08053048402667347
Position 8313: 0.05489347033727327
Position 1115: 0.045689690997021984
Position 11084: 0.04090644763660956
Position 4304: 0.035244674082194276
Position 3324: 0.030433697054500268
Position 550: 0.024162188726116418
Position 420: 0.020526852299129525
Position 207: 0.017705792877883916
Position 2461: 0.016818229468266926
Position 260: 0.014762876989542711
Position 1595: 0.014487786822396254
Position 2076: 0.01419984430664426
Position 532: 0.01344980821537958
Position 1406: 0.01133006819360201
Position 11014: 0.010493867491678875
Position 1917: 0.009215073021362777
Position 1127: 0.008785595533080571
Position 53: 0.006481318787607117
Position 6007: 0.0054561951668584355
Position 257: 0.005208766358642827
Position 2376: 0.005067226559526965
Position 11073: 0.003959410036346009
Position 1011: 0.003879171773293676
Position 491: 0.0035466978446186005
Position 4315: 0.0034903081872524533
Position 1251: 0.003072091634955708
Position 859: 0.0025542472853612923
Position 6526: 0.002459731235394555
Position 6744: 0.0024083820605884246
Position 4670: 0.0022243764078328215
Position 622: 0.0018454044991652661
Position 2997: 0.0015912616721208367
Position 98: 0.0015537319494893943
Position 2158: 0.001337491616170334
Position 1119: 0.0005753807024635602
Position 541: 0.00044114804491727713
Position 1633: 0.00040557896359632987
Position 505: 0.00037877670525259785
Position 5330: 0.00036371039775192135
Position 3345: 0.00035657340943221974
Position 3200: 0.00031007203050308074
Position 570: 0.00016053522695596382
Position 366: 0.00014727895611293056
Position 611: 0.00012932608845099935
Position 867: 0.00011307785221866498
Position 788: 8.282402406338501e-05
Position 2798: 7.033310910087867e-05
Position 814: 6.418924369607411e-05
Position 417: 5.937896222043225e-05
Position 754: 4.390985547962083e-05
Position 324: 4.021951536844973e-05
Position 847: 3.429746572747625e-05
Position 656: 2.3815362801359875e-05
Position 1284: 2.004282135288986e-05
Position 189: 1.5591190147717667e-05
Position 96: 1.34620783936723e-05
Position 845: 1.2085165686737366e-05
Position 734: 7.955559987657378e-06
Position 1101: 7.716853510255394e-06
Position 1255: 5.5893585385643e-06
Position 704: 2.913114423359305e-06
Position 800: 2.7591636372656057e-06
Position 7: 1.8971221238364064e-06
Position 963: 1.3615867217504418e-06
Position 343: 8.293110034526703e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10931: 0.9776978905544267
Position 5905: 0.462381541860594
Position 2750: 0.4358348513989888
Position 2699: 0.2656689199529732
Position 11241: 0.17355495195301157
Position 11133: 0.13004950328622727
Position 5944: 0.09521401043701433
Position 10195: 0.08361182852566972
Position 738: 0.051901179925363
Position 8161: 0.05131529083371029
Position 1030: 0.04462557613252725
Position 3059: 0.03442339650566193
Position 933: 0.03242493529028684
Position 4155: 0.028804647265724945
Position 2755: 0.027332487590321405
Position 672: 0.022949551502069506
Position 11743: 0.021455001719693126
Position 5849: 0.02033389417948859
Position 694: 0.019995873218824806
Position 10291: 0.019087806652744597
Position 11103: 0.012175371275496718
Position 1434: 0.011673585848379985
Position 700: 0.009589784664789089
Position 2157: 0.008692225908930297
Position 1838: 0.008570463498762828
Position 11262: 0.00844862744722867
Position 1964: 0.008294105912085186
Position 4209: 0.007752976364893241
Position 8010: 0.0074531592781961475
Position 11828: 0.0073599318265879605
Position 2785: 0.007197656367419315
Position 825: 0.007061632791058186
Position 2199: 0.005048594411871427
Position 2397: 0.004503540301732188
Position 11108: 0.004007365385614309
Position 4376: 0.0033414386880876636
Position 2063: 0.003172820439690077
Position 6450: 0.0027148125581312544
Position 6646: 0.0024884799258605653
Position 1185: 0.0023124184395450944
Position 1520: 0.002127400169079293
Position 11303: 0.0020906104737341276
Position 10964: 0.002038102008110024
Position 2771: 0.0019723165560979403
Position 7348: 0.0019560064224716338
Position 680: 0.001737664936287257
Position 1806: 0.001678301995032587
Position 11791: 0.0016509972166917119
Position 1494: 0.0014133187018790074
Position 4248: 0.0014011869872020077
Position 2261: 0.0013829958027894585
Position 5762: 0.0010416292747556693
Position 5207: 0.0009278844335623632
Position 1777: 0.0008890888021104862
Position 4081: 0.0008846634442235146
Position 7390: 0.0008251687690346636
Position 874: 0.0008172962543123188
Position 1383: 0.0007820968052790266
Position 880: 0.0007465622154571902
Position 2202: 0.0007127413479840933
Position 974: 0.0006956946438900984
Position 2049: 0.0006802556702271274
Position 1729: 0.0006795604985897988
Position 7993: 0.0006435923482101093
Position 7782: 0.0006064646304905595
Position 2122: 0.0006006216518486024
Position 1139: 0.0005894782922878876
Position 8800: 0.0005497149478272418
Position 867: 0.00054700243709274
Position 1323: 0.0004963177899285992
Position 5302: 0.00046635927033709436
Position 611: 0.0004226588268749677
Position 1917: 0.0004006162120791223
Position 1677: 0.0003838083300469537
Position 1222: 0.0003429289395206497
Position 7736: 0.0002922451200232728
Position 3841: 0.00024317281449049477
Position 8844: 0.00020331577975414897
Position 8758: 0.0001971749839939589
Position 6109: 0.00018627330733375335
Position 1272: 0.0001804919136158847
Position 1147: 0.00017527998927996237
Position 1043: 0.00017088075329189036
Position 7386: 0.00013515230787070444
Position 1879: 0.00013364359078655894
Position 918: 0.0001326837252986199
Position 3861: 0.00012568474488152981
Position 8056: 0.00011733072813245676
Position 7007: 0.00011172164303766994
Position 1110: 0.00010999765742360413
Position 1062: 0.00010113923548667
Position 1293: 9.70251798422756e-05
Position 890: 8.533740191062003e-05
Position 6078: 6.312993508279095e-05
Position 5390: 5.7403327881591926e-05
Position 5050: 3.77375236084592e-05
Position 3693: 3.736310108797872e-05
Position 2854: 2.2659184948867755e-05
Position 361: 1.584996993757485e-05
Position 3750: 1.2313827479569066e-05
Position 3080: 6.603055160984862e-06
Position 3067: 6.391650728400925e-06
Position 744: 4.152071503506638e-06
Position 2894: 3.4576177804861917e-06
