Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  500
Partition function (log Z): -3.583748840983998

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.949865430215744
Position 64: 0.7884267599189139
Position 1864: 0.5410344720729529
Position 593: 0.29353733486603195
Position 2087: 0.11716138090708772
Position 44: 0.04060990094718002
Position 941: 0.01647552977336651
Position 1726: 0.006195629750367043
Position 2216: 0.005394051349799684
Position 1689: 0.004275159931610245
Position 1763: 0.004111801551609908
Position 2280: 0.002831497357794103
Position 173: 0.0028265660386961383
Position 2341: 0.0021996769528707877
Position 1592: 0.0019722609375420006
Position 398: 0.0015166146807124297
Position 690: 0.000722209909522423
Position 48: 0.0006235347261783545
Position 901: 0.0005784424126438917
Position 1351: 0.0005151901518757039
Position 608: 0.0004728507544245258
Position 2066: 0.0004573164496890255
Position 2354: 0.0004450335180087094
Position 208: 0.0004172107302830376
Position 2282: 0.00031726699152658015
Position 2224: 0.0003052947148589394
Position 405: 0.0002569291690802739
Position 182: 0.00023920008950716596
Position 920: 0.00022448371238632388
Position 711: 0.00022094105153369452
Position 762: 0.00021173029173812393
Position 885: 0.00016370979152778223
Position 696: 0.00016317617929933648
Position 828: 0.00015040687784801673
Position 434: 0.00014643937561500576
Position 98: 0.00010876902751320198
Position 262: 9.342919032695685e-05
Position 1056: 8.441255960460046e-05
Position 237: 8.36679146531879e-05
Position 31: 8.219301706337329e-05
Position 149: 7.958683416729915e-05
Position 1625: 6.598700425343145e-05
Position 945: 6.131388773801346e-05
Position 462: 5.620061611846862e-05
Position 320: 5.155862776136046e-05
Position 444: 4.9970276064775475e-05
Position 26: 4.030403303293113e-05
Position 658: 3.3631652972290845e-05
Position 1627: 3.275273734791691e-05
Position 646: 2.5616634386607028e-05
Position 965: 2.375817753436858e-05
Position 985: 2.103091365732711e-05
Position 1709: 1.7138428563108976e-05
Position 873: 1.6479010389038963e-05
Position 1121: 1.566887091226278e-05
Position 612: 1.535395710455408e-05
Position 1669: 1.4736917742649844e-05
Position 1341: 1.4016038041754404e-05
Position 770: 1.3000417951637786e-05
Position 1741: 9.56086236007101e-06
Position 497: 8.777913324843832e-06
Position 111: 7.4900896694077085e-06
Position 265: 5.267787368030135e-06
Position 820: 5.140616758559919e-06
Position 1532: 2.08898154511621e-06
Position 2056: 1.351268027572927e-06
Position 1941: 9.915815145946604e-07
Position 309: 7.283617836557983e-07
Position 477: 1.724443581195447e-07
Position 702: 1.421716653234512e-07
Position 1935: 1.1475257107425636e-07
Position 1613: 8.057550069329372e-08
Position 1645: 9.380202665003597e-10
Position 1672: 8.36272240303626e-10
Position 564: 2.9546832761421623e-10
Position 516: 1.6200140429374638e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9870776930077091
Position 2135: 0.5312841606642547
Position 1760: 0.16429346146639848
Position 2380: 0.1420481974427895
Position 2170: 0.1399828536420553
Position 1657: 0.10662966306694383
Position 1811: 0.09175372889311792
Position 1638: 0.08692452189532
Position 1788: 0.06994857849170265
Position 444: 0.06665148685703845
Position 1684: 0.04145043557448449
Position 2330: 0.03808956711610583
Position 1941: 0.03570431808709142
Position 1963: 0.031303620374185014
Position 2478: 0.029101807326967204
Position 1688: 0.017210833605508635
Position 805: 0.016657119040248452
Position 532: 0.016220807974440962
Position 516: 0.01447362223712028
Position 2172: 0.011963379377056813
Position 1973: 0.01191673611490632
Position 416: 0.011814339533829281
Position 2312: 0.010571407864448408
Position 1984: 0.009659526227010834
Position 1414: 0.008935221540902772
Position 2353: 0.008289098866214638
Position 1903: 0.00781738417808041
Position 1725: 0.006642758985057718
Position 564: 0.0066359907202898595
Position 347: 0.00597875350536673
Position 2022: 0.005174106740053057
Position 2419: 0.005071405953636611
Position 2502: 0.005006026487236028
Position 1976: 0.004516204207073729
Position 2537: 0.004387704056587375
Position 146: 0.004322850001388851
Position 303: 0.00397822855263895
Position 2514: 0.003904689140305201
Position 1800: 0.003075700390020197
Position 1816: 0.002283717508385005
Position 1762: 0.0022772910325027157
Position 2401: 0.0019010238491136877
Position 2065: 0.0013558441061998756
Position 2224: 0.0012153276376858965
Position 2336: 0.001129927084224305
Position 835: 0.0009775341760973834
Position 1665: 0.0007810798467141741
Position 2452: 0.000707355372622515
Position 1935: 0.0005931603358821922
Position 1932: 0.0005606188435604662
Position 1165: 0.0005258429427176556
Position 1486: 0.00047374142614849905
Position 1694: 0.00047065671905094326
Position 260: 0.00044567165883930784
Position 1849: 0.0004448186149450429
Position 452: 0.00040937557285363347
Position 2695: 0.00038448298781568614
Position 1506: 0.00032252962446489614
Position 265: 0.0002833653536533818
Position 1989: 0.0002593318004728345
Position 2340: 0.00020548813907469773
Position 128: 0.00017600457534193079
Position 2585: 0.00015596924703850234
Position 1842: 0.00015552888145346788
Position 194: 0.00014572593008756377
Position 1701: 0.00012647286210678118
Position 2678: 8.844527085522743e-05
Position 1503: 8.670327690855457e-05
Position 2199: 6.643661326728813e-05
Position 738: 5.2478704792884097e-05
Position 462: 5.123469478915307e-05
Position 1494: 5.106121304096147e-05
Position 1822: 4.739377741731768e-05
Position 2073: 4.617885247811622e-05
Position 1997: 4.308785084888731e-05
Position 1885: 4.119877207356747e-05
Position 279: 4.0868852038976946e-05
Position 2012: 3.989666169793016e-05
Position 1854: 3.450519039982409e-05
Position 262: 2.8898212985528845e-05
Position 1999: 2.808806767056281e-05
Position 1879: 2.2633998370339123e-05
Position 856: 2.1448690201421263e-05
Position 198: 1.9982075997642542e-05
Position 1863: 1.8097691221661265e-05
Position 149: 1.596740556753458e-05
Position 753: 1.4494177654009502e-05
Position 1512: 1.2809907520605065e-05
Position 574: 1.2623313028882406e-05
Position 1330: 1.1240931454650904e-05
Position 166: 1.0669746827029705e-05
Position 273: 9.06540981997722e-06
Position 218: 9.008955638487445e-06
Position 1834: 8.818381148284124e-06
Position 157: 7.783335892017877e-06
Position 707: 7.430358551226821e-06
Position 1870: 6.717188594851844e-06
Position 1828: 5.998270350372973e-06
Position 1539: 4.309897739192999e-06
Position 1341: 2.53448045309884e-06
Position 1544: 1.7487887014563116e-06
Position 1315: 8.039198452385463e-07
Position 1596: 6.182871940523979e-07
Position 1178: 4.5977144907513654e-07
Position 1079: 8.482170789382362e-08
Position 608: 4.083853802553425e-08
Position 711: 3.7255143465909964e-08
Position 454: 3.6907171092630715e-08
Position 588: 3.225226218457447e-08
Position 117: 3.076235527830514e-08
Position 1124: 2.7444390027606123e-08
Position 578: 7.3587763894207154e-09
Position 681: 2.047924413604542e-09
Position 676: 1.7890998311279797e-09
Position 849: 1.4599555758435694e-09
Position 871: 1.2664891450102848e-09
