Gene = 2310057M21Rik
index = 36
Annotated 5SS: [  252  1027  1871  5300 12109]
Annotated 3SS: [  822  1797  5092 11656 18954]
SMsplice 5SS: [  252  1027 12109 13739]
SMsplice 3SS: [  822 12013 13655 18954]
top_k =  500
Partition function (log Z): -16.43657697952704

Sorted 5' Splice Sites (High to Low Probability):
Position 1027: 0.957647232199386
Position 252: 0.7828472658429949
Position 741: 0.3719964846001265
Position 1871: 0.3271999579112843
Position 11614: 0.11732322527430791
Position 12109: 0.07291045594653425
Position 9097: 0.06879020235685943
Position 386: 0.06484766063680486
Position 1300: 0.02853234510005539
Position 10150: 0.019280796539814442
Position 4681: 0.01785640412212462
Position 409: 0.01206244982827526
Position 278: 0.01195247511496198
Position 715: 0.007099311883185487
Position 141: 0.006737309028546395
Position 1628: 0.005757772211777536
Position 8674: 0.003950167535759524
Position 833: 0.003799075006108037
Position 5248: 0.0035651518327865133
Position 156: 0.002092135299893187
Position 7317: 0.001946926665196674
Position 926: 0.0018039411259332862
Position 1244: 0.001645822428947491
Position 273: 0.0016046415155201502
Position 699: 0.001357809714376562
Position 1263: 0.0012196689490299136
Position 686: 0.0012141275141428934
Position 735: 0.0011673037656399995
Position 693: 0.001120856644414171
Position 909: 0.0010734865129488156
Position 703: 0.0009369862511447259
Position 1632: 0.0009134382166288343
Position 1581: 0.0009058782786888861
Position 959: 0.0008659654917707491
Position 4801: 0.0008210940903319213
Position 551: 0.0007629577628636888
Position 56: 0.0004398989413639833
Position 373: 0.00036963207441384786
Position 1719: 0.0003258639070293549
Position 567: 0.00022602518547096913
Position 203: 0.00020275356276719926
Position 376: 0.00014022938629091968
Position 73: 8.490794942279005e-05
Position 284: 6.764569973197639e-05
Position 443: 4.991013821900348e-05
Position 939: 2.701810550796885e-05
Position 976: 2.3341912749463416e-05
Position 722: 1.2382918626927594e-05
Position 1013: 1.1029424177673115e-05
Position 622: 8.814607196087905e-06
Position 499: 8.700547700930824e-06
Position 932: 8.474163010187348e-06
Position 990: 6.185801390862555e-06
Position 1165: 5.548142988151559e-06
Position 531: 4.591800231801891e-06
Position 603: 3.2990337248951106e-06
Position 1085: 3.1008242577158778e-06
Position 1031: 2.586541132520387e-06
Position 745: 1.6078274396209728e-06
Position 1050: 3.481605968479175e-07
Position 1320: 5.670445060227977e-08
Position 633: 1.5448444791582607e-08
Position 554: 1.5015994960746874e-08
Position 441: 1.2097591347283425e-08
Position 615: 6.9985475879338155e-09
Position 460: 6.693802528811118e-09
Position 1256: 2.8085076027226244e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 822: 0.9383455166347561
Position 1797: 0.2495880713264642
Position 11680: 0.23336623033653087
Position 627: 0.20530502060705677
Position 11656: 0.17335897667894049
Position 9802: 0.17305572278993686
Position 11787: 0.15504533273266663
Position 11499: 0.14946528929752792
Position 8985: 0.0763426195375529
Position 12295: 0.06742749900289645
Position 9542: 0.04752272674694349
Position 5092: 0.041309184603398226
Position 1383: 0.035736811943279344
Position 7425: 0.03124777397621567
