Gene = Cdiptos
index = 241
Annotated 5SS: [ 410  617  984 1245 1471]
Annotated 3SS: [ 531  838 1210 1412 3015]
SMsplice 5SS: [ 617 1471]
SMsplice 3SS: [1412 3015]
top_k =  500
Partition function (log Z): -9.75569501187599

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.8235170865772138
Position 1245: 0.6089808238980605
Position 1471: 0.5987749652688807
Position 2496: 0.05317565005628823
Position 2476: 0.03367148480994644
Position 984: 0.02921306796346777
Position 254: 0.02324433675722673
Position 1315: 0.019792092322889518
Position 2294: 0.018805438335253565
Position 1798: 0.018702891759712525
Position 580: 0.015325127032120585
Position 1566: 0.013406743088185631
Position 2761: 0.011653928537487524
Position 1999: 0.011156083308028534
Position 1482: 0.011150435262461084
Position 1991: 0.010289783514715505
Position 410: 0.005911717575413897
Position 2132: 0.005529881802953726
Position 225: 0.005348611919110536
Position 190: 0.0051821221511851095
Position 606: 0.004988851321063591
Position 14: 0.0049649821107015275
Position 414: 0.0045510848538895705
Position 86: 0.0023231375081860387
Position 924: 0.002166283601693067
Position 2486: 0.0018437739993666775
Position 1475: 0.0016546716239382402
Position 635: 0.0015996991664743506
Position 290: 0.0012035047866962069
Position 470: 0.0011432889637467607
Position 372: 0.0011065287184581394
Position 98: 0.0009779803866440673
Position 1629: 0.0009269989697113091
Position 1740: 0.0008066373421921868
Position 2569: 0.0006624384732629021
Position 208: 0.0005688797872372807
Position 2577: 0.0005395333733071891
Position 1249: 0.000536557675119286
Position 56: 0.00041570029615275013
Position 268: 0.000326245119933448
Position 1823: 0.00030763930830059394
Position 490: 0.00023457917090953788
Position 2858: 0.00022709867823827572
Position 738: 0.00020006151701595508
Position 433: 0.00016926759433635936
Position 421: 0.00013088077521503433
Position 342: 8.99851953182608e-05
Position 901: 7.773446121429855e-05
Position 492: 6.800882853467364e-05
Position 496: 6.23187746258581e-05
Position 275: 4.63605213504042e-05
Position 524: 3.6371418157801714e-05
Position 918: 2.847857340527322e-05
Position 41: 2.2890721393376485e-05
Position 1015: 2.2442415957433925e-05
Position 1179: 1.3974942061650267e-05
Position 1086: 1.345591164050896e-05
Position 345: 1.24328857938844e-05
Position 34: 5.336443249247694e-06
Position 759: 5.202563044302645e-06
Position 465: 4.396938388005696e-06
Position 1514: 3.548514259629146e-06
Position 670: 2.8349135840477747e-06
Position 508: 2.1173246213441024e-06
Position 558: 1.292970747585206e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1412: 0.5252090316525518
Position 3015: 0.5037611034040388
Position 2365: 0.2938366943517535
Position 1152: 0.16740936434464532
Position 838: 0.15927793112746677
Position 1080: 0.13311013756656803
Position 1369: 0.11643225283865426
Position 1725: 0.08256184925692024
Position 1383: 0.0697340286008965
Position 1125: 0.056558239385344974
Position 1210: 0.032996764366460214
Position 531: 0.024272330188278922
Position 1052: 0.019309654136671194
Position 1762: 0.01414323921307646
Position 1271: 0.014091659354117332
Position 3111: 0.013603200024355135
Position 1008: 0.011402432145712568
Position 2466: 0.01038285481212179
Position 2040: 0.010188829271215154
Position 2092: 0.008688097098236527
Position 1628: 0.007859327656074848
Position 1675: 0.006755580775086828
Position 2728: 0.006330932100552547
Position 2073: 0.005644172583495164
Position 1039: 0.004585199585394565
Position 1632: 0.004467261568768545
Position 1882: 0.004156743624150808
Position 1224: 0.0036098895070726805
Position 1340: 0.003109127629747394
Position 1647: 0.0030140335780313096
Position 2898: 0.0029183610512057813
Position 2948: 0.0026984248922880044
Position 1731: 0.0026547118149914516
Position 940: 0.0023310216857188554
Position 508: 0.0022528247495719397
Position 2050: 0.0017573543854333266
Position 3203: 0.0015101287098860162
Position 876: 0.0014731999621659057
Position 2078: 0.00139955962000708
Position 2181: 0.0013582706310080344
Position 1231: 0.0011295573573903346
Position 3032: 0.0011291804155630363
Position 814: 0.0010452658479290465
Position 857: 0.0010055542285768925
Position 2284: 0.0009626544775899456
Position 1313: 0.0009460597485789695
Position 1534: 0.0009433301339825668
Position 555: 0.0009366184487835668
Position 2568: 0.0008990098043388281
Position 2923: 0.0008097640127361014
Position 1274: 0.0007739001837380065
Position 3067: 0.0007687824294970773
Position 1759: 0.0007416376657322811
Position 1086: 0.0007167766228652
Position 3081: 0.0006148818901670116
Position 759: 0.0006130804008359648
Position 716: 0.0005445929503695152
Position 737: 0.0005394965663466758
Position 881: 0.0005014205787884904
Position 924: 0.0004694120903357941
Position 890: 0.00046770377511459824
Position 2264: 0.00042539028663815456
Position 2372: 0.0004138431598079236
Position 2271: 0.00031398689992498136
Position 1943: 0.0002949210853356735
Position 605: 0.00028432123356865474
Position 1010: 0.00027315958108979713
Position 1179: 0.0002557304790238879
Position 725: 0.00024420441677633294
Position 398: 0.00022015515132636998
Position 2113: 0.00021059209666287901
Position 3148: 0.00017674449140890128
Position 2293: 0.00016215377864783008
Position 534: 0.00015845058960836276
Position 1310: 0.00015379532664763768
Position 3164: 0.0001536120198344439
Position 1739: 0.00013640453071728229
Position 1505: 0.00013565847315032882
Position 743: 9.801546062894116e-05
Position 403: 6.40548524257979e-05
Position 946: 6.204669601831606e-05
Position 375: 5.641886240747411e-05
Position 1440: 4.9091933207586884e-05
Position 579: 3.444244518046735e-05
Position 772: 3.343169393626808e-05
Position 286: 2.9125628042254897e-05
Position 768: 2.2120281163782704e-05
Position 372: 1.9878792946755825e-05
Position 781: 1.2030088427695173e-05
Position 558: 4.5270302727663155e-06
Position 1293: 4.019071311210313e-06
Position 465: 3.6057682667846275e-06
Position 249: 2.353905696745119e-06
Position 774: 2.275841543831815e-06
Position 470: 9.981506508559621e-07
Position 1701: 4.0764568222526336e-07
Position 611: 2.748699146551298e-07
Position 234: 2.21096880710777e-07
Position 571: 2.0083728548660588e-07
Position 590: 1.5365691201765294e-07
Position 97: 1.0644820092074166e-07
Position 199: 9.707727525725905e-08
Position 188: 9.018764068924162e-08
Position 333: 7.448965455018292e-08
Position 290: 6.508078361007156e-08
Position 796: 1.1008161089903402e-08
Position 301: 1.2829398910949943e-14
Position 410: 1.2515888309099411e-14
Position 474: 1.1752772869293491e-14
Position 306: 8.305368594655924e-15
Position 433: 7.207449303619062e-15
Position 225: 6.3944427874168956e-15
