Gene = Lamtor1
index = 618
Annotated 5SS: [ 137 3906 4203 4643]
Annotated 3SS: [3759 4124 4515 5368]
SMsplice 5SS: [ 137 3906 4203 4643]
SMsplice 3SS: [3759 4124 4515 5368]
top_k =  500
Partition function (log Z): -1.291516890548802

Sorted 5' Splice Sites (High to Low Probability):
Position 4203: 0.9586110012959365
Position 3906: 0.9184329099724805
Position 4643: 0.9136986729401928
Position 137: 0.9034541903268846
Position 1145: 0.400145169612397
Position 4391: 0.09757156760041327
Position 1698: 0.09497011024620629
Position 493: 0.0775303299175472
Position 242: 0.06609095652695571
Position 3681: 0.04526564502039492
Position 1566: 0.0451471071998349
Position 2383: 0.04464216214413564
Position 4918: 0.036791809443364624
Position 3672: 0.03411175604339663
Position 4964: 0.02338986155392768
Position 1812: 0.019674432403819008
Position 1632: 0.015202853091280477
Position 1091: 0.014774633332637956
Position 4011: 0.013385013117539838
Position 5680: 0.013156247104191684
Position 5620: 0.010416919002956566
Position 3536: 0.008175379763398171
Position 3971: 0.007852209429526483
Position 4611: 0.006539323199635464
Position 4443: 0.006195190479220348
Position 3178: 0.005584786049804415
Position 1431: 0.00323436977327502
Position 2981: 0.002688756536262371
Position 2890: 0.002606357355942322
Position 1606: 0.002312045784861861
Position 5438: 0.0021595543160540876
Position 1130: 0.0021266083445723905
Position 157: 0.0017826203067826145
Position 1376: 0.0017417625454970711
Position 1004: 0.0016453001843366438
Position 5441: 0.0012413993057654225
Position 4409: 0.001040724948573413
Position 3085: 0.0010332503550377064
Position 4700: 0.0009223058009732753
Position 2501: 0.0009100136269105722
Position 100: 0.0008849272681251758
Position 5674: 0.0008750861967199298
Position 3225: 0.0007496433648883034
Position 1392: 0.00040335861490996456
Position 5446: 0.00035716004895435986
Position 5081: 0.00030709026506910104
Position 167: 0.0002491046323909036
Position 4704: 0.00024278594158028198
Position 712: 0.00021001039743416937
Position 5685: 0.00020707910737481226
Position 386: 0.0001937514800341551
Position 1472: 0.00017275694971525214
Position 4371: 0.00013581571131689573
Position 775: 7.664243420337223e-05
Position 510: 5.794812340682655e-05
Position 593: 5.7554411389858775e-05
Position 1202: 5.546483651507251e-05
Position 483: 5.105656030761477e-05
Position 860: 4.7993218485576676e-05
Position 1055: 4.4705018216265884e-05
Position 648: 4.326437157064807e-05
Position 1068: 4.215627391895854e-05
Position 1118: 3.711202859556051e-05
Position 664: 3.669835626634475e-05
Position 1038: 2.959072477318867e-05
Position 537: 2.7079538901313574e-05
Position 415: 2.4529482742877318e-05
Position 1028: 2.419137111290842e-05
Position 1079: 2.0078986949356913e-05
Position 1106: 1.2596234238475268e-05
Position 1073: 1.2532814205226142e-05
Position 1313: 8.935180568081148e-06
Position 313: 8.787763443753776e-06
Position 331: 8.489856888718194e-06
Position 582: 8.233522644861282e-06
Position 340: 7.769738393229284e-06
Position 25: 7.578406854374073e-06
Position 616: 7.014948749679836e-06
Position 1149: 2.2006253269911957e-06
Position 5029: 2.161156703467378e-06
Position 211: 1.5732844946340852e-06
Position 4968: 8.759604642189037e-07
Position 20: 4.94287181227406e-07
Position 731: 3.4993686371888435e-07
Position 53: 2.0843153274351032e-07
Position 450: 1.6516227495219822e-07
Position 885: 1.1565895081328117e-07
Position 599: 1.0085648445646148e-07
Position 378: 3.142038619723359e-08
Position 1139: 1.7397245862740246e-08
Position 1071: 1.663738503718322e-08
Position 827: 5.558430932786615e-09
Position 829: 4.5391445529249585e-09
Position 781: 3.1999013624081357e-09
Position 707: 2.9709832504047322e-09
Position 472: 9.037180697719236e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3759: 0.9293318540657197
Position 4124: 0.8684148798744266
Position 4515: 0.5762472060217166
Position 5531: 0.332948872230599
Position 5368: 0.3302941243957844
Position 968: 0.317683494827389
Position 5552: 0.19459271953315954
Position 4536: 0.13141851188840303
Position 4361: 0.12215723998597072
Position 4539: 0.10318935784752198
Position 4150: 0.07269951680288997
Position 4873: 0.061483920982739936
Position 3572: 0.05909395344983816
Position 1391: 0.05403275378230333
Position 1565: 0.051474165141824964
Position 1353: 0.04884237712545187
Position 4587: 0.04868154126924323
Position 378: 0.04261817295143107
Position 4766: 0.04050733737596006
Position 4831: 0.03526352166165668
Position 2285: 0.030045607848606735
Position 901: 0.029941984849482035
Position 5376: 0.020891306147841838
Position 4059: 0.020213619086084926
Position 885: 0.020185274907563097
Position 3478: 0.01793058248711266
Position 5844: 0.017233260370484164
Position 3438: 0.016173741207503006
Position 1601: 0.015223971370488528
Position 1106: 0.013317186322825442
Position 1004: 0.010016054519516673
Position 4542: 0.009288626466101674
Position 4988: 0.009190901706139752
Position 2228: 0.009080363527180927
Position 4302: 0.008862500998352046
Position 1043: 0.008358459252531198
Position 4088: 0.008344926990144021
Position 3068: 0.007367679769730426
Position 329: 0.007366050748816571
Position 1698: 0.006206156813608965
Position 2298: 0.005511970149410101
Position 4639: 0.005137419760471874
Position 409: 0.005081489217494459
Position 4804: 0.004831227693344853
Position 5272: 0.004641211365230326
Position 5911: 0.004598992412648764
Position 5969: 0.004473117376626205
Position 5581: 0.004259196225981463
Position 5397: 0.0037889619397669383
