Gene = Rfxap
index = 900
Annotated 5SS: [ 477 2316]
Annotated 3SS: [2207 3099]
SMsplice 5SS: [ 477 2316]
SMsplice 3SS: [2207 3099]
top_k =  500
Partition function (log Z): -6.988162207088024

Sorted 5' Splice Sites (High to Low Probability):
Position 477: 0.9267975792553482
Position 2316: 0.8381590160155457
Position 1924: 0.10425401743066608
Position 1775: 0.06700069163827556
Position 305: 0.05675971019834816
Position 2677: 0.026225273855136056
Position 2725: 0.016227967668329412
Position 1289: 0.013078213207901847
Position 66: 0.0057015439384228185
Position 1437: 0.004651685928862356
Position 2995: 0.0037767672371442264
Position 78: 0.003663527998986704
Position 2922: 0.0032951126745724034
Position 336: 0.0031275303948810613
Position 1542: 0.0029263769072351035
Position 1259: 0.002623475485405765
Position 136: 0.0023774855753771794
Position 595: 0.002070142963209446
Position 72: 0.0014902677902402398
Position 1218: 0.0012933968821269525
Position 223: 0.0010722321764022478
Position 687: 0.0008524321720528462
Position 443: 0.0007415068743196593
Position 1383: 0.0007372072143101278
Position 398: 0.000660539948784932
Position 2536: 0.0006314241125062551
Position 532: 0.0006244468095799106
Position 862: 0.000614325033544913
Position 2553: 0.0005598762462336632
Position 955: 0.000513536644708231
Position 2900: 0.0005030811564899172
Position 2015: 0.0004660309623432533
Position 667: 0.00044359958905999114
Position 854: 0.00036631347755765125
Position 2852: 0.0003632794896064957
Position 2260: 0.0003514633446209694
Position 1252: 0.0002737903509611532
Position 2181: 0.0002631279321153993
Position 678: 0.00024543145596356796
Position 1233: 0.00023457003658118754
Position 1628: 0.00023073883923985608
Position 2548: 0.00011236319043780358
Position 2295: 7.454087109941436e-05
Position 3023: 5.135185914550853e-05
Position 2477: 4.8638591663548366e-05
Position 2320: 4.4844304769753115e-05
Position 2345: 4.367042811178845e-05
Position 265: 2.901238214368365e-05
Position 386: 3.3097965835105246e-06
Position 2297: 1.999079702504982e-06
Position 46: 8.66274325868238e-07
Position 362: 5.360339291753761e-07
Position 465: 3.876900196270962e-07
Position 615: 1.4306807539443614e-07
Position 517: 1.2882476495438845e-07
Position 15: 9.294065205476446e-08
Position 545: 1.9418536770700506e-08
Position 631: 1.330492254809195e-08
Position 629: 1.228758076400425e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2207: 0.7132015121257749
Position 3099: 0.41598132747496064
Position 2386: 0.27119589971660507
Position 2768: 0.1392134513242827
Position 2077: 0.09770550531856768
Position 2243: 0.05638236920320711
Position 2369: 0.03489316813550033
Position 1662: 0.03297860602418972
Position 2454: 0.02681257660240449
Position 1907: 0.02676346694168354
Position 1836: 0.025527795663032884
Position 1627: 0.025315777853746137
Position 1839: 0.02516409790656247
Position 1774: 0.022571081739525004
Position 1169: 0.01767993949832312
Position 2794: 0.016509770756532975
Position 2811: 0.013259501058669167
Position 2951: 0.010007951486589638
Position 3138: 0.007292874016554741
Position 709: 0.006984147412712178
Position 1459: 0.006830851996423825
Position 1736: 0.0061937458964906236
Position 2613: 0.006086263613734817
Position 574: 0.006005213780770358
Position 1952: 0.005477169483018701
Position 1188: 0.005211213316373981
Position 2528: 0.005167942252909616
Position 1689: 0.0046518039000398425
Position 2969: 0.0040131444131004035
Position 1640: 0.0035220267668759353
Position 2097: 0.0034325772190026615
Position 2848: 0.0030597200271387077
Position 2250: 0.003009602326602926
Position 2212: 0.002725486204776491
Position 1436: 0.0023796234118106463
Position 2089: 0.002312257327098002
Position 1340: 0.0022582239241656513
Position 1703: 0.0021636824310346755
Position 2657: 0.0018477432103043668
Position 1797: 0.0015258631480745413
Position 2510: 0.001414244391064145
Position 1800: 0.001387394554091071
Position 3141: 0.001342367912020425
Position 1676: 0.0013338224224865858
Position 1859: 0.0013289883819928546
Position 2748: 0.0012435148554630882
Position 983: 0.0012398224985448137
Position 954: 0.0012054603596245216
Position 2893: 0.0011912416992188237
Position 1412: 0.0011318402394104358
Position 2740: 0.0011306252062242637
Position 3050: 0.0011243549078237863
Position 3113: 0.0010562065610596396
Position 371: 0.0009404776290445918
Position 1613: 0.0008184306544966225
Position 383: 0.0007801388675187138
Position 2582: 0.0007607024701202179
Position 913: 0.0006523513774647315
Position 331: 0.0006116818678352375
Position 2122: 0.0006027778341406662
Position 1843: 0.000566284445365766
Position 2245: 0.0005600082342655144
Position 392: 0.0005279748369448734
Position 1716: 0.0005080565057295048
Position 615: 0.000498244337604076
Position 2626: 0.00046567930629597685
Position 1353: 0.0004634600411113658
Position 2472: 0.0004000460460980728
Position 2979: 0.0003678779201122795
Position 2340: 0.0003555548447629515
Position 1268: 0.00034955779674938236
Position 164: 0.0002937085960913348
Position 2057: 0.0002935366798420177
Position 398: 0.00028839600082635267
Position 861: 0.0002627291319565301
Position 3110: 0.00023759476407073197
Position 1923: 0.0002307885782462427
Position 3162: 0.0002289717992608718
Position 1120: 0.0002112751007249155
Position 3150: 0.00020938970797091723
Position 1371: 0.00020610386213223565
Position 884: 0.00020147354748171467
Position 795: 0.00020137448172087073
Position 555: 0.00016936210590791302
Position 1053: 0.00016897705890918984
Position 2115: 0.00015705036493422015
Position 454: 0.00015605671496434243
Position 283: 0.00014853899691670905
Position 1916: 0.00014758748853756085
Position 368: 0.00014308476313439484
Position 1071: 0.00014300597046686952
Position 1786: 0.00013651817462121622
Position 1803: 0.0001326995036932481
Position 3147: 0.00012756326893737343
Position 2729: 0.00012550001106750744
Position 761: 0.00011305519849124583
Position 3144: 0.00010877257028728393
Position 1287: 0.00010472229763001337
Position 335: 0.00010342735467275384
Position 2900: 0.00010224034498783795
Position 2289: 9.801056561607404e-05
Position 2826: 9.359851626676105e-05
Position 248: 9.308693642181799e-05
Position 543: 9.125350996586824e-05
Position 2118: 8.924036753459352e-05
Position 1552: 8.712627139409863e-05
Position 2590: 8.222566513909249e-05
Position 150: 8.143603751291687e-05
Position 347: 7.883079788534902e-05
Position 2460: 6.888249785640897e-05
Position 2044: 6.712144936476234e-05
Position 1530: 6.558535378567243e-05
Position 1587: 6.083107524998105e-05
Position 140: 6.059545775897042e-05
Position 2984: 6.057507943932153e-05
Position 276: 5.757683567767754e-05
Position 594: 5.363757773439756e-05
Position 3196: 5.3092706689612176e-05
Position 847: 5.1739233332331884e-05
Position 3129: 4.9627447848976854e-05
Position 1421: 4.9599155584266455e-05
Position 2275: 4.846882091242271e-05
Position 629: 3.887872823621923e-05
Position 1086: 3.65395587973826e-05
Position 743: 2.7966293814214823e-05
Position 323: 2.717411577190806e-05
Position 459: 2.6278742436487876e-05
Position 1983: 2.3771744385008786e-05
Position 2024: 2.1839861188419342e-05
Position 2639: 1.8992130791716013e-05
Position 2558: 1.5189147111318896e-05
Position 1110: 1.1974759466819744e-05
Position 413: 5.3200539687880125e-06
Position 344: 5.179283494150809e-06
Position 1074: 5.089078610506422e-06
Position 1958: 4.607503031792311e-06
Position 2006: 3.2973956246233567e-06
Position 410: 3.157794449013277e-06
Position 1546: 3.0476535972121836e-06
Position 311: 2.739949722636588e-06
Position 1527: 2.7271190898827568e-06
Position 404: 2.1144371259602397e-06
Position 1194: 1.0877917862937426e-06
Position 353: 1.0485578020343375e-06
Position 422: 1.0166544734399414e-06
Position 288: 9.108701746031618e-07
Position 239: 3.1506944582584566e-07
Position 158: 9.235976080230777e-08
Position 254: 9.234709067742653e-08
Position 242: 8.893151145443266e-08
Position 407: 8.375696732656932e-08
Position 221: 5.1629982025678506e-08
Position 232: 3.717177934005089e-08
