Gene = Msto1
index = 719
Annotated 5SS: [ 207  433 1142 1297 1763 1974 2236 2463 2713 3117 3374 3686 3870]
Annotated 3SS: [ 296 1071 1220 1698 1885 2117 2327 2559 2984 3188 3580 3759 4088]
SMsplice 5SS: [ 121  433 1142 2236 2463 2713 3117 3374 3686 3870]
SMsplice 3SS: [ 296 1071 2117 2327 2559 3007 3188 3580 3759 4088]
top_k =  500
Partition function (log Z): 12.422135347922925

Sorted 5' Splice Sites (High to Low Probability):
Position 3117: 0.9931566193614073
Position 433: 0.9704169047327167
Position 2463: 0.8693768206526653
Position 2236: 0.8531702502969766
Position 3374: 0.8446215058976859
Position 1142: 0.8312688039833458
Position 3870: 0.8100420728224687
Position 3686: 0.7630786664402843
Position 121: 0.6370151898724726
Position 2713: 0.5469514765025935
Position 1763: 0.4843185587966607
Position 1297: 0.42000946346839835
Position 1974: 0.3120420870035958
Position 207: 0.21480850318737837
Position 144: 0.09178840648103541
Position 3403: 0.08471852299251632
Position 2175: 0.072584302357654
Position 1376: 0.07025140799077628
Position 2405: 0.062424935729241814
Position 1310: 0.03560956173388727
Position 1157: 0.03443623335004064
Position 3557: 0.032100196065942964
Position 895: 0.02766958443987556
Position 4261: 0.02513504235427947
Position 1994: 0.02456371918633292
Position 3320: 0.021039242009776134
Position 2252: 0.019998413730001306
Position 1008: 0.012871336582553744
Position 1959: 0.01074708503058657
Position 1369: 0.008996046125375705
Position 2370: 0.008264047838410647
Position 2495: 0.00737138257119981
Position 444: 0.007296798710092232
Position 973: 0.005080856862865463
Position 1467: 0.00368736432195797
Position 2827: 0.0030926368143453786
Position 2010: 0.0029003972482412148
Position 1389: 0.002800185666697995
Position 1905: 0.0026453445975309596
Position 2222: 0.0024996280908965453
Position 3339: 0.002075035514228342
Position 3690: 0.0020725202895312657
Position 3852: 0.0018038124679130643
Position 1718: 0.001694678382916602
Position 2374: 0.0014955932991828657
Position 1099: 0.0013329248664302018
Position 3580: 0.0013279496360824414
Position 3332: 0.0012698477261454664
Position 175: 0.0012672558191392724
Position 843: 0.0012326743148560009
Position 1173: 0.0011578840788512416
Position 3036: 0.0010336496809524648
Position 3093: 0.001002557007268427
Position 362: 0.0009111998892878406
Position 102: 0.0007084177735340371
Position 1637: 0.0006931165635371627
Position 3653: 0.0006707489249312991
Position 3336: 0.0006554076798270076
Position 1146: 0.0005283604958679015
Position 2603: 0.0005241958552290317
Position 2608: 0.0004935427611949804
Position 853: 0.0004757866075722468
Position 1815: 0.0003690363903754074
Position 3678: 0.00030933381618302607
Position 2635: 0.0003036377823646515
Position 2421: 0.0002777612984029394
Position 49: 0.00026873233791118974
Position 574: 0.0002671848349263401
Position 578: 0.00026065094416118827
Position 1351: 0.0002490120953686314
Position 3100: 0.00024190829687648367
Position 1515: 0.0002340685058556596
Position 860: 0.00023367914574679377
Position 1539: 0.00023269703178813652
Position 2738: 0.0002099480919066928
Position 2742: 0.00018641992255305056
Position 3407: 0.0001814067863179476
Position 3523: 0.00018139986650229242
Position 2686: 0.00016861134420851213
Position 3069: 0.00013615630356886573
Position 3290: 0.00013313980663039881
Position 246: 0.00011973380836677623
Position 1583: 9.176749885000248e-05
Position 2778: 8.588341317036748e-05
Position 1320: 8.396912292424421e-05
Position 1134: 8.305329424863181e-05
Position 1403: 7.766702132936295e-05
Position 194: 7.404740656515832e-05
Position 158: 7.386816447813419e-05
Position 180: 6.759354111839086e-05
Position 546: 5.5343491474839465e-05
Position 2267: 5.458973500105968e-05
Position 927: 4.8178260000659096e-05
Position 2212: 4.5414120637985e-05
Position 357: 4.459990099337542e-05
Position 347: 4.0935634305070796e-05
Position 585: 3.9012345270581845e-05
Position 533: 3.851347968954024e-05
Position 232: 3.722720619039343e-05
Position 97: 3.075565896261706e-05
Position 4284: 2.7939896432164865e-05
Position 831: 2.412260186885262e-05
Position 1072: 2.37286291028897e-05
Position 769: 2.0307654638575574e-05
Position 3225: 1.889507667281892e-05
Position 863: 1.7953396105686983e-05
Position 332: 1.7435928554122964e-05
Position 458: 1.5470348599308053e-05
Position 473: 1.3066699759947559e-05
Position 1139: 1.1621063472035412e-05
Position 908: 5.489052292728069e-06
Position 284: 2.962413781449654e-06
Position 3979: 2.570582803611391e-06
Position 1015: 2.1241081552411297e-06
Position 4143: 1.8949780767702383e-06
Position 1506: 6.836610448062055e-07
Position 3129: 1.1104712502478972e-07
Position 3791: 3.5430475534656003e-10
Position 3828: 3.284977293025517e-10
Position 3759: 2.606008905428403e-10
Position 468: 4.1919350248142765e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2327: 0.9223814816267669
Position 3188: 0.8796511358485637
Position 1071: 0.8416066632781753
Position 3580: 0.8093555807280588
Position 2117: 0.8049903409114143
Position 3759: 0.7659134524936086
Position 3007: 0.7049389026861574
Position 296: 0.6101905712488161
Position 4088: 0.5775345846816884
Position 2559: 0.5411708996857187
Position 1220: 0.5288651803342453
Position 1698: 0.2997213920293898
Position 1885: 0.2969148560712738
Position 3934: 0.2903631722871868
Position 2984: 0.26214170449811414
Position 279: 0.21588703234223475
Position 1591: 0.1696785647667214
Position 2058: 0.09926484972511797
Position 242: 0.08034671987603874
Position 1860: 0.04271346961184443
Position 752: 0.04164625077619956
Position 3260: 0.03662412225592876
Position 3716: 0.034809840770801286
Position 3231: 0.032429717634837874
Position 4091: 0.03071028519636029
Position 4354: 0.02451297664256348
Position 2336: 0.02187301812424017
Position 1845: 0.0212163349234644
Position 3433: 0.0207908995330733
Position 1042: 0.020193320136204947
Position 2125: 0.016262559315918294
Position 4064: 0.014907477443974063
Position 3480: 0.013995387969615466
Position 3944: 0.013368660045634655
Position 3725: 0.012518751346818657
Position 2881: 0.012516376168353592
Position 2949: 0.01141550868269554
Position 367: 0.010212447937377944
Position 1224: 0.009201538060102205
Position 3822: 0.009027909146182093
Position 1007: 0.008402368252665124
Position 3236: 0.007438552094389386
Position 1492: 0.007164611348380847
Position 660: 0.005986754982503742
Position 2627: 0.004869556928243176
Position 246: 0.004583860412184967
Position 2149: 0.004224733092634683
Position 2373: 0.00419801556754456
Position 1616: 0.004134275100745299
Position 2455: 0.00394275110549526
Position 2952: 0.003180807383984545
Position 1702: 0.0031724591063828273
Position 2063: 0.002917480348594307
Position 1626: 0.002850569367761079
Position 330: 0.0021070833918955738
Position 3791: 0.0020357246537190663
Position 1095: 0.0017150970232975076
Position 947: 0.0016004962035160515
