Gene = Nadsyn1
index = 731
Annotated 5SS: [  183  1670  3749  6668  7256  9452 10079 10352 11673 14050 14857 15455
 15962 16927 18828 19646 23051 23801 24387 25017]
Annotated 3SS: [ 1608  3631  6613  7165  9399  9989 10233 11540 13974 14731 15405 15858
 16757 18691 19538 22918 23730 24257 24839 26784]
SMsplice 5SS: [  183  1719  3749  6668  7256  9569 10352 11673 14050 14857 15455 15962
 16927 18828 19646 23051 23801 24387 25017]
SMsplice 3SS: [ 1608  3631  6613  7165  9399 10233 11540 13974 14731 15405 15858 16757
 18691 19538 22918 23730 24257 24839 26784]
top_k =  500
Partition function (log Z): 33.91707135608001

Sorted 5' Splice Sites (High to Low Probability):
Position 23051: 0.9963744093127008
Position 7256: 0.994747007527825
Position 3749: 0.9753522176823572
Position 14050: 0.9567560631881573
Position 15455: 0.9148399033642055
Position 19646: 0.8765092425957879
Position 24387: 0.8613677529749622
Position 25017: 0.8494951871061854
Position 10352: 0.8271053668431069
Position 11673: 0.7741165362216892
Position 14857: 0.6971977120102807
Position 23801: 0.689151740114796
Position 183: 0.6463279761759589
Position 6668: 0.6358312314345278
Position 1719: 0.629922284123774
Position 16927: 0.6272333219554949
Position 18828: 0.5908932789854183
Position 15962: 0.477712250986964
Position 9569: 0.46406792611643083
Position 5612: 0.4613008973021379
Position 10079: 0.4053064877337681
Position 18877: 0.36218958836548454
Position 2119: 0.3414504543841351
Position 6672: 0.32021822218997
Position 11160: 0.2586966258445522
Position 10708: 0.2556544105012056
Position 599: 0.22425873242168098
Position 9864: 0.18850441283294855
Position 10331: 0.16906253776883454
Position 16565: 0.16867089390843604
Position 9537: 0.1668736857806415
Position 22740: 0.16684203176583556
Position 7878: 0.14880275278282398
Position 14741: 0.1471845946511806
Position 11259: 0.14194411215645533
Position 18542: 0.14071983013348213
Position 21140: 0.13443831657381874
Position 1670: 0.11906995112117495
Position 315: 0.11902777584437887
Position 4122: 0.11506971806107606
Position 2441: 0.1041605707119328
Position 19106: 0.10096567009712049
Position 4334: 0.09736737257433077
Position 20068: 0.09696066573024344
Position 15966: 0.09303519772604195
Position 11719: 0.09216372719451332
Position 14783: 0.09199709729327898
Position 24950: 0.08268037099335733
Position 9452: 0.07603276841878359
Position 648: 0.07135374287989736
Position 9934: 0.06884167393804334
Position 305: 0.06613837615528248
Position 7863: 0.06115204778548062
Position 1392: 0.0599918033203585
Position 4970: 0.05666488545077735
Position 4458: 0.05608054018311954
Position 19988: 0.05591874870774022
Position 9814: 0.05170302135065434
Position 9836: 0.05011306721816933
Position 12424: 0.048946594517983465
Position 2234: 0.04850465912871495
Position 14971: 0.04833550664489069
Position 10995: 0.0465757207047803
Position 21469: 0.04573709149876121
Position 16352: 0.04265295418146728
Position 11463: 0.04121678221490823
Position 9894: 0.0402806334784171
Position 16973: 0.0369456711258036
Position 5184: 0.035989355850707734
Position 2429: 0.03549691376283695
Position 17729: 0.031269159714330065
Position 14107: 0.031159564436830833
Position 5571: 0.030925010311190125
Position 21611: 0.02702921858111242
Position 25974: 0.025310946006917332
Position 13649: 0.025282595612845106
Position 232: 0.024847387018556016
Position 433: 0.02416546924756579
Position 23548: 0.02408554584421844
Position 26717: 0.021813475556729377
Position 16312: 0.02069962550750434
Position 13593: 0.02069401308923805
Position 22487: 0.020590069968745336
Position 16051: 0.019492911400701918
