Gene = Gckr
index = 427
Annotated 5SS: [   99   740  1202  2046  2492  3065  3285  4671  7494  9026  9584  9838
 10251 10701 11353 11524 27033 28911]
Annotated 3SS: [  583  1132  1976  2417  2997  3230  4575  7387  8906  9484  9739 10173
 10603 11254 11439 26990 28775 29345]
SMsplice 5SS: [   99  2492  3697  4671  7494  9026  9584  9838 10701 11353 11524 27141
 28911]
SMsplice 3SS: [ 2352  3611  4575  7387  8906  9484  9739 10603 11254 11439 26990 28775
 29345]
top_k =  500
Partition function (log Z): 7.025474849718144

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.9943277013926871
Position 11524: 0.9907437584867353
Position 10701: 0.9835979513735411
Position 9584: 0.9156133597162776
Position 7494: 0.9146550084567111
Position 2492: 0.8438209030154833
Position 9026: 0.8406992121207917
Position 4671: 0.7467334006900512
Position 11353: 0.6960119715320534
Position 3697: 0.658600477722361
Position 9838: 0.6180004771740958
Position 1202: 0.42277177654358267
Position 10251: 0.3972231875734232
Position 7211: 0.3783611473700391
Position 3065: 0.33606329968880344
Position 10306: 0.2493914523738881
Position 4657: 0.24557915621138532
Position 740: 0.20638157421528383
Position 2046: 0.18091755397053913
Position 13123: 0.1766241327747465
Position 10005: 0.1367652994477692
Position 3285: 0.11621741117365107
Position 3691: 0.08862466428240112
Position 16732: 0.07896844515250544
Position 11860: 0.0500407522428145
Position 3334: 0.046130763149860005
Position 6985: 0.04355398531041564
Position 9528: 0.04111273674537565
Position 9069: 0.03660032706562161
Position 7686: 0.03286404210545043
Position 3121: 0.02873884264199536
Position 6060: 0.025498542861209745
Position 478: 0.024929472710029564
Position 7120: 0.024756231513864177
Position 1143: 0.023145239039586134
Position 11290: 0.022303931602625882
Position 15989: 0.022187948057103737
Position 3836: 0.020645631312380626
Position 1933: 0.018952814661440463
Position 10327: 0.017669258181259397
Position 17461: 0.014192614949664388
Position 3376: 0.013874496495545383
Position 11014: 0.013070841953523227
Position 467: 0.01217795137749815
Position 9637: 0.011561405265128931
Position 16572: 0.011316185216652754
Position 10399: 0.010925742685743983
Position 9817: 0.010365530544336598
Position 430: 0.01011685583016497
Position 5386: 0.009282930546290327
Position 3296: 0.009033188700842245
Position 9160: 0.008449959318144585
Position 3947: 0.008284178277082473
Position 451: 0.00731510854838144
Position 12727: 0.006953009883316102
Position 10415: 0.0060437053287484615
Position 6259: 0.0059679854450024866
Position 3701: 0.005922322432407601
Position 10276: 0.004909377666248241
Position 9787: 0.004822662172195183
Position 11082: 0.004460054591407346
Position 3306: 0.0044597511861432905
Position 13271: 0.0038700431835939687
Position 996: 0.003740106228264359
Position 104: 0.0037227532267816357
Position 1942: 0.003598894608709032
Position 6428: 0.003451342749649972
Position 10727: 0.003369712651787483
Position 4686: 0.002931776731654846
Position 1184: 0.002469791288424736
Position 9810: 0.002378983619603118
Position 1459: 0.0023776441946325518
Position 5877: 0.002336338634610834
Position 10871: 0.002313431582415152
Position 15287: 0.002136048377298658
Position 419: 0.0018487412678440292
Position 13176: 0.0017552790376263836
Position 4256: 0.0017197760266840485
Position 1995: 0.0016134301386529284
Position 3454: 0.0015559402147403655
Position 592: 0.0012907111944378568
Position 9873: 0.0012561382723013188
Position 6755: 0.0011588006071197223
Position 2443: 0.0011206597061169344
Position 463: 0.0011132098945958173
Position 10294: 0.0010569563993914368
Position 2124: 0.0009670393098027798
Position 11323: 0.0009460948812909921
Position 56: 0.0009214122370753208
Position 10705: 0.000781577353084418
Position 12465: 0.0006838611444682756
Position 12713: 0.0006822378163082991
Position 690: 0.0006652858831917518
Position 11114: 0.0006316667837448528
Position 12121: 0.0006284085154519163
Position 10009: 0.0004722942556275745
Position 1523: 0.0004581081882999234
Position 3874: 0.0004579902520992023
Position 6893: 0.0004403019648475682
Position 5252: 0.00040442079603827057
Position 671: 0.0004038971454290997
Position 2877: 0.0003026570802331931
Position 9618: 0.0003015352414425652
Position 7580: 0.00020393946186607467
Position 1270: 0.00020133071098155444
Position 784: 0.00018953982324078082
Position 423: 0.00018385698368844183
Position 8136: 0.00014885290908652106
Position 482: 0.00012962457548757004
Position 1635: 0.000125624821927275
Position 688: 0.00011930625487547161
Position 2485: 0.0001137815825774646
Position 1639: 0.00010486353230760071
Position 1476: 8.976913697700358e-05
Position 66: 7.823635122004483e-05
Position 9832: 6.220715391160183e-05
Position 2942: 6.14573946352381e-05
Position 469: 5.345834235254561e-05
Position 1000: 4.477401245727567e-05
Position 1630: 3.7892576040370036e-05
Position 572: 3.05300256014646e-05
Position 5019: 3.0464750254869937e-05
Position 443: 2.5125711874345436e-05
Position 473: 2.3533206109420834e-05
Position 527: 2.303253707393544e-05
Position 11660: 2.0910630920206285e-05
Position 979: 1.4840917305965826e-05
Position 954: 1.3874627337732807e-05
Position 13557: 1.1005600980564722e-05
Position 13069: 9.494932810339841e-06
Position 148: 7.62942740149045e-06
Position 445: 5.21321806461688e-06
Position 1193: 4.528873133360221e-06
Position 14: 4.011165255708876e-06
Position 432: 3.6530435797141638e-06
Position 455: 2.268341343289748e-06
Position 412: 2.132924866754613e-06
Position 5594: 2.1118528832185492e-06
Position 471: 1.8652632006162136e-06
Position 223: 1.8003583695700248e-06
Position 11835: 1.3035969908697906e-06
Position 434: 9.98123459625277e-07
Position 254: 9.60738181811298e-07
Position 153: 5.263832262423938e-07
Position 1147: 4.3132406857655263e-07
Position 750: 3.097770307546761e-07
Position 946: 3.057191315410745e-07
Position 983: 2.2171915984040727e-07
Position 289: 4.3533229700111265e-08
Position 22: 4.316070554863764e-08
Position 31: 3.997688248573476e-08
Position 622: 1.8936604255881658e-08
Position 29: 1.0830486535005191e-08
Position 560: 1.5337378639417944e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10603: 0.9712051818324677
Position 11439: 0.9644864009853827
Position 4575: 0.9583971098021127
Position 9484: 0.8949197169943629
Position 7387: 0.8450895562578351
Position 3611: 0.7402310168092692
Position 11254: 0.6947950439609862
Position 9739: 0.6305683859881476
Position 10173: 0.5612660414672357
Position 8906: 0.5512786415259119
Position 2352: 0.5050409114474012
Position 1132: 0.43983211386744775
Position 2417: 0.323035591648746
Position 2997: 0.2847322977286872
Position 17315: 0.23167006222925848
Position 7057: 0.21934130884255337
Position 8889: 0.19866203832721835
Position 583: 0.18757255674099443
Position 16525: 0.17577947127597876
Position 9915: 0.165343346852811
Position 12976: 0.16309880285265085
Position 1863: 0.156692399324876
Position 3230: 0.13302839375124986
Position 18744: 0.11532714923355139
Position 13024: 0.10964180154308958
Position 8940: 0.10947539884813322
Position 15116: 0.10610446485337731
Position 7013: 0.09082121825927537
Position 3008: 0.07590488804065806
Position 21723: 0.07080222697109981
Position 7105: 0.07000881416890103
Position 7345: 0.06885929282272685
Position 6892: 0.05367800545442877
Position 11769: 0.048153976823692005
Position 10136: 0.0479068076958662
Position 16552: 0.04669554154265975
Position 15939: 0.043895155345293785
Position 16502: 0.042866419074267345
Position 1976: 0.04217063737939957
Position 386: 0.03985614029439813
Position 9451: 0.03939355579089401
Position 4591: 0.03619256435387345
Position 9409: 0.02704287522426295
Position 16144: 0.025756753750025296
Position 13232: 0.024737105247322606
Position 3188: 0.023322085122010536
Position 6006: 0.023051174021924282
Position 10036: 0.022352749705672113
Position 295: 0.021862556589600454
Position 8665: 0.02091616649897945
Position 14747: 0.019985867207104335
Position 17224: 0.01832549769387098
Position 3645: 0.017945278988329715
Position 10102: 0.016586678965570423
Position 3791: 0.01627965590674197
Position 10867: 0.016060604695784353
Position 12311: 0.01377598179404421
Position 7557: 0.01365156100212815
Position 13931: 0.012871496507961863
Position 13068: 0.012735413936338388
Position 10627: 0.012726786913147771
Position 11474: 0.012658371534094779
Position 12602: 0.011831713087038447
Position 11191: 0.011265880397946067
Position 2834: 0.01086445943658574
Position 11183: 0.01055338193700062
Position 16188: 0.009541090933848698
Position 10982: 0.00868565761059756
Position 11961: 0.008437425106542301
Position 13466: 0.008133114244267426
Position 5118: 0.008103726979118472
Position 2207: 0.007848226491937331
Position 7062: 0.007408552677535104
Position 617: 0.0069580849447860305
Position 11635: 0.0067990435745416515
Position 3399: 0.006631284475794455
Position 2432: 0.005708402016201554
Position 3026: 0.005615572245977455
Position 11134: 0.005435490699216454
Position 13505: 0.0053974029010276404
Position 15709: 0.005367198908635391
Position 7645: 0.005218938842222682
Position 16955: 0.005187683542398201
Position 6185: 0.004976635243536935
Position 9355: 0.004898094979963312
Position 12940: 0.004663926268491447
Position 1823: 0.004642680022014699
Position 10229: 0.004632353665669085
Position 10612: 0.0045652414431667
Position 7404: 0.004560352286179671
Position 3119: 0.004468732303173658
Position 2921: 0.004355670091583407
Position 7286: 0.0042803076396440085
Position 3143: 0.004176270622386157
Position 590: 0.004087847834901883
Position 2945: 0.003797056619263949
Position 6833: 0.003458393255665165
Position 819: 0.0033260015825206817
Position 11659: 0.0031911250621012048
Position 2942: 0.0030541007899468503
Position 10060: 0.003040981378971312
Position 925: 0.002966149323192966
Position 12712: 0.0028687222762427897
Position 1774: 0.0028422369355248995
Position 9025: 0.0027450809520978437
Position 9105: 0.0027123823995172922
Position 7579: 0.002678109019417347
Position 12899: 0.0026266471765480394
Position 739: 0.002586989609891791
Position 9753: 0.0025321417311728
Position 13090: 0.0024606200494861883
Position 11114: 0.0024259601661149877
Position 1346: 0.002341645173158031
Position 7028: 0.0023379909103188497
Position 6373: 0.002092746872214751
Position 9779: 0.002084583481798987
Position 5892: 0.0020468481280604424
Position 11221: 0.001937059374742638
Position 9605: 0.0018463837440212854
Position 7355: 0.001821864397372774
Position 12920: 0.0017967019231913432
Position 9429: 0.0017287160509969852
Position 4147: 0.0017205909632210855
Position 9448: 0.0016958929653399265
Position 527: 0.0016558086566344338
Position 656: 0.0016496276696807114
Position 5287: 0.001580571419037695
Position 7593: 0.0015630077565009248
Position 5679: 0.0015600019136149546
Position 12491: 0.0013529630084333423
Position 323: 0.0013048986057596816
Position 5975: 0.0012921774193003803
Position 11266: 0.0012533912749390687
Position 2631: 0.0012081232210164725
Position 11096: 0.001146746464800815
Position 12567: 0.0010263419220733
Position 11789: 0.0009918063965378037
Position 5861: 0.000955503032773383
Position 5704: 0.000867229224171623
Position 2481: 0.0008604473802371362
Position 2863: 0.0007965742446120778
Position 6630: 0.0007857352913879691
Position 1019: 0.0007816357250943624
Position 5916: 0.0007440010899749717
Position 622: 0.0007327725842427993
Position 10232: 0.0007327105372956008
Position 3029: 0.0007072051759867737
