Gene = Prpf38b
index = 860
Annotated 5SS: [ 564 3392 3796 3941 6617]
Annotated 3SS: [3322 3643 3879 6392 6964]
SMsplice 5SS: [ 564 1072 3392 3796 3941 6617]
SMsplice 3SS: [ 759 3322 3643 3879 6392 6964]
top_k =  500
Partition function (log Z): 5.456538406527977

Sorted 5' Splice Sites (High to Low Probability):
Position 6617: 0.9929586452292408
Position 3796: 0.9628573996964135
Position 1072: 0.8492983985350181
Position 564: 0.8108371117109594
Position 3941: 0.7411324205660927
Position 3392: 0.609271415992181
Position 3402: 0.28541518900600965
Position 1385: 0.25159247205512086
Position 2487: 0.2148034769446487
Position 593: 0.18180439713897423
Position 5810: 0.1796745168476125
Position 6880: 0.1607388975942734
Position 1379: 0.14607933094436956
Position 4355: 0.10280673097234984
Position 3955: 0.09839956549768451
Position 5656: 0.034011976466832274
Position 1249: 0.028346742986141697
Position 1753: 0.018651588824671918
Position 1195: 0.017708162683143732
Position 1085: 0.016320523955033528
Position 885: 0.015555715361098336
Position 1985: 0.01351835353195083
Position 1733: 0.011853813501646614
Position 2974: 0.011035942058687397
Position 4411: 0.011032154341627376
Position 5584: 0.008454604081616196
Position 1007: 0.007512717342008471
Position 5852: 0.007271553023665465
Position 5409: 0.004569625568281453
Position 198: 0.004407155131790297
Position 1923: 0.0041769529293120685
Position 6155: 0.003894531731325529
Position 1253: 0.002968834406472539
Position 2520: 0.0028200594804081787
Position 2382: 0.0025961328467170213
Position 540: 0.002282741080375266
Position 6045: 0.002240199110527053
Position 6075: 0.002191689387553082
Position 1893: 0.0019617898780052213
Position 93: 0.0018358080529638692
Position 5652: 0.001783511309929228
Position 202: 0.0016325668144232565
Position 2057: 0.0016273978206788001
Position 3731: 0.0014676748515879804
Position 116: 0.001437398982436672
Position 2437: 0.0013917911294571222
Position 966: 0.0013541729256139226
Position 2524: 0.0012892524927555127
Position 6814: 0.0012137351914314623
Position 1076: 0.0011828714034390333
Position 1182: 0.0011551279352122715
Position 3507: 0.0011071448805293118
Position 2528: 0.001060914117656905
Position 6903: 0.0010358234700554182
Position 7363: 0.0008127870209921608
Position 907: 0.0006914848086476983
Position 6783: 0.0006207784597285357
Position 6757: 0.0006012169363943638
Position 7210: 0.0005897447539483274
Position 3533: 0.0004958775806784058
Position 5835: 0.0004456357876571391
Position 4107: 0.0004396859360874473
Position 3406: 0.00043664322325864905
Position 3382: 0.00039057753176696827
Position 3800: 0.0003625776216309607
Position 138: 0.000341683568889797
Position 126: 0.00033622536763142135
Position 7369: 0.0003058774729959328
Position 3644: 0.000280627898652455
Position 97: 0.0002782210600430081
Position 3787: 0.0002776441104493237
Position 901: 0.00027165071375402324
Position 7021: 0.0002571118291966552
Position 7195: 0.00020758947679441495
Position 6995: 0.00019933358591199486
Position 8040: 0.0001867707498509213
Position 370: 0.0001854836479211814
Position 423: 0.00017562917278680443
Position 7051: 0.00014125894970215178
Position 1021: 0.0001411540468347545
Position 63: 0.00013249311626119923
Position 7207: 0.00012579150301053957
Position 7309: 0.00012181283726971179
Position 402: 0.00012115088283106737
Position 491: 0.00011185950487526009
Position 348: 0.00010831021314536984
Position 1039: 0.00010731070937614123
Position 3802: 0.00010026461964410224
Position 507: 5.691144260932767e-05
Position 6776: 4.860578827247292e-05
Position 212: 4.856394082869368e-05
Position 8295: 4.840841389115921e-05
Position 8269: 4.734761868055037e-05
Position 1132: 4.6060347803714895e-05
Position 724: 3.275173790690048e-05
Position 118: 3.250367747625925e-05
Position 697: 2.749783512990331e-05
Position 597: 2.5996434492915435e-05
Position 586: 1.7937950559567522e-05
Position 3738: 1.7579854351989496e-05
Position 681: 1.6701080770565297e-05
Position 543: 1.6429277073827543e-05
Position 760: 1.6348956823344534e-05
Position 404: 1.6053836922139444e-05
Position 132: 1.5434188347056964e-05
Position 51: 1.4625485966854846e-05
Position 120: 1.3311722602602122e-05
Position 624: 1.3229004897135721e-05
Position 4009: 1.3189619599319245e-05
Position 1078: 1.3106601976162002e-05
Position 713: 9.717829210515846e-06
Position 1432: 8.998121060005578e-06
Position 434: 7.796488361012336e-06
Position 946: 5.976667208266093e-06
Position 70: 5.304112169506527e-06
Position 612: 4.239806973463649e-06
Position 84: 3.939521198449975e-06
Position 1080: 3.7106184574079934e-06
Position 853: 3.380658019112591e-06
Position 488: 2.639584961539348e-06
Position 584: 2.0386150894904035e-06
Position 614: 1.8006476246872261e-06
Position 1030: 1.363560470036548e-06
Position 215: 1.2182241378810293e-06
Position 1098: 9.999140757540375e-07
Position 944: 9.841308089134265e-07
Position 2311: 1.9415352593067883e-07
Position 18: 6.163619936309316e-08
Position 1168: 2.1233088032645362e-08
Position 5: 1.5820622278052192e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3643: 0.9171124810211928
Position 3322: 0.8962435322129242
Position 6964: 0.8401589800867624
Position 3879: 0.7982995643389135
Position 759: 0.5074253315229276
Position 6392: 0.47095394020245324
Position 6493: 0.43901759436637194
Position 788: 0.24785194321535164
Position 2338: 0.19760238421888826
Position 1164: 0.19016892643709452
Position 5738: 0.12176488031396124
Position 1247: 0.10813662241230226
Position 4213: 0.08147329478239787
Position 8153: 0.07877387261837991
Position 6724: 0.07132484938520978
Position 1313: 0.06805858391613138
Position 6501: 0.06596382134997514
Position 993: 0.06293385713352974
Position 5601: 0.0573696202309767
Position 846: 0.054675872265367534
Position 3899: 0.04242181256203284
Position 6830: 0.04170577555138829
Position 6940: 0.038854928636215987
Position 1331: 0.03660742888135861
Position 5700: 0.03590683202151818
Position 3565: 0.027793784494931327
Position 6854: 0.025593334190644773
Position 1161: 0.023872933314980332
Position 5512: 0.021944892534706648
Position 6371: 0.018800020325761498
Position 955: 0.017112420083847352
Position 3680: 0.014688170321692647
Position 2362: 0.013090425521030567
Position 4282: 0.012828912255609672
Position 1328: 0.01218950407207186
Position 6805: 0.011799273370323915
Position 8878: 0.011529018303057605
Position 7939: 0.011272519630142998
Position 1882: 0.010881383069188146
Position 2868: 0.00934905081616016
Position 6756: 0.009238967570691488
Position 1529: 0.008967806396389283
Position 1608: 0.008920097639022283
Position 1620: 0.008840225719505592
Position 2293: 0.007122505295469839
Position 4106: 0.006895035015236598
Position 1553: 0.005077977860537435
Position 8207: 0.0040410267385849585
Position 3650: 0.003991431418890341
Position 507: 0.0035433135849079348
Position 3662: 0.0035058131294900983
Position 2394: 0.0033554568460276504
Position 8360: 0.0032379660129239316
Position 1044: 0.0030998606995506347
Position 1892: 0.0030887104678435206
Position 1061: 0.0030530557180152977
Position 8519: 0.002855719985051143
Position 4336: 0.0026886890466155766
Position 8249: 0.002679892145963274
Position 4222: 0.0025842773444251467
Position 5192: 0.002370015408892101
Position 6783: 0.0022935254277819533
Position 4248: 0.0021943700846332706
Position 2169: 0.0021865803373915093
Position 5944: 0.0019573084559029986
Position 1213: 0.0019123019784217192
Position 6740: 0.0017347890973614963
Position 5291: 0.0016456375271707965
Position 1897: 0.00164541351456946
Position 6729: 0.0015598781186318771
Position 329: 0.0014842639863022358
Position 1984: 0.0014435034128840753
Position 1720: 0.0011552014057192286
Position 8269: 0.0011411938990473335
Position 6860: 0.0010748308520086274
Position 8783: 0.0010192018224274434
Position 5973: 0.0010038801777346373
Position 3585: 0.0008965060259780263
Position 3112: 0.0008481641727247674
Position 4140: 0.0008299424747759431
Position 2777: 0.0007667357799454726
Position 1732: 0.0007512655649617374
Position 870: 0.0007075570967885954
Position 298: 0.0006972229830911151
Position 449: 0.0006905486287253628
Position 1168: 0.0006393322701706594
Position 6920: 0.0006021824269182552
Position 335: 0.0005659408944630026
Position 5247: 0.0005539726322185546
Position 8045: 0.0005277162996265667
Position 8752: 0.0005088833019175333
Position 2924: 0.0004764175440987558
Position 2797: 0.00044535540869503596
Position 1772: 0.0004411812155087304
Position 2301: 0.0003176746258780128
Position 1834: 0.00031740506600422264
Position 7877: 0.0002829614434006912
Position 512: 0.0002818996388671577
Position 416: 0.00026072668478805284
Position 1350: 0.00021973681928037748
Position 4009: 0.00020969872067604876
Position 8566: 0.00020385926615434113
Position 5558: 0.00018511558545245547
Position 359: 0.00017635601264917036
Position 3494: 0.0001651161416208417
Position 3522: 0.00014532374601255855
Position 3156: 0.0001411631592571746
Position 3165: 0.0001385335486440931
Position 2470: 0.0001384606299953115
Position 6869: 0.0001346376484334867
Position 6976: 0.00013432820398516138
Position 8563: 0.00012763338522199855
Position 6834: 0.0001271543531890339
Position 6902: 0.00012114559355480403
Position 8847: 0.00012024200638757151
Position 413: 0.00011640443438929269
Position 3035: 0.00011609996568158937
Position 7051: 0.00010439906353148299
Position 3120: 8.494022619197317e-05
Position 4050: 8.372645174659094e-05
Position 7944: 8.150187830869717e-05
Position 7006: 7.319306968212441e-05
Position 356: 7.180421831950897e-05
Position 223: 6.797983620441399e-05
Position 654: 6.55125665545918e-05
Position 201: 6.385673459675798e-05
Position 1918: 5.224966751270516e-05
Position 8824: 5.122455640890542e-05
Position 3423: 5.030106131061853e-05
Position 6247: 4.601267751385546e-05
