Gene = Lrrc71
index = 649
Annotated 5SS: [ 319 2742 2955 3175 3401 5332 5681 5838 6000 6910 7188 7649 8792 9275]
Annotated 3SS: [2591 2825 3098 3322 5262 5520 5753 5909 6759 7093 7559 8676 9152 9437]
SMsplice 5SS: [ 319 2742 2955 3194 3401 5681 5838 6000 7188 7649 9275]
SMsplice 3SS: [2591 2825 3098 3322 5520 5753 5938 7093 7559 9152 9437]
top_k =  500
Partition function (log Z): 13.895136010729226

Sorted 5' Splice Sites (High to Low Probability):
Position 7649: 0.9953149404332414
Position 9275: 0.9765157118149262
Position 3401: 0.8894049777562075
Position 2955: 0.8770529699251318
Position 6000: 0.8696331375876427
Position 319: 0.8501540514571303
Position 7188: 0.8172917879046173
Position 2742: 0.7819916316767286
Position 5681: 0.7397311795719497
Position 5838: 0.6255482363379564
Position 5332: 0.43936950018413373
Position 6910: 0.4391993732648923
Position 3194: 0.4315439919763276
Position 9580: 0.34702271017195624
Position 8792: 0.27523182164148075
Position 3175: 0.2057419509553029
Position 3756: 0.1524995136275193
Position 1202: 0.15095865152744023
Position 2314: 0.1455099627707382
Position 3250: 0.145459042480497
Position 8530: 0.11528936207560872
Position 2875: 0.09097030055002259
Position 580: 0.08256043799016297
Position 98: 0.08230874347431857
Position 5690: 0.06726684742229071
Position 7915: 0.06531875511104239
Position 539: 0.05710156042946296
Position 291: 0.05162574687351038
Position 2443: 0.03500706856389556
Position 8767: 0.031988252769462634
Position 2426: 0.03175245195403641
Position 10113: 0.02604859945060115
Position 2647: 0.024490796612804264
Position 2285: 0.022013944277508656
Position 1645: 0.019964492564624643
Position 8746: 0.018947853483947914
Position 2970: 0.015929144782611995
Position 9549: 0.015557771052778757
Position 166: 0.015260637739894433
Position 493: 0.015116180214092955
Position 5657: 0.013755747807659313
Position 10225: 0.01325515493388496
Position 1860: 0.013117370078849222
Position 6914: 0.011600900910371971
Position 2722: 0.010936044615300266
Position 2321: 0.010436502737386806
Position 10018: 0.010173536837529496
Position 3817: 0.008572259259183467
Position 8968: 0.007450694693572805
Position 5267: 0.007414425345121845
Position 921: 0.006534943028059934
Position 1974: 0.006425575667474823
Position 9028: 0.006141390273878665
Position 10926: 0.0051066084301064915
Position 7194: 0.005004013367060396
Position 8016: 0.004790513052767539
Position 8602: 0.004723777130762812
Position 4161: 0.004557318146925258
Position 6797: 0.0044785681289364
Position 5685: 0.004444174899391733
Position 3565: 0.004310292624895268
Position 609: 0.003923526341065623
Position 234: 0.0033683299167363624
Position 3333: 0.0030619235671307658
Position 3126: 0.002181809795844081
Position 3821: 0.0021087617887966207
Position 5621: 0.0017824531093448667
Position 5855: 0.0017778097346082072
Position 3646: 0.0016298867185634371
Position 5842: 0.00155270069677036
Position 5307: 0.0015035161702234728
Position 9829: 0.0014302167017807758
Position 2447: 0.0011359197688645048
Position 7728: 0.0010569116651168566
Position 9006: 0.0010386463915889998
Position 3227: 0.0010023634260260263
Position 2903: 0.0009609611491695702
Position 9567: 0.000953866100236876
Position 2933: 0.0006200608857123939
Position 10319: 0.0005632095660691584
Position 3460: 0.0004800148861284256
Position 3640: 0.00042848660774861793
Position 4899: 0.0003968090376647248
Position 2690: 0.000338936744721447
Position 4424: 0.0003340111394045668
Position 1434: 0.00033313485111690266
Position 3815: 0.0003292575950093927
Position 3187: 0.0002839169728118468
Position 2544: 0.0002597310954556499
Position 8397: 0.00025945907085670654
Position 1621: 0.00023452323643315522
Position 4148: 0.00021457419369622414
Position 2238: 0.0002023740783860027
Position 9833: 0.00019765307659223196
Position 1263: 0.0001882225156748046
Position 9279: 0.0001711636261863885
Position 9252: 0.00016210218894465144
Position 3405: 0.00013106516825123245
Position 963: 0.00012877364517729995
Position 558: 0.00011981087381879252
Position 9170: 0.00011358010718987818
Position 9209: 0.00010178588442983898
Position 9215: 9.788832286839292e-05
Position 1467: 7.91379465240119e-05
Position 3522: 7.566825922570893e-05
Position 2147: 7.196548896946967e-05
Position 532: 6.813015816416209e-05
Position 2181: 6.410576997842455e-05
Position 1689: 6.0558146611628e-05
Position 70: 5.4898121882986073e-05
Position 507: 5.0393695004241255e-05
Position 1662: 4.981367034034886e-05
Position 10348: 4.3408225202874464e-05
Position 1068: 3.775866138115975e-05
Position 9593: 3.153390546658061e-05
Position 905: 2.6441633966716315e-05
Position 9304: 2.541813057359108e-05
Position 849: 2.3648620837776697e-05
Position 112: 2.2752575895863812e-05
Position 3411: 1.760462734935015e-05
Position 62: 1.6431806697710316e-05
Position 2797: 1.6277429484386156e-05
Position 799: 1.4870381648005633e-05
Position 10256: 1.3243977525343713e-05
Position 83: 1.2946995516712759e-05
Position 7562: 1.1927994420831988e-05
Position 143: 8.467360443215965e-06
Position 221: 6.2981934997389985e-06
Position 205: 6.03982890370669e-06
Position 117: 5.746867728875462e-06
Position 393: 2.956082077812801e-06
Position 44: 2.20383181940177e-06
Position 358: 2.03051247729197e-06
Position 7642: 1.8497840497868054e-06
Position 593: 1.0150102436651017e-06
Position 7767: 9.642605456628282e-07
Position 464: 5.16904250229605e-07
Position 9507: 3.226853599913128e-07
Position 3464: 1.4153094724455558e-07
Position 9: 8.259510344504195e-08
Position 3252: 8.256782921575657e-08
Position 161: 8.060160370555883e-08
Position 3266: 2.6333693650185085e-08
Position 2879: 1.8919500853300514e-08
Position 3283: 1.347883752117766e-08
Position 437: 1.223943480348346e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2825: 0.990031199888691
Position 9152: 0.9741229136375625
Position 7559: 0.9320214685588253
Position 5520: 0.9219247188221604
Position 9437: 0.8743741743215996
Position 3098: 0.8732686662699966
Position 3322: 0.7577100813198755
Position 2591: 0.6901401398418152
Position 7093: 0.6387935580373748
Position 5938: 0.6120272496481377
Position 5753: 0.456914503493759
Position 5262: 0.1755304927366783
Position 5793: 0.1749743668339909
Position 7057: 0.157702498848614
Position 6824: 0.15251501593108197
Position 3607: 0.14844880852238412
Position 8559: 0.1277461511959327
Position 412: 0.12178267952575966
Position 5909: 0.11590821587353196
Position 8421: 0.11261479240225913
Position 6759: 0.10353786095071726
Position 10754: 0.10345099120145103
Position 6661: 0.09099011853984008
Position 8663: 0.08539559795960044
Position 5195: 0.08502702168343457
Position 5163: 0.08096732012937408
Position 2215: 0.08066838284703655
Position 9458: 0.07897236572842473
Position 2074: 0.0758754171278862
Position 2561: 0.07489454070140103
Position 8676: 0.07300144938839456
Position 5225: 0.06504997716539639
Position 10152: 0.06399255440597511
Position 9655: 0.059015378446423655
Position 9912: 0.056275943744839046
Position 920: 0.05388999100124306
Position 7788: 0.053224750598059166
Position 6754: 0.04413552372092322
Position 2303: 0.044038804342214
Position 6793: 0.04314682083165193
Position 11565: 0.039897990807854083
Position 10408: 0.03901521937492877
Position 10133: 0.034388867066686306
Position 1059: 0.027096177844127847
Position 8679: 0.025147049455911424
Position 3300: 0.02449568721212231
Position 2484: 0.02285198654711817
Position 845: 0.020693018403145594
Position 6790: 0.02009040472147414
Position 7370: 0.01943266984675985
Position 7579: 0.018796808945091958
Position 1100: 0.01852418353797627
Position 7561: 0.018025723820730432
Position 218: 0.01745111344169077
Position 2228: 0.017300542478724912
Position 10462: 0.01687758129224702
Position 5237: 0.016402052272867815
Position 7028: 0.015975441200914615
Position 5245: 0.014761300191580423
Position 1489: 0.014570797416939566
Position 7766: 0.013739984498377947
Position 2342: 0.013090559392107409
Position 5927: 0.012956474992940668
Position 9686: 0.012388418535087575
Position 9362: 0.012081921946071581
Position 5541: 0.011832486509539029
Position 3700: 0.01142065359334042
Position 196: 0.011202880606019398
Position 3156: 0.011037628827464811
Position 10096: 0.011020230181225525
Position 8464: 0.010292491072827273
Position 5890: 0.010289867758156367
Position 8899: 0.009846021464210191
Position 5266: 0.008952977381002064
Position 1774: 0.008901765241319361
Position 2624: 0.008663875940523067
Position 2198: 0.008656551422221735
Position 456: 0.00805902599758099
Position 2493: 0.007262026786986179
Position 7017: 0.006240344272540133
Position 417: 0.0061522105885715135
Position 2672: 0.006122413556739133
Position 1079: 0.005249525995601866
Position 8854: 0.004920624450178319
Position 3993: 0.004771892340621483
Position 11333: 0.004698163607080532
Position 7582: 0.004445568940062515
Position 490: 0.004381672540411161
Position 9208: 0.004344001989797558
Position 8698: 0.004254130586204957
Position 3055: 0.0041964211086894946
Position 5602: 0.0040607988677622015
Position 2033: 0.0038428628026730676
Position 166: 0.0036415245983627206
Position 1782: 0.0035581721285080263
Position 3521: 0.0035436756905868768
Position 10013: 0.0031188110250499864
Position 7053: 0.0031024800898810513
Position 7907: 0.0030725352006811496
Position 3400: 0.0030072245236961665
Position 8304: 0.002994707353727677
Position 1814: 0.002710624114923261
Position 2505: 0.0027034420954260533
Position 938: 0.002604714415316003
Position 3667: 0.002268704186325236
Position 1523: 0.0022222601405420886
Position 7396: 0.0019807774142677663
Position 472: 0.0019650978486346537
Position 434: 0.0019531502909907617
Position 1118: 0.0019087459383788413
Position 5448: 0.0018800956471558194
Position 397: 0.0018139687078894135
Position 2593: 0.0017714519727480597
Position 8638: 0.0016895799333137983
Position 1030: 0.0016707235935427835
Position 10255: 0.001597217871695119
Position 5114: 0.0015963001391452875
Position 2853: 0.0015516058963266587
Position 2651: 0.0015472498445645085
Position 11496: 0.0015325689778729215
Position 996: 0.0014717384459595447
Position 7518: 0.0014603233494180305
Position 1433: 0.0013772786606396311
Position 2083: 0.0012901641569612442
Position 10830: 0.001273496807876497
Position 757: 0.0012621828282209876
Position 8244: 0.0011993473535118462
Position 2543: 0.0011870756066457368
Position 1864: 0.0011162119972785013
Position 1082: 0.001104020770837442
Position 10731: 0.0010973629411856153
Position 9982: 0.0010805564125946738
Position 1129: 0.0010738490871016902
Position 2076: 0.0010040717936486687
Position 10410: 0.0009628610542678747
Position 6532: 0.0008834025622314074
Position 1736: 0.0008741432566407566
Position 5572: 0.000867456558760443
Position 8322: 0.0008046104301811964
Position 3332: 0.0007483661084483057
Position 1075: 0.0007335066905501411
Position 5414: 0.0007331684977195162
Position 8766: 0.0006709387821442151
Position 5761: 0.000620280398764599
Position 8515: 0.0006127062314340368
Position 1706: 0.0006099956058897337
Position 3273: 0.0006014565583571112
Position 1532: 0.0005895397773418115
Position 2698: 0.0005691628088114489
Position 1835: 0.000561894955917683
Position 221: 0.0005484677968091206
Position 3166: 0.0005422635166816494
Position 1114: 0.0005118576714973506
Position 1559: 0.0005104580865295893
Position 5500: 0.0005026032652359705
Position 436: 0.0004967395840213759
Position 2043: 0.00047853162231959004
Position 183: 0.00047048521330667693
Position 9935: 0.00046930267268228623
Position 1859: 0.00046830212884289553
Position 686: 0.00046307249835473197
Position 3073: 0.00045537242951704135
Position 733: 0.0004509198149036023
Position 9803: 0.00043197767109442385
Position 1546: 0.0004100247521054999
Position 1354: 0.0003475301034759541
Position 1168: 0.0003358869330565412
Position 4299: 0.0003340111394045667
Position 6622: 0.00032899807393389134
Position 1591: 0.0003045557713093261
Position 3527: 0.00028945559405700496
Position 10561: 0.0002840116959974855
Position 1362: 0.00026945005949374166
Position 10244: 0.00025546106486138955
Position 2726: 0.00024459594279203017
Position 3017: 0.00024433518776442194
Position 1600: 0.00023849050727768682
Position 853: 0.0002291204853039047
Position 4731: 0.0002192475184405352
Position 7277: 0.00021610262286533835
Position 2020: 0.0001822272195081025
Position 3160: 0.0001789513129017679
Position 4661: 0.00017756151922418978
Position 9690: 0.0001753465642190983
Position 7794: 0.00017280660011863806
Position 1857: 0.00017232642492969328
Position 2903: 0.0001593073605472029
Position 1884: 0.0001535721996882469
Position 6980: 0.00013071249030795104
Position 3248: 0.00012524614969397656
Position 1252: 0.0001234810731201154
Position 170: 0.000120763025355679
Position 505: 0.00012000001304410393
Position 234: 0.00011654160453183144
Position 944: 0.00011560582046772608
Position 7950: 0.00011252662906558596
Position 2857: 9.70085554501129e-05
Position 2833: 7.56720627908268e-05
Position 3218: 5.997479960908684e-05
Position 3556: 4.913511037921976e-05
Position 1556: 3.217352131294391e-05
Position 1569: 3.082733144911885e-05
Position 1001: 2.764431806458649e-05
Position 763: 2.736410669686681e-05
Position 9398: 1.8629248932351976e-05
Position 642: 1.734827575996681e-05
Position 8222: 1.6974026676709778e-05
Position 7838: 1.6025973857061893e-05
Position 1606: 1.4716987153821537e-05
Position 1562: 1.3784522038335302e-05
Position 3616: 9.57693635931249e-06
Position 708: 9.412590364660026e-06
Position 785: 8.113225467042428e-06
Position 2796: 7.105312403556607e-06
Position 245: 6.5624904195064515e-06
Position 175: 6.1655837548651985e-06
Position 1182: 6.165022266775276e-06
Position 7846: 5.889002926451328e-06
Position 3198: 5.477677625730653e-06
Position 6607: 4.796272491669278e-06
Position 3507: 4.75132187053856e-06
Position 242: 3.885256442528417e-06
Position 7293: 3.3171507681462605e-06
Position 269: 2.4976096928806814e-06
Position 3422: 2.4236082518378494e-06
Position 847: 2.4091593648976776e-06
Position 264: 2.4060075886456305e-06
Position 543: 2.2606351375583687e-06
Position 805: 1.688437542657024e-06
Position 1375: 1.1547654678234763e-06
Position 3488: 1.1226542170974534e-06
Position 526: 9.274648862603832e-07
Position 140: 8.501390263680331e-07
Position 557: 6.16559014415052e-07
Position 231: 5.800375687134319e-07
Position 3639: 5.32947474623246e-07
Position 1171: 5.02696784247068e-07
Position 7280: 5.005204848725804e-07
Position 507: 4.104883539804337e-07
Position 808: 2.8680511437823724e-07
Position 721: 2.7219707363703345e-07
Position 3754: 2.527057604594913e-07
Position 273: 2.4788882276326625e-07
Position 297: 2.2979669578635435e-07
Position 299: 1.8359103231755655e-07
Position 151: 1.770580580345786e-07
Position 305: 2.6566381156324318e-08
Position 277: 3.179142464782978e-09
Position 110: 4.574588848352438e-10
Position 335: 2.1932050554648687e-10
Position 553: 1.8466735794661566e-10
Position 95: 4.986838644546174e-12
Position 88: 4.013389344370686e-12
Position 112: 3.9395901160063025e-12
Position 102: 3.1301784332954434e-13
Position 83: 1.4777268413678601e-13
