Gene = 1700001C02Rik
index = 5
Annotated 5SS: [  126 14597 16130]
Annotated 3SS: [14325 16016 17808]
SMsplice 5SS: [  126  9462 14597]
SMsplice 3SS: [ 9358 14325 17276]
top_k =  500
Partition function (log Z): -9.394128766768857

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.984154062515041
Position 14597: 0.9181123739943637
Position 9462: 0.7226457738613769
Position 4981: 0.5708537663110101
Position 5401: 0.25414812643268475
Position 16130: 0.2329262066435321
Position 6281: 0.22614341453568282
Position 4049: 0.1658056867121109
Position 12681: 0.14062894807378234
Position 10006: 0.13917529095992578
Position 15530: 0.12924995320375163
Position 11013: 0.10109634146460678
Position 9395: 0.0758618421678527
Position 4040: 0.06772617702848359
Position 16492: 0.056972199785783266
Position 16109: 0.05004614502605123
Position 719: 0.041029869260762866
Position 4106: 0.03433742317145654
Position 4737: 0.03359195805234233
Position 5005: 0.03347480447770342
Position 3004: 0.03144144120597781
Position 3043: 0.03138647975306073
Position 10723: 0.029168224083653316
Position 2998: 0.020507864594354226
Position 5737: 0.01147737878726077
Position 5609: 0.011176588227137402
Position 4155: 0.010949097458408903
Position 493: 0.009303990480959765
Position 4276: 0.007144527585386459
Position 4511: 0.00558714311298391
Position 9779: 0.004993649457349111
Position 3286: 0.0045709870294213615
Position 524: 0.003754865339420701
Position 5356: 0.003509290791528683
Position 2390: 0.0034578751535604144
Position 2966: 0.003455287503482605
Position 5303: 0.0030892188645425143
Position 1737: 0.0029406449866916685
Position 2275: 0.001873287524804711
Position 164: 0.0015451244286992202
Position 3022: 0.0012554630907158412
Position 2989: 0.001203147103765804
Position 805: 0.0010145279618071408
Position 2246: 0.0009128005542817282
Position 311: 0.0008220912830131229
Position 5323: 0.0007206415501775728
Position 864: 0.0002420016633206078
Position 2960: 0.0001872686119957334
Position 3230: 0.0001533114539171394
Position 1903: 0.00011835793976330055
Position 440: 0.00010666920401871106
Position 261: 4.296497968382729e-05
Position 3013: 3.325797994691554e-05
Position 282: 1.5923298441141425e-05
Position 314: 1.3730387835902209e-05
Position 402: 1.3085765055964528e-05
Position 62: 7.672849103042694e-06
Position 293: 4.051475075058197e-06
Position 538: 1.895550166291845e-06
Position 731: 1.7048417675300853e-06
Position 457: 1.1076735188008907e-06
Position 328: 8.613275645417011e-07
Position 103: 8.351256766129401e-07
Position 534: 7.546772129242029e-07
Position 932: 4.3966294965960447e-07
Position 259: 3.618327389314114e-07
Position 633: 1.2580802371201702e-07
Position 543: 7.501962949809117e-08
Position 334: 5.292676109460593e-08
Position 394: 2.227479584700013e-08
Position 427: 2.1103615578451162e-08
Position 404: 1.9018648524159522e-08
Position 619: 1.6246192944139045e-08
Position 406: 4.207684778211196e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14325: 0.9757568389882196
Position 9358: 0.5558146457415535
Position 17276: 0.5207743419527026
Position 15972: 0.35743208902832396
Position 4824: 0.3285113930176063
Position 6116: 0.22234298157522558
Position 3956: 0.19628103732907798
Position 4683: 0.1857702202005327
Position 5227: 0.1698180476103464
