Gene = Mlip
index = 681
Annotated 5SS: [   83 12438 22345 34853 61158 61506 70478 77871 87065]
Annotated 3SS: [ 12044  20874  34780  61091  61445  70432  77825  86935 149435]
SMsplice 5SS: [    83    503  12126  12438  17044  34853  61158  70478  87065  91514
 104772 113212 134700 137426 143471]
SMsplice 3SS: [   398  12044  12331  16905  34780  61091  70432  86935  91333 104609
 113098 134476 137331 143367 149435]
top_k =  500
Partition function (log Z): -79.82480424463047

Sorted 5' Splice Sites (High to Low Probability):
Position 12438: 0.9683926303751038
Position 83: 0.96505804717065
Position 503: 0.917706338445276
Position 8258: 0.6508044014987148
Position 17044: 0.6285814082194222
Position 12126: 0.5751918377945282
Position 6452: 0.5646716319893988
Position 2781: 0.4516776587910466
Position 2770: 0.38966021776855897
Position 1628: 0.38449887024989254
Position 12704: 0.32874232629562966
Position 12190: 0.29307260849770284
Position 13551: 0.2489860099791133
Position 17459: 0.1640568448943932
Position 12668: 0.10072988245426481
Position 12262: 0.09898183967814103
Position 6399: 0.09013325240279813
Position 7885: 0.052755400721571366
Position 12638: 0.04584529935419277
Position 1173: 0.041298106290980116
Position 2528: 0.03616707625915064
Position 513: 0.03318419640037745
Position 2161: 0.032438394848863183
Position 998: 0.031687079967762904
Position 11871: 0.02945093556780192
Position 10842: 0.023348020603911182
Position 767: 0.013026522833708108
Position 2344: 0.01211413227936069
Position 17012: 0.008172401830597836
Position 17728: 0.007215280862896215
Position 1449: 0.007015506379371426
Position 17516: 0.006761296944212291
Position 139: 0.005746215679293362
Position 12616: 0.004412541323383421
Position 211: 0.003545130667912568
Position 332: 0.003449332888218612
Position 298: 0.0034429237499817816
Position 12782: 0.0030618395538802735
Position 531: 0.0026563946737539258
Position 2375: 0.002454046823206924
Position 13040: 0.0021869172457195875
Position 2199: 0.001943231346661537
Position 12688: 0.0016488143931183805
Position 113: 0.0015136799666448436
Position 12574: 0.0008713961412739447
Position 12791: 0.0007463727579132366
Position 153: 0.0005777780267443822
Position 304: 0.000503961340287192
Position 155: 0.00036289813396831865
Position 13142: 0.00033566553494771565
Position 316: 0.00020371889439070018
Position 93: 0.00016686837372788805
Position 707: 8.456784455364369e-05
Position 1415: 7.3439357622759e-05
Position 1014: 5.8781992765501946e-05
Position 321: 3.571401508918674e-05
Position 133: 2.2873686019435902e-05
Position 258: 1.3763040312408046e-05
Position 220: 1.305328473245959e-05
Position 970: 1.3038873578774602e-05
Position 2289: 8.114427778723754e-06
Position 188: 6.308563991781284e-06
Position 197: 6.01038093624791e-06
Position 194: 5.7362630395688494e-06
Position 484: 5.030478998391294e-06
Position 12: 4.725248092350428e-06
Position 192: 3.794354005125512e-06
Position 760: 3.370579600672148e-06
Position 376: 2.7292250901186895e-06
Position 1168: 2.0603281102572677e-06
Position 517: 3.8501298799601843e-07
Position 494: 1.638182710011523e-07
Position 630: 1.5019637096879896e-07
Position 683: 7.299767132573737e-08
Position 373: 6.096210995394116e-08
Position 736: 6.00151254254e-08
Position 362: 3.9359566742157997e-08
Position 585: 6.87562605326694e-09
Position 628: 4.601456411794434e-09
Position 573: 4.429341341992475e-09
Position 346: 2.4176939042859637e-09
Position 353: 2.081703620714972e-09
Position 561: 3.0380056011604553e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 398: 0.9324945321096523
Position 12331: 0.9193302365921452
Position 12044: 0.7919354831513968
Position 16905: 0.6608490177917256
Position 2623: 0.6542633419477076
Position 6301: 0.47818438892804693
Position 8101: 0.4362496173979361
Position 12508: 0.41393098672874107
Position 21831: 0.35118913910428695
Position 13381: 0.2796244957994661
Position 20799: 0.2586894069649799
Position 17240: 0.18655706414558682
Position 12017: 0.18311199250939278
Position 8160: 0.1740681759346447
Position 6304: 0.16953110759564416
Position 1538: 0.14324661052111207
Position 1545: 0.1391681913475617
Position 23736: 0.08622936501890335
Position 12549: 0.08449536391657242
Position 2606: 0.08210753606702888
Position 2463: 0.08032276203010884
Position 2657: 0.04778344294031535
Position 12207: 0.041673124953769944
Position 1564: 0.04009922623937871
Position 17319: 0.039198061578718114
Position 19916: 0.03795577484791778
Position 7610: 0.03782823225456432
Position 8163: 0.037640409082429965
Position 1326: 0.036876424193300936
Position 716: 0.0344045444564956
Position 21067: 0.030341726431621363
Position 11630: 0.02945093556780192
Position 10740: 0.023348020603911064
Position 1057: 0.02159884068037742
Position 15199: 0.018227058600717324
Position 20874: 0.016047717309658663
Position 1579: 0.015345030905655428
Position 7777: 0.014930541070979872
Position 14167: 0.01405625574855689
Position 1430: 0.013905988414153846
Position 20100: 0.012111144638861825
Position 2058: 0.01104086306948611
Position 18336: 0.010474258417949274
Position 585: 0.00958223233821661
Position 17661: 0.009560277823483124
Position 18951: 0.008896543680372208
Position 2662: 0.007286545107085075
Position 6058: 0.007089387868502396
Position 19206: 0.006831553513478231
Position 2132: 0.006036627500857778
Position 1994: 0.006000306000882249
Position 1927: 0.004293201781353877
Position 2322: 0.003955152661101371
Position 332: 0.0037791215712652073
Position 12885: 0.0036887118417514558
Position 2160: 0.003411642310372295
Position 13732: 0.0032769258964880682
Position 18309: 0.0032312770675976587
Position 2182: 0.003195113669148519
Position 1071: 0.0027961282924186676
Position 13319: 0.002734773828896564
Position 2210: 0.0026207909207992177
Position 2062: 0.00257741468347587
Position 969: 0.002531825760331437
Position 14555: 0.002514406361398776
Position 621: 0.002438628739095582
Position 600: 0.002301228361468279
Position 12556: 0.0022817638644606264
Position 2248: 0.002255413395715377
Position 2438: 0.0021697925867120655
Position 740: 0.002062951424867811
Position 15794: 0.0020525549994948747
Position 1581: 0.0017208661777641941
Position 14272: 0.0015891204915205576
Position 595: 0.001584722797440142
Position 15624: 0.001558685371286403
Position 931: 0.0015505237958867866
Position 7982: 0.0014353694353395337
Position 7977: 0.0014150195491491628
Position 883: 0.001375114911117791
Position 12526: 0.0011788164442594765
Position 1907: 0.0011786124235008584
Position 990: 0.0011181467832334098
Position 1783: 0.0009187922446952073
Position 1756: 0.0008962891249567371
Position 2489: 0.000866109136400927
Position 2406: 0.0007365928505373743
Position 13980: 0.0007174000635565147
Position 220: 0.0006908036352618595
Position 207: 0.0006804637465194702
Position 2008: 0.00067214717298452
Position 1353: 0.0005482727863316608
Position 1083: 0.0005352862934409683
Position 753: 0.0004932525957651818
Position 13428: 0.0004761067651443567
Position 12924: 0.0004600538871555181
Position 336: 0.0004032864921365419
Position 2233: 0.00040306183309933867
Position 879: 0.00039132143375963013
Position 1987: 0.00036713424657339226
Position 13541: 0.00034805066899100997
Position 13697: 0.0003461496644895752
Position 1282: 0.000339308211880492
Position 406: 0.00032383626100217797
Position 901: 0.00028694446755632896
Position 2069: 0.000285664524682276
Position 490: 0.0002557505783138539
Position 2012: 0.00025085799344170406
Position 1874: 0.00024332661931158997
Position 14944: 0.00020091549816560986
Position 2187: 0.00018647248864369666
Position 1013: 0.00018520138078030504
Position 646: 0.0001600131843611027
Position 2097: 0.00013924065164500345
Position 1340: 0.00012701820240531374
Position 1330: 0.00011229861774894742
Position 1588: 8.77975282567504e-05
Position 296: 6.532049517060189e-05
Position 409: 5.329570048107851e-05
Position 268: 4.882504103827336e-05
Position 760: 3.2934883984089054e-05
Position 338: 2.3828826752782957e-05
Position 274: 2.3073034368337384e-05
Position 561: 2.1798273440848472e-05
Position 452: 1.4994057536767708e-05
Position 980: 1.4501820257863342e-05
Position 432: 1.0260741011102395e-05
Position 413: 9.373838170776344e-06
Position 425: 7.79463270455413e-06
Position 1456: 6.971092085622445e-06
Position 224: 6.907443712413742e-06
Position 298: 6.8910541979325915e-06
Position 151: 6.652004162311551e-06
Position 1122: 6.56710789785567e-06
Position 1157: 4.8487004552664845e-06
Position 1002: 4.7719680592611204e-06
Position 649: 4.455595931403202e-06
Position 4498: 4.338644074136101e-06
Position 3827: 4.3074230904765985e-06
Position 1127: 3.931365680792911e-06
Position 1360: 3.781446593230104e-06
Position 1020: 2.4991784579300195e-06
Position 894: 2.4609145001093194e-06
Position 6869: 2.131840855815213e-06
Position 940: 1.8861191717680188e-06
Position 418: 1.839768305978298e-06
Position 945: 1.5244330219434516e-06
Position 919: 1.4627180078869942e-06
Position 1160: 1.1403719724965247e-06
Position 911: 9.634865064793573e-07
Position 245: 8.470117437397053e-07
Position 628: 5.837654611794144e-07
Position 159: 5.181344414657179e-07
Position 1944: 4.814874253590815e-07
Position 176: 3.684429082751812e-07
Position 226: 3.1514732059844416e-07
Position 442: 2.3010068243588436e-07
Position 279: 1.884520038543833e-07
Position 165: 1.8784301317156966e-07
Position 1289: 1.32019560921351e-07
Position 437: 4.8858187896673594e-08
Position 460: 3.328457282103481e-08
Position 445: 2.8000850666961143e-08
Position 113: 2.693827594933996e-09
Position 510: 6.270578623157273e-11
Position 133: 2.8445695686631972e-11
Position 125: 2.4549191392118976e-11
Position 82: 5.6339570516224565e-12
Position 88: 8.344666213508832e-13
