Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  500
Partition function (log Z): 6.519865890654735

Sorted 5' Splice Sites (High to Low Probability):
Position 21596: 0.9937961150623531
Position 9278: 0.9599937674422657
Position 22791: 0.9243306121579091
Position 64: 0.8293393072706452
Position 19160: 0.7541550511043359
Position 10720: 0.7481818110651317
Position 24563: 0.7163566959724853
Position 13489: 0.7065439400550609
Position 21892: 0.637173730802592
Position 13921: 0.6238315190455112
Position 13198: 0.5537456094991313
Position 4831: 0.5359508602596951
Position 18460: 0.44051174753671607
Position 7586: 0.4305357642055913
Position 25621: 0.34300459023680846
Position 24233: 0.33614473542387413
Position 17389: 0.2846614591115179
Position 13308: 0.2832846845797856
Position 7537: 0.23105354400622902
Position 3476: 0.20353678781168907
Position 21912: 0.19375084783570182
Position 26759: 0.1935377412528832
Position 23159: 0.16992945509533713
Position 10754: 0.1622302301451202
Position 18582: 0.1485978602985379
Position 4838: 0.09350163151905068
Position 8580: 0.0808743518458685
Position 21908: 0.07320510397067864
Position 775: 0.06924425496780282
Position 24157: 0.06582814488197412
Position 2206: 0.06208732404262748
Position 1037: 0.05643628014787583
Position 12024: 0.05442554081767235
Position 18392: 0.043376694754855706
Position 19200: 0.04333354389444106
Position 13142: 0.0399391166542605
Position 23912: 0.03990364121666115
Position 891: 0.03560370852426963
Position 18921: 0.035597872071207716
Position 7848: 0.034135478688439226
Position 1196: 0.03350558854262118
Position 23850: 0.03330672289852814
Position 25519: 0.031090229247765062
Position 641: 0.02890190734468903
Position 9866: 0.027415444597680912
Position 10734: 0.027318341113691785
Position 8450: 0.02587672052000797
Position 3163: 0.02538724545767331
Position 21211: 0.025310058364000042
Position 23854: 0.022161523320043112
Position 17456: 0.021689370601202736
Position 4799: 0.01872892059940131
Position 18527: 0.018712853561825046
Position 8584: 0.018080784136768936
Position 222: 0.01734829090915197
Position 7542: 0.01606548707796779
Position 10724: 0.015158575946525166
Position 5578: 0.01204402796882834
Position 4924: 0.011615637510537026
Position 10738: 0.011478772544549515
Position 809: 0.011416315448197059
Position 10745: 0.011253468837998114
Position 2099: 0.010989990638581124
Position 26755: 0.010668237122101683
Position 608: 0.00951935009804564
Position 9329: 0.00903983770750155
Position 24567: 0.008918579796309825
Position 16629: 0.007441385022109184
Position 24015: 0.007316905364990371
Position 4108: 0.006978749451367133
Position 14831: 0.006568174500296616
Position 23972: 0.00629613605516356
Position 12221: 0.006059947331016692
Position 22770: 0.005848946012813504
Position 13159: 0.005574905521950423
Position 8567: 0.005393926824254055
Position 22173: 0.005263901244372862
Position 21991: 0.005243960753097236
Position 9404: 0.005056065664645229
Position 78: 0.004693901536985894
Position 165: 0.004555121678968414
Position 23754: 0.0041990241337588954
Position 7550: 0.004077815451208603
Position 2375: 0.00392553428226696
Position 2095: 0.0038339364535939224
Position 12671: 0.003771393982260771
Position 13276: 0.0037472561050083237
Position 17522: 0.003398224837240121
Position 4431: 0.00324577484591969
Position 22287: 0.0027743511815819374
Position 4750: 0.0027251769730692738
Position 2307: 0.0025751497200885085
Position 22154: 0.0025043229163556587
Position 8588: 0.0022687130471364283
Position 85: 0.0022488322108589953
Position 11491: 0.002245971696534977
Position 11653: 0.0019651800781699804
Position 13146: 0.0018545570957888369
Position 9297: 0.0017768341084715058
Position 8375: 0.001729205227263665
Position 12061: 0.0015621993273417184
Position 2297: 0.001470064635359081
Position 11050: 0.0014517697277988246
Position 13688: 0.001367721619461141
Position 22150: 0.0013618966931078279
Position 13112: 0.001282309099247037
Position 22041: 0.0011566552496127419
Position 13261: 0.0011146407881827457
Position 10992: 0.0010756646995894591
Position 21588: 0.0010501568978004369
Position 12196: 0.0009853751181236596
Position 16188: 0.0009572574051104144
Position 292: 0.0009540429213566297
Position 13244: 0.0009104945752958281
Position 10904: 0.0008734376417949572
Position 921: 0.0008730191994593158
Position 23498: 0.0007929688426787945
Position 13493: 0.0007707346633751774
Position 22451: 0.0006706455522215594
Position 23163: 0.0005867266205307357
Position 2456: 0.0005471591940604047
Position 2215: 0.000490400055874698
Position 21643: 0.0004832942685350532
Position 2759: 0.00047707623885922997
Position 105: 0.0004749079626893074
Position 3386: 0.0004453322229137503
Position 23504: 0.0004277994275914554
Position 68: 0.00040996399947607764
