Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  500
Partition function (log Z): -4.809211753411999

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.9383561429515679
Position 1897: 0.8933893785707219
Position 1619: 0.5251470614607199
Position 2251: 0.33248568165583087
Position 5172: 0.3069060327129057
Position 2366: 0.1221831371643371
Position 5876: 0.07247301392833813
Position 91: 0.06591576427932179
Position 982: 0.04236548359699427
Position 807: 0.031795237659671655
Position 2271: 0.017548930680799435
Position 2498: 0.0172358611263558
Position 2574: 0.013307598409928328
Position 2869: 0.012833007749840438
Position 1005: 0.012667694488890147
Position 1303: 0.009321530868043331
Position 3285: 0.008664426388227075
Position 353: 0.00831539323813055
Position 156: 0.007409646682121151
Position 5928: 0.006760126717198947
Position 5328: 0.005965929122223802
Position 417: 0.00420268225284153
Position 938: 0.0032784698538761304
Position 5567: 0.003228182737339413
Position 2514: 0.0030194405323406325
Position 4261: 0.0028222291812033794
Position 250: 0.0026543387644628372
Position 2293: 0.002337257857653678
Position 5199: 0.0022707576444069458
Position 2545: 0.0021521330231437067
Position 764: 0.0018781992979177767
Position 5744: 0.0016545140795493826
Position 4799: 0.0014680641621386667
Position 5800: 0.0013785136367635564
Position 1025: 0.0013078732990320597
Position 2507: 0.0012553112481378458
Position 3592: 0.0012047778266924048
Position 118: 0.0009239536116663394
Position 106: 0.0006553938319874651
Position 357: 0.0006362996007480304
Position 1982: 0.00061833012572283
Position 2236: 0.0005125348456402257
Position 3659: 0.0005038715976168979
Position 75: 0.00044707918327985285
Position 5955: 0.0004464821313116481
Position 759: 0.000380773366723699
Position 1920: 0.0003691068636381468
Position 1176: 0.0003536730839931995
Position 1874: 0.00024485433614448955
Position 152: 0.00018382651911714236
Position 2475: 0.00015965070285920633
Position 1964: 0.00011119074321694408
Position 124: 0.00010816808292570879
Position 1735: 9.820173241453445e-05
Position 920: 7.958178289912365e-05
Position 1848: 6.694057831031e-05
Position 95: 6.313898829980013e-05
Position 1633: 4.3654141256275203e-05
Position 1454: 4.261991240571124e-05
Position 2070: 2.839159313995652e-05
Position 93: 2.486609212090854e-05
Position 2246: 2.4495885638297252e-05
Position 210: 2.1230412241773363e-05
Position 1244: 2.10507895112703e-05
Position 86: 2.0708257595033614e-05
Position 406: 1.9058768816125484e-05
Position 1572: 1.8659580960554612e-05
Position 2279: 1.616159153213127e-05
Position 719: 1.3861068922615951e-05
Position 384: 1.3170922271785256e-05
Position 2533: 1.1393890692697571e-05
Position 29: 9.429902439841443e-06
Position 389: 5.669333440809041e-07
Position 497: 5.490085516156532e-07
Position 160: 4.817279776176068e-07
Position 523: 4.0905775522403486e-07
Position 334: 4.0346192812463586e-07
Position 395: 1.7044374397044388e-08
Position 338: 1.666861301933236e-08
Position 506: 1.66150284564018e-08
Position 532: 1.616418698420115e-08
Position 424: 1.3719033653475802e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.9296784873971955
Position 1811: 0.772209625319421
Position 1559: 0.4956052681370206
Position 2144: 0.43301377561406496
Position 5063: 0.28424064264854443
Position 1757: 0.11272650382296229
Position 6008: 0.04542289917354254
Position 869: 0.04226280358220956
Position 2392: 0.040253576404349366
Position 6266: 0.03656170288309001
Position 170: 0.02582523656262355
Position 1486: 0.023724629852514865
Position 2088: 0.02007164373017422
Position 5800: 0.01916220318736334
Position 610: 0.017679337439878137
Position 2057: 0.01595098903637478
Position 5067: 0.01559621470929701
Position 2702: 0.0125522490109595
Position 185: 0.009612783028837278
Position 4204: 0.009419188002776175
Position 5404: 0.009038214528970068
Position 5106: 0.008303170088409778
Position 654: 0.008245837179194596
Position 5198: 0.00722410095606917
Position 3200: 0.006585302007706703
Position 1724: 0.0062172510294149835
Position 1692: 0.0052506600757455425
Position 172: 0.005182813866919469
Position 4961: 0.00477753105408436
Position 1187: 0.003938770313635997
Position 3372: 0.0036569664423670495
Position 1578: 0.0032057859375471394
Position 2063: 0.0031886957502977415
Position 1100: 0.0031224502502015827
Position 4622: 0.003122160934111905
Position 1836: 0.0024957354602771027
Position 702: 0.002317113373672502
Position 5975: 0.0022914385144305557
Position 3157: 0.0019857158366825525
Position 6362: 0.001959827046785482
Position 188: 0.0018402897968915863
Position 1815: 0.0018077213672523468
Position 5710: 0.0016951627240644612
Position 5753: 0.001652334587460161
Position 845: 0.0016516575222005764
Position 6398: 0.0016264352924350556
Position 2146: 0.0015227280104414675
Position 5449: 0.001418666150282306
Position 767: 0.0013568155904247804
Position 2746: 0.0013305153614615677
Position 1571: 0.0011367920569328148
Position 1595: 0.0010292141098832714
Position 960: 0.0010117412428217413
Position 2221: 0.0009863175858270499
Position 796: 0.0009826459591432005
Position 831: 0.0009650678445076854
Position 191: 0.0009063353028487834
Position 802: 0.0008567418927083191
Position 5946: 0.0008059144401407995
Position 2289: 0.000804221090276553
Position 625: 0.0007940267813685652
Position 6395: 0.0007904510324599366
Position 1997: 0.0007397893980166383
Position 2107: 0.0007319617249595015
Position 215: 0.0007185167790964753
Position 4169: 0.00068365876106916
Position 6289: 0.000603546475049041
Position 1263: 0.0006011735223054017
Position 659: 0.0005873142300733756
Position 827: 0.000569469478083467
Position 194: 0.0005655250547506178
Position 6029: 0.0005344004831839078
Position 2792: 0.00047838084439644007
Position 6232: 0.00047150870826768006
Position 1444: 0.00040860698496899785
Position 344: 0.00039866135210040967
Position 1042: 0.0003592885983690157
Position 5614: 0.00032425121475628763
Position 197: 0.0003139233950173254
Position 676: 0.00031340841956662086
Position 925: 0.0003106865289072156
Position 3377: 0.00029949430874579274
Position 1774: 0.0002838197831324093
Position 1122: 0.0002783398333288046
Position 3267: 0.0002520805928692026
Position 1488: 0.00023629656947965767
Position 1654: 0.00021544243990301532
Position 1157: 0.00017658284666320157
Position 1302: 0.0001476940614191048
Position 1817: 0.000138139160086567
Position 1451: 0.00013727718967787843
