Gene = Spg20
index = 1013
Annotated 5SS: [  110  5688  9690 12818 14547 15582 16268 16482]
Annotated 3SS: [ 4875  9491 12646 14425 15386 16108 16390 23301]
SMsplice 5SS: [  110  9690 14547 16268 16482]
SMsplice 3SS: [ 9491 14425 16108 16390 23301]
top_k =  500
Partition function (log Z): -9.651955908025545

Sorted 5' Splice Sites (High to Low Probability):
Position 14547: 0.9962886804709233
Position 16482: 0.962013337535072
Position 9690: 0.9308550339218984
Position 110: 0.879875271541722
Position 16268: 0.717182252136597
Position 12141: 0.6797846572050726
Position 701: 0.5500879137063969
Position 15582: 0.3306412382993911
Position 12409: 0.27053899087947975
Position 6143: 0.2527468604046342
Position 14869: 0.18432148870493106
Position 2740: 0.18080530561472827
Position 10980: 0.1556758178324819
Position 5688: 0.12159155039502709
Position 3463: 0.09335757499783481
Position 11207: 0.0920731721973529
Position 4982: 0.06657165064384558
Position 11195: 0.06246791097044033
Position 142: 0.06039281221007035
Position 19968: 0.05452300173881279
Position 17107: 0.04579284620197101
Position 5592: 0.04551041123340013
Position 19801: 0.045072349357566016
Position 10613: 0.03908467625179791
Position 11218: 0.02814132196345689
Position 15503: 0.026390640338395104
Position 15586: 0.024723672019172284
Position 147: 0.012711692930083281
Position 384: 0.005848413320753991
Position 154: 0.005544240582184298
Position 194: 0.0051218174266843405
Position 95: 0.004030134813127267
Position 501: 0.00319658856455301
Position 10236: 0.002884399958127854
Position 2788: 0.002615012178134002
Position 499: 0.002295713506124072
Position 1818: 0.0022810426483474287
Position 17484: 0.0020744176297148535
Position 28: 0.0017232397976888528
Position 116: 0.0015637687389949775
Position 1915: 0.0015265062252531553
Position 538: 0.0014052346608328216
Position 348: 0.001314116578608598
Position 228: 0.0011824347873365716
Position 286: 0.0011048499991222233
Position 18394: 0.0010387135789239645
Position 764: 0.0008771559786126487
Position 566: 0.0008734344818568165
Position 2051: 0.0008556820547007964
Position 578: 0.0008310842953936948
Position 16921: 0.0007876785345793599
Position 2883: 0.0007806746680969314
Position 320: 0.0006736580799263533
Position 2732: 0.0006183029202813743
Position 203: 0.0005563093425767797
Position 423: 0.0005449980477594625
Position 4192: 0.0004554981849544847
Position 716: 0.0003830779027055821
Position 17326: 0.00032299079875686745
Position 2149: 0.0002802552713778205
Position 3458: 0.0002658597331864071
Position 4500: 0.0002477947042486587
Position 246: 0.00022948471523208353
Position 682: 0.00021322604054942345
Position 2404: 0.00020472388175051318
Position 3509: 0.000189524170399168
Position 1130: 0.00018779322422107545
Position 1756: 0.00017864137270014464
Position 16471: 0.0001709286592485415
Position 789: 0.00016687593920438457
Position 787: 0.0001463986173440825
Position 825: 0.00013796800506456398
Position 1123: 0.00010930726405533629
Position 296: 9.967008547305443e-05
Position 983: 9.249165969325366e-05
Position 1262: 7.847923343475521e-05
Position 1107: 7.338377980351115e-05
Position 801: 7.306514593809266e-05
Position 1024: 6.339852717823376e-05
Position 1240: 5.0130720246027535e-05
Position 44: 4.679208518025553e-05
Position 144: 4.353123576014302e-05
Position 1358: 4.256955299988684e-05
Position 467: 3.774756955209494e-05
Position 1748: 3.350084355020961e-05
Position 505: 2.797860966936319e-05
Position 909: 2.7815394105835677e-05
Position 58: 2.4125279938802354e-05
Position 444: 2.171868354443372e-05
Position 179: 2.0158586155679674e-05
Position 17015: 1.8754603515851234e-05
Position 530: 3.927242014416382e-06
Position 32: 3.466802451579582e-06
Position 582: 9.033159502627231e-07
Position 30: 6.893676149405237e-07
Position 576: 3.691870272025591e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14425: 0.9962886804709231
Position 16390: 0.9632930082209714
Position 9491: 0.9308574762540457
Position 12007: 0.732478468702577
Position 16108: 0.7085191342320871
Position 633: 0.4570977057532674
Position 23301: 0.4024873377315947
Position 15386: 0.3675495416025017
Position 6058: 0.2232566732942832
Position 12221: 0.21787334896860758
Position 11092: 0.18271255703460643
Position 2596: 0.1750104523650373
Position 5445: 0.1594509504156314
Position 10813: 0.15567581783248197
