Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  500
Partition function (log Z): -9.987142795228456

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7753236647231688
Position 122: 0.16100488477032515
Position 549: 0.12141813031402852
Position 472: 0.07119072945688631
Position 1399: 0.02553956906753424
Position 353: 0.022504457186834328
Position 698: 0.02145108345471825
Position 2781: 0.009951324279641476
Position 1649: 0.009451923498892593
Position 286: 0.008907425300318097
Position 233: 0.008588902942763004
Position 1403: 0.0077613941183160865
Position 4494: 0.0052831981379475946
Position 3486: 0.004237762205839631
Position 730: 0.003654906135058414
Position 1379: 0.0035669595981728556
Position 186: 0.002869677723899042
Position 497: 0.0027567160799395513
Position 205: 0.0024464361113641676
Position 4424: 0.0022427771593492565
Position 3541: 0.002008718075104781
Position 4680: 0.0020072293856840456
Position 254: 0.001696268763200964
Position 3845: 0.001356453038295303
Position 2366: 0.0013301192692321937
Position 2800: 0.0012904543659240004
Position 2284: 0.0010680861979760305
Position 573: 0.0010277070483002404
Position 2458: 0.0010270374215159768
Position 2344: 0.0008426133338359111
Position 191: 0.0007899731445646162
Position 3009: 0.0007380438823702609
Position 2475: 0.000612543292626238
Position 1832: 0.0005781490368844202
Position 2724: 0.0005763862667002251
Position 2397: 0.0004986068775584686
Position 1637: 0.00040471551510128816
Position 648: 0.0003737801987149479
Position 176: 0.000363355275427461
Position 1910: 0.0003057851440578132
Position 3543: 0.00025340203666566227
Position 2030: 0.00025010269051543773
Position 2411: 0.00014945629132963933
Position 1225: 0.00012158714277254432
Position 67: 3.269495318709512e-05
Position 214: 2.845087630417975e-05
Position 370: 1.6631803750565334e-05
Position 819: 8.856608948847308e-06
Position 9: 7.714680397875271e-06
Position 961: 4.817829802472478e-06
Position 702: 4.238554532018949e-06
Position 2149: 3.7088605327618034e-06
Position 2416: 2.456302601598893e-06
Position 553: 1.9949406661201276e-06
Position 587: 1.8187210528693541e-06
Position 384: 1.0341191140285224e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2606: 0.4016283498332312
Position 4565: 0.3967290252966699
Position 450: 0.15391870525960516
Position 186: 0.06894963937597576
Position 2247: 0.05467813565326296
Position 1104: 0.027211029984110943
Position 3341: 0.024236353207481794
Position 1475: 0.021874059783255524
Position 2639: 0.019881032897654954
Position 4363: 0.016783072807902092
Position 3745: 0.008368339132259739
Position 1323: 0.007092707618529973
Position 1745: 0.0064139889961793975
Position 1280: 0.006196263068402998
Position 1247: 0.005871599998709694
Position 3449: 0.005214953836169732
Position 286: 0.004847178131268118
Position 205: 0.0042769985922592405
Position 486: 0.0036684545414507846
Position 2863: 0.0034390856472398617
Position 2278: 0.003430613360970213
Position 816: 0.003075351869976519
Position 411: 0.003011537624901601
Position 729: 0.002840771171177946
Position 4070: 0.0027562275220260647
Position 4611: 0.002527093059372384
Position 4132: 0.0024009334319287394
Position 4753: 0.0022918733265327933
Position 2991: 0.002028525562415637
Position 2475: 0.0019302711695662197
Position 844: 0.001749411978918164
Position 4453: 0.0017021011179121329
Position 3567: 0.0016327051571853111
Position 868: 0.0010723123409727257
Position 2510: 0.0010476651283805795
Position 394: 0.0010451349782249003
Position 1060: 0.0009907234505806383
Position 2030: 0.000959796434722363
Position 3001: 0.0008368047894500264
Position 2935: 0.0007670043409835557
Position 760: 0.0007179005611088589
Position 537: 0.0006462906443444657
Position 1377: 0.0006447281049266542
Position 1751: 0.0006125484205114762
Position 2199: 0.0005763167470993057
Position 934: 0.0005188192456441308
Position 313: 0.00048002646160527754
Position 3623: 0.0004742875838771904
Position 328: 0.00043134214739423937
Position 3046: 0.00037403212680153384
Position 3401: 0.0003739561814904913
Position 1880: 0.00032600550764782393
Position 3474: 0.0002931438011594947
Position 352: 0.00029070797098122996
Position 1689: 0.00028943827019978707
Position 3207: 0.0002626323187975814
Position 2895: 0.0002472653573043868
Position 610: 0.00023511442193022248
Position 1902: 0.00022686062260566278
Position 2561: 0.00022340585610360612
Position 2800: 0.00022044630924748104
Position 301: 0.00020108260433687958
Position 1153: 0.0001821099322239178
Position 2302: 0.00018120009741188603
Position 525: 0.00017062604076974292
Position 2815: 0.00016494931458602702
Position 2458: 0.00016004293863530113
Position 958: 0.00015371973952786884
Position 1037: 0.0001426272743072655
Position 2252: 0.00012373777623122674
Position 786: 0.00011324255527699822
Position 542: 8.581465460835438e-05
Position 675: 8.243061070060335e-05
Position 1713: 7.373652395068176e-05
Position 562: 6.113457435538632e-05
Position 1299: 5.7715071480281145e-05
Position 573: 5.314921712534843e-05
Position 887: 3.9803245220228283e-05
Position 695: 3.4806638492509256e-05
Position 1515: 6.107460170883303e-06
Position 431: 3.5844694719797906e-06
Position 546: 2.380833757793206e-06
Position 581: 4.977552514897816e-07
Position 587: 4.93475005802955e-07
Position 145: 1.941271986675784e-07
Position 549: 1.2311238778244512e-07
Position 496: 1.1642413466745511e-07
Position 553: 9.573040850608553e-08
Position 585: 8.911560691192409e-08
Position 648: 7.577204224959253e-08
Position 106: 6.239377197651535e-08
Position 612: 4.6688024333431286e-08
Position 133: 1.2342045851677466e-08
Position 121: 5.562191055554408e-09
Position 370: 9.358358263369618e-13
