Gene = Ankrd49
index = 123
Annotated 5SS: [ 337 2242]
Annotated 3SS: [1893 3244]
SMsplice 5SS: [316]
SMsplice 3SS: [3244]
top_k =  500
Partition function (log Z): -8.110249852274599

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.6356504055756075
Position 337: 0.34518955258929207
Position 2242: 0.287920222015094
Position 3432: 0.19741589341572896
Position 3360: 0.1495402165346926
Position 3835: 0.03264667038945433
Position 3873: 0.029531132331971872
Position 3009: 0.029226842711481613
Position 3943: 0.026065011727959664
Position 2539: 0.020615034540069816
Position 2119: 0.01885469243282393
Position 2707: 0.01788215324322159
Position 396: 0.014636444567330504
Position 3356: 0.01274795158402308
Position 2102: 0.011309708707602393
Position 1508: 0.009327446123385761
Position 2879: 0.008769286411732318
Position 853: 0.007767613724860189
Position 617: 0.0060876002830234175
Position 4554: 0.005686054135409218
Position 2472: 0.00386793602690426
Position 3339: 0.0037534655675706737
Position 621: 0.003554960014025764
Position 890: 0.0034323649811937047
Position 1705: 0.0033550747444629652
Position 3368: 0.0023459465600857822
Position 2169: 0.0019715612782513045
Position 321: 0.0018950952087027541
Position 2052: 0.0018760303785095814
Position 4172: 0.0011857770480926478
Position 3310: 0.0009754448865652983
Position 358: 0.0009685916227049871
Position 3395: 0.0008449853009792166
Position 500: 0.0007903107085052242
Position 3353: 0.00046207589578316634
Position 2703: 0.00044952932150070003
Position 1894: 0.00041364579504109126
Position 1821: 0.00030881250456958706
Position 1826: 0.00024322050403226863
Position 681: 0.00017032349975450422
Position 596: 0.00016616083331260484
Position 1473: 0.00014848144362932956
Position 2872: 0.00013506149305156492
Position 2070: 9.671978613473334e-05
Position 1950: 8.743663176658258e-05
Position 1978: 8.739941349164675e-05
Position 182: 5.910622587430964e-05
Position 209: 5.791083742925166e-05
Position 748: 4.974139023042707e-05
Position 1829: 4.304643809262508e-05
Position 119: 3.8024106290231215e-05
Position 530: 3.114582511298141e-05
Position 610: 2.8915691441944543e-05
Position 1581: 2.601670030017792e-05
Position 348: 2.3168649413775725e-05
Position 346: 1.6610323462415393e-05
Position 507: 1.6214899278964345e-05
Position 30: 1.6193485590764636e-05
Position 1180: 1.1311430713969482e-05
Position 224: 9.824064138007506e-06
Position 1402: 9.736528189593693e-06
Position 789: 6.543077601694345e-06
Position 68: 6.326675638166423e-06
Position 1526: 6.194578667105047e-06
Position 558: 6.136667619076995e-06
Position 1610: 5.413446711203466e-06
Position 1271: 4.761730760572562e-06
Position 824: 4.7564641594513e-06
Position 1591: 3.976628674393636e-06
Position 44: 2.875291137571334e-06
Position 62: 1.7248975025075174e-06
Position 309: 1.1683035002897834e-06
Position 330: 4.226230822611631e-07
Position 412: 3.7282111454607334e-07
Position 1449: 3.039950865290946e-07
Position 256: 2.96142093336193e-07
Position 706: 2.9358634390249406e-07
Position 373: 1.738011962628579e-07
Position 535: 9.670596918320507e-08
Position 1234: 9.5293019864679e-08
Position 404: 1.737381017194852e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.5014635052372023
Position 3472: 0.22610493329109618
Position 1893: 0.20750367329048267
Position 4456: 0.13580343354850608
Position 5102: 0.09557753851753051
Position 3212: 0.09190481617525462
Position 2122: 0.07677786978881038
Position 2786: 0.055909873560579054
Position 3779: 0.051225269706894554
Position 2109: 0.04719813351646358
Position 2052: 0.040344285968768955
Position 2403: 0.03973128224217857
Position 4119: 0.03899762341689438
Position 514: 0.029223310766865837
Position 3823: 0.02622510027290827
Position 1976: 0.02571220112743249
Position 2505: 0.021387517276697302
Position 2605: 0.016502501179815852
Position 2758: 0.013890813601612598
Position 3540: 0.013786488816864652
Position 3800: 0.011264898401093806
Position 3935: 0.010597368727701255
Position 3636: 0.010389742856557346
Position 395: 0.009988529809814206
Position 3254: 0.008835650731697807
Position 1938: 0.008396194076291951
Position 1494: 0.007138752350548161
Position 5187: 0.00685215163076569
Position 3332: 0.006239375810092729
Position 4219: 0.005491376759535812
Position 1392: 0.005102253767296118
Position 2143: 0.004403521595077529
Position 3921: 0.004201941226470711
Position 2137: 0.003639168417833233
Position 3593: 0.0032150099521952016
Position 3150: 0.003196631095593431
Position 4027: 0.0029730575894090466
Position 2734: 0.0029724652472529955
