Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508 7729]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593 8115]
top_k =  500
Partition function (log Z): 12.763125705712774

Sorted 5' Splice Sites (High to Low Probability):
Position 1039: 0.9863161563246375
Position 7508: 0.979649967467011
Position 7100: 0.9631161636107628
Position 2660: 0.9495375251749929
Position 6361: 0.911011091965349
Position 98: 0.9040151258281178
Position 6946: 0.8443143156440274
Position 6606: 0.8070541148799873
Position 1291: 0.7816684137773229
Position 7729: 0.601778834768746
Position 1228: 0.16068944112614042
Position 3168: 0.062014876310827714
Position 4400: 0.05544748049629281
Position 4404: 0.055133912288073114
Position 5634: 0.04702778941767891
Position 2647: 0.04153122679729743
Position 2358: 0.039466678959322
Position 4622: 0.037474947319663374
Position 5006: 0.02956990102071138
Position 5865: 0.026152418029316435
Position 750: 0.02315824646568017
Position 4734: 0.022861535000194846
Position 4823: 0.021684603578129538
Position 208: 0.021681529345340542
Position 1324: 0.017012114860014124
Position 204: 0.016460863780378046
Position 150: 0.01631642233468783
Position 6111: 0.014605452124455721
Position 1796: 0.01392083607297796
Position 6729: 0.013863479144769661
Position 7639: 0.011146309647482998
Position 305: 0.011036317931155478
Position 7516: 0.008429413155157857
Position 3077: 0.008419060978054527
Position 225: 0.00762729870831154
Position 8010: 0.007611788434890669
Position 2946: 0.006093396316736304
Position 3932: 0.005998699285242576
Position 7502: 0.004623445015492682
Position 279: 0.004415398107711733
Position 1318: 0.003867778090835176
Position 2307: 0.0034844720895581918
Position 1800: 0.003472519491487116
Position 49: 0.0030219871073254405
Position 7237: 0.0028138381846661733
Position 1854: 0.002792841280411817
Position 7788: 0.002101154955372386
Position 7737: 0.0017709111744767508
Position 348: 0.0017194969922848323
Position 7169: 0.0015358710386738405
Position 691: 0.0014758503836486594
Position 704: 0.0014569791013090197
Position 2342: 0.0014335251192985872
Position 6927: 0.0014074731476708354
Position 128: 0.0013671690578338726
Position 177: 0.001287918388318356
Position 7887: 0.0010759019396898739
Position 7678: 0.0010234831002852302
Position 6723: 0.0007858556258948391
Position 934: 0.0007499601943152643
Position 780: 0.0006826712082465961
Position 6351: 0.0006821999544001742
Position 6388: 0.0006267817243841346
Position 189: 0.0005801966432603081
Position 7093: 0.0005411574582728693
Position 6393: 0.0005326409875671945
Position 557: 0.0005227067963757084
Position 3172: 0.000510286096105476
Position 7027: 0.0005064356864393512
Position 3449: 0.0004934318633911238
Position 6413: 0.00048340465802267513
Position 1358: 0.000427740425605709
Position 7960: 0.0004192523623033606
Position 6638: 0.00039751398426745937
Position 566: 0.00035967812392608613
Position 1818: 0.000351941154426509
Position 728: 0.00033934576406587303
Position 519: 0.0003241853686643569
Position 7301: 0.00028660954261152907
Position 7211: 0.00027175435899193007
Position 637: 0.0002427336925058921
Position 7862: 0.00022897488956305262
Position 1806: 0.00021632484713433384
Position 1830: 0.0002093524768221827
Position 6378: 0.0001983624872110542
Position 138: 0.00018858792822246278
Position 1019: 0.0001873543618108453
Position 7104: 0.00015792076082497274
Position 5917: 0.0001470710557104976
Position 607: 0.00014295221119572634
Position 5001: 0.00013775873250159706
Position 399: 0.00013297751561565686
Position 1048: 0.00013124135150155447
Position 7341: 0.00011835956210083731
Position 1054: 0.00011060714708453453
Position 4986: 0.00010942604674843832
Position 7309: 0.00010787419898585122
Position 512: 0.0001008423321885523
Position 7681: 9.494076403779956e-05
Position 715: 8.364913583909836e-05
Position 3953: 8.224959408168142e-05
Position 241: 8.110226734934477e-05
Position 272: 8.005279625979842e-05
Position 1479: 7.611932574536499e-05
Position 6836: 7.072853195995726e-05
Position 1222: 6.993011935164363e-05
Position 6551: 6.913137112776894e-05
Position 517: 6.831161692827564e-05
Position 2808: 6.091897552514844e-05
Position 7220: 5.4633650757454905e-05
Position 2251: 5.386563679147406e-05
Position 183: 5.2055307983003706e-05
Position 47: 5.113745049643409e-05
Position 7122: 4.824118551650312e-05
Position 534: 4.756446064847388e-05
Position 643: 4.727674009614391e-05
Position 8202: 4.153508877192514e-05
Position 1009: 4.135969241630372e-05
Position 7108: 3.9781991653025257e-05
Position 3958: 3.921554458871279e-05
Position 614: 3.76665993389625e-05
Position 136: 3.1435133632350655e-05
Position 2639: 2.8416055933359727e-05
Position 616: 2.6531911632500646e-05
Position 664: 2.483862528301236e-05
Position 7325: 2.471949994449709e-05
Position 586: 1.8570006619749257e-05
Position 3405: 1.824882154910528e-05
Position 3756: 1.7870563035060364e-05
Position 3498: 1.6165559009564382e-05
Position 7171: 1.611372218633509e-05
Position 999: 1.5521506385699082e-05
Position 7320: 1.4274121740359082e-05
Position 7531: 1.15934141889174e-05
Position 1043: 1.1138423394000233e-05
Position 1012: 1.0426436955698666e-05
Position 3965: 1.0214530343687182e-05
Position 980: 8.298597565924996e-06
Position 7045: 7.327855498095353e-06
Position 7161: 6.483873736705667e-06
Position 973: 6.406511282653241e-06
Position 975: 5.116692879886541e-06
Position 3413: 4.1052852221600895e-06
Position 942: 4.086931069116562e-06
Position 1021: 3.592392905849475e-06
Position 1379: 2.870924088118779e-06
Position 7492: 2.7425327556142894e-06
Position 893: 2.7178736798877665e-06
Position 868: 2.058055195505226e-06
Position 1045: 1.8766634788565657e-06
Position 807: 1.6290987416800713e-06
Position 7785: 9.238041859802185e-07
Position 7688: 5.689631965399815e-07
Position 7757: 5.653505675622095e-07
Position 2253: 5.319784954830979e-07
Position 2686: 2.3188826739811357e-07
Position 1056: 1.9420790539401674e-07
Position 478: 9.708725458295316e-08
Position 110: 1.973856447779411e-08
Position 181: 1.945254554942789e-08
Position 7802: 1.3935383660859696e-08
Position 86: 1.2212645997912434e-08
Position 309: 1.0426611574321372e-08
Position 295: 1.0140656947226591e-08
Position 233: 7.531830887276243e-09
Position 261: 3.2586930171660485e-09
Position 358: 2.4429341715147763e-09
Position 17: 2.0639329459052025e-09
Position 459: 6.58614609169316e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7429: 0.9855381147851557
Position 2518: 0.956389635575622
Position 7026: 0.9438501821032225
Position 1127: 0.9279214837493601
Position 6279: 0.8116350139729658
Position 6482: 0.7881721587021147
Position 6856: 0.7817247761205907
Position 822: 0.7658232065888774
Position 7593: 0.6607718779522781
Position 8115: 0.3982205838045544
Position 7861: 0.22784096886229283
Position 7618: 0.11296289153489933
Position 858: 0.10378778469565264
Position 7818: 0.09439033735705415
Position 4278: 0.08968459345566085
Position 6304: 0.07431040965323937
Position 779: 0.06270317761111918
Position 6683: 0.05121931468865352
Position 7625: 0.03928986969773792
Position 4662: 0.03349855620848248
Position 5817: 0.03176349027899055
Position 908: 0.03172641151053471
Position 2155: 0.030751226186769474
Position 5526: 0.0275788057663995
Position 8026: 0.025831160287335765
Position 4864: 0.02518170249596062
Position 7638: 0.02345480330253627
Position 4060: 0.021654825225741747
Position 2998: 0.019823122823071485
Position 589: 0.019084669317320575
Position 5573: 0.018433784091074934
Position 2853: 0.017661195863015053
Position 1148: 0.01722399910261263
Position 6775: 0.01688232439687879
Position 2540: 0.01661961894211788
Position 6285: 0.015977636918716773
Position 6528: 0.01594526376934137
Position 4517: 0.014346450518798654
Position 2475: 0.012230817675178746
Position 6820: 0.011554853135533309
Position 5958: 0.010931095207367273
Position 4513: 0.010646978188543495
Position 3048: 0.009249448675347811
Position 6648: 0.008973942926995479
Position 3043: 0.008925793527513132
Position 4403: 0.00832357321859268
Position 2768: 0.008159051224021859
Position 6486: 0.008073790726292681
Position 7821: 0.007317725806620646
Position 2294: 0.006886601035167161
Position 1706: 0.005923471152878169
Position 8202: 0.005802674594553488
Position 8187: 0.005527437383233465
Position 8118: 0.005499509731508981
Position 1633: 0.00546749129985807
Position 7345: 0.005435347129653798
Position 1129: 0.005346730699808932
Position 746: 0.004872142845239677
Position 3849: 0.00487190992213497
Position 1218: 0.004807425995316662
Position 4566: 0.004776690709677248
Position 6195: 0.004326481741021264
Position 1651: 0.004265359239997997
Position 2274: 0.003996288275063786
Position 4532: 0.003737120004983772
Position 7433: 0.0037217314472905256
Position 3081: 0.0036314812755322153
