Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  500
Partition function (log Z): -29.950520808311346

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9996146510185122
Position 13828: 0.9995924599899644
Position 14404: 0.9624873093265476
Position 28439: 0.9183961917562988
Position 6986: 0.7354144874850411
Position 31600: 0.3780601517106789
Position 17374: 0.2817767301082109
Position 12100: 0.27300104834663885
Position 15538: 0.26479696390671464
Position 16075: 0.21992431329317622
Position 15569: 0.19552995510153456
Position 13279: 0.14299712469595408
Position 17301: 0.1187467139960216
Position 36611: 0.10182619166064316
Position 16081: 0.09275980577157295
Position 20540: 0.08279558614124008
Position 33660: 0.07823715883390601
Position 28443: 0.06368685323827439
Position 3272: 0.060152484532757296
Position 17382: 0.049413628222541146
Position 5504: 0.04905725243739865
Position 13312: 0.047716926098712954
Position 28812: 0.04743596071168227
Position 2536: 0.041471652482177594
Position 20533: 0.035902232043721505
Position 691: 0.03150327801482354
Position 3390: 0.02122277858859817
Position 6462: 0.015720780094540872
Position 6307: 0.013712454850305754
Position 1213: 0.012658782027301791
Position 5451: 0.012533576625219518
Position 3013: 0.008986807660869291
Position 2941: 0.008178843608836051
Position 17568: 0.007480008046884206
Position 18184: 0.007477123491332096
Position 3382: 0.007043472059954025
Position 28460: 0.0016333233856808006
Position 415: 0.0007892814882897471
Position 796: 0.0003007183143413296
Position 534: 0.0001369021152103473
Position 3268: 0.00012606454595555865
Position 3292: 0.00012584305251655235
Position 1916: 0.00010538432128757526
Position 706: 0.00010090349703694508
Position 1451: 8.482322031442013e-05
Position 2321: 8.378131721906894e-05
Position 1739: 8.367148420240855e-05
Position 215: 7.557763251460712e-05
Position 377: 5.9160453472540506e-05
Position 3001: 5.831443274326761e-05
Position 1762: 5.592876317805154e-05
Position 701: 5.462043051664507e-05
Position 911: 5.348295670497674e-05
Position 677: 4.981319819380256e-05
Position 922: 4.750914067130767e-05
Position 2468: 4.444410405978012e-05
Position 49: 3.81428571919794e-05
Position 2907: 3.083062067170472e-05
Position 1161: 2.7804712837486074e-05
Position 1960: 2.0198231234367824e-05
Position 19: 4.864436807982256e-06
Position 236: 3.5743934018280773e-06
Position 432: 1.8598582935426557e-06
Position 243: 1.6323454389315295e-06
Position 117: 1.0537108329526686e-06
Position 590: 1.0157987939645372e-06
Position 485: 7.200251005905793e-07
Position 963: 5.849651723542681e-07
Position 179: 4.339280473645877e-07
Position 147: 3.6787934882008676e-07
Position 198: 2.3622600693543935e-07
Position 328: 1.649505594961147e-07
Position 448: 1.4323610134402793e-07
Position 453: 1.3391060023543865e-07
Position 402: 8.03324337117975e-08
Position 325: 7.247697996848647e-08
Position 165: 6.477664362333736e-08
Position 428: 2.95347805496823e-08
Position 338: 2.8784384454031763e-08
Position 552: 2.4263483679387963e-08
Position 647: 9.964998915176208e-09
Position 516: 1.4523711333433172e-11

Sorted 3' Splice Sites (High to Low Probability):
