Gene = Ankrd27
index = 122
Annotated 5SS: [  126  5639 14182 15403 16339 17371 17509 17658 18046 19661 20936 22210
 26312 28339 28867 29720 30696 33269 34174 34419 36106 39523 41358 42303
 45061 46805 50066 50359]
Annotated 3SS: [ 5507 14070 15245 16183 17310 17454 17591 17968 19538 20856 22076 26218
 28210 28783 29603 30602 33070 34113 34298 36060 39402 41159 42182 44898
 46692 49986 50285 51769]
SMsplice 5SS: [  126  5639  6743  7214 14182 15403 17371 17509 17658 18046 19661 22210
 26312 28867 29101 29720 30696 33269 34174 34419 39523 41358 42303 45061
 46805 50066 50359 52041]
SMsplice 3SS: [ 5507  6674  7060 14070 15245 17310 17454 17591 17968 19538 22076 26218
 28783 28978 29603 30602 33070 34113 34298 39402 41159 42182 44898 46692
 49986 50285 51769 52139]
top_k =  500
Partition function (log Z): 38.033027600528946

Sorted 5' Splice Sites (High to Low Probability):
Position 45061: 0.9924559738674261
Position 17658: 0.9862638829749645
Position 42303: 0.9718108239321765
Position 17509: 0.9704836501911845
Position 29720: 0.9702435495798447
Position 26312: 0.9647964615043703
Position 30696: 0.94790941777076
Position 39523: 0.9380257394656139
Position 18046: 0.9234871491482068
Position 7214: 0.8941347877448111
Position 46805: 0.8919326993210073
Position 28867: 0.8859741547879962
Position 34174: 0.8812065904650652
Position 15403: 0.8771692649296885
Position 50359: 0.8522954052138357
Position 34419: 0.8068974482276832
Position 14182: 0.8013910476005354
Position 50066: 0.7983277826485089
Position 22210: 0.7857549588748935
Position 19661: 0.7536021601281759
Position 41358: 0.719425024743361
Position 6743: 0.7183652862585453
Position 29101: 0.7094179620782401
Position 5639: 0.6424820634775233
Position 33269: 0.5853583634864173
Position 9101: 0.5156600882128807
Position 52041: 0.47610273486517474
Position 24482: 0.4699162529692312
Position 28339: 0.45273574988783505
Position 20304: 0.4299061090647425
Position 20078: 0.4285263333028002
Position 20936: 0.4263364565596934
Position 17371: 0.40428158588124913
Position 126: 0.32647634886101634
Position 25904: 0.3116622753628699
Position 52003: 0.306597425851037
Position 18410: 0.3026806059970154
Position 17: 0.27476809354146203
Position 10748: 0.2567335587554052
Position 25626: 0.23832132239628845
Position 16343: 0.21923097396839628
Position 33123: 0.2180341799888603
Position 36106: 0.21168415957584447
Position 5686: 0.18550070834831153
Position 34377: 0.16644700750915312
Position 51206: 0.15809396523769823
Position 43538: 0.15620987940308803
Position 34563: 0.1432671402754033
Position 16339: 0.1320448327533966
Position 25962: 0.11827066800836493
Position 30997: 0.11642346948436366
Position 22215: 0.11195702377038608
Position 5661: 0.10896502319454185
Position 28530: 0.10838955135315781
Position 12300: 0.10522039223384876
Position 52237: 0.1037411962509707
Position 104: 0.10218819812171162
Position 50374: 0.09399962383595677
Position 47078: 0.09251959317284716
Position 2712: 0.08968263156431082
Position 181: 0.0864495847131233
Position 47936: 0.06804040068136852
Position 52049: 0.06790389272374397
Position 16234: 0.06682673933284602
Position 39651: 0.06313545499806159
Position 43365: 0.06273005019905255
Position 47851: 0.05630778417861695
Position 85: 0.05475936451849927
Position 46510: 0.05346055038076785
Position 13674: 0.05322132105896317
Position 25920: 0.050272557493787014
Position 24582: 0.050215403357985765
Position 41296: 0.04886974967312461
Position 40335: 0.04867061371076498
Position 5618: 0.04852424193255592
