Gene = Ube2m
index = 1158
Annotated 5SS: [ 653 1708 1840 2062 2432]
Annotated 3SS: [1612 1800 1957 2367 2518]
SMsplice 5SS: [ 653 1708 2062 2432]
SMsplice 3SS: [1612 1800 2250 2518]
top_k =  500
Partition function (log Z): -2.2749108038016557

Sorted 5' Splice Sites (High to Low Probability):
Position 1708: 0.9094234281838265
Position 2432: 0.7880923486214673
Position 2062: 0.7485545728332169
Position 1840: 0.40946150613782367
Position 653: 0.3387454918473563
Position 98: 0.30691014836607433
Position 2106: 0.17466555375814505
Position 108: 0.1474045920126017
Position 1861: 0.14258662268005143
Position 2732: 0.1156792707405441
Position 1156: 0.09399433996804907
Position 679: 0.09140495025912565
Position 181: 0.06519690934414418
Position 2661: 0.03745045798417074
Position 1958: 0.031329495229113775
Position 1883: 0.023018225158304272
Position 719: 0.022499200092687383
Position 1690: 0.018163036513851493
Position 733: 0.015716905850274014
Position 2616: 0.015147151707001438
Position 1058: 0.01183130652073582
Position 443: 0.01183075925642002
Position 1714: 0.010367994339758452
Position 2737: 0.007020416047077943
Position 450: 0.0068368756427334525
Position 762: 0.0066523758633059244
Position 390: 0.00457057166363006
Position 340: 0.00436093380425857
Position 1368: 0.004244430215375893
Position 1991: 0.0030273557822689825
Position 1697: 0.0027440460209593094
Position 659: 0.002685722906962987
Position 728: 0.0023824069517951784
Position 939: 0.0015570802830078712
Position 1016: 0.001496090113015567
Position 1177: 0.0013469764943299812
Position 2419: 0.0013112005832693928
Position 911: 0.0013036172059374095
Position 2163: 0.0013011835127405061
Position 2441: 0.0012826361844620565
Position 1239: 0.001278493621215486
Position 1283: 0.0010674901553261594
Position 2597: 0.0010410894324304886
Position 980: 0.000960095083898663
Position 1520: 0.0008861920320759341
Position 2629: 0.0008783519640234652
Position 2436: 0.0007487697921644195
Position 204: 0.0007312351983087237
Position 216: 0.0007056249648557485
Position 767: 0.000643140584451892
Position 2561: 0.00044886934256417545
Position 1039: 0.00041674612908463557
Position 624: 0.000312030503354534
Position 989: 0.0002655676476379253
Position 742: 0.0002610333155955207
Position 280: 0.0002217367312937594
Position 725: 0.00022142464051414304
Position 309: 0.00020869609816394477
Position 2941: 0.0001830922412663087
Position 2235: 0.00017106838154557624
Position 2299: 0.00016305664894587598
Position 2619: 0.00011786647237650878
Position 1853: 0.00011191531316844102
Position 1821: 7.312964981463057e-05
Position 1851: 6.121826662891199e-05
Position 385: 4.756950151431549e-05
Position 2294: 3.33096415024137e-05
Position 1844: 3.140764338654345e-05
Position 492: 2.674556391684853e-05
Position 501: 1.8036068928695588e-05
Position 1276: 6.821119967372595e-06
Position 1163: 4.029380424150491e-06
Position 1968: 3.2063074373310305e-06
Position 745: 1.8747626633024958e-06
Position 16: 1.8504330134681855e-06
Position 929: 1.8226015765991097e-06
Position 848: 1.5248162487683206e-06
Position 689: 1.5091099241534052e-06
Position 1064: 1.0305910986924478e-06
Position 672: 9.32991324989799e-07
Position 1869: 9.486430514426051e-09
Position 1764: 6.8687094543032105e-09
Position 44: 2.8474188238519967e-09
Position 2143: 2.7553484914847227e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1800: 0.9362326467427649
Position 1612: 0.9207266053375646
Position 2518: 0.9030351460155455
Position 1957: 0.41102165582960226
Position 2250: 0.3987651553622297
Position 2367: 0.3080574830500353
Position 2799: 0.19493741191658562
Position 1990: 0.1370301028545636
Position 2183: 0.07894463187481272
Position 570: 0.04053442755085284
Position 567: 0.03485623893821855
Position 542: 0.02923136718166836
Position 2061: 0.028459282115945
Position 2335: 0.024591135721900026
Position 1953: 0.02021061709192253
Position 2521: 0.012759158391253552
Position 2273: 0.009848012958111819
Position 1638: 0.009540876078537508
Position 1078: 0.009192774599819884
Position 573: 0.009130635254987496
Position 2299: 0.008432274480845532
Position 1996: 0.006158856057778181
Position 979: 0.005998824193733833
Position 2308: 0.005372922348567746
Position 1561: 0.005324198561654177
Position 1089: 0.003872439809463804
Position 1652: 0.0032805245111991142
Position 2305: 0.0032650211784462117
Position 1015: 0.003065880465170377
Position 973: 0.0028113317503578655
Position 840: 0.002767563856527525
Position 901: 0.002754389831985638
Position 2861: 0.002685114418858445
Position 1436: 0.0017924593383232966
Position 2569: 0.0014700406294843173
Position 1130: 0.0014080024453258224
Position 2685: 0.0012271879341409133
Position 2092: 0.0012213868713912368
Position 1660: 0.0010784346764856638
Position 339: 0.000882455420692972
Position 2320: 0.0008123493621887557
Position 2969: 0.0007081379222284844
Position 910: 0.0006583044114425212
Position 2888: 0.000658069764102557
Position 2035: 0.000640996331841199
Position 3000: 0.0006144696174032087
Position 576: 0.0005800567710477324
Position 588: 0.0005288702889704398
Position 3010: 0.0005123887798072057
Position 1228: 0.00048070521099755894
