Gene = Prpf3
index = 858
Annotated 5SS: [  137  2442  4323  6971  8121  8511 10961 11700 15216 19472 20242 20532
 21802 22133 23325]
Annotated 3SS: [ 2247  4191  6823  8036  8289 10653 11532 15135 19327 20141 20417 21682
 22048 23262 24919]
SMsplice 5SS: [  137  2351  4323  6191  6971  8121  8511 10961 11700 15216 19472 20242
 20470 21515 21802 22133]
SMsplice 3SS: [ 2247  4191  6094  6823  8036  8317 10653 11532 15135 19327 20141 20359
 21421 21631 22048 24919]
top_k =  500
Partition function (log Z): 25.360426633032187

Sorted 5' Splice Sites (High to Low Probability):
Position 4323: 0.9912590459848777
Position 8121: 0.9909968596527731
Position 20242: 0.9407844515213171
Position 15216: 0.8993888420164088
Position 11700: 0.8814519584210009
Position 8511: 0.8562974138399703
Position 137: 0.839995766115064
Position 10961: 0.8356076631360865
Position 19472: 0.7836301719553919
Position 6971: 0.780949228608954
Position 2351: 0.7694068785608088
Position 21802: 0.7297880519846829
Position 6512: 0.5891818180197465
Position 20470: 0.5618971266661529
Position 6191: 0.5571122247641613
Position 21515: 0.5100839942174946
Position 22133: 0.4872334784644219
Position 20532: 0.3967824304754842
Position 23325: 0.366799265574548
Position 13453: 0.15703375692981378
Position 4023: 0.1562361503048914
Position 19501: 0.1501750907831531
Position 11431: 0.11441292801044235
Position 8470: 0.10504073141293636
Position 2442: 0.10140113660405166
Position 13532: 0.09821542959278287
Position 323: 0.09612289013578522
Position 20683: 0.08187286601853015
Position 22143: 0.08102274284150966
Position 16827: 0.08042254333653542
Position 18056: 0.07966547293222095
Position 6920: 0.07058618393665356
Position 17151: 0.059781879527633724
Position 828: 0.057686029716579434
Position 10739: 0.05527258658479072
Position 19505: 0.055045392888713685
Position 3303: 0.05037977364962226
Position 25234: 0.04403558577147185
Position 23462: 0.04377567161004543
Position 11725: 0.04302834554230326
Position 18599: 0.039623688440097234
Position 20256: 0.0396156099130122
Position 5200: 0.036894396435234435
Position 566: 0.0346460961637211
Position 7440: 0.03419396876659595
Position 6998: 0.030330062902141647
Position 8571: 0.030170137052205035
Position 13577: 0.02950893615863981
Position 21259: 0.02768805960148429
Position 6902: 0.027518959325740364
Position 8750: 0.024836373614386623
Position 7318: 0.024320093066684288
Position 1548: 0.023584245615364926
Position 9259: 0.02180695621611905
Position 1189: 0.020577487226709597
Position 22176: 0.020171341507415116
Position 763: 0.01869924173961679
Position 417: 0.01819188135244682
Position 16865: 0.018047853470293408
Position 8698: 0.0177986946171617
Position 10439: 0.017282693668539417
Position 2848: 0.016262950460796104
Position 2505: 0.015442279994868012
Position 3293: 0.014462144435301751
Position 23785: 0.014044510104413776
Position 9985: 0.013126358676090128
Position 176: 0.012756439416265532
Position 2387: 0.012404110470100394
Position 16529: 0.011539460177328448
Position 4089: 0.011323626492501647
Position 23049: 0.01000655056252541
Position 20251: 0.009612551227870119
Position 9112: 0.00943443396101433
Position 24987: 0.009225836275942876
Position 9790: 0.008522754211771885
Position 652: 0.008169807674857529
Position 1446: 0.007723766419298832
Position 21789: 0.007678504055606348
Position 3675: 0.00745664982170501
Position 17486: 0.007292433967449334
Position 20783: 0.006832646863183865
Position 15313: 0.006368192261256134
Position 1136: 0.006345265633815449
Position 5790: 0.006340138718131012
Position 10452: 0.006310284651592736
Position 361: 0.006084173260399128
Position 17393: 0.005880855301746771
Position 7731: 0.005522256753952316
Position 23945: 0.00526147243661684
Position 7772: 0.004819492499902346
Position 7875: 0.004815487550366658
Position 11362: 0.004745677332722187
Position 3646: 0.004431966144678306
Position 8162: 0.004213359393229619
Position 13438: 0.004148493798602609
Position 40: 0.004062292116327539
Position 4333: 0.004047403138388156
Position 20512: 0.003926817719580815
Position 2535: 0.0038791063244665415
Position 6635: 0.0038790684129396524
Position 7442: 0.003851962050683547
Position 3062: 0.003495060893146279
Position 15241: 0.0034874515652698274
Position 5080: 0.003314795552680391
Position 20201: 0.003300663549350318
Position 23407: 0.0031607886492869145
Position 11857: 0.0030779759908161736
