Gene = Ackr1
index = 95
Annotated 5SS: [113]
Annotated 3SS: [572]
SMsplice 5SS: [113]
SMsplice 3SS: [305]
top_k =  500
Partition function (log Z): -5.377598897879902

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9965492423566192
Position 948: 0.060570541928647394
Position 531: 0.02147496370330921
Position 953: 0.014574119815862733
Position 722: 0.010424849831409913
Position 1272: 0.008136132274927505
Position 706: 0.006816081127578782
Position 315: 0.005331821138690531
Position 106: 0.003337084406179536
Position 380: 0.0018509242027447024
Position 319: 0.0015862886552044208
Position 667: 0.001268362507881141
Position 569: 0.0006384401109803346
Position 1341: 0.00024448220579876114
Position 848: 0.0001978674772989948
Position 425: 9.497296000612472e-05
Position 855: 4.258928778069938e-05
Position 573: 4.041065771455043e-05
Position 233: 2.296965088264939e-05
Position 396: 8.1899506755115e-06
Position 751: 6.518227171932943e-06
Position 608: 3.3631999343983306e-06
Position 102: 3.061531860315824e-06
Position 119: 3.058161184869351e-06
Position 562: 2.773227871919481e-06
Position 753: 2.5917045805316934e-06
Position 560: 2.3106741050673897e-06
Position 772: 2.1380183019553205e-06
Position 388: 2.128086869097748e-06
Position 549: 2.017926042611907e-06
Position 63: 1.5270140459029185e-06
Position 150: 1.3509568120541816e-06
Position 869: 1.2451353515758257e-06
Position 1024: 1.199605156148112e-06
Position 117: 5.341836901316507e-07
Position 323: 3.924188929624905e-07
Position 52: 3.0194543087867383e-07
Position 635: 1.7148649134084798e-07
Position 130: 1.5305142361662226e-07
Position 87: 1.1363547591112291e-07
Position 6: 1.0953098835779316e-07
Position 309: 8.248774760495468e-08
Position 226: 4.1333849092870293e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 305: 0.2929360113396172
Position 1147: 0.12768247338067537
Position 721: 0.10599742823020769
Position 357: 0.0978225619487608
Position 818: 0.07843629523462803
Position 179: 0.07584180598424496
Position 622: 0.07308035679103098
Position 572: 0.07135767399609307
Position 233: 0.039890886777471726
Position 405: 0.029923907703974184
Position 799: 0.023320313792573318
Position 751: 0.01354779042115886
Position 1074: 0.011197374239992126
Position 379: 0.009905195292756602
Position 1227: 0.009634585870535745
Position 1086: 0.008126694609703104
Position 1012: 0.006758191382055531
Position 1385: 0.006451211977800596
Position 987: 0.0055281094671573005
Position 1475: 0.005255485013384881
Position 1382: 0.0049598340257144945
Position 591: 0.00431099674385994
Position 642: 0.00382387014490858
Position 1149: 0.003601090674374998
Position 975: 0.0028108598463885827
Position 900: 0.0027811533898456017
Position 1413: 0.002612691484775991
Position 1054: 0.0025993064609667214
Position 882: 0.0021336396904755857
Position 846: 0.0019214564050624421
Position 1345: 0.0012344382426137904
Position 417: 0.001041842397219323
Position 1516: 0.0007222251966230333
Position 309: 0.0006546184741028387
Position 500: 0.0006217595999355645
Position 1545: 0.0005781234539278705
Position 1095: 0.00046102233351502035
Position 829: 0.0004148879297253263
Position 874: 0.0004030963532444424
Position 1232: 0.00039484881071145977
Position 1108: 0.00033987376385010917
Position 1416: 0.00025705090659978975
Position 1486: 0.000250472815196552
Position 1597: 0.00023746524305788877
Position 530: 0.00022540030439071026
Position 1520: 0.00020654970138268857
Position 676: 0.000205508074596385
Position 919: 0.00015666871860059792
Position 596: 0.00011141922288130313
Position 608: 0.00010569347131859707
Position 910: 7.415613852867262e-05
Position 537: 7.320059153862626e-05
Position 772: 5.298298215254179e-05
Position 517: 3.44747479946869e-05
Position 667: 3.3681944565106976e-05
Position 318: 2.8496971479749977e-05
Position 924: 2.839432126428312e-05
Position 687: 2.7915675635837946e-05
Position 852: 1.0541297911639681e-05
Position 848: 5.7619902589386456e-06
Position 855: 5.44744440163879e-06
Position 461: 1.7371009430440128e-07
Position 315: 5.986674364766087e-08
Position 87: 1.1493690380435654e-08
Position 80: 1.2827237168565099e-09
Position 117: 7.976674610605813e-13
