Gene = Zg16
index = 1203
Annotated 5SS: [  43  757 1049]
Annotated 3SS: [ 694  915 2075]
SMsplice 5SS: [  43 1049]
SMsplice 3SS: [ 915 1552]
top_k =  500
Partition function (log Z): -4.707651495135767

Sorted 5' Splice Sites (High to Low Probability):
Position 1049: 0.9131380216969097
Position 43: 0.8337529934948628
Position 757: 0.27595062512687646
Position 1824: 0.22161311591165167
Position 464: 0.13128622231244233
Position 1018: 0.053990686671837144
Position 2083: 0.04836664184078468
Position 127: 0.04750847448630437
Position 1441: 0.013025693997689894
Position 1069: 0.01251395484476682
Position 840: 0.0040377329772805625
Position 1432: 0.0035258422533247374
Position 359: 0.003267959782889811
Position 855: 0.002191398989692209
Position 111: 0.0017244864428262255
Position 1044: 0.0016911105660135906
Position 1891: 0.0014369391910575198
Position 1854: 0.0014109671744319634
Position 301: 0.0010393344795533793
Position 955: 0.0008475135020361603
Position 607: 0.0007229638597286855
Position 799: 0.0005365201850244485
Position 1026: 0.0005196119251836206
Position 837: 0.0005125892881601119
Position 205: 0.0003941160434059141
Position 216: 0.0003638293409414073
Position 1865: 0.00034159067906450245
Position 639: 0.00025359658609518164
Position 1436: 0.00024118594401415487
Position 2113: 0.0002194052758184274
Position 234: 0.0002172059654059113
Position 157: 0.00021131259350844696
Position 559: 0.00019349208314006994
Position 1470: 0.00018829223473002215
Position 1936: 0.00017656680556427397
Position 196: 0.00017637177898666785
Position 820: 0.00015096042653368042
Position 711: 0.000110003309598651
Position 1622: 0.00010848479736371003
Position 1610: 9.868528645268458e-05
Position 93: 8.706114406608374e-05
Position 761: 7.200495993596679e-05
Position 427: 6.980762081233806e-05
Position 152: 6.24824733486679e-05
Position 404: 6.011035863089335e-05
Position 704: 5.349556487528361e-05
Position 1323: 3.8847536472162994e-05
Position 142: 3.8082918366764755e-05
Position 251: 3.70753981736196e-05
Position 468: 3.471338608387338e-05
Position 723: 2.2227884029899884e-05
Position 1360: 1.8748389994048378e-05
Position 1960: 3.88798014040559e-06
Position 47: 3.19956961773261e-06
Position 1738: 2.5185906553793738e-06
Position 329: 2.3597049815843212e-06
Position 1404: 1.820039306647431e-06
Position 331: 1.5988035470551657e-06
Position 338: 1.0005366359657095e-06
Position 1055: 4.250004280980803e-07
Position 1063: 3.0545666704405775e-07
Position 1189: 8.434273766709337e-08
Position 1153: 4.613101706106236e-08
Position 317: 2.456344321802713e-08
Position 320: 1.5565914748384255e-08
Position 1461: 8.620436748516026e-09
Position 1434: 6.738632506771923e-09
Position 1371: 5.2403497597026325e-09
Position 1342: 4.388879374454919e-09
Position 429: 1.6325230992832292e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 915: 0.9245713553733295
Position 1697: 0.35152912736886954
Position 1552: 0.24709359773833553
Position 694: 0.17324443157398725
Position 2075: 0.15307432143514224
Position 2175: 0.124802961992808
Position 1946: 0.08882207890737365
Position 1273: 0.07126760737891635
Position 1648: 0.06629655694439665
Position 358: 0.05561647968498864
Position 1291: 0.04382289568969245
Position 940: 0.03704506119313526
Position 540: 0.026790256404825456
Position 2315: 0.023436614215228985
Position 2082: 0.020435613525926852
Position 920: 0.01891654622079873
Position 329: 0.014649799201679428
Position 2417: 0.009576273420713793
Position 896: 0.00924934761913272
Position 1773: 0.008791535395436307
Position 2009: 0.00673896512098332
Position 1432: 0.006543271116708618
Position 632: 0.0064928759659936205
Position 2338: 0.0062694515709679636
Position 1823: 0.006127536386468731
Position 300: 0.005679286262204753
Position 2208: 0.0051059217264620635
Position 508: 0.005022065713459315
Position 2229: 0.004546648892158549
Position 281: 0.00436147838116577
Position 700: 0.004169343792250541
Position 2254: 0.004098041688571169
Position 1992: 0.003653241491384569
Position 2116: 0.002478266744286825
Position 2127: 0.0023278258765143415
Position 723: 0.002305331887073134
Position 992: 0.0018560246970015756
Position 1396: 0.0018555234391892561
Position 1980: 0.0016086026674726902
Position 1170: 0.0015625732605567355
Position 2187: 0.0014586355425309332
Position 1719: 0.0014314991282750968
Position 2098: 0.0014133688966421695
Position 1502: 0.0013711006184149168
Position 402: 0.001273527158065449
Position 634: 0.0012418170232197684
Position 310: 0.0011167688240708163
Position 291: 0.001093211379448168
Position 1236: 0.0010650066743338141
Position 1967: 0.0010107609482403225
Position 1976: 0.0009789131010171986
Position 757: 0.0008782361848902501
Position 1563: 0.0008460215311213605
Position 544: 0.0008160153594818096
Position 1997: 0.0007926537459148566
Position 1088: 0.0007742695293633094
Position 1706: 0.0006667435800770775
Position 1470: 0.0006182984513927237
Position 1592: 0.0006052974817040046
Position 576: 0.0005323749293144478
Position 572: 0.0005006790488431542
Position 1709: 0.0004960637388219988
Position 1521: 0.0004919543980181332
Position 1959: 0.0004662326351220191
Position 2470: 0.0004322853410780619
Position 214: 0.0004102170887380088
Position 2260: 0.00036271246423382803
Position 879: 0.00034534787136077187
Position 2372: 0.00033580326511847304
Position 925: 0.00031309369194264025
Position 611: 0.00027411027131056987
Position 945: 0.00023548754824328027
Position 467: 0.00019769234025294132
Position 478: 0.00018689689334052559
Position 1314: 0.00018432207112247266
Position 665: 0.000123310708594932
Position 1531: 0.00011875070685228386
Position 448: 0.00011034032749041074
Position 1360: 0.0001056492481770766
Position 595: 0.00010518710153607793
Position 437: 9.558965355858856e-05
Position 587: 9.274443223233359e-05
Position 954: 8.74999969119238e-05
Position 463: 8.74030506661033e-05
Position 117: 7.612253585833637e-05
Position 603: 7.086142695705968e-05
Position 815: 6.682013138522186e-05
Position 168: 5.864615132967819e-05
Position 229: 4.970463608453779e-05
Position 648: 4.699661690264616e-05
Position 639: 4.146470141873408e-05
Position 453: 2.740286534711792e-05
Position 947: 2.635116305849478e-05
Position 407: 2.6093411716820033e-05
Position 131: 2.4776596188032768e-05
Position 1033: 2.43686346583922e-05
Position 258: 2.152109979590996e-05
Position 196: 1.4308940990153123e-05
Position 642: 1.3250298299343343e-05
Position 960: 1.269604893523032e-05
Position 607: 1.219927870273586e-05
Position 850: 1.1645149771971083e-05
Position 404: 1.052264831889203e-05
Position 774: 1.0319483652777349e-05
Position 1677: 8.309492881820222e-06
Position 149: 8.188949942495312e-06
Position 867: 7.809925028243266e-06
Position 518: 7.380840434611937e-06
Position 1356: 2.311317625835514e-06
Position 369: 2.236023690589682e-06
Position 234: 2.205399672010212e-06
Position 761: 2.0824587823458865e-06
Position 1599: 1.6322675127324337e-06
Position 142: 7.072666514996433e-07
Position 210: 3.7354319853936184e-07
Position 418: 2.5927059181687205e-07
Position 427: 1.399200096387377e-07
Position 420: 1.302505854030076e-07
