Gene = Nop53
index = 759
Annotated 5SS: [ 245  785 3286 3900 4335 5937 6346 6621 6986 7164 7723 7901]
Annotated 3SS: [ 719 3176 3699 4263 5840 6240 6419 6809 7096 7645 7843 8184]
SMsplice 5SS: [ 245  557  785 3286 4335 5937 6346 6621 6986 7164 7723 7901]
SMsplice 3SS: [ 420  719 3176 4263 5840 6240 6419 6809 7096 7645 7843 8184]
top_k =  500
Partition function (log Z): 30.45970083061515

Sorted 5' Splice Sites (High to Low Probability):
Position 6346: 0.9914710417689155
Position 4335: 0.9877917779751384
Position 7723: 0.9856751693094447
Position 5937: 0.975870208305953
Position 3286: 0.9754653873864018
Position 785: 0.9556021684224495
Position 245: 0.9540563953355667
Position 6621: 0.9372058967798939
Position 6986: 0.9332148922184096
Position 7901: 0.9167186282783912
Position 557: 0.7611818414388415
Position 2090: 0.5609055025743903
Position 7164: 0.47905912923129784
Position 3900: 0.42366586165297937
Position 3924: 0.19135426912441933
Position 5592: 0.187616708051588
Position 1838: 0.16829942959303432
Position 4561: 0.15535793308288975
Position 7323: 0.12841890509726375
Position 4193: 0.09715430210400078
Position 1744: 0.07889484084825114
Position 8550: 0.034266702700422556
Position 5458: 0.02830534393418068
Position 4453: 0.02548757581310375
Position 7328: 0.022937924271846866
Position 4896: 0.022755228393508176
Position 2548: 0.02170043644602153
Position 323: 0.021456008810028085
Position 6469: 0.020620675718887083
Position 576: 0.019282875197750026
Position 1160: 0.017827496072297423
Position 7891: 0.015358792838943001
Position 46: 0.014499133794616302
Position 6093: 0.014240992112911308
Position 4036: 0.012701108213072786
Position 4870: 0.012588172383006859
Position 2440: 0.012066450768810147
Position 607: 0.011950290339747767
Position 6099: 0.010800286382451587
Position 839: 0.010367320885750559
Position 4550: 0.010229564351841185
Position 2970: 0.009780218519261908
Position 7905: 0.009237130615511891
Position 7317: 0.008978704261322091
Position 6888: 0.008267508421108282
Position 5889: 0.007347127536475998
Position 7179: 0.006525838818780387
Position 3040: 0.006218896389028638
Position 8185: 0.005914452986451429
Position 4565: 0.0053954004584960856
Position 5400: 0.005380061522009479
Position 7341: 0.005285355520930466
Position 7753: 0.005281665379967853
Position 1785: 0.005221891995156773
Position 5322: 0.004000429554837739
Position 4554: 0.0037337189926308035
Position 7766: 0.003689875119351849
Position 7401: 0.0035238584518928716
Position 452: 0.0034099255400369625
Position 5253: 0.0030483084926419377
Position 5948: 0.0028618224140596867
Position 1565: 0.0028471754686448555
Position 5874: 0.0028254051641775275
Position 5571: 0.0027757231554920393
Position 343: 0.0026478561888905092
Position 8060: 0.0026436491461518693
Position 6731: 0.002573064131061777
Position 6673: 0.002431060200444064
Position 8122: 0.0023701946485483075
Position 277: 0.00232693910015737
Position 8066: 0.0023179466705142058
Position 4361: 0.002202849290608371
Position 4900: 0.002132969310584031
Position 7967: 0.0020867879150408626
Position 5584: 0.002005688300428444
Position 542: 0.0019901121821113347
Position 4613: 0.001926377137648911
Position 7349: 0.0019227120241193934
Position 5975: 0.0018941140411415352
Position 7758: 0.0017972942663314264
Position 3027: 0.0017905849627379473
Position 7950: 0.001685724279732286
Position 619: 0.0016722550322434992
Position 3239: 0.0016222706959620951
Position 3441: 0.0016070650765804193
Position 1643: 0.0015561458767749268
Position 4329: 0.0014806363863537617
Position 7019: 0.001280504638364045
Position 294: 0.001273421967360136
Position 1253: 0.001081373652222394
Position 6514: 0.0010698047322794185
Position 3937: 0.0010619831268092828
Position 7097: 0.0010568620486963787
Position 198: 0.0010442167328576486
Position 3794: 0.0010158095540008217
Position 4120: 0.0009715898823722015
Position 5203: 0.0008181692388591934
Position 191: 0.0007919336616073577
Position 3318: 0.0007801218497650508
Position 3031: 0.0007662032205433967
Position 6753: 0.0006935071204673422
Position 4498: 0.0006098779057003407
Position 609: 0.0005823727855900243
Position 650: 0.0005775442959437122
Position 2695: 0.0005286975501522281
Position 7738: 0.0005156011235367707
Position 219: 0.0004611452060553447
Position 34: 0.00045582508374798265
Position 7284: 0.0003421639424807067
Position 561: 0.0002745060653807671
Position 3904: 0.0002684829086143613
Position 6677: 0.0002616219003927851
Position 4086: 0.0002533188378990261
Position 6544: 0.00024336787722813535
Position 7093: 0.0002359496367429557
Position 7922: 0.00023484157430017568
Position 7940: 0.0002221555537871662
Position 266: 0.00021869721704524165
Position 805: 0.0002108770043530108
Position 3343: 0.00020850084441714184
Position 6637: 0.00018491234200655447
Position 816: 0.0001835913726394586
Position 2576: 0.00018200106406022633
Position 249: 0.00017046930279937544
Position 3362: 0.00014650689776921343
Position 4640: 0.00014596324263541034
Position 573: 0.00014102214081011707
Position 108: 0.00013740106605230056
Position 1997: 0.00013263145141616128
Position 7027: 0.00012697077585058887
Position 482: 0.00012470804500575911
Position 7250: 0.00011972152546227139
Position 8285: 9.622511379443927e-05
Position 6553: 9.207839831008098e-05
Position 362: 8.353479483012403e-05
Position 6700: 7.6106104628948e-05
Position 594: 6.871850911865773e-05
Position 271: 6.484286427471156e-05
Position 325: 5.161062228106216e-05
Position 6278: 3.4593234614225866e-05
Position 6182: 3.308609427488289e-05
Position 592: 3.0764409171157574e-05
Position 6442: 2.7109215680375666e-05
Position 529: 2.5465935339339507e-05
Position 500: 2.408642926910566e-05
Position 665: 2.4080245095588342e-05
Position 7672: 2.29233541618554e-05
Position 6377: 2.1472143356684234e-05
Position 6422: 2.0106122376201837e-05
Position 631: 1.9041814046309615e-05
Position 8226: 1.7802338283318536e-05
Position 6646: 1.3696772199525622e-05
Position 31: 1.1297449179813069e-05
Position 8202: 8.341573298958579e-06
Position 381: 5.215192235238178e-06
Position 8231: 4.791783488412064e-06
Position 7770: 4.255610293732343e-06
Position 8188: 3.833007474396145e-06
Position 828: 3.5029898388312772e-06
Position 432: 2.386218460931801e-06
Position 8098: 1.947651934777956e-06
Position 206: 1.9118394329177347e-06
Position 4288: 1.5721165096721338e-06
Position 8031: 7.730925668239818e-07
Position 4339: 5.369260045656842e-07
Position 810: 4.376876032908403e-07
Position 819: 3.5637407961878005e-07
Position 6265: 1.3800081302664896e-07
Position 3290: 1.1256450127701598e-07
Position 387: 1.0343059624846168e-07
Position 8039: 1.3972394208567072e-08
Position 7964: 9.718521081660647e-09
Position 456: 5.683494007667262e-09
Position 5943: 1.396881159201969e-09
Position 8003: 7.991033651210489e-10
Position 7863: 7.890000124201817e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7843: 0.9951564875354044
Position 5840: 0.9897201624147843
Position 3176: 0.9798557569086613
Position 6240: 0.966741613952316
Position 7645: 0.9566258945724517
Position 6809: 0.9435365265808773
Position 4263: 0.9368712100416972
Position 6419: 0.903905664342679
Position 420: 0.7663699234735099
Position 719: 0.731611750550004
Position 7096: 0.6445520550299905
Position 8184: 0.5370370037967915
Position 3699: 0.40122783880442464
Position 2004: 0.31127031890630025
Position 8284: 0.26642978684470314
Position 681: 0.18998033494758262
Position 4426: 0.1410150487927123
Position 3715: 0.11661280957479467
Position 1981: 0.11534821848895595
Position 1695: 0.0835336783166425
Position 5472: 0.08336745972968938
Position 4079: 0.06234527503057398
Position 1952: 0.06032536438313379
Position 8312: 0.05693492478141971
Position 4405: 0.053191565327298226
Position 4229: 0.04463020718154378
Position 3923: 0.04103660861383265
Position 5276: 0.0384754979217797
Position 1675: 0.03582285514758869
Position 5451: 0.03306891960124591
