Gene = Atp5f1
index = 149
Annotated 5SS: [  174   952  1238  4204  6082  8509 16413]
Annotated 3SS: [  540  1200  4057  5917  8382 16232 17035]
SMsplice 5SS: [  288   952  4204  6082  8509 16413]
SMsplice 3SS: [  756  4057  5917  8382 16232 17035]
top_k =  500
Partition function (log Z): 0.6842119430345006

Sorted 5' Splice Sites (High to Low Probability):
Position 8509: 0.9871658541505475
Position 4204: 0.9643638457646373
Position 6082: 0.8122005997119522
Position 288: 0.7649408476766231
Position 952: 0.6715163237345985
Position 16413: 0.6140674226038281
Position 5682: 0.16261865024254624
Position 16621: 0.1600990240703024
Position 2426: 0.15950253125042707
Position 12559: 0.15260132914597274
Position 13880: 0.13409337873571403
Position 16296: 0.12964727201683693
Position 2230: 0.1239944255316908
Position 152: 0.11046851000392388
Position 11525: 0.07874624300662993
Position 1147: 0.07728673721221702
Position 1238: 0.06712847349927817
Position 202: 0.05667663874438836
Position 864: 0.053629598725319715
Position 7262: 0.05329537763715597
Position 2686: 0.046663417429513084
Position 2240: 0.04026492930097955
Position 1683: 0.027884505883250782
Position 16455: 0.025720023365411706
Position 16374: 0.021230538788019275
Position 365: 0.02031798794494926
Position 408: 0.018578389000674985
Position 174: 0.0178300593029738
Position 4140: 0.017331875731464295
Position 972: 0.01708334559818605
Position 2162: 0.016926591180195818
Position 3604: 0.013762791989038202
Position 3869: 0.0129571323482325
Position 11257: 0.012273485076708104
Position 6178: 0.011203716557607499
Position 8287: 0.008076671909200507
Position 4584: 0.007833463869969132
Position 332: 0.007334084159897349
Position 16508: 0.005492321180535065
Position 4218: 0.004369432952214246
Position 16601: 0.004317517989598035
Position 824: 0.004048512805535229
Position 16389: 0.004042893580654414
Position 8141: 0.003861133480706439
Position 7: 0.003668139116696724
Position 16744: 0.003251627771360719
Position 6392: 0.0031062506313180144
Position 1679: 0.003023303514962121
Position 7780: 0.0029441671144961614
Position 15018: 0.002690211010391435
Position 16581: 0.00260998147766204
Position 8871: 0.002465027475785857
Position 7458: 0.002202943412168799
Position 5277: 0.002200739381456089
Position 462: 0.0019844048051951787
Position 679: 0.0017163412905466357
Position 12618: 0.001548094124200058
Position 5812: 0.0014619996457212242
Position 6588: 0.0014189103429916804
Position 9828: 0.0014116822696902563
Position 2783: 0.0013679237223136998
Position 8068: 0.0012203139589408542
Position 1697: 0.0010629071302507417
Position 6091: 0.0010249006992318508
Position 5137: 0.0007485138043829793
Position 7369: 0.0006804105805859378
