Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  500
Partition function (log Z): -7.580831712855731

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6550691652202427
Position 1397: 0.2859582596938491
Position 119: 0.23542865675988303
Position 1183: 0.1933593079159555
Position 2541: 0.17541942404424732
Position 107: 0.08850077708513494
Position 971: 0.03903078119070374
Position 1587: 0.02554923392738016
Position 967: 0.018176741968466602
Position 1224: 0.006822651634564245
Position 126: 0.00582864744358408
Position 310: 0.004022790222258517
Position 293: 0.0031174430951303182
Position 974: 0.002941119823929348
Position 251: 0.002756268875506335
Position 690: 0.0025269720350522633
Position 447: 0.002100998981892145
Position 2525: 0.0018136317023342463
Position 602: 0.0015305418581980572
Position 423: 0.0013169205216286238
Position 298: 0.001040460001685986
Position 2361: 0.0009700224761138037
Position 1442: 0.0008465473765040451
Position 232: 0.0007553405532380682
Position 682: 0.0006699003281836583
Position 887: 0.0005302652818060931
Position 598: 0.0004769056793764284
Position 314: 0.0003524247362174947
Position 902: 0.00012481967366870616
Position 965: 0.000112615920603094
Position 876: 4.5467725652446576e-05
Position 201: 3.3281846805273745e-05
Position 993: 2.516557392490911e-05
Position 869: 1.5120689517612512e-05
Position 773: 1.3356254643257256e-05
Position 701: 1.2469513802429151e-05
Position 430: 8.19439554983485e-06
Position 510: 8.13458688314118e-06
Position 695: 5.757322085736908e-06
Position 723: 4.747670626627721e-06
Position 608: 4.518017471139745e-06
Position 166: 4.017208646326417e-06
Position 778: 3.7224141941391562e-06
Position 155: 3.4191247803000683e-06
Position 1622: 1.3134647038791513e-06
Position 614: 8.724473511979913e-07
Position 362: 7.932882881356816e-07
Position 673: 2.093213063014039e-07
Position 755: 1.5124349077878647e-07
Position 734: 9.699161018022816e-08
Position 344: 2.973993966074171e-08
Position 462: 8.70389304819121e-09
Position 413: 2.838403755361274e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.3142803559951463
Position 851: 0.29487705838773814
Position 2623: 0.20251153040044234
Position 809: 0.1605037306123373
Position 1028: 0.13063607540567948
Position 2334: 0.12980330708737245
Position 2452: 0.1057455271373379
Position 2436: 0.08830676773976232
Position 1504: 0.07779792526325018
Position 1088: 0.04276360812904134
Position 1115: 0.034550526308450166
Position 2227: 0.02263508931239189
Position 1310: 0.020138273743624556
Position 550: 0.01986445166432914
Position 1525: 0.018642117538650638
Position 1955: 0.015444468881511731
Position 2388: 0.006896943124079426
Position 2403: 0.005947058975455533
Position 2202: 0.005718281188952286
Position 1274: 0.004994917792481929
Position 420: 0.003991150936565475
Position 1441: 0.003930352020201618
Position 2376: 0.00353697146159199
Position 2082: 0.00310348910019848
Position 1095: 0.003069776107446922
Position 2003: 0.002860734788161122
Position 778: 0.0026194905667823202
Position 362: 0.002609697830018505
Position 1215: 0.0024911972348901704
Position 2457: 0.0023691773431428844
Position 2012: 0.002179190033474645
Position 856: 0.002124890281795551
Position 2518: 0.002094416188893423
Position 1283: 0.0020433552132289807
Position 1250: 0.0016586352231828386
Position 1318: 0.0015464679722541935
Position 681: 0.0013229063714160117
Position 1470: 0.00124026616420019
Position 2288: 0.0011484133229942002
Position 1890: 0.0010282632754396097
Position 1608: 0.0009110109009191583
Position 1223: 0.0006541017081237155
Position 953: 0.0006208565213065408
Position 876: 0.0005944877486446466
Position 467: 0.0005254921720528109
Position 1328: 0.000523636821858467
Position 1331: 0.0004875172291762296
Position 1791: 0.0003712700568944638
Position 422: 0.0003543301704226672
Position 895: 0.0003522252800919203
Position 1703: 0.0003232633440144791
Position 1099: 0.00030831508982141347
Position 2467: 0.0002900311704335848
Position 916: 0.0002870025689007184
Position 212: 0.00025129914544601615
Position 2035: 0.00022406456083461408
Position 887: 0.00020197992181711713
Position 1750: 0.00016655640132570988
Position 1130: 0.0001465013907597439
Position 382: 0.00014547875308903598
Position 184: 0.0001379572039232128
Position 1133: 0.00011353275981369087
Position 1455: 5.635606666880564e-05
Position 192: 3.7585933546495736e-05
Position 1363: 3.368252271554232e-05
Position 573: 2.5476742835075764e-05
Position 1475: 2.3255237621676052e-05
Position 913: 1.9441325358617875e-05
Position 376: 1.844474766551586e-05
Position 1158: 1.5320867171457064e-05
Position 245: 1.25925612458222e-05
Position 189: 1.078088714773138e-05
Position 934: 1.0658736153533423e-05
Position 285: 9.391483406731401e-06
Position 598: 8.487135929192983e-06
Position 231: 8.229221346264353e-06
Position 902: 7.696566941549405e-06
Position 472: 7.182075583554157e-06
Position 478: 5.5141228862612085e-06
Position 623: 2.702310522514277e-06
Position 196: 1.8350346703561303e-06
Position 337: 1.4358460442267753e-06
Position 581: 1.2625498045206947e-06
Position 1522: 1.1936519425141745e-06
Position 785: 1.1029110018872419e-06
Position 297: 8.920938683272297e-07
Position 214: 7.671499916012409e-07
Position 260: 3.4142427826538517e-07
Position 605: 3.2344369784431165e-07
Position 584: 2.644912395702809e-07
Position 632: 2.5866806984035283e-07
Position 256: 1.26415721456469e-07
Position 272: 1.0701723597021712e-07
Position 201: 1.0125012039520963e-08
