Gene = Lias
index = 633
Annotated 5SS: [  177   893  2538  3949  6263  6392  8479 11260 12742 13945]
Annotated 3SS: [  722  2443  3867  6105  6333  8349 11113 12670 13832 17237]
SMsplice 5SS: [  177  2538  3949  5345  6263  6392 11260 12742]
SMsplice 3SS: [ 2443  3867  5231  6105  6333 11113 12670 17237]
top_k =  500
Partition function (log Z): 5.143318231832157

Sorted 5' Splice Sites (High to Low Probability):
Position 2538: 0.958878654969469
Position 177: 0.9186276748616464
Position 6392: 0.8695246103795115
Position 3949: 0.8497354382842351
Position 6263: 0.786900681436784
Position 11260: 0.7736470122228557
Position 893: 0.5511505755734664
Position 5345: 0.547594035108782
Position 12742: 0.5332913806305399
Position 4418: 0.480548828624914
Position 12785: 0.4532419556556383
Position 8479: 0.40459974284229555
Position 14672: 0.18848005933830592
Position 13945: 0.17795243651813533
Position 8287: 0.17517632014582585
Position 12932: 0.17194598660506533
Position 16529: 0.14253215804304478
Position 7101: 0.13948155517160538
Position 6674: 0.11509885398185832
Position 8281: 0.10055177852650497
Position 8417: 0.08613099911567311
Position 8613: 0.07734557381449177
Position 11224: 0.0766888036028342
Position 5411: 0.0717197227106981
Position 17377: 0.0631108923523119
Position 4433: 0.06103618867447629
Position 16485: 0.059391421193818364
Position 3987: 0.0529745426269969
Position 4038: 0.047285594828457726
Position 11740: 0.042326876582916416
Position 11696: 0.029368622258706102
Position 16524: 0.028623947654621507
Position 11442: 0.027963565114865658
Position 12032: 0.026253069897912155
Position 6246: 0.025833309335514046
Position 4364: 0.025708181459982746
Position 8489: 0.023742116918104645
Position 2111: 0.022691300993576555
Position 16647: 0.02181244427323299
Position 2224: 0.02098451333608915
Position 11659: 0.018927151212749332
Position 1888: 0.018348769140682317
Position 75: 0.017859215138089555
Position 5058: 0.01746042268595498
Position 6695: 0.015942804178776474
Position 7839: 0.015099275221611249
Position 8440: 0.014161447157283008
Position 6415: 0.01311602312404778
Position 14600: 0.012134757674252684
Position 582: 0.011445298171706397
Position 7835: 0.010860027001616998
Position 6250: 0.010249628114857658
Position 1637: 0.009700666572589726
Position 84: 0.00948003849647052
Position 13447: 0.008446562846043847
Position 8249: 0.008286679432966522
Position 4487: 0.008005675339028136
Position 8266: 0.007750594931759523
Position 1714: 0.007582019973106969
Position 4457: 0.007214256162321309
Position 3914: 0.00720530811696736
Position 70: 0.006936105216534262
Position 6224: 0.006307407525730558
Position 12806: 0.005026597740820487
Position 13366: 0.005001868165716763
Position 2240: 0.004887932884860018
Position 7935: 0.004607359449819337
Position 5366: 0.0042895521067523815
Position 2067: 0.0038318795990267733
Position 2236: 0.003665499209569965
Position 11642: 0.0036210741106194547
Position 16253: 0.0035824332292673454
Position 8394: 0.003521403219284237
Position 8493: 0.0033633123918446963
Position 1622: 0.0033602730750548287
Position 4628: 0.003348671216078788
Position 16267: 0.0031708562091436808
Position 9515: 0.0031359774904686573
Position 2268: 0.0027665333883215197
Position 5016: 0.0025313760251531713
Position 7915: 0.0024510099924857265
Position 6868: 0.002413185937023922
Position 6267: 0.0023981430143357263
Position 8967: 0.0023717783919423295
Position 2867: 0.0023384566963419676
Position 4193: 0.0022234791431705123
Position 747: 0.0021865393734543923
Position 3580: 0.001923843104646618
Position 365: 0.0018868714306875757
Position 8123: 0.0017468879687399217
Position 556: 0.0016436379284448888
Position 11451: 0.0016246979729814188
Position 2485: 0.001607669397597735
Position 4465: 0.0016008910434435915
Position 3617: 0.0014808326147080907
Position 4022: 0.001454220683069641
Position 4389: 0.001441302157920284
Position 826: 0.0012668343576687298
Position 5068: 0.0011587950220866726
Position 6219: 0.0010867422202913476
Position 11872: 0.0010205466143894352
Position 5392: 0.0010000333981535147
Position 5361: 0.000992994753365198
Position 3997: 0.0009424008232594876
Position 2392: 0.0008583144715264774
Position 5323: 0.0008581029713210665
Position 2177: 0.0008549253786005178
Position 1481: 0.0008381260176331308
Position 5329: 0.0007889994670757117
Position 6270: 0.0007862630544411189
Position 2829: 0.0007081256382580204
