Gene = Mgarp
index = 677
Annotated 5SS: [ 122 4724 5323]
Annotated 3SS: [4619 5228 7224]
SMsplice 5SS: [ 122 4724 5323]
SMsplice 3SS: [4619 5228 5910]
top_k =  500
Partition function (log Z): -7.21907321114949

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9774244925315068
Position 4724: 0.8453018922591181
Position 5323: 0.7418686787761086
Position 483: 0.06663827442446635
Position 516: 0.059873490896717826
Position 2282: 0.054140961414570456
Position 600: 0.024424253874700954
Position 4531: 0.0241707236640799
Position 6161: 0.016308839296091244
Position 2576: 0.015756150347453972
Position 6214: 0.010635464840390576
Position 4695: 0.009672714275531506
Position 4703: 0.00943072851242284
Position 613: 0.008022867717901509
Position 467: 0.007150932739514789
Position 195: 0.007021150417183996
Position 5126: 0.0069544012652426115
Position 4691: 0.0065579178880513095
Position 1569: 0.006516092974005586
Position 7104: 0.005443865060766695
Position 6977: 0.005086444082726122
Position 4557: 0.00504554591930716
Position 672: 0.004627639647547037
Position 755: 0.0038849863735159087
Position 4890: 0.0030300292583745076
Position 4874: 0.002717332062913926
Position 1971: 0.0020526356823090306
Position 4515: 0.00159572651670118
Position 6971: 0.0015043703641640092
Position 2275: 0.001498983386697968
Position 5011: 0.001256773891961106
Position 325: 0.0005307476940463982
Position 556: 0.00013811901599876703
Position 98: 9.028257296885699e-05
Position 4845: 8.513442202954804e-05
Position 6000: 5.830928339483226e-05
Position 747: 5.2905659722494843e-05
Position 649: 3.41202367599456e-05
Position 1917: 3.2539236727290664e-05
Position 1896: 3.242017723155676e-05
Position 42: 2.781057102337236e-05
Position 1132: 2.075961022027212e-05
Position 4688: 2.0617915945682815e-05
Position 534: 2.034998961668529e-05
Position 184: 1.8290675254359128e-05
Position 1096: 1.5076756330063724e-05
Position 126: 1.4427697386435842e-05
Position 5328: 1.4345173576125026e-05
Position 1410: 1.387582286111466e-05
Position 487: 1.3224975794165013e-05
Position 355: 1.1676714561803502e-05
Position 205: 1.1339219298827552e-05
Position 5632: 7.528246631175641e-06
Position 538: 6.436279002965735e-06
Position 2375: 6.093194027645344e-06
Position 147: 4.576690118585973e-06
Position 58: 4.399270040349931e-06
Position 1073: 3.8447369668353645e-06
Position 349: 3.4329873019124705e-06
Position 430: 3.2561428662385553e-06
Position 2267: 2.947537887911365e-06
Position 128: 2.719927567274338e-06
Position 404: 2.6510070606630543e-06
Position 60: 2.196705660249577e-06
Position 294: 1.6051285220333037e-06
Position 330: 3.4910174969363095e-07
Position 300: 2.8862165560517436e-07
Position 422: 1.6584868169317537e-07
Position 369: 1.539068648565405e-07
Position 453: 6.118243332196329e-08
Position 359: 3.995025119823919e-08
Position 508: 8.54278017989646e-11
Position 380: 4.52745034241628e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4619: 0.7653527414374008
Position 5228: 0.653138108471678
Position 7224: 0.1826990112377388
Position 5910: 0.18064489747215867
Position 5505: 0.119387873246199
Position 4644: 0.09251624597834354
Position 6796: 0.07778712170143917
Position 5109: 0.07273738766811166
Position 2203: 0.06277380312251413
Position 349: 0.059747968567236236
Position 420: 0.05103121173585904
Position 4963: 0.050762595177349684
Position 6070: 0.05022472506193791
Position 4426: 0.047973041167546804
Position 6122: 0.04215658645820784
Position 515: 0.03712083711521247
Position 5690: 0.036986849958237256
Position 7955: 0.03274635125592762
Position 7376: 0.02611772798000745
Position 5575: 0.024285977755924306
Position 2483: 0.024010492493739023
Position 8009: 0.021911988501139096
Position 5194: 0.017775072612364575
Position 4771: 0.01612059058054604
Position 6322: 0.014588244333722761
Position 7347: 0.01340976184193742
Position 6151: 0.010750824697847104
Position 5252: 0.009725366532505447
Position 4818: 0.008466958545697477
Position 6462: 0.008443444981193041
Position 6808: 0.0071436270302900375
Position 6108: 0.006918776515759626
Position 5237: 0.006872109079123247
Position 6067: 0.005720830913282628
Position 5546: 0.005201195318543006
Position 4568: 0.004426760929013412
Position 2761: 0.0042590457962750385
Position 5349: 0.003985918198905594
Position 6268: 0.0039216990920410665
Position 6584: 0.0038170755278093224
Position 5859: 0.003718329664836032
Position 6815: 0.003660075310065791
Position 372: 0.0034680068253756077
Position 6628: 0.0031820677566088023
Position 5978: 0.0026332443737672974
Position 453: 0.0025147522561063383
Position 5438: 0.002431682396861207
Position 7616: 0.002349487580057694
Position 369: 0.0022023671286394296
Position 5551: 0.0021897387109923124
Position 5383: 0.0019456247614857147
Position 7682: 0.0017991230382665524
Position 7894: 0.00174621211867184
Position 1356: 0.0015921781699073307
Position 7831: 0.0014740288013297413
Position 2171: 0.0013675397354846763
Position 6896: 0.0013209833896892153
Position 300: 0.0013042267858676317
Position 7853: 0.0012609320899628056
Position 6023: 0.0012442968645401695
Position 1470: 0.0012139242370069738
Position 7350: 0.0011601130997859243
Position 7389: 0.0011482934540425417
Position 2224: 0.0011284226221594648
Position 1778: 0.0011278076110893217
Position 4694: 0.0010893765327502978
Position 7622: 0.001063250561103004
Position 1361: 0.0010560357008682158
Position 6500: 0.0010133397205508792
Position 1544: 0.0009606571541101575
Position 600: 0.0009605595415125205
Position 284: 0.0009546785115747302
Position 7490: 0.0009300561241214314
Position 8081: 0.0008552839511947855
Position 8125: 0.0007388103296628954
Position 400: 0.0007204432824747983
Position 4870: 0.0007190678637580989
Position 1414: 0.0006822984270603161
Position 5587: 0.0006381902840884447
Position 6051: 0.0006333523986251842
Position 4263: 0.0006055672376318453
Position 2063: 0.0005635713550663431
Position 1656: 0.0005253179801430876
Position 5692: 0.0005205485205883383
Position 3753: 0.0004901752554658754
Position 4512: 0.0004609881638313434
Position 2724: 0.00043231159373818926
Position 1409: 0.00042426319925783156
Position 422: 0.00042333457374524173
Position 249: 0.0003970539032729123
Position 261: 0.00039625804844590964
Position 464: 0.0003790597451961436
Position 5846: 0.00037161242751252365
Position 3695: 0.00034806852947038213
Position 325: 0.0003355412253509725
Position 4024: 0.0002765681188306275
Position 1225: 0.00026303033848272344
Position 1750: 0.00024178797889130857
Position 1840: 0.00023918341008898403
Position 637: 0.00022287049866024088
Position 4433: 0.0001991657086359981
Position 1450: 0.00018045812129901834
Position 3222: 0.00017059580716726565
Position 1735: 0.00016206708784152998
Position 754: 0.000159601856640673
Position 4458: 0.00015895830234876715
Position 1489: 0.00015201115009530074
Position 1390: 0.00014818748768740094
Position 2674: 0.00012768981207141616
Position 644: 0.00012726726263685844
Position 3931: 0.0001265271803497738
Position 4039: 0.00011084447777200819
Position 2960: 0.00010827411169434946
Position 664: 9.678754034737327e-05
Position 2764: 9.403283536568792e-05
Position 3428: 9.097435620133973e-05
Position 3780: 9.023392272390435e-05
Position 1970: 8.567257932895344e-05
Position 988: 8.551036435875626e-05
Position 211: 8.518061358622979e-05
Position 526: 8.369937727375297e-05
Position 868: 7.461312412910733e-05
Position 2517: 6.702650583804805e-05
Position 3168: 6.510105727922033e-05
Position 2623: 6.185850711993353e-05
Position 963: 5.755025542630439e-05
Position 804: 2.9327921158986592e-05
Position 1188: 2.6330799492342074e-05
Position 704: 2.3274911466055156e-05
Position 766: 2.024097535762785e-05
Position 864: 1.9366981988634732e-05
Position 1953: 8.043565944491186e-06
Position 1783: 6.1634380067461074e-06
Position 6132: 5.503352760907109e-06
Position 1800: 5.4629540714706284e-06
Position 184: 5.00802925941449e-06
Position 466: 4.095881161792301e-06
Position 1932: 3.866774960373957e-06
Position 1458: 3.1605403910746928e-06
Position 2133: 3.1432799015816316e-06
Position 472: 3.0333607913597533e-06
Position 2210: 2.804070668015994e-06
Position 1438: 2.7506444960048616e-06
Position 1802: 2.4136869874775023e-06
Position 604: 2.0340408287036656e-06
Position 1061: 7.278906270349261e-07
Position 387: 5.636216225254824e-09
Position 216: 3.86496182839273e-09
Position 402: 3.5362674261393737e-09
Position 195: 3.037676694369622e-09
Position 189: 1.5820286091468531e-09
Position 482: 1.5047543482859649e-09
Position 380: 6.848495413284439e-10
Position 152: 4.223075888458204e-10
Position 486: 2.1179256352161114e-10
Position 203: 3.190317577238915e-11
