Gene = Smim20
index = 992
Annotated 5SS: [  221 10062]
Annotated 3SS: [10004 10758]
SMsplice 5SS: [  221  5932 10062]
SMsplice 3SS: [ 5836 10004 10758]
top_k =  500
Partition function (log Z): -5.598394105778294

Sorted 5' Splice Sites (High to Low Probability):
Position 221: 0.9868121499728106
Position 10062: 0.7709272830260219
Position 5932: 0.6284742338135768
Position 6560: 0.24512241182907632
Position 10375: 0.2259974158437591
Position 3417: 0.18232401073102789
Position 5922: 0.15867063964108616
Position 6204: 0.15283011173642136
Position 7360: 0.11948183178499215
Position 10266: 0.1153899432261879
Position 450: 0.08491746943596243
Position 6489: 0.07911447220525569
Position 9068: 0.05515372770953282
Position 3737: 0.05222651496664604
Position 10123: 0.05126423487589592
Position 6026: 0.045486179776965154
Position 474: 0.045157562384435405
Position 1580: 0.0426697824806895
Position 6176: 0.038463902994804754
Position 2782: 0.03305840936158114
Position 1745: 0.029790904140730958
Position 4412: 0.02670110315399636
Position 6220: 0.023017123548697217
Position 2009: 0.022890293492179973
Position 655: 0.02013998615903702
Position 2968: 0.01620344970149983
Position 768: 0.0159936189087223
Position 10291: 0.010076294088098793
Position 370: 0.009984219786892077
Position 6620: 0.009742124419580285
Position 10702: 0.008038603857121324
Position 10108: 0.00721244973279586
Position 11132: 0.006853989027711281
Position 507: 0.00685008453625818
Position 4236: 0.0059297130830316905
Position 3791: 0.005487960367049334
Position 6499: 0.005271086575901815
Position 1194: 0.004883629316747153
Position 10100: 0.0037538044702317757
Position 1373: 0.0035853577027602167
Position 7558: 0.0033976693407660854
Position 4078: 0.003017327353476558
Position 7375: 0.0026601239846317246
Position 5915: 0.002546822712157156
Position 10365: 0.0023437392618562503
Position 1378: 0.0023197870323020727
Position 163: 0.0021661518553408366
Position 662: 0.0020403948660862713
Position 2076: 0.0016224716379141188
Position 5058: 0.0014643218014075438
Position 1586: 0.0013799959783333787
Position 3039: 0.0013618238046817512
Position 6349: 0.001343553781655569
Position 2447: 0.001035060870415886
Position 330: 0.0009709180771059954
Position 973: 0.0008475800430343485
Position 779: 0.0008069265366773358
Position 3601: 0.0006751719614744917
Position 5842: 0.0006049304634311004
Position 2611: 0.0005975431515165112
Position 10130: 0.0005959783976390321
Position 1462: 0.0005747853387051123
Position 408: 0.0005073648114580304
Position 2768: 0.00043699040502165424
Position 1819: 0.000376829951810862
Position 2666: 0.0003661477769636639
Position 225: 6.906193396573068e-05
Position 65: 4.4879798747241886e-05
Position 481: 2.7522857254839894e-05
Position 534: 1.5757369349164217e-05
Position 465: 5.6195826874494365e-06
Position 615: 5.46044032447279e-06
Position 344: 3.837732194010971e-06
Position 55: 2.8153467820805406e-06
Position 479: 2.6509479439966764e-06
Position 318: 2.122208230959937e-06
Position 294: 1.8314658763155766e-06
Position 29: 1.823304886167042e-06
Position 729: 1.3218365145436964e-06
Position 836: 1.258841940484763e-06
Position 569: 1.222322055905895e-06
Position 245: 8.632175183854342e-07
Position 562: 3.750913135147721e-07
Position 303: 2.3481636856443127e-07
Position 360: 1.1841142569895049e-07
Position 585: 8.778053642695544e-08
Position 523: 3.1801042638664505e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10004: 0.9543317195874413
Position 5836: 0.8638721739996196
Position 10758: 0.5951932385438558
Position 6377: 0.24378523981465286
Position 10219: 0.22207513690797143
Position 11028: 0.15464064437321925
Position 6048: 0.14952775737568658
Position 10789: 0.11515270333017485
Position 300: 0.11469649433787417
Position 7220: 0.10863253390333587
Position 3335: 0.10278165442410452
Position 6470: 0.09508501263654535
Position 3261: 0.07302231570802611
Position 8904: 0.05515372770953282
Position 3589: 0.045715150510915556
Position 10604: 0.04489065110521873
Position 5990: 0.04294229941312323
Position 10188: 0.027823905363528207
Position 10317: 0.025497000830201885
Position 2661: 0.021158204448413816
Position 1436: 0.018180470447116175
Position 433: 0.017646299098070903
Position 350: 0.01750083304455871
Position 1629: 0.016765463652121195
Position 4301: 0.015477216425176073
Position 1931: 0.01518309361520512
Position 10173: 0.01513063126181766
Position 2819: 0.01442531107707524
Position 636: 0.012844914081851158
Position 1293: 0.01190646745763045
Position 7193: 0.0112448428228699
Position 2558: 0.011213552068975315
Position 10852: 0.010872449659959382
Position 1698: 0.010227984589278896
Position 10270: 0.008776743034826619
Position 4177: 0.00810383187780934
Position 1331: 0.008071607206533812
Position 1560: 0.00605994432152376
Position 574: 0.005524496855883237
Position 698: 0.0050046620554158785
Position 3234: 0.004767566227248328
Position 1102: 0.004452450891165671
Position 10239: 0.004426937560436216
