Gene = Ambn
index = 113
Annotated 5SS: [  96  943 3414 4740 5733 7456 8499 9180 9324 9740]
Annotated 3SS: [  873  3347  4691  5621  7260  8459  9119  9278  9694 11440]
SMsplice 5SS: [  96  943 7032 7456 9180]
SMsplice 3SS: [  743  6809  7260  9119 11440]
top_k =  500
Partition function (log Z): 0.5782830003506638

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9733530911561228
Position 7456: 0.9416559827864287
Position 9180: 0.9149588606063969
Position 7032: 0.8943784999927922
Position 943: 0.8134231641616415
Position 4029: 0.49958317871808094
Position 5733: 0.4383518985879191
Position 9324: 0.3236444183598535
Position 4740: 0.3139224418741653
Position 8499: 0.2855046094903025
Position 846: 0.2620560123451822
Position 9740: 0.17607799796851697
Position 1054: 0.14968688848922365
Position 3414: 0.09184237633904672
Position 7870: 0.02213884643220843
Position 11075: 0.017883974098368123
Position 3651: 0.011531252311890377
Position 9230: 0.01100851198358127
Position 8210: 0.010484902300095795
Position 7837: 0.010332696528117519
Position 7539: 0.009726830584039257
Position 2124: 0.008965439020522083
Position 6900: 0.008791320061459803
Position 7036: 0.007441927532705355
Position 8520: 0.007271687719671923
Position 8607: 0.006743537962623947
Position 7423: 0.006265228031789758
Position 7024: 0.005545979450911811
Position 1190: 0.00542931417325338
Position 6980: 0.004801764795149712
Position 6937: 0.004426566199596823
Position 619: 0.0041932407500755026
Position 103: 0.003744560781143822
Position 8708: 0.0035202385089288116
Position 561: 0.0034404800702671455
Position 8051: 0.0031718788415701724
Position 77: 0.0026272577945544552
Position 9526: 0.002497853333498711
Position 2220: 0.002271023012433435
Position 512: 0.0022131416425105114
Position 276: 0.0019764318962772628
Position 11069: 0.0019075645230744774
Position 7330: 0.0018489841753299649
Position 83: 0.0018404095302766836
Position 3667: 0.0014955863588834411
Position 3633: 0.0014160176666176132
Position 1108: 0.0012057644795398603
Position 8547: 0.0009930640310066672
Position 1771: 0.0009880076465755066
Position 7977: 0.0008753061185147274
Position 1468: 0.0008157914912545559
Position 8912: 0.000712131196025907
Position 8723: 0.0006213930648178842
Position 663: 0.0005837688908391041
Position 2650: 0.0005599827280603784
Position 2224: 0.0005290443079419127
Position 332: 0.0005274061294431855
Position 3575: 0.00048156479274752596
Position 1294: 0.00047661743848913734
Position 11130: 0.0003545671747387216
Position 554: 0.0002874868079852451
Position 148: 0.00028658542307731104
Position 122: 0.00018340582537174966
Position 9814: 0.00015711590286328448
Position 487: 0.00014590252312879693
Position 9458: 0.00012300973410894335
Position 515: 9.353146479815103e-05
Position 476: 8.994095657294645e-05
Position 300: 8.469773748244425e-05
Position 380: 7.932377170483153e-05
Position 598: 4.351125234701354e-05
Position 310: 3.84567491661571e-05
Position 124: 3.8336633740549066e-05
Position 296: 3.631000987768098e-05
Position 714: 3.1140705358295775e-05
Position 8: 2.6846226399868793e-05
Position 44: 2.4338719682947453e-05
Position 3434: 1.856893626625034e-05
Position 531: 1.717298287389095e-05
Position 9184: 1.4580039302895058e-05
Position 2543: 7.674697553425662e-06
Position 2479: 7.613427138262978e-06
Position 1636: 5.686517702807871e-06
Position 1605: 4.150850475590513e-06
Position 2506: 1.7009385417416631e-06
Position 1010: 1.0237172132406403e-06
Position 622: 9.632625363706013e-07
Position 678: 9.203332300039271e-07
Position 1538: 7.377311151738933e-07
Position 316: 7.21150143212761e-07
Position 690: 6.411466582368906e-07
Position 1044: 5.249913093469867e-07
Position 596: 4.0917097828023154e-07
Position 1081: 3.1269741088008445e-07
Position 1040: 2.0926396411908075e-07
Position 947: 1.2575875168351967e-07
Position 1523: 1.2030438747468167e-07
Position 867: 1.166787290197149e-07
Position 1058: 8.593632921543608e-08
Position 1349: 6.113114911031178e-08
Position 1340: 5.065710326793054e-08
Position 1065: 4.589867850868542e-08
Position 1071: 3.740353884073516e-08
Position 1235: 3.615610454112121e-08
Position 865: 3.6733061109388523e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9119: 0.9423331232025105
Position 6809: 0.9253860580326155
Position 7260: 0.5324484466379625
Position 743: 0.5184950006754738
Position 11440: 0.47865427269644195
Position 3920: 0.46965545872388775
Position 919: 0.35561429873950534
Position 5621: 0.3454736578569685
Position 9278: 0.32971743890475613
Position 10412: 0.3141587259354222
Position 8459: 0.27110278609994537
Position 873: 0.26193896966755603
Position 4691: 0.22294685626643676
Position 9694: 0.14031679384049894
Position 7305: 0.12018537924381428
Position 7215: 0.10903649450017773
Position 7272: 0.09146209265013372
Position 5629: 0.06970143947092725
Position 4575: 0.06531360615482477
Position 3347: 0.06247587416274751
Position 9651: 0.051301504666476955
Position 7329: 0.050460200827309794
Position 787: 0.03263241151519543
Position 7389: 0.028026955578621
Position 894: 0.02690480502000035
Position 10859: 0.02611329178860635
Position 10432: 0.02327929753999859
Position 9128: 0.019920110279200865
Position 11011: 0.01772124984816163
Position 7651: 0.017023785243728124
Position 11891: 0.016786528459902885
Position 8435: 0.016775797508170938
Position 9598: 0.016039976495856725
Position 7125: 0.01598224887947454
Position 7800: 0.015266729791059015
Position 1024: 0.014517710924746146
Position 3899: 0.014486414695329318
Position 3216: 0.012516394741390382
Position 8008: 0.012191634560921932
Position 3796: 0.010940367284918984
Position 3104: 0.010487182692227042
Position 11255: 0.01024214342354106
Position 5419: 0.010132889833570847
Position 4511: 0.010072969535811944
Position 4484: 0.01006303249379012
Position 3529: 0.009807804538239684
Position 5706: 0.009598426061161716
Position 8255: 0.009154914880401276
Position 3515: 0.007706807526467771
Position 9288: 0.007679070965464184
Position 9062: 0.007590068566644057
Position 12467: 0.006533428588918709
Position 2068: 0.0064839592887681605
Position 4445: 0.005525977423301606
Position 3180: 0.0055156068695315814
Position 7377: 0.005360790123662523
Position 8606: 0.005097404396799659
Position 9909: 0.004917456733800469
Position 9868: 0.0043961956609562276
Position 9570: 0.003794729425693058
Position 648: 0.003643037818625882
Position 10252: 0.0035506291307411206
Position 419: 0.003496985099760319
Position 10082: 0.003033387990922405
Position 7711: 0.0028372787248518807
Position 792: 0.0025772198599443704
Position 7106: 0.0024741974675806123
Position 10113: 0.0024537101253937514
Position 5475: 0.002333524453365265
Position 7159: 0.0023201090603228976
Position 11206: 0.0022613064603386173
Position 8334: 0.0022490243046714266
Position 9075: 0.0020937679136054065
Position 1630: 0.0016480097603969815
Position 1904: 0.001626562232926356
Position 845: 0.001495540998790987
Position 12448: 0.0014449256658601224
Position 10209: 0.0014014997094523498
Position 8842: 0.0013874916260997825
Position 7281: 0.0013524587323267157
Position 1189: 0.0012986551980568397
Position 10751: 0.0011885068826598074
Position 5429: 0.0011119609119256092
Position 361: 0.0010946162223678597
Position 9670: 0.0010760115152983214
Position 761: 0.001022176423218526
Position 8021: 0.0010188747542298426
Position 3968: 0.0009703000596805382
Position 3765: 0.0009404470196959674
Position 1927: 0.0009093428614614185
Position 11177: 0.0008838208894539995
Position 707: 0.0008832397982479754
Position 10437: 0.0008172457510282644
Position 11777: 0.0007993102749716361
Position 11807: 0.0007964999126020833
Position 806: 0.0007557631136015162
Position 3300: 0.0006494199671893667
Position 11484: 0.0006386089453940004
Position 2052: 0.0006284856045934803
Position 12502: 0.0005706823857724751
Position 2018: 0.0005658740136398496
Position 7897: 0.0005586284200970569
Position 310: 0.0005217126712217223
Position 10898: 0.0004776940911539397
Position 11142: 0.0004493548456985592
Position 7150: 0.00043113195951155286
Position 2037: 0.000384043615140931
Position 9884: 0.0003495676065346917
Position 511: 0.0003208469502703201
Position 2531: 0.00030250487478210037
Position 947: 0.0002812208270584951
Position 2406: 0.0002744669165117091
Position 155: 0.0002526972453900221
Position 1988: 0.00021682934218758256
Position 3244: 0.00021646684222708824
Position 11104: 0.00020815042747681866
Position 991: 0.0001856965501778925
Position 195: 0.00017992727289554394
Position 1966: 0.00015665154277998
Position 8856: 0.00015538650654734243
Position 1047: 0.0001512651068792363
Position 173: 0.00012453137015738198
Position 570: 0.00010276918666184263
Position 9708: 0.00010244873467783764
Position 1726: 9.927432769054584e-05
Position 463: 7.924649126577687e-05
Position 591: 6.0130587884589874e-05
Position 337: 5.07171386913339e-05
Position 719: 4.8097275935051945e-05
Position 404: 4.690506079606013e-05
Position 722: 3.498662114701849e-05
Position 670: 3.489249401206194e-05
Position 8868: 2.9821424930628988e-05
Position 542: 2.9151960417265085e-05
Position 332: 2.8736386072713946e-05
Position 226: 2.7781209122926055e-05
Position 423: 2.3144506829988772e-05
Position 586: 2.057643176525898e-05
Position 531: 1.832870661812262e-05
Position 380: 1.6450695218569708e-05
Position 929: 1.61054598516611e-05
Position 443: 1.603056647552369e-05
Position 1907: 1.3917973449974516e-05
Position 339: 1.1178021990462643e-05
Position 7129: 1.108560392693433e-05
Position 618: 9.99500325976042e-06
Position 1040: 9.529682019575716e-06
Position 1155: 8.690865389671086e-06
Position 1753: 6.714080968556589e-06
Position 1698: 6.637818030123305e-06
Position 209: 6.1678278569927445e-06
Position 2097: 5.6792866889615204e-06
Position 2032: 5.528261588003248e-06
Position 316: 5.3994449740464795e-06
Position 663: 4.918540302965226e-06
Position 345: 3.488178911221289e-06
Position 378: 3.2109848068108574e-06
Position 470: 2.5041836989657053e-06
Position 9497: 2.085706608918037e-06
Position 678: 1.8891015133947893e-06
Position 604: 1.5208879607323877e-06
Position 236: 1.2391615892892307e-06
Position 1314: 3.919809930477082e-07
Position 1085: 1.9236398289182162e-07
Position 440: 1.9064976963099707e-07
Position 1071: 1.8748069156493852e-07
Position 1399: 9.164951670481667e-08
Position 1415: 4.7299919998579725e-08
Position 1379: 4.6825277969631374e-08
Position 1000: 2.661870928613299e-08
Position 1235: 1.2970770538000329e-08
Position 1336: 1.0330408592894565e-08
Position 1100: 3.3921793246636543e-09
Position 1054: 3.3303846147966362e-09
Position 260: 7.92856998726925e-10
