Gene = Slc30a9
index = 979
Annotated 5SS: [  243  8891 17779 19998 20836 21570 22997 26167 27714 33052 35275 37615
 38743 39279 41131 42957 45811]
Annotated 3SS: [ 8722 17718 19897 20742 21486 22937 26098 27610 32995 35138 37574 38670
 39170 40964 42826 45696 47576]
SMsplice 5SS: [  243  8891 20836 21570 26167 27714 33052 38743 42957 45811]
SMsplice 3SS: [ 8722 20742 21486 26098 27610 32995 38670 42826 45696 49256]
top_k =  500
Partition function (log Z): -1.9013938317397878

Sorted 5' Splice Sites (High to Low Probability):
Position 20836: 0.9998671085597917
Position 8891: 0.9997741462202798
Position 42957: 0.9976217489354955
Position 38743: 0.9566069284402242
Position 27714: 0.9523604812726406
Position 21570: 0.9476444062752903
Position 26167: 0.9472819496966547
Position 33052: 0.7815933331015977
Position 45811: 0.7750377133990898
Position 243: 0.6731149630591863
Position 43392: 0.5022631504055449
Position 41131: 0.5022500992743614
Position 23718: 0.42019038621525356
Position 1373: 0.4014496325190814
Position 1075: 0.36806076096361057
Position 10168: 0.3539661139578433
Position 40811: 0.32435424001041546
Position 15154: 0.3085429889583398
Position 15323: 0.26365495482940465
Position 639: 0.22997483977258992
Position 40108: 0.22524287116812255
Position 39029: 0.18952768725946603
Position 7174: 0.17821461209315248
Position 23527: 0.16817870659029555
Position 37795: 0.15337146904974688
Position 22997: 0.14554844120918503
Position 35384: 0.13053536891541118
Position 974: 0.12591726438653494
Position 49141: 0.1252861098752943
Position 49415: 0.10696192860080658
Position 41892: 0.0961268455473554
Position 41126: 0.09460402372033468
Position 41958: 0.08479869025535891
Position 51173: 0.07960938363757761
Position 47672: 0.0795895555208561
Position 33118: 0.07490796046759958
Position 45538: 0.07427424602249609
Position 49367: 0.06941583764929102
Position 47704: 0.062254933918206135
Position 27957: 0.054668791870729094
Position 7639: 0.049764139280154364
Position 7169: 0.04879817790466504
Position 48075: 0.046063126212887995
Position 21988: 0.04537759739349109
Position 42535: 0.04462659072038589
Position 49136: 0.04351883182355565
Position 35275: 0.03984947046421791
Position 28261: 0.039441950563406165
Position 39615: 0.03867697786320559
Position 38773: 0.038496526667678305
Position 23652: 0.03440143299660029
Position 47649: 0.03239187841662174
Position 552: 0.03181077426461336
Position 24260: 0.030897870680225578
Position 24264: 0.02912154203731904
Position 39279: 0.023582203459101014
Position 863: 0.02273248310590765
Position 29656: 0.018688728090668905
Position 178: 0.018592136764467405
Position 43569: 0.017062946737688874
Position 30548: 0.016615923950753675
Position 33947: 0.011990969742057893
Position 11420: 0.011375880950140157
Position 34889: 0.0103851129974921
Position 44470: 0.009549342282356026
Position 43093: 0.008214190998237716
Position 71: 0.008051366394295633
Position 391: 0.007410138690438033
Position 47345: 0.006536153760352903
Position 45601: 0.006458715906091934
Position 4532: 0.00639510327467347
Position 427: 0.006205225612092694
Position 41739: 0.006073415465457057
Position 106: 0.00551328577656484
Position 3504: 0.00533123250595886
Position 44301: 0.004853755511031219
Position 33245: 0.004829546305789309
Position 339: 0.0038489938869277684
Position 45565: 0.003757560536929512
Position 1121: 0.003498981042732623
Position 30971: 0.003478626178712862
Position 43662: 0.0034321931638759016
Position 2705: 0.003411016370619699
Position 2294: 0.0032907204403605055
Position 44297: 0.0032145039489616246
Position 47881: 0.0031745329307296135
Position 34036: 0.0029158814447179833
Position 349: 0.0028009234477159345
Position 44458: 0.0026283929971846823
Position 445: 0.00226972332425106
Position 57: 0.00156108815396963
Position 776: 0.0013682617880114575
Position 33786: 0.0013584446233751645
Position 33163: 0.0013342880814431503
Position 547: 0.0013292860109079638
Position 33968: 0.0011395382909649946
Position 44050: 0.0010615673527014648
Position 44055: 0.0009678930036292509
Position 258: 0.0007735692653294483
Position 455: 0.0007044702229180365
Position 62: 0.0007017966619128904
Position 1092: 0.0006953609734925794
Position 542: 0.0006339401504678353
Position 727: 0.0006287701135088176
Position 329: 0.0005612762491330914
Position 1139: 0.0005369353518934965
Position 21618: 0.00038404027321757155
Position 27667: 0.0003366424698898722
Position 738: 0.00032404827124078527
Position 207: 0.0002712133305392772
Position 28001: 0.00026846325972481965
Position 1008: 0.00023899704649996267
Position 751: 0.00021189968183780704
Position 705: 0.00016087337684083262
Position 247: 0.00014447401305531728
Position 20818: 0.00013289144020750998
Position 41122: 0.0001065510669836816
Position 736: 0.00010572305476768582
Position 117: 7.223904436998238e-05
Position 829: 7.01390888941353e-05
Position 142: 6.446074614705776e-05
Position 818: 4.9653138545285454e-05
Position 503: 4.947949972547745e-05
Position 525: 3.945900088188994e-05
Position 111: 3.52440691534821e-05
Position 45: 3.203560665937273e-05
Position 800: 2.777958361176332e-05
Position 351: 2.6072814807858457e-05
Position 698: 2.555302507773072e-05
Position 109: 2.300961125544438e-05
Position 530: 2.2307793707692698e-05
Position 75: 1.972984112958616e-05
Position 614: 9.08914791117709e-06
Position 283: 7.76134099303375e-06
Position 1368: 5.3627982615601955e-06
Position 471: 4.606841926393504e-06
Position 588: 4.418898092130012e-06
Position 196: 4.308906888602147e-06
Position 11: 1.045643784481023e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 20742: 0.999999999999999
Position 38670: 0.9999999968817975
Position 8722: 0.9997741462202796
Position 42826: 0.9970443426239312
Position 27610: 0.9526971237425302
Position 21486: 0.9480284465485079
Position 26098: 0.9472819496966548
Position 32995: 0.8578417642625749
Position 45696: 0.8092115150946131
Position 49256: 0.7687011859319146
Position 900: 0.585734328133969
Position 40964: 0.4274179836491873
Position 23610: 0.38944130565151813
Position 43302: 0.37586911433221154
Position 15024: 0.35018717617581824
Position 6932: 0.22701278999781743
Position 40017: 0.2252428711681225
Position 15177: 0.22201076761192623
Position 40662: 0.2114413376109836
Position 47576: 0.2044427008967824
Position 41782: 0.18080850267858578
Position 48909: 0.17925924122407572
Position 10070: 0.17505116449386784
Position 35138: 0.1703848393796291
Position 40914: 0.1666720521490914
Position 37574: 0.15337146904974694
Position 1212: 0.14603929331095708
Position 22937: 0.1173351607398661
Position 50976: 0.11623158041710421
Position 40682: 0.11291290239943176
Position 23383: 0.10932854178146055
Position 10107: 0.10468994047712847
Position 51303: 0.09124381151785832
Position 38846: 0.08988596797750184
Position 43322: 0.0862930336375102
Position 1195: 0.08627822224756533
Position 23433: 0.08625379566757796
Position 51079: 0.08619192452603197
Position 45455: 0.08446148598567046
Position 38892: 0.07037980321489255
