Gene = Crcp
index = 294
Annotated 5SS: [  118  5659  8629 13011 19694]
Annotated 3SS: [ 5621  8529 12915 19635 30414]
SMsplice 5SS: [  627  5659  8629 13011 17572 19214 19694]
SMsplice 3SS: [ 5621  8529 12915 17474 19117 19635 30414]
top_k =  500
Partition function (log Z): -3.8361803779191783

Sorted 5' Splice Sites (High to Low Probability):
Position 8629: 0.9993244321651902
Position 19694: 0.9953000077870032
Position 5659: 0.930485192418023
Position 17572: 0.8455072593073226
Position 13011: 0.5774088806550984
Position 627: 0.527913760773988
Position 205: 0.42476305555190036
Position 13040: 0.323861914951443
Position 15892: 0.22263419476733623
Position 22506: 0.21738523589733075
Position 1562: 0.1910268113541956
Position 2298: 0.18493443143439298
Position 4954: 0.12857709782687013
Position 18174: 0.1266224302958691
Position 118: 0.12373255588479205
Position 19465: 0.1110685241262993
Position 13015: 0.09317531123189363
Position 39: 0.09312033747301811
Position 11462: 0.08753924164029468
Position 22156: 0.08149253629319211
Position 12129: 0.0779873202813214
Position 12737: 0.07775585725067836
Position 13312: 0.07438628358815012
Position 19481: 0.07239931768172828
Position 3536: 0.07215011710479455
Position 9724: 0.0663700906161962
Position 9988: 0.054966490947209415
Position 2144: 0.052574581845006144
Position 64: 0.03971324372600012
Position 2654: 0.03918158121722094
Position 1570: 0.038527800769480314
Position 6119: 0.03513310352662105
Position 2199: 0.03489796785370151
Position 7180: 0.0325536757071746
Position 19488: 0.02849007248588382
Position 21504: 0.0272358659203525
Position 12239: 0.02384312416253594
Position 2951: 0.022374447742301157
Position 89: 0.021258506202214558
Position 4960: 0.019863256949118977
Position 10872: 0.017824898111590295
Position 1469: 0.01716990703244433
Position 5754: 0.014658758717927893
Position 2161: 0.014416570993707507
Position 12541: 0.0139147917621586
Position 5842: 0.012530062825409805
Position 19218: 0.011610918186962135
Position 6623: 0.009311475524988021
Position 17952: 0.008173224753549998
Position 10123: 0.006094795813105211
Position 1318: 0.006070251798701485
Position 20558: 0.005441881910686482
Position 12771: 0.005420620238163878
Position 15513: 0.005266108806470826
Position 2209: 0.005127011903734782
Position 22360: 0.004724878614836911
Position 15563: 0.0037423042776636574
Position 2139: 0.0035185474798717243
Position 239: 0.003473755772813462
Position 2458: 0.0030491639117409103
