Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  500
Partition function (log Z): 3.449053888643212

Sorted 5' Splice Sites (High to Low Probability):
Position 19068: 0.9994592803866081
Position 9608: 0.9993476826205583
Position 2470: 0.9858435504289386
Position 19: 0.9675276087591044
Position 5924: 0.8504311850365202
Position 6770: 0.8111228217388513
Position 12478: 0.7166756603407064
Position 24095: 0.6054835694608999
Position 15400: 0.49920532219250374
Position 15428: 0.4782713548334232
Position 12935: 0.4456892043057795
Position 15888: 0.36757260944014264
Position 13059: 0.29143573605990114
Position 9281: 0.24095760544263511
Position 560: 0.20004994217344443
Position 17426: 0.1829158361990324
Position 17306: 0.11223036881763057
Position 17345: 0.1086205374258201
Position 3647: 0.10335892447854723
Position 20413: 0.07722814873245774
Position 8207: 0.07135501646691049
Position 21034: 0.06740939067032439
Position 5159: 0.055330542732167566
Position 23215: 0.05398724110722027
Position 2757: 0.04361148427499683
Position 11141: 0.040748705512443084
Position 10110: 0.03857278373311278
Position 6971: 0.03621361792101963
Position 2221: 0.03595709875233089
Position 6816: 0.03524320550834333
Position 17539: 0.024759718285173284
Position 4844: 0.023592867547464338
Position 16672: 0.02240110330103787
Position 4177: 0.02017847876636799
Position 9011: 0.01845916216228593
Position 11166: 0.01824909831206499
Position 4566: 0.017612506878713758
Position 4585: 0.015593049428457191
Position 7980: 0.015271389492484962
Position 5082: 0.014164244885624502
Position 17704: 0.013277329713317037
Position 20344: 0.013134986926991828
Position 3230: 0.011865623247323726
Position 784: 0.011602822001473162
Position 6335: 0.011553736500135109
Position 1248: 0.011272332843654972
Position 13147: 0.009417881225565259
Position 17650: 0.00920390791398487
Position 26020: 0.008839238728855732
Position 7998: 0.008587920164665908
Position 17820: 0.007059400932735964
Position 15697: 0.006493169208577035
Position 6825: 0.006402765562837407
Position 7427: 0.006190926466002323
Position 1337: 0.006005628967879504
Position 5494: 0.005900372409107549
Position 1414: 0.005541746746758498
Position 1986: 0.005225691249884237
Position 24797: 0.00494195367277801
Position 6162: 0.004878987144551345
Position 2733: 0.0048273787383618155
Position 7874: 0.004370098259953119
Position 3674: 0.00394108861386033
Position 10963: 0.0038516273751159707
Position 15674: 0.0037346120327120523
Position 3368: 0.003622142014349544
Position 11128: 0.0035347769908200557
Position 7434: 0.0035031957358458883
Position 13544: 0.003337793238431551
Position 254: 0.00320902871079619
Position 19542: 0.003146012109109622
Position 4919: 0.0031041204925137253
Position 17614: 0.0030971945901763624
Position 15354: 0.00307999092153834
Position 21019: 0.003079322344746182
Position 24172: 0.0030690009191187925
Position 2143: 0.003063193158558832
Position 20624: 0.002997463319477572
Position 23894: 0.002908244419112276
Position 15412: 0.002663172502870003
Position 9291: 0.0026322340768266577
Position 3721: 0.0024364905803257626
Position 23923: 0.002424683116086017
Position 6738: 0.0023437382518496884
Position 23890: 0.0023264891808284114
Position 801: 0.0021791194108384685
Position 10845: 0.0021389281672232604
Position 25739: 0.002107928476590116
Position 13803: 0.0020933516791866755
Position 14712: 0.0020367554089900015
Position 1566: 0.001954273464319831
Position 2783: 0.0019359693226888189
Position 3535: 0.001927875825841791
Position 8502: 0.0018544960653392617
Position 6774: 0.001806866607904356
Position 3334: 0.0016950515325101863
Position 2236: 0.0016816905037617983
Position 7018: 0.0016169740069697633
Position 14689: 0.0015788781235533812
Position 1698: 0.0015362677741379048
Position 7014: 0.0014401146855685721
Position 2240: 0.0014396875382581076
Position 11256: 0.0013798868674986386
Position 11546: 0.0013634103347582123
Position 20464: 0.0013560181765366677
Position 5708: 0.0013229645335112192
Position 14187: 0.0012789556628743062
Position 4167: 0.0012270622511631288
Position 222: 0.0012035336596707485
Position 4269: 0.001191721722831027
Position 110: 0.0011168796197697276
Position 15922: 0.00107182150872644
Position 20318: 0.0010483595013377638
Position 7010: 0.0009934249209208892
Position 13582: 0.0008408209126942526
Position 5958: 0.0007919858772612769
Position 23: 0.0007588314365536134
Position 6029: 0.0006755153070085145
Position 15390: 0.0006322648883883465
Position 1086: 0.0006105114246964468
Position 5135: 0.000572452645862661
Position 13966: 0.0005649406600830153
Position 2575: 0.0005354723446084952
Position 1331: 0.0005046702824127616
Position 1348: 0.000504533163951024
Position 2030: 0.00041932519010416425
Position 1520: 0.0003869334244976782
Position 2136: 0.0003592997957747045
Position 13196: 0.00035809718345426614
Position 903: 0.00034492596402403155
Position 1184: 0.0002977167465971332
Position 385: 0.00023236084874836877
Position 390: 0.0001790175281758573
Position 10907: 0.00016680102580637866
Position 183: 9.359073933953468e-05
Position 10933: 8.389216792640053e-05
Position 399: 8.01141384119094e-05
Position 2532: 5.8249370748290416e-05
Position 9637: 5.818917405260524e-05
Position 284: 5.0009203806513795e-05
Position 231: 3.9799580673178706e-05
Position 24072: 3.9119836308929744e-05
Position 292: 3.664710637109512e-05
Position 2539: 2.9626857573351003e-05
Position 39: 2.3748021786411007e-05
Position 155: 1.9185468185215165e-05
Position 4144: 1.887014736817539e-05
Position 36: 1.873570083783322e-05
Position 10222: 1.604891294259679e-05
Position 333: 1.5561177385999707e-05
Position 312: 1.1803054039160522e-05
Position 246: 1.123556553349117e-05
Position 201: 9.766516309647349e-06
Position 2493: 9.637938326477493e-06
Position 2485: 9.502277418934663e-06
Position 9987: 8.91056057555967e-06
Position 256: 8.319040952508641e-06
Position 31: 7.367507517619516e-06
Position 1140: 5.942884563552698e-06
Position 241: 5.8736606611875014e-06
Position 66: 4.6263105235619405e-06
Position 2509: 4.416543998703727e-06
Position 330: 4.084236421621038e-06
Position 9902: 3.723141254805873e-06
Position 593: 3.242244389729499e-06
Position 634: 3.0684136877660243e-06
Position 795: 2.7018007743070378e-06
Position 665: 2.6512113996199554e-06
Position 949: 2.2080491805035407e-06
Position 10426: 2.076551183161334e-06
Position 305: 1.7248218181626976e-06
Position 797: 1.5915830490342868e-06
Position 19032: 1.3008545365508367e-06
Position 216: 1.2392340016448724e-06
Position 1048: 1.1730392363337814e-06
Position 805: 1.1394014577325886e-06
Position 1050: 1.1318864317669205e-06
Position 10092: 1.0540159246013482e-06
Position 55: 1.0463706762253813e-06
Position 171: 9.487437340321449e-07
Position 134: 8.931520061867421e-07
Position 137: 8.153177683457679e-07
Position 258: 7.559691951756716e-07
Position 10162: 6.470044320034283e-07
Position 19382: 5.110621724284939e-07
Position 436: 4.607349440409146e-07
Position 19359: 4.391980360529861e-07
Position 310: 2.660881805162629e-07
Position 132: 2.3937645417269304e-07
Position 868: 2.3667409478302705e-07
Position 107: 2.0067131543032825e-07
Position 9838: 1.5566549626931255e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 0.9992004882509864
Position 15300: 0.9841035496149285
Position 9526: 0.9837494734183186
Position 5860: 0.8474764775354352
Position 6683: 0.7926092940972702
Position 2388: 0.6795655563721279
Position 12362: 0.6278434694852524
Position 12808: 0.5830967491987677
Position 23919: 0.4780755045676877
Position 31606: 0.42135194725552666
Position 17227: 0.4037667424424829
Position 15804: 0.3677778449342955
Position 2365: 0.29117116402961785
Position 24660: 0.2663295794152774
Position 9166: 0.19813313365315458
Position 23982: 0.1359580784971662
Position 470: 0.13223709060839356
Position 12966: 0.10935991018515863
Position 26700: 0.10843519511161485
Position 20914: 0.07837196299790236
Position 23130: 0.07619552427611578
Position 20221: 0.07340390101188067
Position 6716: 0.06763657525424802
Position 5001: 0.06221687252032436
Position 11061: 0.05142435364238321
Position 3556: 0.049534653076933
Position 12315: 0.0436774891725117
Position 2029: 0.036411877391131615
Position 17454: 0.03554853866768891
Position 2642: 0.0347155521491283
Position 4735: 0.03269702345571571
Position 9884: 0.03256550293090827
Position 24633: 0.03236666055290032
Position 3528: 0.032050293828115854
Position 7936: 0.03200111499256883
Position 12771: 0.030786545437221237
Position 9225: 0.030143845588689974
Position 4417: 0.025655424950356533
Position 13054: 0.022781546575286936
Position 6888: 0.022724855530484908
Position 12268: 0.022538211177051334
Position 8017: 0.02134803519817757
Position 12413: 0.021271790078282143
Position 501: 0.02033401062904031
Position 26105: 0.01973234964136326
Position 8982: 0.019723042875053266
Position 25662: 0.019488170705831996
Position 7888: 0.01909386495621254
Position 1233: 0.018796077973359332
Position 446: 0.017937056586434023
Position 16578: 0.01640083970709879
Position 19847: 0.015228567413387028
Position 2613: 0.015209082090309137
Position 3407: 0.014007023698983247
Position 8074: 0.01388696284884602
Position 9389: 0.012763222721832676
Position 17538: 0.012544547741328826
Position 21206: 0.012313050022644432
Position 10820: 0.01114896014613401
Position 6602: 0.011003649262459147
Position 20363: 0.010999078063115652
Position 25872: 0.010226973318284208
Position 4044: 0.010099522667130538
Position 23784: 0.010098518379947907
Position 27743: 0.009838966491312915
Position 23922: 0.009437646002091765
Position 7348: 0.009244222507175567
Position 4083: 0.008792688373975639
Position 20360: 0.00875139930015368
Position 8953: 0.008378571360801388
Position 3156: 0.008315509891740765
Position 664: 0.008151322966555723
Position 3571: 0.008061061077208458
Position 2092: 0.007280747413626463
Position 17699: 0.0070594009327359635
Position 3440: 0.006943412392986425
Position 26763: 0.0068455953134707774
Position 15579: 0.006747668836001134
Position 8080: 0.006315852314280591
Position 16462: 0.006000263593939097
Position 19595: 0.00595282043917918
Position 25477: 0.005796536544136182
Position 7738: 0.005347578708829616
Position 10985: 0.005032778189507498
Position 6123: 0.00485253460696151
Position 26336: 0.004729406290817139
Position 6214: 0.004688162964556851
Position 4461: 0.00421536304400819
Position 13446: 0.0041786141511258
Position 5300: 0.004165934343917137
Position 26434: 0.0038723013221766385
Position 14607: 0.003615633532543383
Position 19945: 0.003475558475811782
Position 2367: 0.0031930022464050807
Position 2220: 0.002952821918056312
Position 9094: 0.002933066379663212
Position 25519: 0.002887742921729667
Position 96: 0.0028730345317578253
Position 5994: 0.0028124802933982515
Position 8914: 0.00276643174008461
Position 4070: 0.0027322464157859172
Position 6285: 0.0026432491085390014
Position 3160: 0.002642334968658011
Position 2261: 0.002568198323349085
Position 3026: 0.0025641174282536204
Position 20343: 0.002517584076379574
Position 19427: 0.002443395930356734
Position 1768: 0.0024151654645817784
Position 1209: 0.002402239491478596
Position 21265: 0.0023831962274823795
Position 22719: 0.00236777631841258
Position 4336: 0.0023158124371346453
Position 25102: 0.0022992895121582892
Position 17510: 0.0022490934574190637
Position 9847: 0.0022370704672066873
Position 15538: 0.002181322967675194
Position 2271: 0.0021112676292180323
Position 6640: 0.00210982911169313
Position 13731: 0.002093351679186674
Position 5580: 0.0020923813028052613
Position 5826: 0.0020603782954246087
Position 8445: 0.0018544960653392628
Position 288: 0.0018099183010823652
Position 9347: 0.0017891690205747931
Position 10020: 0.0017826917997366446
Position 1179: 0.0016724596347602206
Position 10859: 0.0016189652370145124
Position 2337: 0.0016166786861318944
Position 682: 0.001576673320828668
Position 5037: 0.0014480056506560952
Position 146: 0.0014256033613621083
Position 24373: 0.0013314518195418495
Position 1599: 0.001311043334931021
Position 13939: 0.0012789556628743045
Position 1047: 0.0012501288422393211
Position 1917: 0.0012154684030157377
Position 3144: 0.001197978830515222
Position 1838: 0.0011730753590919987
Position 3107: 0.001143327609906459
Position 20449: 0.0010818795652367307
Position 20498: 0.0010703133998236304
Position 5909: 0.0010427214170655845
Position 19294: 0.0009551240573238621
Position 15255: 0.0009477210416116305
Position 5349: 0.0009253389823407914
Position 20774: 0.0009208341524684816
Position 6553: 0.0008887303208335361
Position 7869: 0.0008796469380108706
Position 12833: 0.0008726451538836886
Position 10893: 0.0008236190296351253
Position 5277: 0.0008090990828496194
Position 5828: 0.0007978368139675831
Position 20495: 0.0007631781387108355
Position 20942: 0.0007366223200698546
Position 943: 0.0007335891005572097
Position 18995: 0.0007214555531129199
Position 7960: 0.0007113684270884493
Position 12182: 0.0006922193743872261
Position 9727: 0.0006864993523986072
Position 21898: 0.0006783708925454974
Position 1952: 0.0006679478384736369
Position 671: 0.0006584377359947865
Position 15327: 0.0006265499936045092
Position 24419: 0.0005996295931019141
Position 24359: 0.0005749447250822915
Position 9351: 0.0005663471312684363
Position 23016: 0.0005658825654264793
Position 13891: 0.0005649406600830156
Position 4432: 0.0005583499032513882
Position 142: 0.0005336778950660992
Position 12129: 0.0005204274084719225
Position 1134: 0.0005188283138162345
Position 3128: 0.0005167611132282196
Position 9280: 0.0005085695869178809
Position 10061: 0.0005063350172907874
Position 22772: 0.0004984825185753348
Position 6324: 0.000491662833381562
Position 11371: 0.0004916493077860211
